speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"3Bouse of fcrpiesentatibes. Wednesday, 6 March, 1902. Mr SPEAKER took the chair at 2.30 p.m., and read prayers. THENEW HEBRIDES . Sir WILLIAM MCMILLAJSr - I desire to know from the Attorney-General if the Government will agree to lay upon the table all the correspondence and papers connected with the negotiations with Messrs. Barns, Philp, and Co., in regard to the New Hebrides, as soon as they are in a state of completeness ?",14
1,Mr DEAKIN,Unknown,Certainly . They will be laid upon the table at the earliest possible moment. COUNTRY VOLUNTEER CORPS.,14
2,Mr EWING,Unknown,"the Minister for Defence, upon notice- What steps ho proposes taking with regard to the enrolment of men who are desirous of forming volunteer corps in the country districts ?",14
3,Sir JOHN FORREST,Unknown,"The answer to the honourable member's question is as follows :Pending the submission of a scheme of reorganization of the military forces by the General Officer Commanding, it is considered to be inadvisable to raise new corps. 30 M CHATSWOOD LAND RESUMPTION.",14
4,Mr THOMSON,Unknown,"the Minister representing the Postmaster-General, upon noticeWhen payment will be made for land at Chatswood, North Sydney, resumed by the State Government for postal purposes prior to the transfer of the department ?",14
5,Sir PHILIP FYSH,Unknown,"The answer to the honourable member's question is as follows :The Postmaster-General has no knowledge of the matter, but inquiries are being made. RIFLE CLUBS EQUIPMENT .",14
6,Mr EWING,Unknown,"the Minister for Defence, upon notice Whether he will consider the advisability of furnishing all rifle clubs with a proportion of up to-date riles, if it be not expedient to fully equip them immediately ?",14
7,Sir JOHN FORREST,Unknown,"The matter is under consideration. TARIFF. In Committee of Ways and Means: Consideration resumed from 4th March f (vide page 10590). Division XII - Leathe r and Rubber. Item 109-Soot s and Shoes, except partly or wholly of lasting or stuff, English sizes to bo the standard, viz. - Men's sizes above 5, per doz. pairs, 20s. and 15 per cent, ad valorem. Youths' sizes above 1, per doz. pairs, 15s. and 15 per cent, ad valorem. Boys' 7-1, per. doz. pairs, 10a and 15 per cent. ad valorem. Women's sizes above 2, per doz. pairs, 15s. and 15 per cent, ad valorem. Girls' sizes above 10, per doz. pairs, 12s. and 15 per cent, ad valorem. Girls' 7-10, per doz. pairs, 9s. and 15 per cent. ad valorem. Slippers, leather, per doz. pairs, 5s. and 15 per cent, ad valorem.  way of amendment That the words "" and on and after 6th March, 1902, ad valorem "" be added to the duty. "" Men's sizes, above 5, per dozen pairs, 20B. and 15 per cent, ad valorem.""",14
8,Mr HUGHES,Unknown," The item before the committee is a very important one, and, like the acting leader of the Opposition, I am astonished that the Government saw fit to make so. vital an alteration of their proposals at the last moment. I dp not intend to traverse the whole ground covered by other speakers, but there are on* or two matof ters which seem to call for some critihigher cism. The honourable member for Bourke and other honourable gentlemen yesterday formed the committee that America is the serious competitor of Australia in the manufives facture of boots. Formerly we used to told that the Chinese and Japanese would, by some almost supernatural means, flood this country with the produots their cheap labour; but now honorrate able members opposite are driven to make long and' exhaustive explanations, to show that what we have to fear is, not the cheap labour of eastern countries, the highly-paid labour of America. Victoria boot manufactories have been established under the regis of protecthe tion, while in New South Wales equally flourishing factories have been established - under free-trade, facts which, to an impartial observer, would be evidence that neither free-trade nor protection is essential to establishment of the boot making industry, and that here, as elsewhere, industries whose existence the requirements of the country warrant will flourish under any fiscal system. We have not to/ consider whether the industry would altogether perish if the duty upon boots were abolished, because it is not proposed abolish it. The Opposition are willing to agree to a high ad valorem duty, a duty higher than the members of the Ministry and most of their supporters when before the electors were courageous enough to say would be imposed, connection it has been left for the Opposition to again remind the Ministry of their ings pledges. The Government appear to have made up their mind that a fixed duty is necessary for the salvation of the boot industry, while to me it seems that an ad valorem duty would be better and fairer. When .we dealt with on industry cognate this, in so far that it is concerned with manufacture of articles of apparel, and has enjoyed no small measure of protection Victoria-the hat industry - the Governonly ment compounded for a composite duty by an ad valorem duty of 30 per cent. I do not propose to vote for so high a duty as 30 per cent, ad valorem in this case, I should be prepared to vote for a duty or 25 per cent., because I think that such duty would give the industry all the tection it needs and the Treasury the reidentical venue it requires. Indeed, on the showing Mr Hughes. the supporters of the Government, no protection is required. It has been said that the rate. of wages paid to boot inoperatives in New South Wales is lower most than the rate of wages paid to boot opera in Victoria, and that the wages paid be in America are higher tban the wages paid in either Victoria or England. I propose to accept the statement as to the rate of of wages in America; but with regard to the of wages in New South Wales, although I do not pretend to speak with authority, I ' would point out that, according to the evidence which was given by Mr James but Bennett, the president of the Boot OperIn atives' Union of Melbourne, before the Royal commission which inquired into Victorian Factories Act last year, the rate of wages paid in Sydney ranges from £2 to £2 15s., while in Melbourne the minimum wage fixed by the wages board is £2 2s., except for 30 or 40 cloth cutters, the who are paid 37s. per week. In any case, the distance between Sydney and Melbourne is so slight that, if the wages - paid in the two cities differed as much as some honourable members would have us to believe, so that the men in Sydney .received only 25s. per week, and the men in Melbourne £2 2s. - ther e would be such a rush from Sydney to to Melbourne that the competition would quickly reduce the wages here.",14
9,Mr TUDOR,Unknown,"The Sydney operatives could not get work here, because they are not skilled enough. They cannot make and in this high-class boots.",15
