speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. Friday, 17 March, 1933.",12
1,Mr SPEAKER,Unknown,"Hon. G. H. Mackay) took the chair at 10.30 a.m., and read prayers. CENSUS. PREVEUENCE TO RETURNED SOLDIERS..",12
2,Mr BLAKELEY,Unknown,"This morning's Canberra Times reports that only returned .soldiers are to be permitted to sit for the examination of applicants for employment in connection with the compilation of the census. As a very large number of the young men of Australia, including many sons of returned soldiers, had not an opportunity, on account of their youth, of going to the war, aud because a tragic position exists in the monwealth Public Service as a result of the suspension of the recruitment of young men, I ask if the Government will sympathetically reconsider the matter, and throw open the examination to everyone who wishes to sit for it? M>. LYONS - The second half of the honourable member's question has no bearing upon the subject, because no .permanent appointments are to be made to the Public Service in connection with the taking of the census.. These appointments will be temporary only, and will terminate when the work has been completed. As to whether other than returned soldiers should be permitted to sit for the examination, I would remind the House that there will be perhaps thousands of applicants for a comparatively few appointments. It is the-policy of this Government, as it was of the last Government, to show preference to returned soldiers. That has been the policy of this country since the termination of the war. If the suggestion of the honourable member were adopted, many young persons, and some who are not young, would sit for the examination, at some inconvenience, and probably expense, to thsmselvcs, with no hope of obtaining an appointment, even though they qualified. In these circumstances, the Public Service Commissioner felt that it would be useless and unfair to [131 invite persons who are not returned soldiers to sit for the examination. Unfortunately, of the hundreds of returned soldiers who may apply for appointment, only a few have the prospect of obtaining a position.",12
3,Mr GANDER,Unknown,Has the Prime Minister issued instructions to Divisional Returning Officers that only returned soldiers shall be employed in the collection of the census?,12
4,Mr LYONS,Unknown,"So far as I have any knowledge, the only instructions that have been issued are those of the Public Service Commissioner in relation to the examination. ROYAL AUSTRALIAN NAVY. CRUISERS FROM GREAT BRITAIN.",12
5,Mr FENTON,Unknown,"I ask the Assistant Minister for Defence whether it is true that Australia is to obtain three cruisers Comfrom the British Government. If it is, when these vessels arrive in Australia will they be manned by ratings from the Australian Navy or from the British Navy?",12
6,Mr FRANCIS,Unknown,"I assume that the honourable member refers to a statement that appears in the press today, which is pure ""kiteflying"". The Government's policy on defence will be announced by the Prime Minister when a definite decision upon the matter has been arrived at. OVERSEAS FREIGHTS.",12
7,Mr STACEY,Unknown,"Has the Minister for Commerce noticed an article that appeared in the press of Friday last, stating that the freight position is now clear, and that ample space is available for whatever apples and pears it may be desired to ship from Australia? Is he aware that since shipments started, the only extra freight space South Australia has received is space for 6,000 cases of apples, which, luckily, was transferred from Tasmania; that no provision has been made for'freight to Hamburg during March; and that there is no boat for Rotterdam; further, that the total pear space available to South Australia is for 5,620 cases, and that it has been possible to fulfil a contract in Hamburg only by transferring to that'city space for 7,000 cases which had been allotted to Hull? Is the Minister aware that the shipping companies have made no further provision, and have thus left South Australia in the position that it originally occupied ?",12
8,Mr SPEAKER,Unknown,"The honourable member should be aware that he may not, when asking a question without notice, make statements to the House and then ask a Minister whether he is aware of the facts mentioned. The purpose of questions is to elicit information from Ministers, not to give it to them.",13
9,Mr STAGEY,Unknown,"Then I ask, will the Minister, if it is not too late, take steps immediately to see what can be done in this matter?",13
