speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"and read prayers. presenting the Minister of Defence aware that some of the New-South Wales companies'of without uniforms, and, unless the Commonwealth shortly comes to their rescue, will be obliged subscriptions it not time our Defence Force received some measure of justice? regard to the matter, but will make inquiries, the honourable course of a day or two. the .following me in regard to yesterday's sitting:. Never had fore. I made no as I can the attendance of honourable members at prayers. I should not trouble the House with a personal explanation on the subject, however, were I not greatly conr cerned that no false impression shall be conveyed honourable is always excellent, of those who are here for the early part of the sitting. I know of no honourable member who designedly absents himself from the reading of the prayers. J^oiise of Kcprrscntatirjcs. Wednesday, 8 November, 1005. Mr SPEAKER took the chair at 2.30 p.m., NAVAL MILITIA . . Mr WATKINS - Is the Minister re. the Naval Militia are practically either to appeal for public or to clothe themselves? Is that this badly treated arm of",12
1,Mr EWING,Unknown,I have no information in and endeavour to communicate with member on the subject in the PERSONAL EXPLANATION.,12
2,Mr KNOX,Unknown,"^-In this morning's Age statement is attributed to such a good House at prayers besuch remark, nor did' I , so far recollect, say anything regarding by this report. The attendance of members at the reading of prayers and fully representative NA MISREPRESENTATION.",12
3,Mr MAHON,NEWSPAPER,"I wish to know whether the attention of the Prime Minister has been drawn to a leading article appearing in the Sydney Daily Telegraph, of Monday, and containing some very strong libels on this Parliament. I mention the fact that it is an editorial because the gentlemen who represent the newspaper in these galleries are, I believe, quite incapable of writing such misrepresentations.",13
4,Mr JOHNSON,NEWSPAPER,The newspaper has good men here.,13
5,Mr MAHON,NEWSPAPER,"The comments of this paper should cause its creatures to writhe and wince with shame. But I hope they will give me an opportunity to read the statements to which I wish to draw attention. The writer of the article saysThere could not be anything more artistically in keeping with the whole record of the present Federal Government than its action in connection with the Melbourne Cup. This is an event which has no more to do with the Commonwealth than the Sydney Cup or the Brisbane Derby has. It is purely a Melbourne affair, and although the Victorian State Parliament may allow its business to be interrupted by it, for the Federal Legislature to adjourn on Cup Day is as absurd as if the Parliament of West Australia or Queensland were to do so. But it seems quite impossible for the. present Government to get rid of the notion that Melbourne and the Commonwealth are convertible terms. Mr Deakin would never think of suspending Federal business in order to allow members of Parliament to attend the races in any of the other States. But as the meeting takes place in Victoria, that puts a different complexion on it, and hence we have a Melbourne horse race assuming the character of a pre-eminent Federal function, which is allowed to take precedence of ordinary Commonwealth affairs. Is not that perfectly characteristic of the kind of Government we have had all the time that the present Government has been in office? Mr Deakin explained trfat in setting aside Federal business, "" he was merely making allowance for the undoubted fact that a holiday was prevailing in the city."" Exactly. "" In the city."" the City Council that would have been a fairly feasible excuse for knocking off work to join in the city festival. in the view of the Deakin Government, the Commonwealth Parliament is only a glorified Melbourne Council, hence tomorrow its proper place will be at Flemington, helping to celebrate the city carnival. And just as the Government was true to the instinct which prompts it to survey all things Federal from a Melbourne stand-point, it likewise stuck to its old habit of make-believe taking the holiday in a roundabout way. Mr. Deakin, hesitating to propose straight out that the House should adjourn on Cup Day, moved that it meet at 2 o'clock, "" or such time after as the Speaker should take the Chair.""",13
6,Mr SPEAKER,NEWSPAPER,Is the honourable member asking a question?,13
7,Mr MAHON,NEWSPAPER,"I am reading parts of it in order to draw attention to several mistakes which it contains. The writer is ignorant of the usual hour for the meeting of this House, and of the number of members necessary to form a quorum. This was simply a sly tip to the Speaker not to be there at 2 o'clock, as the House would wait for him until the Cup was over. Or if the twenty members necessary to form a quorum preferred to go out to Flemington and back their opinions, while the Speaker did not, business would be kept waiting for them. By this means provision was made for the House going to the Cup without openly taking the responsibility of it. Having absolutely misstated what was done, the writer proceedsThe effect of it all, however, is an example to the community which cannot be regarded otherwise than as absolutely deplorable. It would be bad enough for a Parliament which professes to be interested in the suppression of turf gambling, and therefore refuses to allow sweep correspondence to go through the post, to set the example of putting aside its work and going to the Cup at all ; but when it does so on the sly, while pretending to be at work all the^ime, the moral effect is necessarily much worse. The young man who, while arranging to make his employer believe that he is still at work, sneaks out and goes to the races, only does the same thing as the Federal Parliament is now doing in another way. It makes the Acts that we pass against turf gambling look worse than foolish when the Legislature itself cannot resist the temptation of surreptitiously visiting the saddling paddock, where the bookmaker bawls the odds into the greedilycocked ear of the law itself. I ask the Prime Minister if he cannot see his way to vindicate the House against the abominable and entirely unfounded aspersions contained in these statements?",13
8,Mr DEAKIN,NEWSPAPER,"I am aware of no effective means whereby the most false and scurrilous statements made about a ParliaAnd for ment can be resented by it, though, _ on manv occasions, Legislatures in various But then, parts of Australia have had the gravest reason to complain of misrepresentation, which, as we now know, has told most sadlv against the interests of this country abroad. If we pay more for our loans than we ought to pay, if we get fewer people from the mother country than we by ought to get, and if our progress is hampered in every direction, it is largely due to the malignant falsehoods circulated about us by Australian writers in Australian newspapers.",13
9,Mr SPEAKER,NEWSPAPER,"Standing order 93, which deals with the asking of questions without notice, saysIn putting any such Question, no argument opinion shall be offered, nor any facts stated, except so far as may be necessary to explain Question. The reading of a whole article was not in accordance with that standing order. ask honourable members in future to state briefly the substance of any article to which they wish to refer, instead of reading it through.",14
10,Mr MAHON,NEWSPAPER,"May I say, in explanation, that I did not read the whole of the article; I merely read extracts from it.",14
11,Mr SPEAKER,NEWSPAPER,"The honourable memsoon ber read so much that I thought he read the whole article. As it was not the whole ment, toarrives, of the article which he read, my reason ment for calling attention to the matter is all the laide ? stronger. NA STAMPS.",14
12,Mr BAMFORD,COMMONWEALTH POSTAGE,"Is it true, as stated in the press, that the Postmaster-General's Department contemplates accepting, for the Commonwealth postage stamps, a design representing the King's head.",14
13,Mr FISHER,COMMONWEALTH POSTAGE,I hope that the King's head will not be accepted.,14
14,Mr BAMFORD,COMMONWEALTH POSTAGE,Will the Postmaster General ask this Parliament to ratify any decision that he may come to on the subject?,14
15,Mr AUSTIN CHAPMAN,COMMONWEALTH POSTAGE,Designs for new stamps are now under the consideration of the Department. I think that the King's head would be very suitable.,14
16,Mr MCDONALD,COMMONWEALTH POSTAGE,Why not have something Australian ?,14
17,Mr KELLY,COMMONWEALTH POSTAGE,I wish to ask a question of the honourable member for Wide Bay.,14
18,Mr SPEAKER,COMMONWEALTH POSTAGE,"The honourable member cannot ask a question of another private member, except concerning business which that member has on the notice-paper in his own name.",14
19,Mr KELLY,COMMONWEALTH POSTAGE,Then I ask the Postmaster-General if he heard the interjection of the honourable member for Wide Bay that he hopes the King's head will not be used on the Commonwealth stamps ?,14
20,Mr SPEAKER,COMMONWEALTH POSTAGE,I do not think that that is a question which should be put.,14
