speakerGroups,Speaker,Title,text,pageNumbers
0,NA,ZZZZZ,"Thursday, 17 April 1986 Mada.n SPEAKER (Hon. Joan Child) took the chair at 10 a.m., and read prayers. NA Motion (by Mr Young) agreed to: That the House, at its rising, adjourn until Tuesday 29 April 1986, unless Madam Speaker fixes an alternative day or hour of meeting. NA CORPORATION AMENDMENT BILL 1986 [COGNATE BILLS: GRAPE RESEARCH LEVY BILL 1986 NA NA WINE RESEARCH REPEAL BILL 1986] Second Reading Debate resumed from 19 March, on motion by Mr John Brown: That the Bill be now read a second time.",14
1,Madam SPEAKER,WINE GRAPES LEVY AMENDMENT BILL,"Order! I understand it is the wish of the House to debate the Australian Wine and Brandy Corporation Amendment Bill 1986 concurrently with the Grape Research Levy Bill 1986, the Grape Research Levy Collection Bill 1986, the Wine Grapes Levy Amendment Bill 1986 and the Wine Research Repeal Bill 1986. There being no objection, that course will be followed.",14
2,Mr HUNT ,WINE GRAPES LEVY AMENDMENT BILL,"Gwydir) (1O.02)-The Opposition does not oppose the Australian Wine and Brandy Corporation Amendment Bill 1986, the Grape Research Levy Bill 1986, the Grape Research Levy Collection Bill 1986, the Wine Grapes Levy Amendment Bill 1986 and the Wine Research Repeal Bill 1986. But it has some reservations about the Australian Wine and Brandy Corporation and will monitor its operation and review its purpose in government. There has been a very divided response to this legislation from the industry, although the Wine and Brandy Corporation has not requested or suggested that it should be opposed. These five Bills introduce wide-ranging changes to the Australian wine and brandy industry. Not unexpectedly, the changes have been the subject of some controversy within the industry. This controversy arises in the first instance to some extent from the lack of consultation with the industries by the Minister for Primary Industry ( Mr Kerin) about the changes affecting various farm industries. In most cases, when Bills have come before this House, the Opposition has had the task of explaining to the peak industry bodies what was in the legislation and what it meant to members of those bodies. I suggest to the Minister that he would better serve himself, his Government and the industries that he is here to assist and to administer if he were to ,enter into meaningful consultations with the representatives of those industries. I know that a Minister's life is a very busy one and I know how difficult it is to make adequate time available to see all the people who wish to see you. But the role of government surely is to introduce laws after consultation with those secBILL 1986 tions of the community to which those laws apply. That is very important; in fact it is fundamental. We are the government of the people, 1986 for the people, by the people. The role of government surely is not to stand astride in some dictatorial sense the various groups in the Australian community. Unless the Minister for Primary Industry recognises that he has a responsibility to legislate and to administer to the benefit of the industries generally, he is really accepting money under false pretences for the job that taxpayers and others are paying him to do. All Ministers have an obligation to work closely with organisations to ensure that the legislation introduced into this Parliament, firstly is in the best interests of the community and, secondly, does not run counter to the needs of the industries. I say that in passing because, as the shadow Minister, I have found that we have had to provide the industries with copies of the legislation. There has not been consultation and therefore there is a reaction to what the Government is trying to do because a degree of ignorance flows from that type of situation. The Minister should not be surprised that his legislation has often met with criticism from farm leaders because they do not know what the Government is doing to them. In almost every facet of the Minister's administration he has run into difficulties with industry groups. Time and time again the Opposition and the Australian Democrats have had to stop the Minister in his tracks in the Senate, forcing him to go back to the grower organisations to negotiate a reasonable result. I will give a couple of examples. Firstly, there was the Wheat Board Bill. The Opposition held it up in the Senate until the Minister went back to the Australian Wheat growers Federation to arrange a more acceptable composition and structure of that Board. Secondly, there was the notable Dairy Industry Bill which was introduced into this Parliament last year. It was introduced after there had been an agreement between the State Ministers and the industry on a plan. That was almost concurrent with the Victorian State election campaign. The Premier of Victoria, Mr Cain, wanted to give the impression to everybody that there was no further anxiety or doubt as to what the Federal Government would do and that all would be well after the Saturday election. What happened was that the agreement that was reached on the Thursday before the Victorian State election ultimately became no agreement at all, because a fortnight later-after the election-we were told that there was no such agreement. As a consequence the Democrats and the Opposition held up that legislation to get the Minister to consult the industry. I think the Minister's attitude is far top sive. It is no good his going into his bunker and assuming that everybody does not trust him. I have heard it said in this Parliament that he is the best Minister for Primary Industry that this nation has ever had. If that is so he ought to go in a confident manner to talk with these industries rather than drop legislation into this place without having consultation. He would earn a better reputation if he were to do that. Few producer or wine maker representatives were aware of the precise contents of these Bills, although many of the issues addressed by them were aired last year in the grape and wine industry inquiry.",14
3,Mr CADMAN ,WINE GRAPES LEVY AMENDMENT BILL,That is a familiar story.,15
4,Mr HUNT,WINE GRAPES LEVY AMENDMENT BILL,"As the honourable member for Mitchell says, this is a great story. It is an unfortunate story and it is about time the Minister advised industry leaders of the precise contents of the legislation he intends to bring into this Parliament. Surely that is the least the industries can expect. Most of the industry organisations to whom Opposition members have spoken about these Bills had to request copies of the Bills from my office. I do not know what the Minister's office is about, whether it is the Minister or whether it is his Department that is responsible for this. I do not think it is his Department because it never behaved this way before. Whoever is responsible, it is just not enough. The functions of the Australian Wine and Brandy Corporation will be amended in several ways. The membership will be cut from 14 to eight part time members who will now be. appointed by a selection committee. The eight members will comprise a chairperson, a government member and six others drawn from one ·or more of the fields of wine making, grape growing, marketing, finance, administration or· business management. There is no requirement for a minimum number of members to be representing industry growers, although no industry body has expressed concern to me on that point. In this context it is noteworthy that the Minister told Parliament: It is not appropriate that the Board comprise persons to represent various sectors of the industry but rather that they have the skills appropriate to their corporate responsibilities. The selection committee will have a presiding member appointed by the Minister and an unspecified number of nominees from declared wine making organisations. I call upon the Minister to clarify his intentions in his response to the defensecond reading debate. The Minister is not· in the House but I think a representative from his office or the Department is present. I would be grateful if in the wrap-up of this debate, that point could be noted. Actually, this is a bit of an outrage; I do not think there is a Department of Primary Industry representative of the Minister in the House. Where is the Minister for Primary Industry? Where is the Australian Labor Party rural task force? The Minister for Arts, Heritage and Environment ( Mr Cohen) is here-he is not a bad Minister, either; at least he is in the chamber-and two others. But where is the Minister for Primary Industry? Where .are his officers? What is the point of our debating this wretched thing? This is a ruddy outrage! In all the years I have been associated with the Parliament I have never seen such a state of affairs. Yesterday, when we brought into the chamber another issue the Minister walked out. Where is he? He is like Gaddafi-we cannot find him. I think it is an outrage. I repeat-I hope somebody in the Minister's office or Department is listening, because we need to have some answers to these issues: The selection committee will have a presiding member appointed by the Minister and an unspecified number of nominees from declared wine maker organisations. We want to know what the Minister's intentions are because ultimately this Bill has to go through the Senate. Unless there are good satisfactory answers, we might have to hang this legislation on a hook. Research functions of the wine and grape industries will be altered, with some powers transferred out of the Corporation into a new research body created under the provisions of last year's Rural Industries Research Act. Specifically, the production ,element of 'research transfers or goes from the hands of the Corporation to a new grape and wine industry, research council. Marketing research will continue to be the responsibility of the Corporation. Last year's inquiry revealed very strong support among most wine makers for the work carried out by the Australian Wine Research Institute. This Institute has been retained because, to use a well worn adage, if you know you are on a good thing you might as well stick to it., That is the attitude of most producers and it is an attitude that we support. Under these Bills two separate levies will be struck. The first will continue a levy for wine research which is expected to be allocated in large part to the Australian Wine Research Institute and the second will open up new research in viticulture. A separate levy will be struck to fund the Corporation, with revised funding arrangements to ease some of the load on several major wine making companies. I am aware of questions raised by the larger wine makers about the need to continue a wine and brandy corporation. I have been concerned that larger wine makers have not been particularly in favour of its continuance. I will return to that matter. The levies will be struck as follows: The first levy on wine makers is a maximum of $5 per tonne of fresh grape equivalent to fund the activities of the Corporation. The operative rate will be $3. The second levy, also on wine makers, is a maximum of $3 for payment to the Grape and Wine Research Council for wine research. The operative rate will be $1.30. Thirdly, grape growers will pay a new levy of 50c maximum, with an operative rate of 30c, to fund viticulture research. These funds will be allocated to research bodies and individuals through the research councils. I make one specific point on these levies. The levy on wine makers for wine research appears to be the subject of a misprint in the legislation. Honourable members will note that the Minister told the House that this levy would be struck at a maximum of $3 per tonne, but proposed new sub-section 6 (2) in clause 4 of the Wine Grapes Levy Amendment Bill shows a maximum of $2. I do not know whether the Minister intends that the levy will be struck at $3 or $2 per tonne. I presume that it will be at $3 per tonne. I understand that there are to be some amendments to this legislation at some stage. I received some notification about that this morning. I do not know where the Minister is, whether he will come into the chamber to move the amendments or whether somebody else will have to do it. I do not know what he is about. However, I call on the Minister to clarify this point and, if necessary, to move a Committee stage amendment to correct this apparent anomaly. Another significant change in these Bills is the abolition of the existing Wine Research Trust Fund. This abolition is justified in view of the creation of the new research arrangements. I believe that the Mini-ter has acted in good faith by splitting up the $800,000 in the Trust Fund in two ways, with $300,000 being channelled into the new research council and the balance of about $500,000 going directly to the Australian Wine Research Institute. The latter step is positive; it is the correct way to go. The Wine Research Institute clearly has played a valuable role and this allocation will help maintain its research effort. Considering the overall effects of these Bills, I would expect that Commonwealth outlays in 1987 will be in the order of $250,000 more than the current level of funding to the industry. The new levy arrangements will significantly alter the burden on several large scale wine makers. Previously they carried the lion's share of the funding for the Corporation and they have questioned-I accept with some validitywhether they need to continue funding that Corporation when some of their own activities could be seen to overlap those of the Corporation. I hope that the new arrangements, especially the $20,000 ceiling, will help to redistribute that burden so that it will apply more equitably to the industry. Mr Andrew-Wise.",15
5,Mr HUNT,WINE GRAPES LEVY AMENDMENT BILL,"Is the honourable member happy with that? Mr Andrew-Yes, it is wise.",16
6,Mr HUNT,WINE GRAPES LEVY AMENDMENT BILL,"I think so. The Opposition believes that the new arrangement should be very carefully monitored. Some reservations have been expressed about the ceiling-that it did not produce sufficient equity between those who would benefit most and the Corporation. As I said earlier, we will monitor the operations closely. Should the large wine makers continue to express dissatisfaction, there will be a clear case for a mil-jor review of the levies-unle-s: there are positive results from the efforts of the Corporation. That is the most important thing because there is a surplus of grapes and wine. It is very important to maximise opportunities for further sales here and abroad. Other aspects of the legislation which should be placed on record include, first, the removal of a latent power in the existing Australian Wine and Brandy Corporation Act which has never been used. This is the power of the Corporation to buy or sell on a commercial basis. Secondly, the Corporation will submit annual and fiveyearly plans to the Minister and its annual eral meeting will be open to questions from the floor. That is a good idea. Thirdly, the new research councils will submit annual and threefouror' five-yearly plans and will also be accountable to the industry through an annual rep?-t and an annual gen.eral meeting. The OpPOSlt.IO- has e-ected to give these - ills passage but It IS cogmsant of a range of concerns put forward by various sections of the wine and grape industries. Some of these concerns were outlined in the report of the inquiry handed down last year. . J am especially concerned by the ongoing critICism expressed by the large wine makers that they will continue to shoulder more than what they consider to be a fair share of the levy burden. They appear to prefer the abolition of the Wine and Brandy Corporation but the problem with that is that the smaller growers are not as capable of doing the promotional work as are the larger ones. It could well put the smaller wine growers at a great disadvantage if the Corporation were wiped out. So we have had two quite distinctive responses from the industry on this issue. The Minister would be well advised to sort out those concerns with the wine makers before this ongoing problem festers into a more intense dispute within the industry. I draw to the attention of the House concerns expressed to me by Mr Angoves regarding the decision announced by this Government to abolish the maturation requirements for brandy, whisky and rum.",16
7,Mr LLOYD ,WINE GRAPES LEVY AMENDMENT BILL,That was a sneaky move.,17
8,Mr HUNT,WINE GRAPES LEVY AMENDMENT BILL,"Well, it certainly appears to have been, because his company represents what is considered to be the largest distiller of high quality brandy in Australia. EmptyHere",17
9,Mr HUNT,WINE GRAPES LEVY AMENDMENT BILL,"That is tremendous. I can assure honourable members that he is in a good electorate. Once again this Government has ignored the wishes of the industry affected by sions. Industry organisations submitted to the Government in 1984 their support for the retention of the maturation requirements. The Australian Wine and Brandy Producers Association, whose members account for 87 per cent of grapes crushed, has continued to support maturation in wood for two years. The Association at its last meeting rejected the proposal to abolish the maturation requirement. Now, out of the blue the industry made the announcement on 12 March of .this year that the compulsory maturation regen- qUirements in the Spirits Act 1906 are to be terminated in four years time. The Minister for Industry, Technology and Commerce (Senator - utton) and the Minister for Primary Industry, m an effort to allay anticipated industry concerns with this announcement, stated that there would be a continuing requirement in State and Territories' food standards legislation for maturation of these spirits. The Ministers have conveniently overlooked the lack of policing power for the States' requirements and the distinct likelihood that the States may well follow the Commonwealth lead in abolishing these requirements . Primary producers have again received a completely worthless assurance from this Labor Government, which is blatantly allowing pri-ary p-oduction in this country to slide into difficulties. The Government's stated desire in abolishing the maturation requirements is to remove unnecessary regulation of the business sector, which I suppose can be seen to be a commendable decision, but this should not be at - he exp-nse of leaving the producers of a genume quality product exposed to competition from adulterated products which may well lead to a general downgrading of the quality of fortified spirits. Brandy in particular soaks up a large amount of wine grapes for the two-year maturation period. Mr Andrew-Particularly surpluses.",17
