speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Thursday, 1 March 1979",15
1,Mr SPEAKER,Unknown,"Rt Hon. Sir Billy Snedden) took the chair at 10.30 a.m., and read prayers.",15
2,The Clerk,Unknown,"Petition s have been lodged for presentation as follows and copies will be referred to the appropriate Ministers: To the Honourable Speaker and Members of the House of Representatives in Parliament assembled the petition of the undersigned citizens of Australia respectfully showeth: That restoration of provisions of the Social Security Act that applied prior to the 1978-79 Budget is of vital concern to offset the rising cost of goods and services. The reason advanced by the Government for yearly payments 'that the lower level of inflation made twice-yearly payments inappropriate' is not valid. Great injury will be caused to the 920,000 aged, invalid, widows and supporting parents, who rely solely on the pension or whose income, other than the pension, is $6 or less per week. Once-a-year payments strike a cruel blow to their expectations and make a mockery of a solemn election pledge. Accordingly, your petitioners call upon their legislators to: 1. Restore twice-yearly pension payments in the Autumn session. 2. Raise pensions and unemployed benefits above the poverty level to 30 per cent of NA WE. And your petitioners as in duty bound will ever pray. by Mr Adermann, Mr Baume, Mr Lucock, Mr Les Johnson, Mr Sainsbury, Mr Scholes and Mr West. Petitions received. Medical Benefits: Abortions To the Honourable the Speaker and Members of the House of Respresentatives in Parliament assembled. The petition of the undersigned citizens of Australia respectfully showeth: That the provision of payments for abortion through items of the Medical Benefits Schedule ment of abortion which has now reached the levels of a nauonal tragedy, with at least 60,000 killed in 1977. Your pedtioners therefore humbly pray that the Honourable Members should: Amend the Medical Benefits Schedule so as to preclude the payment of any benefit for abonion. And your petitioners as in duty bound will ever pray. by Mr Armitage, Mr Cadman, Mr Dobie, Mr theThat Falconer and Mr Sainsbury. Petitions received. Pornographic Publications To the Honourable the Speaker and Members of the House of Representatives in Parliament petition of the undersigned citizens showeth: That we the undersigned, having great concern at the way in which children are now being used in the production of pornography call upon the government to introduce immediate legisladon: 1. To prevent the sexual exploitation of children by way of photography for commercial purposes; 2. To penalise parents/guardians who knowingly allow PETITIONS their children to be used in the production of such pornographic or obscene material depicting children; 3. To make specifically illegal the importation, publication, distribution and sale of such pornographic child-abuse material in any form whatsoever such as magazines, novels, papers or films; Pensions 4. To take immediate police action to confiscate and destroy all child pornography in Australia and urgent appropriate legal action against all those involved or profiting from this sordid exploitation of children. Your petitioners therefore humbly pray that your honourable House will protect all children and immediately prohibit pornographic child-abuse materials, publications or films. And your petitioners as in duty bound will ever pray. by Mr Dobie, Mr Drummond, Mr Martyr and Mr Sainsbury. Petitions received. Communications Satellite System To the Honourable Speaker and Members of the House of Representatives assembled. The petition of the undersigned citizens of Australia respectfully showeth: That there is no requirement for a communications satellite system in Australia That the establishment of a communications satellite system would duplicate services which are now adequately provided for by Telecom Australia That the terrestrial communications network owned and administered by Telecom Australia should continue to be developed so as to best meet the social, industrial and commercial needs of the Australian people for telecommunications services and to make these services available throughout Australia for all people who reasonably require those services That the introduction of a communications satellite system would have an adverse effect on employment in a large number of Australian industries, including Telecom Australia and Australia Post, and would funher monopolise ownership and concentrate control of the information industries in Australia. is an unacceptable endorseAnd your petitioners as in duty bound will ever pray, unborn babies being by Mr Blewett. Petition received. Medical Benefits: Abortions To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The petition of the undersigned citizens of Australia respectfully showeth: item 6469 of the standard Medical Benefits Table is means by which payment is made for the slaughter of thousands of unborn babies every year. Your petitioners therefore humbly pray that the Government should ensure that Item 6469 is removed from the standard Medical Benefits Table. And your petitioners as in duty bound will ever pray. assembled. The humble by Mr Jarman. of Australia respectfully Petition received. To the Honourable the Speaker and Members of the House of Respresentatives in Parliament assembled. The humble peddon of we the undersigned citizens of Australia respectfully showeth that: The proposed introducuon of a Retail Turnover Tax will: 1. Impose an intolerable burden on retailers-seriousl y inconvenience shoppers and prove difficult and expensive to administer. 2. Increase the cost to consumers of clothing, food and other goods essential to maintenance of an adequate standard of living. 3. Place a disproportionate tax burden on Australians least able to pay. Your pedtioners humbly pray that the Members in the House Assembled will not introduce indirect tax measures such as a Retail Turnover Tax or the administratively more difficult Value Added Tax as to do so would exacerbate the inequalities in our taxing system. And your peddoners as in duty bound will ever pray, by Mr Les Johnson. Petition received. National Natural Disaster Insurance Scheme To the Honourable, the Speaker and Members of the House of Respresentatives in Parliament assembled. The petition of we, the undersigned citizens of Australia respectfully showeth: That the Government's decision not to proceed with a Nauonal disaster insurance scheme will cause financial and personal hardship to people living in the country and city who are victims of natural and tropical cyclones. That it is impossible to obtain adequate insurance cover for natural disasters from existing private insurance compames. Your Peddoners therefore humbly pray thatThe Federal Government reconsider its decision and honour its promise made in March 1976 to establish a Nauonal Natural Disaster Insurance Scheme. And your pedtioners as in duty bound will ever pray, by Mr Les Johnson. Petition received. Trade Practices Commission: Newsagency To the Honourable the Speaker and Members of the House of Respresentatives in Parliament assembled. The humble petition of we the undersigned citizens of Australia respectfully showeth that: The Trade Pracuces Commission draft decision to abandon the existing newsagency system will cause1. Higher charges for delivery of newspapers and magazines and probably higher cover prices as well. 2. A lower standard of service to the public in newsagencies. 3. Areducedrange of magazines and periodicals available to the public. Your petitioners humbly pray that the Members in the House assembled will not introduce acceptance of the Trade Practices Commission draft decision to abandon the existing newsagency system as it is definitely of the public or the many thousands of newsagents themselves. And your petitioners as in duty bound will ever pray. Taxation by Mr Eric Robinson. Petition received. NA Suspension of Standing Orders",15
3,Mr HAYDEN,GENERAL BUSINESS," I seek leave to move: That so much of the Standing Orders be suspended as would prevent me from moving forthwith General Business Notice of Motion No. 1 standing in my name. Leave not granted. Mr Bourchier- Mr Speaker, I raise a point of order. I think it should be pointed out to the House that it has always been the practice of the Government to allow the Opposition and back bench Government members to have a grievance day debate without the intrusion of a motion such as this. I remember the many occasions when the present Opposition was in government when it would not allow the then Opposition to bring forward special motions on a Grievance Day.",16
4,Mr SPEAKER,GENERAL BUSINESS,"There is no point of order. NA hazards such as floods, land slip NA NA",16
5,Dr JENKINS,RURAL ADJUSTMENTS,I ask the Minister for Primary Industry what provisions currently exist to make Commonwealth finance available to poor or marginal farmers for rural adjustments? Who administers distribution of the funds? Are the interest rates charged less than commercial interest rates?,16
6,Mr SINCLAIR,RURAL ADJUSTMENTS,"There has probably been no more effective system of adjustment in the world System than that introduced through the rural reconstruction scheme in Australia by the Liberal Country Party Government in the early 1970s. The scheme has provided a diversity intended to meet the particular requirements of individual industries. Significantly, it is there not only to help those farmers who are-as the honourable gentleman's question suggests-poo r or disadvantaged but also to help re-adjustment. The House would know that there are three principal components of the scheme. There is a debt adjustment component which is to enable farmers who are financially disadvantaged, either by markets or seasons, to fund their opernot in the best interests ations until such stage as those two factors are corrected. The second part is a farm build-up component which enables farmers whose size of holding is too small to have access to funds at slightly better than commercial interest rates to enable them to operate on a more commercially viable basis. The third component is a form of assistance to help farmers out of the industry. Debt adjustment funds are available at interest rates which represent a significant concession. Farm build-up funds also are provided below commercial rates of interest. The whole concept is that money is provided by the Commonwealth separately to each of the States and individual States have their own reconstruction authorities which in their operations make determinations as to eligibility. The system is co-ordinated through regular meetings between Commonwealth and State Ministers to determine the basis of funding for the future having regard to the method of past operation. I beheve that the scheme has worked most effectively. Of course a time of rural recovery does not mean that there are not still pockets of disability in the rural sector. The Commonwealth recognises this and continues to maintain funding for the scheme for that reason.",16
7,Mr BAUME,RURAL ADJUSTMENTS,Has the Prime Minister seen ports suggesting that death duties should be reimposed and some sort of wealth tax institax scheme. tuted? Will the Prime Minister inform the House whether the Government intends to introduce such taxes?,17
8,Mr MALCOLM FRASER,RURAL ADJUSTMENTS,"I have seen such recall reports, as I indicated yesterday. If I may broaden the answer that I gave yesterday, the Government has no intention of introducing any such taxes. Indeed, as the honourable gentleman would know, we have provided very great relief for small businessmen, small farmers, housewhether holders and many people in many different parts of the country by relieving them of the burden death duties. It is worth noting that most Statesspecial even Labor States-ar e tending example because they recognise the inequity of that kind of tax. It is possible that there is a different view and different philosophy in the Australian Labor Party in Canberra. The honourable member for Gellibrand in the Laurie Oakes Report of 28 February-on e could not possibly suggest that this was not an accurate report on this occasionwould stated that Labor was examining the options for the capital tax. That was confirmed by the Leader of the Opposition yesterday morning. The options Labor is examining apparently are death duties, capital gains tax or wealth tax perhaps some combination of these-o r perhaps all three. They certainly seem to be all embracing. The Government does not intend to be involved in such proposals. The people who would be affected would include pensioners, householders and small businessmen. I said this in the House yesterday and the Leader of the Opposition subsequently made a personal explanation claiming to have been misrepresentea. But he did not deny that any of these groups would be affected by what he indicated. His assertions on capital gains tax might be questionable because last year following the proposal of the alternative Budget he said that if Labor had won the 1977 election it would have introduced a capital gains tax. But unfortunately Labor did not tell the people of Australia before the election that it would have introduced a capital gains tax. I do not believe that the Leader of the Opposition can deny categorically that no pensioner, no small businessman, no householder, no owner of a farm under 100 acres, would not be affected by his capital gains tax scheme. I repeat that I do not believe that the Leader of the Opposition can deny categorically TAXATION that no pensioner, no small businessman, no rehouseholder or no owner of a farm under 100 acres would not be affected by his capital gains NA NA",17
9,Mr DAWKINS,INTERESTS,"The Prime Minister will that last year he was asked whether he subscribed to the philosophy that all members of Parliament should disclose the assets, UabiUties and tax returns of their wives and famUies. In reply he expressed the view that such dependants should be exempt from such disclosures. I ask he stUls holds this view and whether he has transmitted it to the inquiry which is being of conducted under Mr Justice Bowen. Is there any reason why the Prime Minister should to follow that take this view?",17
