speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. Wednesday, SB Octoier, I960. Mr DEPUTY. SPEAKER (Mr C. Adermann) took the chair at 2.30 p.m., and read prayers. MINISTERIAL. CHANGES.",12
1,Mr MENZIES,Unknown, I formally announce to the House the following changes in the Ministry:Minister for the Interior-The HonorableEric John Harrison. Minister for Defence-The Honourable Philip Albert Martin MCBride. The Postmaster-Geueral (Mr Anthony) will act for the Minister for the Interior .during the absence of the Minister from Australia. The Minister for Defence will represent the Minister for Trade and Customs in this House. NA OF WAR.,12
2,Mr BEAZLEY,AUSTRALIAN PRISONERS,"I ask the Prime Minister a question which relates to the management of the . business of this House. The Ex-prisoners of War and Relatives Association, of Western Australia is very anxious to have a representa tive at Canberra when the debate on the 1 paper relating to the claim for certain payments to prisoners of war takes place in this House. Can the right honourable gentleman, .set aside a definite' date for that debate so that I can notify the association when to send its representative to Canberra fr",12
3,Mr MENZIES,AUSTRALIAN PRISONERS,I shall endeavour to fix a date for the debate and I shall keep in touch with the honourable member ou the subject. IMMIGRATION .,12
4,Dr DONALD CAMERON,AUSTRALIAN PRISONERS,"Pursuant to a question that was asked in this House yesterday, I now ask the Minister for Immigration whether his attention has been directed to a recent statement by Mr G. W. Holland, the acting federal president of the Returned Sailors, Soldiers and Airmen's Imperial League of Australia, in which he claimed that 8,500,000 people of German origin-the so-called volksdeutsche-wh o have been expelled from countries in Europe recently occupied by Russia, in which many of F. them had been living for generations, and who are outside the help of the. International Relief Organization and who are regarded almost as aliens in Germany, would provide an excellent source of immigrants for Australia, subject, of course, to proper selection and screening. Will the Minister inform the House whether Mr Holland's statement is accurate? If it is accurate, will the honourable gentleman give duo consideration to making use of tiiis source of immigrants?",12
5,Mr HOLT,AUSTRALIAN PRISONERS,"I read a report of th-; statement by Mr Holland to which the honourable member has referred and, in fact, I made some public comment at the - time in which I commended Mr Holland for the realistic attitude that he had adopted on this most important matter. I believe that the statement was accurate. It was confirmed by an article that was published in Mufti, the official journal of the Returned Servicemen's League in Victoria, almost immediatelyafter it had been made. The Government's advisers have already said that they consider that the body of men and women to which Mr. Holland referred represents a useful source for the selection of immigrants, and steps to take advantage, of that source are already in train. But, as I pointed out to the honourable member for Parkes yesterday, the House and the oountry can be assured that a very strict and close screening in respect of security, health and character will he made in order to ensure that only persons of the types wno are regarded hy the Government as suitable to settle in this country will be brought here. NA SEEVICES. Mr NELSON"" - Earlier in the year, a committee was appointed to investigate and report on health matters in North Australia. ""Will the Minister for Health inform me whether that committee has concluded its investigations and submitted its report? If it has done so, will the document be made available to h onorahle members ?",12
6,Sir EARLE PAGE,HEALTHAND MEDICAL,"The committee has met and has made its investigations, and I understand that, at the present time, it is concluding its report for submission to the three Governments concerned. When they receive it, they will consider it. As soon as it is available, I shall supply a copy to the honourable gentleman. BROADCASTING.",13
7,Mr DAVIDSON,HEALTHAND MEDICAL,"Is the Postmasterpeople ? General in a position to indicate the progress of the work of establishing a regional hroadcasting station at Mackay, and when is the station likely mence operations?",13
8,Mr ANTHONY,HEALTHAND MEDICAL,"The work on the regional hroadcasting station at Mackay is proceeding for the time being on a ment. temporary basis, pending the completion of the permanent installations. It is hoped that the temporary station will the Mr. begin hroadcasting ahout the end of this year. It will operate on a power of two kilowatts, and 1,150 kilocycles.",13
9,Mr WARD,HEALTHAND MEDICAL,"My question to the a Postmaster-General concerns the review of the power of commercial radio stations that has been undertaken hy the Auscelebrations, tralian Broadcasting Control Board. Is the investigation being made solely upon the basis of the good of the listening puhlic or has it heen decided that, if increase of power is granted to any country radio station, a pro rata increase of power shall be granted to other stations in the same area so that the privileged position occupied by certain broadcasting groups and stations controlled by anti-Labour political organizations may .be maintained ?",13
10,Mr ANTHONY,HEALTHAND MEDICAL,There is no truth whatever in what the honourable member has said. FLOOD EELIEF.,13
