speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. Friday, 12 March, 1920.",19
1,Mr SPEAKER,Unknown,"Hon. W. Elliot Johnson) took the chair' at 11.0 a.m., and read prayers. STEAMER MUSGROVE.",19
2,Mr MCTVILLIAMS,Unknown,"Owing to tie difficulty in obtaining wheat supplies for Tasmania, - the local millers have bought the steamer Musgrove, but are experiencing trouble in getting it transferred to the trade. As there is urgent need in the State of constant wheat supplies from the mainland, I ask the Minister representing shipping if steps can be taken to give delivery of the vessel which has been purchased?  honourable member's remarks under the notice of Senator Russell, who is in charge of shipping at the present time, and shall give him an answer later. PBICES , FKEIGHTS , AND COSTS.",19
3,Mr STEWART,Unknown,"for asked the P r i m e Minister , upon not 1. Whether his attention has been drawn to a pamphlet issued by the National Campaign Council published in November, 1919, in which it was asserted that the London parity for Australian wheat from January to May, 1919, was 3s. 9d. per bushel, and from June to October, 1919, 2s. 9d. per bushel? 2. Is that statement a f a ir and correct one? 3. What was the average British price of wheat from January to May, 1919? 4. What was the average"" price from June to October, 1919? 5. Wihat were the average costs of shipping wheat from Australia to London, including freight, insurance, and other charges from January to May, 1919? 6. What were the average similar costs from June to October, 1919? 7. What were the average freights charged by the Australian Government shipping during the same periods?",20
4,Mr HUGHES,Unknown,"The answers to the honourable member's questions are as follow :1 - Yes. 2. The figures referred to by the honourable member were apparently extracted from the No. 3 Bcport of the Victorian Koyal Commission on High Prices. That report states that the figures were discussed in detail by the Commission with the President of the Victorian Farmers' Union (now the honourable member for Echuca), who, the Commission stated, accepted as accurate the c.i.f. prices United Kingdom quoted, and who concurred in all the other figures. Owing to the impossibility of obtaining free freight from Australia to London in 1919, in any quantity, even at exorbitant rates, it cannot be said with any certainty, or even degree of accuracy, what true London parity of Australian wheat was at any time during the year. The statement does not appear to be an unfair one. 3. From January to May, 1919, only three full cargoes and one parcel of Australian wheat were sold to the United Kingdom. These realized 78s. per quarter for one cargo, and 72s. 6d. per quarter for the other two cargoes, and for the parcel-shipmen t was made in Commonwealth Government line steamers, no other freight being available. 4. From June to October, 1919, two parcels of Australian wheat were sold on the basis of 85s. per quarter, two parcels at 83s. Sd., and one parcel at 72s. 6d. Freight was provided by the Commonwealth Government line. No full cargoes were sold, freight not being available. 5. The only freight procurable was from the Commonwealth Government line, the cost of which, together with insurance, and other charges, equalled 3s. per bushel. One uncontrolled steamer was chartered by the Wheat Board to carry flour from Fremantle to Denmark. The freight was 225s. per ton. WHEAT . 6. Again, the only freight procurable was that of the Commonwealth Government line, the rate' together with insurance, and other Mr GREGORY) costs, equalling 3s. per bushel. One owner ini c e - dicated that he was prepared to consider business from Fremantle to Havre at 270s. per ton. 7. See answers to Nos. 5 and 6. SHIPBUILDING CONTRACTS.  the Navy, upon notice I. Did he, during his recent visit to Great Britain, enter into any contracts for the building of ships for the Commonwealth? 2. If so, will the Prime Minister, cause to be laid on the table of the House copies of the contracts together with all the correspondence relating to them?",20
5,Sir JOSEPH COOK,Unknown,The answers to the honourable member's questions are as follow:1. Yes. 2. Yes. SHIPMEN T OF TALLOW;,20
6,Mr RODGERS,Unknown,"the Minister for Trade and Customs, upon notice I. Will the Government make available a portion of the space on vessels of the Commonwealth line of steamers for the shipment of Victorian tallow, which is the product of meat killed on behalf of the Imperial Government? 2. What quantity of tallow from each State has been carried on vessels of the Commonwealth line of steamers? 3. Is it possible for the Commonwealth Government to make arrangements for freight to be granted on vessels other than those mentioned in paragraph No. 1 for the shipment of Victorian tallow, which is the product of meat killed on behalf of the Imperial Government? 4. What is the last date upon which allotment of space of oversea shipping was made for Victorian tallow?",20
7,Sir JOSEPH COOK,Unknown,"The answers to the honourable member's questions are as follow:1. Yes, as far as possible. 2. The following is a summary of tallow shipments to date by the Commonwealth Government steamers, including ex-enemy vessels:Tons. Queensland . . "" 3,967 New South Wales . . 2,202 Victoria .. 2.698 South Australia . . . . 1,497 Western Australia .. 1,155 11,519 3 and 4. Inquiry will be made, and I shall endeavour to furnish the honourable member with a reply as soon as possible. - TAXATION COMMISSION.",20
8,Mr MCWILLIAM S,Unknown,"for Mr JOWETT) asked the Treasurer, upon noticeWith reference to the Government's announced decision to appoint a Koyal Commission to inquire into the incidence of taxation, has the Government yet considered the personnel of such a Commission; and, if not, will the Government favourably consider a personnel as follows:-[a ) As Chairman, a High Court or Supreme Court Judge; a nominee (?>) of the Commonwealth Government; (c) of the State Governments of Australia; (d) of the primary producers of Australia; (e) of the manufacturers of Australia: (/) of the commercial and trading conununity of Australia?",21
9,Sir JOSEPH COOK,Unknown,"The intention of the Government is to make the personnel of the proposed Royal Commission as representative as possible of all interests, including some of those mentioned by the honourable member. CASE OF C. G. BAKER.",21
