speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Thursday, 16 May 2002",93
1,The DEPUTY SPEAKER,Unknown,Hon. I.R.,93
2,Mr HATTON,Unknown,"My statement retirees in the electorate of Blaxland-people tions, from the private sector and the public themselves, to pay for their needs and deal pensions on which they exist and the With respect to the private sector, I refer that are still left, because branch after branch, has closed down. As they have closed down, they sioners and retirees to access banking services there are no more banking services available Commonwealth Bank went. In their place, who have taken up its services have had some When the Commonwealth and Westpac went, down to Bankstown Square.' For a single pensioner back in order to do their banking is in the order they budget very severely and very closely. electorate of Blaxland, and electorates Australia-wide, what their social responsibilities are. I congratulate stown Credit Union for the brilliant work they sioners. It is a great alternative for people. With respect to pharmaceuticals, the opposition measures which will raise the cost of pharmaceuticals pensioners, by 28 per cent. Yesterday, the Treasurer Well, it is a dollar on $3.60. A few years ago, their needs. Everyone in the community fully medication needs become greater. They need make sure that their medications are appropriate. means of buying the medication. If they have increase, to have to pay $1 extra The Treasurer's argument is, ‘Oh, if they would have to spend $52 a year extra, on the they get to the safety net level. We reject it be fair to elderly people in Blaxland. (Time expired)",93
3,Mr NAIRN,Unknown,"This organisations in the Bega Valley Shire area merce and the Rural Tourism Network, which ciation-for awards that they have both recently won. Last week, the Bega Chamber of Commerce Chamber of the Year Award from the New chambers of commerce with fewer than 100 MAIN COMMITTEE 2395 Thursday, 16 May 2002 ----Causley) took the chair at 9.40 a.m. NA Blaxland Electorate: Pensioners and Retirees this morning concerns pensioners and who have been hit from two different direcsector, in terms of their capacity to look after with their budgets, having regard to the meagre cost pressures being imposed on them. to the banks in the electorate of Blaxland-those in banking company after banking company, have made it inordinately difficult for penreadily. I will give one example. In Greenacre, from any of the major banks. Westpac went; the Punchbowl Credit Union came in. Those people direct banking services available to them. both of them said, in effect, ‘You can go or retiree, the cost to get down there and of $2. For pensioners, $2 means a lot, because I call on the banks that have stepped out of the to reconsider their position, to consider the Punchbowl Credit Union and Bankhave done in offering low-cost services to penwill be voting against the government's for the electorate at large, and also to said it was only a dollar's extra expense. it was a $2.60 co-payment for pensioners for understands that, as people get older, their the assistance of doctors and pharmacists to But what they also need is a cost-effective to buy multiple medicines, to have a 28 per cent for each medication, is too much. get up to the safety net level, it's okay.' They basis of $1 for every extra prescription, before totally. I call on the government and the banks to Eden-Monaro Electorate: Bega Chamber of Commerce morning I would like to congratulate two of my electorate-the Bega Chamber of Comis part of the Sapphire Coast Producers Assowas announced as the winner of the Small South Wales Chamber of Commerce. This is for members. The Bega Chamber of Commerce won NA 2396 this award, quite appropriately, because of year or so in raising awareness of the central able and the shops that are there. They have der the presidency of Robert Heyson. Robert, Fotographics, Christine Murphy, have really over the last year or so. They have theme days. A division having been called",93
4,The DEPUTY SPEAKER,REPRESENTATIVES MAIN COMMITTEE,"In the time for members' statements has concluded. NA Debate resumed from 14 February, on motion by Ms Worth: That this bill be now read a second time.",94
5,Mr MCCLELLAND,DISABILITY DISCRIMINATION,"At sition strongly supports the Disability Discrimination concerns in respect of the length of time it will legislation. It has been worked on over a number cooperation by the federal and state governments, country. We recognise and endorse the statements by Health and Ageing, the member for Adelaide, transport disability standards ‘will greatly ers faced by people with a disability or mobility standing within the international community as crimination against people with disabilities'. are disabled in the community seem to be taking brunt, of paying for the government's In terms of the bill itself, I want to go amends the Disability Discrimination Act to Commission, known as HREOC, to grant exemptions govern access to public transport services first recognised that it had to address issues ber 1994, following a number of successful operators. A national task force was established, including to develop performance-based draft standards. ATC in June 1996 and then subjected to a regulatory tial cost of implementation, as well as the three years later, in 1999, the regulatory impact again discussed by the Australian Transport generally be adopted but that the Human Rights the power to grant exemptions from the standards. In October 2000, cabinet endorsed the standards timetable for trams and trains and exclusions and airports, limousines, hire cars and charter MAIN COMMITTEE Thursday, 16 May 2002 the wonderful work they have done over the last business part of Bega, the services that are availdone some innovative things. It has occurred unalong with his business partner in Fletcher's been the force behind the Chamber of Commerce in the House of Representatives",94
6,Unknown,DISABILITY DISCRIMINATION,"Sitting suspended from 9.44 a.m. to 10.12 a.m. accordance with standing order 275A AMENDMENT BILL 2002 Second Reading the outset, I should indicate that the oppoAmendment Bill 2002. There are some take to implement all aspects, but it is worthy of years by several governments, including which after all is the way to go in this the Parliamentary Secretary to the Minister for when introducing the bill, when she said that assist in breaking down social and economic barriproblem', and that they ‘will also further our leaders in taking practical steps to reduce disIn that context, we are concerned that those who the brunt, or at least a significant part of the deficit, and that is of concern. through some of the technical provisions. The bill allow the Human Rights and Equal Opportunity from the disability standards which and facilities. The Australian Transport Council concerning access to public transport in Novemcomplaints of discrimination against transport representatives of people with disabilities, The draft standards were first approved by the impact statement to examine the potenpotential benefits to the whole community. Some statement and the transport standards were Council. It was agreed that the standards should and Equal Opportunity Commission be given subject to an extension of the compliance for dedicated school bus services, small aircraft boats. The Attorney-General then began workNA Thursday, 16 May 2002 MAIN COMMITTEE ing on redrafting the standards. A technical sentatives of the transport, manufacturing and sector representatives. A draft of the standards the Attorney-General on 27 September 2001. He nal standards in parliament after this bill they will be significant. After the standards fect as provided by section 31 of the Disability act it is unlawful for a person While Labor has criticised the length of time questioned whether it is necessary to allow 30 years for trains and trams, it is clear that positive development and is one which Labor time, if it can be shown that steps can be taken wise, that is certainly something that This bill implements part of the machinery It was first introduced on 27 September 2001 bill essentially has two stated purposes. Firstly, enabling a provider of public transport services disability standards. The most obvious basis tion is that compliance would cause unjustifiable provider to clarify their obligation up-front Discrimination Act, and then raising Secondly, the bill will give the Human same power to grant temporary exemptions from transport when they come into force, as it has ability Discrimination Act. This will also fore granting an exemption HREOC will be obliged tions. The Attorney-General has indicated Transport Secretariat. That secretariat is funded and the states and reports to the Australian Transport be to provide HREOC with technical advice. other body or person it considers appropriate. lating to public transport can be for a period pear to be of concern. However, for reasons attempts to resolve these matters without litigation. be made to HREOC for that exemption period HREOC to grant temporary exemptions from the plementation process. It is important that providers of public ever, there is sense in enabling any uncertainty on a consultative basis rather than by litigation ability advocacy groups to be involved and pense of litigation. Labor recognised this crimination Act in 1992 and gave HREOC at the act. The initial suggestion to extend the exemption this way came from the Human Rights and Equal for the exemption power was also an essential 2397 workshop was held in December 2000 with repreconstruction industry, operators and disability relating to public transport was published by has indicated that he intends to table the fihas been passed. That will put meat on the bone; have been tabled in parliament they will take efDiscrimination Act. Under section 32 of that to contravene a disability standard. it has taken to develop the standards and has 20 years to implement the standards and, indeed, the creation and adoption of the standards is a supports. In respect of that implementation to hasten that, either by incentives or otherI believe this parliament should look at. for successful implementation of the standards. and lapsed with the calling of the election. The the bill is said to provide up-front certainty by or facilities to apply for an exemption from on which somebody would apply for an exemphardship. This, it is said, would enable the instead of waiting to be sued under the Disability a defence such as unjustifiable hardship. Rights and Equal Opportunity Commission the the disability standards for accessible public regarding the existing provisions of the Disprovide consistency for the powers of HREOC. Beto consult a body prescribed in regulathat the prescribed body will be the National on a cooperative basis by the Commonwealth Council. The role of the secretariat will HREOC will also be able to consult with any An exemption from the disability standards reof up to five years. That period of time may apI will discuss later, we are prepared to support I should also note that an application can to be extended. Labor agrees that the ability of standards is, however, important to the imtransport comply with disability standards. Howabout compliance to be resolved by HREOC in the Federal Court. Clearly, that enables disit may also spare individuals the trauma and exargument when we formulated the Disability Disthat time the power to grant exemptions from power to the transport disability standards in Opportunity Commission itself. Provision part of agreement by the Australian Transport NA 2398 Council ministers to the standards going ahead. accessible public transport means and how next 20 years-again, the sooner the better, consumers alike are anxious for the standards rights and responsibilities. The exemption regulatory flexibility and the provision for needs to trade off extra time for some elements timetable provided in the standards. That trade-off better than the timetable. Again, that is common sense. Under the bill, the commission should only this is consistent with the objects of the legislation. portant role in facilitating the progress that states. The commission has an established making a decision on exemption applications course, will continue to apply that policy. This the amending legislation to consult with the tors or consumers who disagree with or feel seek a review of the exemption decisions in ess, we believe, brings an appropriate balance summary, Labor supports the bill.",94
7,Mr CADMAN,REPRESENTATIVES MAIN COMMITTEE,"The 2002 is a vote for common sense. There is not ready access for people with disabilities to all daily life. The proposal before the House in this universal access with a requirement for disabled all types. The Human Rights and Equal the ability to grant exemptions for the general for disability standards. This bill amends to grant exemptions for disability standards ample, on the grounds of unjustifiable hardship. I have been aware of the discussions that transport industry and the Australian government access for those who are disabled has been dealt people with facilities where transport around proposal which moves one step towards establishing vides a common sense approach. It has been pointed providing wheelchair access for buses, for instance. sider the footpath and access being available for a passing bus or other means of transport. city area, one would realise that it is almost to public transport can be granted to somebody If I am any judge of this matter, the people will be the state governments. They will be have all sorts of excuses and exemptions for Somebody pointed out to me that it is impossible site of one of our railway stations-and I familiar with this station. But state governments MAIN COMMITTEE Thursday, 16 May 2002 The standards provide a blueprint of what it should be achieved across Australia over the but that is an outside time frame. Industry and to enter into force and to give them certainty of mechanism allows for a necessary element of certainty. An example would be where an operator for which they have difficulty meeting the is against other elements where they can do approve exemptions where it is convinced that Temporary exemptions have had an imhas been made in accessible transport in several policy of conducting public consultation before under the Disability Discrimination Act and, of is in addition to the specific requirements in National Transport Secretariat. Transport operaaggrieved by any such decision will be able to the Administrative Appeals Tribunal. That procof consultation with the right to review. In Disability Discrimination Amendment Bill a person in Australia who would not want to see forms of transport and access to every aspect of bill seeks to move one step closer to granting people to gain access to public transport of Opportunity Commission-HREOC-currently has provisions of disability discrimination but not the Disability Discrimination Act to allow HREOC dealing with public transport, including, for exhave been taking place between elements of the on the way in which the wish to provide with. I have spoken to bus proprietors and to the state is a problem. I think we have here a standards by regulation but which proout to me that there is a massive cost in It is very difficult to do. You have to conat ground level to meet a same-height standard If one considers all the possible sites within a impossible to guarantee that, on every site, access in a wheelchair or somebody who is disabled. who will be dragging the chain in this process the ones who will want to do it last. They will not providing access for people with disabilities. for a person who is disabled to get onto the know the honourable member opposite would be of all types have just scrubbed it. They have NA Thursday, 16 May 2002 MAIN COMMITTEE said, ‘Bad luck. Go to the next station. Somehow you will get on to public transport.' It is not just a matter of wheelchair access tween the footpath and the bus-there is a lot nity for the Human Rights and Equal Opportunity a number of reasons. I think that is a practical Sydney have put to me the huge cost they would and in putting in all the conditions at every you have partially developed subdivisions, older It is surely not up to bus proprietors to make comply with a suitable physical condition to circumstances, I believe this is Comments have been made by representatives are very disappointed about the extension of and trams-in reality, especially for trains. not be able to use them during this time span. siders the possible capital cost, one has some common practice, at both state and federal level, government sector and then the government dards. I think that is completely unreasonable. I hope that everybody moves forward together recognise the needs of those who are disabled impose regulations on the non-government sector. companies of Western Sydney, or any other part pletely unreasonable to then fail to fulfil Hills. This cannot be the way in which the granted in certain circumstances for state granted for non-government instrumentalities. the bodies involved that may be affected by a decision to grant an exemption. A part of the current problems we have in have to litigate. I will mention a disability cult, steep site, and a case was brought that The girl never even wanted to attend the school, It lost that case and went to the highest court make that site accessible for people with certain would close its doors because one I hope some common sense starts to come back in our community. The fact that you can force compensation does not mean to say that everybody imposed with limitations of one sort or another. not go hunting for test cases to prove that their is better than that of the last guy who went proach in the application of these laws. I know many years, we have been able to move ahead in this area.",96
8,Mr MARTIN FERGUSON,REPRESENTATIVES MAIN COMMITTEE,"Batman) (10.30 to the debate about the Disability Discrimination in response to the previous speaker that it is 2399 or other get yourself somewhere else and between the platform and the carriage or bemore to it than that. This bill gives the opportuCommission to grant exemptions based on approach. Private bus proprietors in Western have in making all their coaches compliant bus stop throughout Western Sydney. In this area, subdivisions and all sorts of circumstances. sure that the footpath conditions at bus stops allow for wheelchair or other access. In these a common sense piece of legislation. of those with disabilities. I note that they the compliance timetable to 30 years for trains This does not mean people with disabilities will That is a reasonable statement. When one consympathy for state governments. But it is a to dump the compliance costs onto the nonsector drags the chain in meeting its own stanin this area. I call on state governments to and to move ahead at the same pace as they It is okay to dump regulations on the bus of Australia for that matter, but it is comthe conditions for railway stations, say at Seven standards are implemented. If exemptions are instrumentalities, the same exemptions should be These provisions provide for consultations with regulations. HREOC must do that before making the insurance industry is the real penchant people case in my area. There is a school on a most diffia disabled girl should have access to the school. but the case was brought against the school. possible. Multimillion dollars are required to disabilities. The school, if forced to comply, test case was brought against it. in the way in which we relate to each other somebody to comply with the law or receive has a right to access everything. We are all In relation to disability, I hope the lawyers do fees are bigger or that their award for damages to court. I am just calling for a common sense apthe government is pleased that at last, after a.m.)-I am delighted to make a contribution Amendment Bill 2002. In doing so, can I say a common sense outcome in a very difficult longNA 2400 term situation. I believe the bill is an important der the last federal Labor government to fix required the disability groups to come together state level, and it forced all to face up to their throwing dollars at a difficult problem. Can I to the actions of the current government, which sioners. In my mind, that is a classic schoolyard from the Howard government over the last six years. Access to public transport is a critical why I speak on this bill today as the shadow minister sary step before the introduction and formalisation transport. It is interesting to note that the Australian for action on disability access standards But before this, I look back at the work of ple who, I believe, should really be commended Main Committee this morning. In this regard, Advisory Council of Australia in late 1992, Council of Australia Access to Public Transport the report, coordinated by Angus Downie, titled to transport in Australia for all Australians. Mr Quick-A good Tasmanian.",97
9,Mr MARTIN FERGUSON,REPRESENTATIVES MAIN COMMITTEE,"Yes, a good Tasmanian with respect to the need to make a breakthrough prehensive piece of research presented a blueprint drive the end result that is before the Main of Australia's provision of public transport, visitors with disability and mobility issues. a key role in ensuring the Australian Transport action. The first performance based draft standards agreed to by the Australian Transport Council into a process of consultation and the completion nately, it has taken six years to reach the agreed, clear standards that require access today, as this legislative change provides the come into effect. That is the key thing-getting into law of standards for accessible transport. the subject of extended debate-and so they end point that we are at today. What goes with that must be made along the way Speaking from my experience as a trade union developing those standards because that also actually compromise in order to achieve the morning. They are to be commended because was right, but, in doing so, they brought a compromise to try and achieve the breakthrough preciate that in some circles in the disability spect to whether or not they achieved the MAIN COMMITTEE Thursday, 16 May 2002 milestone in the process that commenced unaccess to public transport for all Australians. It through the ministerial council at a federal and responsibilities. It is not just a question of also say that the process stands in stark contrast this week targeted unfortunate disability penbully act that we have seen all too frequently issue for regional and urban communities. That is for transport. The bill itself is a necesof disability standards for accessible public Transport Council first discussed the need at their meeting in November 1994. disability activists and representatives-the peofor achieving the change that is before the I cite the publication prepared by the Disability when that council formed the Disability Advisory Task Force. The product of that task force is Target 2015: a vision for the future-access and a very determined individual on this difficult front. That diligent and comfor change. That kick-started and helped to Committee this morning. The report was an audit identifying access problems for Australians and The report was released in August 1994; it played Council addressed the need for coordinated for accessible transport across all modes were in June 1996. The draft standards then went of a regulatory impact statement. Unfortunext significant step in the process: to finalise improvements. It is an important step being taken up-front certainty needed for the standards to the standards into effect, the formal adoption There is no doubt that these standards have been should have been-and modification to reach the that is compromise and dissent from decisions to deliver practical outcomes. official, I commend the activists involved in required them to make some hard decisions to outcome that is finally before the House this they stood up and fought for what they believed common sense understanding and a willingness to that is before the House for discussion. I apmovement there were disappointments with remost desirable outcome, as against what was a NA Thursday, 16 May 2002 practical outcome in terms of the reality of the parcel of your normal activities when you have making decisions: you will never As the standards stand today, there remain bus services, small aircraft and non-RPT airports. continue to campaign on these items with the plicit consideration in all transport manufacturing time, compromises have been made. I share the criticism of the disability sector The characteristic lack of leadership from the into play. I can recall that, when I came into impasse with these standards were some of the ability sector but also by the private bus which they had had enough. All they wanted was For that reason, in my first speech to the bus called on the minister to show some leadership them sorted, to actually be willing to make a from his responsibilities, which is unfortunately Prime Minister and Minister for At that stage, in early 2000, a genuine willingness between the public transport industries and many issues in this portfolio, there was no federal helping to get their hands dirty and broker solutions. about: not just making speeches about what willing to sit down, get on top of a brief, meet to broker a solution where an impasse exists. the performance of the Minister for Transport tional Party, Mr Anderson. All we saw, I remind action on this matter from the government at the end of 2000-again, all the tinsel around to resolving a long standing problem. In the Transport portfolio, change and reform ister, not because of him or by his initiative. standards is another case in point. I am aware port are keen to see this bill pass. The states standards are finalised. I hope the previous tening to what is occurring in his own state his comments here before I rose to speak. Firstly, dealing with Victoria, my home state in the western suburbs of Sydney-an area passing this morning-I know that the state for trams to improve accessibility for all bourne today to see the achievement on that tram stations that are being built in the CBD. Turning to New South Wales, the New South When the Carr government came to power, only facilitate disability access. There are now Easy Access Program, with about $4 million to MAIN COMMITTEE 2401 political processes. That is, I suppose, part and to front up to involvement, representation and achieve a 100 per cent outcome. exemptions based on financial grounds to school I appreciate that the disability sector will hope that, one day, access for all will be an imand infrastructure decisions. In the meanto ensure standards come into effect. with the time it took to deliver these standards. minister for transport again, unfortunately, came this portfolio at the end of 1999, the delay and the first issues raised with me, not just by the disoperators because they had reached the point at for this issue to be progressed and finalised. and coach industry conference in March 2000 I and help get these matters resolved, to get few decisions rather than continuing to run away the hallmark of his performance as Deputy Transport and Regional Services. to resolve these issues had developed the representatives of disability groups. As with leadership interested in the problem and in That is what the political processes are would be an ideal outcome but actually being and consult with interested groups and then try Unfortunately, we do not normally see that in and Regional Services and Leader of the Nathe House, was a press release and a sign of when they wanted a headline for the Paralympics town but no practical application of activities happen in spite of the current transport minThe development of these accessible transport that the state and territory ministers for transhave taken on many of these issues before the speaker, the member for Mitchell, is actually lisof New South Wales at the moment in the light of at the moment despite the fact that I grew up to which the member for Mitchell referred in government has moved to change infrastructure Australians. You have only to move around Melfront with the introduction of new trams and the Wales government has also been proactive. five railway stations had been modernised to 56 stations that have been modernised under the be spent on each station. On a recent visit to NA 2402 my home suburb of Guildford in Western Sydney, had just been announced that a lift was to be facilitate disability access. So perhaps Mr Cadman, more honest in his presentations to this House in New South Wales after years of neglect, prior own coalition partners in New South Wales. made. These processes and achievements ought as the member for Mitchell. With respect to the bus and coach industry, facturers, they desire to continue to move quickly cess to exemptions from these standards will the Human Rights and Equal Opportunity Commission principal Disability Discrimination Act. The emptions into a process whereby they must potential commuters that face access challenges. applying for an exemption is an important step. tify their case. These standards will be the ability and other affected groups consulted, peals Tribunal applies. Through the codification mechanism to fix all these access problems. The bill before us prescribes the National human rights commission can consult when standards. I believe this is a curious role Committee that the National Transport Secretariat Council to tackle broad strategic issues and A narrow technical advisory role on accessible with the scope of that organisation. It is my state level shared this concern. As I understand Council when the matter was discussed. As I understand other matter where the transport minister could in the federal cabinet. He was rolled, and told From the federal perspective, I put a series cover off this issue. I had concerns that the from its important task in terms of resources has advised that the NTS commissioned a consultant strategic level scoping study to help the NTS minister also advised in his The Commission and other stakeholders from the industry, and the disability sector were consulted fies a proposed process to undertake the role, the NTS role and potential workload for the NTS. Commission on establishing administrative I call on the minister for transport to table the House has a clear idea of how the Transport the stakeholders' expectations. Further, in relation clarified for me the funding arrangements for the minister for transport on the record today. him to me: MAIN COMMITTEE Thursday, 16 May 2002 I was advised by my elderly parents that it introduced to Guildford railway station to also the member for Mitchell, ought to be a bit about what is actually occurring on the ground to the Carr government being elected, by his Progress is being made, and so it ought to be not to be politicised by representatives such especially the large bus operators and manuto ensure that all buses are accessible. Acbe subject to the guidelines currently applied by when it considers exemptions to the exemption process gets applicants for those exengage in the access issues facing commuters or This engagement in the problems as part of The applicants must develop a plan and jusnorm. Any exemption must be scrutinised and disand a right to appeal to the Administrative Apof this process I believe we put in place a Transport Secretariat as the organisation that the considering exemptions to the access transport for this organisation. I would remind the Main was established by the Australian Transport reform that must be achieved across jurisdictions. transport does not, I believe, fit comfortably understanding that the transport ministers at the it, there was quite a barney at the Transport it, the end result is that this was annot carry a sensible transport policy position the state ministers that they had to cop it. of questions to the minister for transport to National Transport Council would be diverted and focus. In response to my query, the minister in December last year to undertake a define its role in the exemption process. The correspondence to my office that: Commonwealth and State and Territory Governments, during the preparation of the report. The report identikey stakeholders and their expectations regarding the The NTS has also commenced discussion with the arrangements for the role. that report and the associated arrangements so that Secretariat will perform that role and address to the NTS, the minister for transport has this new role. I will also place this advice from In doing so, I quote from written advice from NA Thursday, 16 May 2002 The Commonwealth has agreed to fund the NTS role. with the Department of Transport and Regional Services The current agreement provides for upper limit funding annually with the NTS to fund the I say here today that the opposition is not totally tional Transport Secretariat. Our reasons are about the skill and expertise of the NTS to that the expertise can be recruited, the opposition rigorous. What is important with the exemptions analysis, consultation and scrutiny. Secondly, role will detract from the broader role-the true iat. I place these concerns on the record as a regard this matter as settled. This is a new initiative; ness to make sure that the initiatives put in desired outcomes. I am also aware that my state ments with the federal government, but the issue. The concerns are correctly placed on the these issues from here-the exemption process, of support and Commonwealth funding for the on my colleagues in the disability movement ensure that the cross-jurisdictional, strategic that process. The availability of public transport services cially in regional and outer suburban communities. ernment has to front up to sooner rather than transport continues to say that there is no role but believes he has a role in setting standards shirk responsibility for the consequences pollution are consequences of the growth of our addressing that congestion. The Howard government must play a role in federal barriers and opportunities and work cal councils and state governments. The opposition government takes any action to try to do something ing to do regarding the outcome of the fuel tax this week. In looking at the broader transport taxation the Howard government takes any action to address incentives for car use, with no akin incentives be interesting to see whether this inquiry into cation to public transport fares. In closing, I commend the transport industry, groups and departmental officials who have into getting to where we are today. The process at the government level in Canberra. That aside, long path. I commend all those involved MAIN COMMITTEE 2403 The NTS has entered into a Deed of Agreement for the period 1 July 2001 to 30 June 2002. of $150,000. This agreement will be negotiated anticipated workload for future years. comfortable with this new role for the Natwofold. Firstly, there are some serious questions provide advice on exemptions. While I am sure will monitor the outcomes to ensure they are is that they are given only after rigorous the opposition retains some concerns that this functions of the National Transport Secretarclear indication to the government that we do not it requires accountability and a willingplace as part of this process actually achieve the and territory colleagues have had these argugovernment has dug in and has not moved on the record, and we will monitor the implementation of how the NTS performs the role and the levels NTS in this role. I am sure that I can also rely and in the state and territory governments to work of the NTS is not undermined as part of is emerging as a key issue to be tackled, espeThe challenge is one that the federal govlater. The problem is that the current minister for for the federal government in public transport, with respect to disability access. To say this is to of Australia's economic growth. Congestion and cities, and public transport has a key role in addressing these problems. It must look at the in a cooperative way with local communities, lolooks forward to seeing if the Howard about this matter, including what it is goinquiry, which was tabled in the budget papers issues, it will also be interesting to see whether the imbalance in the fringe benefits tax for the use of public transport. Similarly, it will transport taxation tackles the GST and its applidisability and other affected community persisted with the process and put a huge effort could have come quicker if we had leadership today represents a major step forward along a in getting to the point we have achieved. NA 2404 The bill and the standards help tackle the similarly large challenge for our community is not just in our cities and outer suburban communities means the Howard government, side by side with cept its responsibility to front up and actually Australia, especially in regional communities It requires leadership and actually requires are the big issues to be debated in this parliament is about the greenhouse debate, it is about doing congestion in our cities. (Time expired)",98
