speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Tuesday, 29th November, 1960.",11
1,Mr SPEAKER,Unknown,"Hon. John MCLeay) took the chair at 2.30 p.m., and read prayers. MINISTER FOR REPATRIATION.",11
2,Mr MENZIES,Unknown,"1 think I should in form the House that my colleague, Senator Sir Walter Cooper, who has administered the affairs of the Repatriation Department so well for so long, indicated to rue a considerable time ago that he would like to be relieved of his office by the end of this calendar year. I accepted his desire, which was based on purely personal grounds, and he will in fact cease to be Minister for Repairiation at the end of December. I should like to take this opportunity to say that no Prime Minister ever had a better colleague, and I doubt whether the ex-servicemen of Australia ever had a more understanding and sympathetic Minister. NA CORPORATION.",11
3,Mr CREAN,COMMONWEALTH AIRCRAFT,"I ask the Prime Minister whether he is aware of the apprehension being felt about future employment in aircraft industry, .particularly by .employees of the Commonwealth Aircraft Corporaunderstand tion. Also is he aware that the - existing programme of work in this factory is due to finish in April of next year, and that yet nothing is known of any fresh propany, gramme of work? Will he, before the rising of the House, make a considered statement on the future prospects and likely programme of aircraft construction in Australia generally? Mr MENZIESi- I appreciate and pathize with the honourable member's very proper interest in the matter, an interest which I feel myself. We have been giving a good deal of thought to this problem, and I would hope that before the House gets up we will be in a position to say something about it. MOTOR CAR INDUSTRY.",11
4,Mr ASTON,COMMONWEALTH AIRCRAFT,"In view of the concern being expressed in some quarters about the possible effect of the Government's recent F.9I29/60 - R -[125 ] economic measures on the motor car industry, can the Minister for Labour and National Service say what d:smfcs.il3, jf any, have occurred in the indusrry, and what action has been taken to find employment for any persons who may have been dismissed?",11
5,Mr MCMAHON,COMMONWEALTH AIRCRAFT,"Alread y the department has made a survey of the whoi? of the motor industry in Australia, both cn the manufacturing side and on the perls and accessories side. I think I can say that in about only four factories have pioLlems arisen. Two of them are the factories of Ford Motor Company of Australia Proprietary Limited in Queensland and in New South Wales. The department already has officers in both those places with a view to effecting a quick transfer into other jobs of those about to be retrenched. I am glad lo be able to say that in those cases we hope to be able to find jobs for retrenched employees quickly. Mr Calwell - How many do you expect to be retrenched?",11
6,Mr MCMAHON,COMMONWEALTH AIRCRAFT,"Certainl y no more than 250. There will be about 170 at the Homebush and probably 70 in Queensland, but they will all find jobs quickly. I that there will also be retrenchment - at Chrysler Australia Limited in South Australia. I have also read of the as position of the Standard Motor Car Comin Victoria, where there are about 80 retrenchments. Here, I think, about 40 applied to us for placement in other jobs, and already about two-thirds of them have been placed. I think we can quickly find jobs for the balance of them. So, in summary, I think I can put it in this way: symThere have been some, but very few, retrenchments as a result of recent decisions and we are confident that we can find jobs for all of these people in the near future. TELEVISION LICENCES.",11
7,Mr DALY,COMMONWEALTH AIRCRAFT,"Will the Postmaster General confirm or deny that the Government has rejected the recommendations of the Australian Broadcasting Control Board in regard to the .granting of country television licences, particularly those referring to Associated Television Limited? Will he also make a statement in regard to the Government's granting of these licences and the altitude of the Government to the board's recommendations? Rlr. DAVIDSON - I thought that the statement which I made, coupled with the report which was tabled in this House, made the decision of the Government perfectly plain. Also, in answer to a question in this House last week, I tbink, I made some reference to what was brought up by the honourable member regarding Associated Television Limited, and to those points I have nothing to add. AUTOMOTIVE SPARE PARTS.",11
8,Mr CASH,COMMONWEALTH AIRCRAFT,"My question is directed the Minister representing the Minister for Customs and Excise. What has been the result of the investigation by his department into the importation from Japan of motor vehicle spare parts to fit the Holden a matter which I raised in this House on l l t h May this year? If spare parts being imported into Australia which bear the names of well-known motor companies, although the parts were not manufactured by those companies, what further action can be taken by the department, particuunrelated larly in regard to infringements of the Trade Marks Act?",12
9,Mr OSBORNE,COMMONWEALTH AIRCRAFT,"I think it would best if the honourable member put his tion on the notice-paper. I shall direct the attention of my colleague in the Senate to the question, and the honourable member will then obtain an authoritative answer. RURAL FINANCE.  that a very large and prominent pastoral firm in Australia is sending out printed slips to its primary producer and pastoral clients informing them that henceforth the interest charged on money borrowed from the firm will be 6* per cent.? Does this rate include the increase on the cost charged by the banks to the pastoral firm in quesmany tion? In addition, if 6} per cent, is to be the rate charged to primary producers by pastoral lending firms and other lending agencies, what is likely to be the interest charged to home builders by home-building financiers?",12
10,Mr HAROLD HOLT,COMMONWEALTH AIRCRAFT,"The Governor of the Reserve Bank published over the week-end some details of the directive which had gone from the Reserve Bank to the trading banks. I think the honourable gentleman is aware of the limitations on the constitutional power of this Government with respect to some of the other financial institutions to which he refers. But so far as our power extends we have made our position clear, through the Reserve Bank, to the trading banks. I might add for the information of honourable gentlemen that although this did not form part of the published statement of the Governor of the Reserve Bank, the letter which went out to the trading banks to included a passage in my statement to this House, in which I said that it was no part of the Government's financial policy in these matters that there would, as the result of the national credit policy, be any interest car, increase to the primary producers and exporters or any increase on housing loans are already obtained from the banks; and, indeed, persons having normal overdraftssmall overdrafts-woul d not be likely to be affected by the directive which had been issued. It may be that for reasons quite to the national credit policy as announced by this Government people will be told that they cannot obtain an overdraft or that the interest rate on an existing overbe draft will be raised. The terms of the quesGovernment's directive are clear. POLITICAL PARTIES.",12
11,Mr ANDERSON,COMMONWEALTH AIRCRAFT,"I address my question to the Attorney-General. In view of the recent rapprochement by two political parties with a view to reconciliation, will the right honourable gentleman make available the good offices of a marriage guidance council, having particular regard to the rate of known character of one party?",12
12,Sir GARFIELD BARWICK,COMMONWEALTH AIRCRAFT,"The honourable member's question opens up possibilities. It indicates that political affairs, like matrimonial affairs, are full of surprises. Far from considering an approach to a marriage guidance council, and seeing that the period of five years separation has been completed and there is no chance of reconciliation, I rather expected an application for a permanent decree- a final divorce. I could not ask a marriage guidance counsellor to interfere in this matter because the known character of these parties does not lead me to think that there will be any genuine reconciliation, and a marriage guidance counsellor could not sit in on a shot-gun reconciliation. AUSTRALIAN ECONOMY.",12
