speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Monday, 6 March 1995",11
1,Mr SPEAKER,Unknown,"Hon. Stephen Martin) took the chair at 12.30 p.m., and read prayers. NA Legal and Constitutional Affairs Committee Exposure Draft",11
2,Mr MELHAM,COMMITTEES,"On behalf of the Standing Committee on Legal and Constitutional Affairs, I present the committee's exposure draft on the third paragraph of section 53 of the constitution. I am pleased to table the exposure draft of the committee's report on the interpretation and application of the third paragraph of section 53 of the constitution. The third paragraph of section 53 of the constitution was referred to both this committee and the Senate Legal and Constitutional References Committee. The paragraph provides that: The Senate may not amend any proposed law so as to increase any proposed charge or burden the people. The fourth paragraph of section 53 provides that, where the Senate is prohibited from amending a proposed law, it may request the House of Representatives to make amendments. At first glance, the natural meaning of the words in the third paragraph may appear to be clear. However, the committee's intensive examination of the third paragraph has revealed that there are many contentious issues involved in interpreting the paragraph. Because of the multitude of issues raised in the inquiry, the committee has decided to table an exposure draft before presenting a final report on the issue. The committee views this exposure draft as a means of further consultation with both the Senate committee and other interested persons. The committee has considered a number of factors relevant to the interpretation of the third paragraph of section 53 of the constitution; namely, the policy behind section 53, parliamentary practice, the drafting history of the third paragraph, the plain meaning of the words of the paragraph, the opinions of respected lawyers and commentators, and the practicality and workability of particular interpretations. The committee concluded that all factors could not be accorded equal weight in relation to each issue. The committee's recommendations focus on the policy. underlying section 53-that is, preserving the financial initiative of the House of Representatives-and, to a lesser extent, upholding parliamentary practices that appear to be accepted by both houses. The committee has focused on these factors in order to arrive at a workable interpretation of the third paragraph. The committee has made 13 recommendations which are designed to assist the houses in reaching a workable interpretation of the third paragraph of section 53. I will now briefly outline some of those recommendations. The committee recommends that the third paragraph of section 53 should be regarded as applicable to tax and tax related measures, as well as proposed laws relating to appropriation and expenditure--other than on appropriations for the ordinary annual services of government which are covered by the second paragraph of section 53. In considering the application of the third paragraph to taxation issues, the committee considered whether a bill which increases the rate or incidence of taxation 'imposes' taxation within the meaning of section 53. The committee declined to express a view on this issue because it was not central to the committee's terms of reference. However, the committee does express a view concerning the chamber in which a bill that increases the rate or incidence of taxation should be originated. The first paragraph of section 53 prevents a bill which imposes taxation from being originated in the Senate. If a bill that increases the rate or incidence of taxation is not classified as a bill that imposes taxation, then the first paragraph would not apply and that bill, it would appear, could be originated in the Senate. But could the Senate amend a bill increasing the rate or incidence of taxation? It would be absurd to prevent the Senate amending a bill which it may originate. To avoid this absurdity, it could be argued that a bill which increases the rate or incidence of taxation could be originated in the Senate and could also be amended in that chamber. But such an amendment would increase a proposed charge or burden on the people, in apparent contravention of the third paragraph of section 53. The committee's approach to this contradiction is to consider the problem in the light of the principle underlying section 53-that is, the preservation of the financial initiative of the House of Representatives. To avoid the problem, the committee has recommended that a bill which increases the rate or incidence of taxation should not be originated in the Senate. The committee makes a recommendation in relation to the test that the houses should use to determine whether there has been an increase in the proposed charge or burden. It is apparent that the current approaches adopted by the houses in relation to this issue are not operating satisfactorily because the houses do not apply the same test. The committee recommends that the Senate should be required to make a request where an alteration to a bill is moved in the Senate which will make an increase in a proposed charge or burden legally possible, even if the net effect of the alteration is a decrease. suggested that this test should be a:pplied in relation to appropriations, taxes and any other financial charges. Given the diversity of opinion concerning the interpretation of the third paragraph of section 53, the committee recommends that there should be a compact between the houses in relation to the interpretation and application of the third paragraph of section 53. While the committee has already had one meeting with the Senate Legal and Constitutional References Committee, we look forward to more such meetings. The committee recommends that there should be consultation between the Senate Legal and Constitutional References Committee and this committee in order to determine how negotiations concerning the compact should proceed. The exposure draft contains a statement of principles that the committee considers should be included in any compact. Finally, Mr Speaker, I would like to acknowledge the work of the committee's secretariat in this inquiry-the committee secretary Judy Middlebrook and the administrative assistants, Di Singleton, Gemma Searles and Vicki Somlyay. I also thank the committee's consultant Professor Michael Coper. I would like to pay special tribute to inquiry secretary Kelly Williams and to Michael Wright, a secondee from the Office of Parliamentary Counsel. The professionalism and expertise of the staff enriched the report. On behalf of the committee and the parliament, I thank them. I commend the report to the parliament.",11
3,Mr WILLIAMS,COMMITTEES,"I rise to second the motion by the chairman of the House of Representatives Standing Committee on Legal and Constitutional Affairs that the House take note of the exposure draft report of the committee. The tabling of the exposure draft report on the interpretation and application of the third paragraph of section 53 of the constitution is an event worthy of note. So I am pleased to have this opportunity to comment. The Senate and the House of Representatives are creatures of the constitution. The powers and procedures of the respective It is houses are, to an extent, delineated in the constitution. In that respect, sections 53, 54, 55, 56 and 57 are important. Section 53 in particular defines the powers and procedures of the two houses respectively in respect of money bills. Section 53, as the exposure draft report reveals, is not easy to interpret or apply, the third paragraph in particular. It has been contentious almost from the time of federation. When there is doubt about the effect of a provision of the constitution, the issue can usually be resolved quite readily by the High Court. But section 53 is not an ordinary provision of the constitution in that respect. It relates to the internal procedures, the intramural arrangements, between the houses. The intention of the drafters of the constitution was that, in order to maintain the separation of legislative power and judicial power, the courts would have no role in relation to the interpretation of such provisions. They would be non-justiciable. The extent of the non-justiciability is a matter which is commented upon in the report. Access to the courts to interpret constitutional provisions dealing with parliamentary procedures being off limits is such that parliament has had to develop other means of interpreting those provisions. The methods developed are, in contrast with the judicial proceedings and determinations, generally neither formal nor sophisticated. The constitution intrudes into the workings of parliament almost on a daily basis and its provisions are regularly referred to in debates in both houses. In some situations the action of a house will assume or adopt a particular interpretation. In the past issues arising under the constitution have been referred to or dealt with by parliamentary committees, principally Senate committees, which may offer an opinion in their reports, usually after receiving expert legal advice. Section 53 issues arise regularly. Successive Speakers of the House have taken a view that it is not the obligation of the chair to interpret the constitution. The clerk also does not act as a legal adviser but may seek a legal opinion if a difficult issue arises. The Speaker, in drawing to the attention of the House a constitutional issue of an intramural nature, is not acting as an interpreter of the constitution but as the custodian of the privileges of the House. The exposure draft report reveals, plainly, that there have been significant differences of opinion between the houses concerning the interpretation of the third paragraph of section 53. A major area of dispute was settled in 1965 by a compact covering the meaning of the expression, 'the ordinary annual services of the government'. The compact was between the government of the day and the Senate. It resulted in the practice, since followed, of providing for appropriation in No. 1 and No.2 bills-the latter covering items which are not ordinary annual government services. A further compact in 1982 settled that appropriations for parliament were not for the ordinary annual services of the government, resulting in separate appropriation bills for parliamentary appropriations. This was also a compact between the government and the Senate. The proposal in the exposure draft report is for a compact but an innovative one. It is not to be between the government and the Senate but between the House of Representatives and the Senate. If achieved, this would be a first. Given the potential areas for disagreement, achievement of consensus will not be easy. However, it should be attempted. Whether or not a compact results, the preparation of the exposure draft report is itself a signal achievement. It is, I believe, the first time that a standing committee of the House of Representatives has tackled the interpretation of significant provisions of the constitution, appropriately, in this case, provisions which are generally non-judiciable. The committee has sought to provide an objective view on the meaning and effect of the provision of the third paragraph of section 53 as a guide for future action. The committee's interpretation is one designed to preserve the effect of the intention of the drafters of the constitution that the House should have the initiative and principal responsibility in relation to financial matters. The irony is that the exposure draft report is being tabled at a time when the House, through diminishing interest and attention to financial matters, is significantly abdicating responsibility for financial scrutiny of government in favour of the Senate. That is a subject on which I propose to offer some further comment when the opportunity arises. The preparation of the draft has been a valuable exercise in itself. I join the chairman, the member for Banks (Mr Melham), in acknowledging and thanking the committee secretariat officers and the others he has mentioned by name for their careful work. Mention should also be made of the expert witnesses whose contribution to the outcome was significant. I commend the exposure draft report to the House and express the hope that it may result in a compact between the House and the Senate.",12
4,Mr SPEAKER,COMMITTEES,Does the chairman wish to move a motion in connection with the paper to enable it to be debated on a future occasion?,14
5,Mr MELHAM,COMMITTEES,"Yes, Mr Speaker. I move: That the House take note of the paper. I seek leave to continue my remarks later. Leave granted.",14
6,Mr SPEAKER,COMMITTEES,"In accordance with standing order 102B, the debate is adjourned. The resumption of the debate will be made an order of the day for the next sitting Monday and the member will have leave to continue speaking when the debate is resumed. Comm unity Affairs Standing Committee nated,",14
7,Ms FATIN,COMMITTEES,"On evidence behalf of the Standing Committee on Compercentage munity Affairs, I present the committee's report entitled Management and treatment of breast cancer in Australia together with the minutes of proceedings and evidence received by the committee. Ordered that the report be printed.",14
8,Ms FATIN,COMMITTEES,"I want to begin my remarks today by thanking my parliamentary colbeen leagues, who were so very committed to inquiry, and the committee secretarieat for their assistance in compiling the report. thank Bjarne Nordin, Cheryl Samuels and Jodie Williams for their professionalism and, particularly, Julie Wade for her invaluable contribution to the compiling and writing the final report. I also wish to thank the medical profession for its concerned ation and the many women of Australia for backgrounds. their stories. This inquiry looked at what happens to women once they are diagnosed as having breast cancer. Breast cancer is the most common cause of death from cancer in Ausaccredited, tralian women, with the risk of a woman developing the disease estimated in the range of one in 11 to one in 16. The worldwide incidence of breast cancer in males is approxitreatment mately 100 times lower than in females. the past, the most common way a woman decisions, found she had breast cancer was by the discovery of a lump either through selfservices examination, examination by a doctor, or by chance. With the advent of the breast screening service in Australia, increasing numbers of women are being diagnosed with lesions at a level of development which, it is believed, if appropriately treated, can result in a reduction of morbidity and mortality. While some medical practitioners have stated that Australian women are being provided with the best management and treatment possible for breast cancer, the evidence gathered by this inquiry would not support such an assertion. There are indications also that, for many women, the management and treatment process is fragmented and uncoordiwith little guarantee that it is being provided from a basis of current information Report and balanced assessment. While there is to show that there is an increasing of conservative surgery taking place, continued improvements in management and treatment will be difficult to achieve in a situation where innovations depend upon the acquisition of substantial new skills or upon the referral of patients to others who have the requisite skills. A considerable volume of evidence has gathered by the committee which shows this that women who have not had access to specialist, multidisciplinary care have been I disadvantaged in terms of receiving 'best practice' management and treatment for their breast cancer. Those at greatest disadvantage in accessing such multidisciplinary care are of some women from rural and remote areas, Aboriginal and Torres Strait Islander women, cooperand women from non-English speaking Evidence presented to the inquiry leads to the conclusion that the determining factor in the best management and treatment of breast cancer today is to have a sufficient number of specialist multidisciplinary teams established around Australia that women in country and urban areas can easily access. Such teams must provide a continuum of which begins with diagnosis, inIn corporates currently informed treatment and provides access to counselling services. By providing this broad range of the teams will take into account not only the medical and surgical needs of their patients but also their emotional and psychosocial needs. In addition, it is considered essential that this continuum of treatment incorporate the active participation of the woman in her management and treatment plan. The committee considers it essential that there should be no financial disincentives to the establishment of multidisciplinary teams. In the area of breast cancer, the challenge for the medical profession, as well as Commonwealth, state and territory governments in Australia, is seen to be one in which all groups will cooperate in addressing the issue of providing patients with accredited, coordinated management and treatment regimes based on the concept of 'best practice'. It is important to emphasise that this management and treatment model is not seen as operating in isolation; rather as operating within a larger management model which encompasses community based services. Clear lines of communication need to be established between the multidisciplinary team, the patient's general practitioner and, when appropriate, palliative and hospice care services. It is considered essential that all these services be delivered within an environment which is designed to be as physically and emotionally comfortable as possible. Attention must also be paid to the provision of improved care services within the community; for example, nursing services which provide community based post-operative and palliative care. Palliative care services have been shown to be working at some disadvantage, caused by a lack of appropriate funding and by a lack of continuity between curative and palliative care. There is a severe paucity of long-term data at the state, territory and national levels which makes any hard and fast statements about management and treatment outcomes difficult to substantiate, resulting the medical profession and others being forced to resort to anecdotal evidence which mayor may not be indicative of particular or general circumstances. Cancer registries should, therefore, be established to monitor breast cancer care and its outcomes. Government support for adequate staffing at an appropriate level should be a high priority for these registries. Only when an adequate database has been established can properly informed assessments be made of treatment modes and their short-, mediumand long-term outcomes. The Australian woman who is faced with dealing with breast cancer, regardless of where she lives and whatever her social and economic background, should have the very best treatment and support available which will allow her and her family and friends to feel secure in the belief that everything that could be done has been done. In some cases this may mean having treatment that gives the best chance of survival, while in other cases the issue of quality of life will determine the appropriate course of action. In every case, however, the management and treatment of a woman's breast cancer must be capable of being recognised as constituting current best practice for her particular circumstances.",14
9,Ms WORTH,COMMITTEES,"In speaking to the report entitled Management and treatment of breast cancer in Australia today, I wish to thank the my fellow committee members of the House of Representatives Standing Committee on Community Affairs and the committee staff. I feel privileged to have been a part of this inquiry because we heard evidence from those who suffer from breast cancer and from those who treat breast cancer. Women's own evidence was important to us. We also heard evidence that women who were involved with the decisions about the management and treatment of their breast cancer had better outcomes than those who did not. It was also important that we heard from those who are leading in their profession in the management and treatment of breast in cancer. There have been times when I thought it would be almost impossible to do justice in the writing of this report to the submissions we received and the evidence that we heard. I personally have felt the responsibility to do this as well as we could. I trust that the report will be discussed widely by those who deliver health care and that it may prompt the production of written information for women faced with the diagnosis of breast cancer. There are many chall-nges ahead. We heard evidence that one in 10 or one in 11 Australian women will suffer from breast cancer. It would seem that it is a disease of Western women. There is no preventive measure for breast cancer, and early detection is vital. There has been recent publicity following leaked documents that savings can be made in health care.· I would have to argue' that there will be no overall savings but that things must be done differently. The commitment to screening for-the earlier detection of breast cancer must remain. The screening program initially led to the practiceu of multiple' disciplinary medicine which the committee strongly recommends. The use of genetic· screening is almost upon us. This must be managed well and, while the committee did not thoroughly examine the issue, it would seem sensible to me that the control of genetic screening should fall within the current screening program. Of course, with early detection comes the need for the best possible management and treatment, and these are the issues which the committee concentrated on. As Dr Stephen Birrell, director of the Flinders surgical oncology unit at Flinders Medicine Centre in South Australia;put it: When I started surgery 10 or 12 years agobreast cancerwas a small section of general surgery and it was quite simple: you removed the breast and occasionally gave radiotherapy and that was have occurred which have made the situation much more. complex. We heard evidence from the Victorian breast screening coordination unit that: Research and experience in both Australia and overseas suggest that lesions detected through screening are best treated by a specially trained multi-disciplinary team and by practitioners who undertake a large volume of work associated the treatment of impalpable lesions. A multidisciplinary team may not necessarily be in the same physical location, but ideally it will have as its members -. radiologists, radiation oncologists, pathologists, surgeons, medical oncologists and qualified counsellors. Such a team will ensure that the whole woman is treated. Then there is the subject. of medical research. Professor John Forbes gave evidence that: The bottom line of everything we are talking about is to get the research right and to get the data correct. If we have not got the data correct, the information and educational programs are worthless. If we have not got the data correct, we are punching smog in our treatment of decisions. If we have not got the research and data correct, we are never going to prevent breast cancer. If we have not got the research and data correct we will screen the same way in 10 years time as we do now, which is targeting only one-third of women who get breast cancer. There is no doubt in my mind that some women are receiving the best possible management and treatment. We heard evidence that in South Australia about 80 per cent of all breast cancers are treated by a small number of surgeons with a special interest in breast cancer. However, there are a large number of women who do not access the best of care. Strategies must be developed for women from rural and remote areas so that they can have the same access to treatment. They must at least be given choices and if they choose to leave home for radiotherapy then they must be supported. I look forward to being able to speak further on this report later in the week. A lot of energy has gone into this inquiry. My real hope is that it will benefit Australian women. I commend the it. Refinements report to the House.' .",15
