speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Tuesday, 8 April 1975",18
1,Mr SPEAKER,Unknown,"Hon. G. G. D. Scholes) took the chair at 2.15 p.m., and read prayers.",18
2,The Clerk,Unknown,"Petition s have been lodged for presentation as follows and copies will be referred to the appropriate Ministers: To the Honourable the Speaker and Menibers of the House of Representatives in Parliament assembled. We the undersigned Citizens of the Commonwealth of Australia by this our humble Petition respectfully showeth: (a) That the present matrimonial laws are archaic, unrealistic and cruel and the cause of so much distress, bitterness and injustice as to make their continued operation intolerable fair minded citizens of Australia and that the Fanuly Law Bill at present before Parliament should be passed without delay. (b) That the ground of Irretrievable Breakdown of Marriage determined by a maximum of twelve months' separation, embodied in the Family Law Bill already passed in the Senate, be the sole ground for divorce. (c) That there is widespread dissatisfaction with the enormous discretionary powers given Judges in the present legislation and that the non fault maintenance concept (according to need) based on specific criteria, as enunciated in Clause 54 (2) of the Fanuly Law Bill 1974 No. 2, should be tried and we humbly pray Members of the House will restore this concept fully by deleting Clause 75 (n) from the new Bill ""as read a third time''. And your petitioners as in duty bound will ever pray. by Mr Les Johnson, Mr Lamb and Mr Thorburn. Petitions received. To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled: The humble petition of the undersigned citizens of Australia repectfully showeth: That marriage is an exclusive lifelong partnership between one woman and one man, which should not be dissolved at the will of one party after 12 months nodce nor without reasonable attempt at reconciliation and That a husband should normally be responsible for mainindeed taming his wife and children within marriage. Your petitioners therefore humbly pray that the Family Law Bill 1974 be amended (1) Torequireareasonableattempt at reconciliation with the aid of counselling at least twelve months prior to the applicadon for a divorce; (2) To specify three objective tests for irretrievable breakdown, namely (a) intolerable behaviour, (b) desertion for at least 2 years, (c) separation for at least 3 years, And your petitioners as in duty bound will ever pray. by Mr Morrison, Mr Stewart, Mr MCMahon, Mr Kevin Cairns, Mr England, Mr Giles, Mr Howard, Mr Hunt, Mr Lucock, Mr Lusher, Mr Riordan, Mr Thorburn, Mr Wentworth, Mr Whan and Mr Wilson. Petitions received. NA FamUy Law Bill To the Honourable the Speaker and Members of the House of Representatives assembled. The humble petition of the undersigned, all being of or above the age of 18 years as follows: Family Law Bill 1. Your peutioners oppose and seek the deletion of those provisions of the Family Law Bill 1974 which supplant the existing grounds by the introduction of the sole ground of irretrievable breakdown, which remove any consideration of fault, and which will weaken the family unit while causing more widespread injustice because: (a) it imposes on society a radical alteration of divorce law far beyond identifiablerequirementsor desires; to the vast majority of (b) it lowers the status of marriage by permitting people to 'drift' into divorce,reducesparental importance and leads to increasing instituuonalisation of children with consequential delinquency; (c) it will not reduce the 'in-fighting' in a divorce suit which mainly occurs over matters of property and custody; (d) it will not encourage maturity in acceptance of marital and parental obligations and responsibilities. 2. Your petitioners commend the divorce legislation introduced in Great Britain in 1973, which acknowledges the importance of the family unit, mirrors community requirements, secures justice for innocent people and establishes arealisticdefinition of irretrievable breakdown, and call for similar legislation to be provided in Australia. Your petitioners, therefore, humbly pray that the House of Representatives in Parliament assembled will make provision accordingly. by Mr Killen. Petition received. Family Law Bill Metric System To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled: The petition of uie undersigned citizens ofAustraliarespectfullyshowethThat the plan to obliterate the traditional weights and measures of this country is causing and will cause widea spread inconvenience, confusion, expense and distress. That there is no certainty that any significant benefits or any benefits at all will follow the use of the new weights and measures. That uie traditional weights and measures are eminently satisfactory. Your petitioners therefore pray. That the Metric Conversion Act be repealed, and the Government take urgent steps to cause the traditional and familiar units to berestoredto those areas where the greatest inconvenience and distress are occurring, that is to say, in meteorology, in road distances, in sport, in the building and allied trades, in the printing trade, and in retail trade. And your petitioners as in duty bound will ever pray. by Mr Anthony, Mr Bonnet, Dr Forbes, Mr Giles, Mr Howard, Mr King, Mr Lamb, Mr MCKenzie, Mr O'Keefe, Mr Eric Robinson, Mr Wentworth, Mr Willis and Mr Wilson. Petitions received. Hansard: Subscription Rates To the Honourable the Speaker and Menibers of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizen of the Commonwealth of Australia respectfully showeth: WHEREAS the debates of the Houses ofParliament are the fundamental basis of law-making; WHEREAS all people of the Commonwealth should have the right of access to, and the right of a personal permanent record of the debates of the two Houses at no cost; And WHEREAS the decision of the Government to increase subscription rates to Hansard will cause many people of lower and middle income groups to terminate thensubscriptions; Your petitioner therefore humbly prays that the Government alter its decision to raise subscription fees to Hansard from S1.20 per year to $63.10 per year and re-determine subscription rates based on the cost of postage of copies. And your petitioner as in duty bound will ever pray, by Mr Barnard. Petition received. Hansard: Subscription Rates To the Honourable the Speaker, and of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia showethThat the increased price of the Hansard subscription will place it beyond thefinancialreachof most people; That it is basic in a Parliamentary democracy that electors have easy access to records of the debates in their Parliaofthe ment; That making Hansard available only to an elite who can afford it is at odds with the concept of open government. Your petitioners therefore humbly pray that the Governengagedtion ment will reduce the cost of the Hansard subscription so that those known it is still available at a moderate price to zen. And your petitioners as in duty bound will ever pray, by Mr Drury. Petition received. Catholic High School: Engadine To the Honourable The Speaker and Members of the House of Representatives in Parliament assembled: WE, the undersigned citizens of the Commonwealth of Australia by this our humble petition respectfully showeth: Whereas neither the existing Catholic Secondary Schools in Sutherland nor the State High Schools in Engadine and Heathcote within the Hughes Federal Electorate are adequate to properly accommodate the children now attending St. John Bosco Primary School or the children now of preschool age who will in future be attending the last mentioned Primary School. And whereas the parents of such children and other interested peopleresidingwithin the said Electorate being firmly committed and dedicated to the Catholic Education System are thereby gravely concerned, request is therefore made that an urgent capital grant be made from the Australian Schools Commission for the establishment of a Catholic High School at Engadine in the immediate future. And your petitioners as in duty bound will ever pray, by Mr Les Johnston and Mr Thorburn. Petitions received. Family Law Bill To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. We the undersigned Citizens of the Commonwealth, by this our humble Petitionrespectfullyshoweth: (a) That the existing matrimonial laws in Australia are archaic, unrealistic, and cruel and so completely at variance with modern thought as to require their immediate repeal. (b) That there is such urgent need for reform that there must be no delay in presenting the Fanuly Law Bill 1974 to Parliament for debate. (c) That the ground of Irretrievable Breakdown of Marriage be uie sole ground for divorce with proof of this determined by a maximum of twelve months separation. (d) That dissolution of marriage must come out of the legal system with people resolving their family matters between themselves according to guidelines and with assistance of a mediator. Family Courts only to be used for enforcement as a last resort. And your petitioners as in duty bound will ever pray, Members of the House by Mr Enderby. respectfully Petition received. Practitioners of Natural Medicine: Qualifications To the Honourable, the Speaker and Honourable Members House of Representatives in Parliament Assembled. We, the undersigned citizens of Australia, humbly submit that your Honourable House will establish a principle and, if necessary, introduce legislation to provide for the recogniof all qualified and responsible persons who are in the profession of Natural Therapeutics, including any interested citiChiropractors,asHerbalists Naturopaths, Acupuncturists, Osteopaths, and Homeopaths. And in duty bound we ever pray that this petition will be granted. by Mr Garland. Petition received. Pensioners: Inflation To the Honourable the Speaker and members of the House of Representatives in Parliament assembled the petition of the undersigned citizens of Australia respectfully showeth: that inflation which now besets so many countries today and in Australia is now at the rate of 14.4 per cent per annum is most seriously affecting and making Ufe intolerable for those least able to take corrective action to maintain their position, namely, pensioners and those now retired Uving on fixed incomes. Whilst the Ausualian Government is giving effect to its election pokey of making $1.50 per week pension increases each Autumn and Spring such actions have been completely nulHfied by the stated rate of inflation. This fact of life impels your petitioners to call on the Australian Government as a matter of urgency to:Make a cash loading of SS per week to those pensioners who have litde means other than the present inadequate pension eroded by innation. That each Autumn and Spring the increase in social security pension payments be not less than $3 per week to ensure that within a reasonable period the Government's policy pledge to affix all pensions at 25 per cent of the average weekly earnings be achieved. In order that money may go to areas of greater need the Tapered Means Test ceilings of income and assets be frozen. To allay the concern of social security recipients as to thenfuture when in 1975 the means test has been abolished and replaced by a National Superannuadon Act that there be an assurance by the Australian Government that the said Act will provide a guaranteed minimum income to social security recipients based on the policy of the Australian Commonwealth Pensioners' Federation and that of the Australian Council of Trade Unions, namely, the payment of 30 per cent of average weekly earnings adjusted from time to time in accordance withfiguresissued by the Commonwealth Statistician and published quarterly. And your peutioners as in duty bound will ever pray. by Mr Luchetti. Petition received. To the Honourable the Speaker and members of the House of Representatives in Parliament assembled: The humble petition of the undersigned citizens of Australia respectfully showeth: That there is great urgency to preserve the family as the basic unit in society and therefore the stability of family life requires the urgent attention ofParliament. Your petitioners therefore humbly pray that(1) The present grounds for Divorce should not be changed. (2) The present requirement of seven days waiting period after notification be extended to thirty days to provide adequate counselling and education. (3) Marriage counselling services to further the cause of reconciliation should be more readily available. (4) Continued social research into the causes of martial instability should be fostered by the Parliament. And your petitioners as in duty bound will ever pray, by Mr Lusher. Petition received. To the Honourable the Speaker and Members of the of Representatives in Parliament assembled. The petition of the undersigned citizens showeth: (a) That the use of Uranium as an alternative source of energy is currently unacceptable as it presents lems including radioactive waste, mUitary impUcations and thermal poUution. (b) That there can, at present, be no assurances that radioactive materials exported for peaceful will not be used in the production (c) That there is not, as yet, any known safe method of disposal of radioactive wastes, nor ever Ukely to be. (d) That the expon of Uranium from Australia is internationaUy irresponsible and is not, in the long term, of benefit to Australia. (e) That the export of Uranium from Australia only discourages importing countries from investing into research on viable alternatives. (f) That only the overdeveloped industrial nations wiU benefit from Australian Uranium and the gap between these countries and the energy-starved Third World wiU increase yet further. Your petitioners therefore humbly pray that the Australian Government will immediately cease the mining and exporting of Uranium until perfecdy safe disposal methods for the radioactive wastes have been guaranteed; will greatly increase expenditure on research into safe clean and inexhaustible sources of energy, and wiU aid underdeveloped countries in their plea for a fair share of the world's energy resources, while at the sametimehonouring its obUgations to the future of humanity. And your petitioners as in duty bound will ever pray, by Mr Martin. Petition received. NA",18
3,Mr WHITLAM,MINISTERIAL ARRANGEMENTS," I inform the House that on 27 March 1975 His Excellency the Governor-Geiieral determined the appointment of the Honourable Kep Enderby, QC., as Minister for Customs and Excise and has directed and appointed Mr Enderby to hold the office of Minister for Police and Customs. NA Mr MALCO LM FRASER (WannonLeader of the Opposition)- I desire to inform the House that the ParUamentary Liberal Party has of intention to marry should elected me as its Leader. The honourable member for Flinders, Mr Lynch, remains as Deputy Leader. The honourable member for Bendigo, Mr Bourchier, has been appointed as Whip and the honourable member for Griffith, Mr Donald Cameron, remains as Deputy Whip.",20
4,Mr WHITLAM,LEADERSHIP OF THE OPPOSITION,by leave-May I say that the British system of parliamentary government which we in Australia inherit depends on a strong 2-party Uranium system. As Leader of one of the great political House parties in Australia I congratulate my honourhumble able friend on being elected the Leader of the of Australia respectfully other. Mr MALCO LM FRASER (WannonprobLeader of the Opposition)-by leave-Briefl y I thank the Prime Minister for the generosity ofhis remarks. They wiU not deter us in our resolve to purposes remove him from his office at the earUest opporof nuclear weapons. tunity. NA NA,20
5,Mr LYNCH,SOUTH VIETNAM,My question is addressed to the Deputy Prime Minister. I ask the honourable gentleman: Did he have the full support of the Prime Minister for his recent statement that the fall of the South Vietnamese Government is the best solution to the Vietnamese conflict?,21
6,Dr JF CAIRNS,SOUTH VIETNAM,"I think I should sayfirstof all in relation to this matter that the statement that I made was variously reported in different parts of Australia and most of the newspapers purported to report the statement witnout tainly, inverted commas. I instance the 'Sydney Mornwould ing Herald', the 'West Australian' and the Melthat bourne 'Herald'. In the case of the 'Sydney Morning Herald', the report appeared Uke this: The best possible solution was for the Thieu Government to fall. That report was out of context. The only correct report I saw happened to be in the Launceston 'Examiner'. The reported statement was: It now seems inevitable that the Saigon and Phnom governments would fall. That is the best solution, a quick end with victory to one side or the other. It would to everybody's advantage if that had happened a ago. It is the only way to stop the bloodshed, carnage suffering. The way in which the statement was reported of that context, in most cases, kind of interpretation to be put on it For example, I think the honourable gentleman whom I congratulate for being elected Leader of the Opposition said that I was exultant. I have no exultancy about anything that is happening in Viettion nam. I have felt anguish about Vietnam and agony",21
7,Mr ANTHONY,SOUTH VIETNAM,Oh .,21
8,Dr JF CAIRNS,SOUTH VIETNAM,". . . far greater than any felt by the right honourable gentleman who sits at the end of the Opposition front bench. When I said that it might be the best result what looked Uke the inevitable happened, meant that it would reduce the suffering, ing and the tragedy of Vietnam. I want to see that happen more than anything else. I am quite sure that the Prime Minister agrees with me. CHILDREN'S TOYS: LEAD CONTENT",21
9,Mr COPE,SOUTH VIETNAM,"I desire to ask the Minister for Health a question. I preface my question by statour ing that Australian health regulations permit maximum lead content of one per cent in paint used on children's bicycles, toys, etc., manufactured in Australia, yet imports in this field have been found to contain up to 8 per cent lead content. Does the Minister consider this ratio of 8 per cent lead content in imports a danger to children? If so, what steps can the Minister take to bring the imports into Une with the Australian regulations?",21
