speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Wednesday, 16 October 2002 MAIN COMMITTEE",129
1,The DEPUTY SPEAKER,Unknown,Hon. I.R. Greenway Electorate:,129
2,Mr MOSSFIELD,Unknown,"I pletion of the final two projects in the Centenary electorate. The first project was a marvellous Hall in Blacktown on 28 August. This presentation celebrations conducted in both the Greenway presentation was the brainchild of Father tralis, who sought funding from both the Greenway committees for a musical depicting Australia's heritage. The musical presentation included musical tural Australia. All the musical items were specially by composers with connections to Western Skrzynecki provided the text. The orchestra friends of MLC Burwood and Trinity Grammar an outstanding track record in the performing night contributed greatly to the success of Governor of New South Wales, Professor Bashir, congratulating everyone involved. The second project relates to the opening bished former Anglican Church in Flushcombe long-established community need for a contemporary centre will support the growth of professional for the arts centre was funded by a grant from ects program. The total value of the grant exterior landscaping of the site, including I thank the chairman of the Greenway MCNamara, and his hard working committee mittee consisted of the Reverend Glen Renton Skeoch from Mitchell High School, Councillor Williams, Ms Doreen Ross and Miss Vilma Ryan.",129
3,Mr JOHNSON,Unknown,"It is my tee today about an important memorial plaque on Sunday, 6 October. The rededication was This remarkable memorial plaque was originally those special Australians who contributed to their hard work here at home. I want to take RSL sub-branch and, in particular, its president, the rededication ceremony. I want to compliment wonderful organisation that went into 7799 Wednesday, 16 October 2002 ----Causley) took the chair at 9.40 a.m. NA Centenary of Federation Projects rise to report to the parliament on the comof Federation program in the Greenway musical presentation performed at the Bowman was part of the Centenary of Federation and the Parramatta electorates. This musical Arthur Bridge OMA, chairman of Arts Musica Ausand Parramatta Centenary of Federation snapshots of outback Australia and multiculcomposed for this particular performance Sydney. Richard Gill OMA conducted and Peter and choir were made up of students, teachers and School, Hunters Hill. These two schools have arts and their performance on this particular the evening. The performance was attended by the who spoke at the end of the performance, of the Blacktown Arts Centre, which is a refurRoad, Blacktown. This centre arose from a multi-arts venue in Blacktown. The arts practiced in Western Sydney. The forecourt the Centenary of Federation community projwas $42,000. It was utilised towards the overall public seating, paving, lighting and planting. Centenary of Federation committee, Mr Bill on the completion of their program. The comfrom the Blacktown Uniting Church, Mr Greg Alan Pendleton, Mrs Terry Driscoll, Mr Fred Ryan Electorate: World War II Memorial great pleasure to speak in the Main Committhat was rededicated in the federal seat of Ryan performed by Reverend Professor Norm Barker. laid on 13 August 1995. It is a testimony to Australian wartime efforts in World War II with this opportunity to, firstly, thank the Toowong Mr Merv Bunney, for his invitation to attend him very warmly and generously on the what was a moving community service. NA 7800 It is also appropriate that I thank the councillor went to a lot of trouble to organise the ceremony. wards for all those who took the time to come tralians remembered five decades since the poignant time that the Toowong memorial plaque But, due to the fact that this property has now new site at the Toowong clock tower. This site community and therefore is a very fitting The hardships of World War II were experienced overseas to protect the values and way of life the family and friends left behind. I know the sacrifices that Australians made in World and on farms also endured the dislocation of their portunity in the parliament to pay tribute to pay tribute to their families. I think everyone in this parliament acknowledges obligation upon all of us to acknowledge the RSL sub-branches throughout our country. As to pay particular tribute on this occasion to branch. Mr Merv Bunney is the president, and in his sub-branch. It is appropriate that Mr community. (Time expired) Calwell Electorate:",129
4,Ms VAMVAKINOU,REPRESENTATIVES MAIN COMMITTEE,"I an initiative by the Smith Family in my electorate known for their toy drives and emergency services, sation. Their mission is to deliver a more Smith Family runs a number of programs to their families. They include a literacy program, aged between zero and five years, a program and an English language tutoring program. The Smith Family has a desire to facilitate in this spirit that a program has been established advantaged families continue their education, Boyd and Maria, two of the education support for Life service by the state Minister for pays a scholarship and provides additional support students and low-income families through ing. The aim of the program is to give kids of all schooling. As parents know, sending kids to often unexpected costs which poorer families for things like uniforms, books, stationery and or working families on low incomes are eligible up to three scholarships at any one time. $324 for junior secondary, $504 for senior MAIN COMMITTEE Wednesday, 16 October 2002 for Toowong, Councillor Judy Magub, who She also put on a community event afteralong and support the occasion. In 1995 Ausend of World War II and it was during this very was first laid in a small park in Toowong. been sold, the memorial had to be relocated to a is considered to be the centre of the local site for this new memorial plaque. not only by our soldiers who travelled that we all enjoy and cherish today but also by that all members of this parliament acknowledge War II. Those who served at home in factories lives that war always causes. I take this opthose who have sacrificed their lives and I also that it is most appropriate and, indeed, an community work that is done by veterans and the federal member for Ryan, it is my privilege the Toowong RSL sub-branch. It is an active subhe is very dedicated to working for the veterans Merv Bunney be acknowledged for services to the The Smith Family's Education Program rise to speak to the parliament today about of Calwell. The Smith Family, who are best are a non-religious and nonprofit organicaring and cohesive Australian community. The support the education of disadvantaged kids and a new early intervention program to help kids to improve access to information technology, full participation in the education process. It is in Broadmeadows to help students from diswith financial support from sponsors. I met with workers, at the recent launch of the Learning Employment, the Hon. Monica Gould. The program assistance through education support workers to primary, secondary and university schoolabilities a chance to get the most out of their school, even public school, involves rising and find difficult to meet. The scholarships help pay school outings and camps. Families on benefits for the scholarships, with families eligible for Annual scholarships are about $204 for primary, secondary and $2,000 for university students. NA Wednesday, 16 October 2002 MAIN COMMITTEE Sponsors can be confident that 100 per cent of that all expenditure is directed towards education costs. The program also involves support from an with the students and families to provide assistance, workers inform me that the program is an outstanding over 300 families already receiving scholarships. tinued dedication to our community through its and cooperation in this program. I am committed come the Smith Family into my electorate of sor. I know I share the same sentiments of helping hand that the Smith Family has given honourable members may wish to acquaint themselves ing a low-income student to better their education.",130
5,Ms GAMBARO,REPRESENTATIVES MAIN COMMITTEE,"I rise by organisations in the Redcliffe Peninsula. Moncur from the Woody Point Neighbourhood also the Queensland award for his work with sation and one which is run very expertly. It Woody Point residents. Congratulations to Robert. I want to praise the Redcliffe SES, who place at the state rescue competition when teams in a two-day competition. The Redcliffe in things like first-aid, rescue, navigation, mock emergency situations, and they were able ence. I want to congratulate the SES for their in our city. I also want to congratulate manager Scott Hamilton, Sandy Avery and Gary Another club that always shows great community cliffe Leagues Club. They came to the forefront Redcliffe and District Cardiac Rehab Support trailer to the support group. I want to congratulate they do. The cardiac group works with very community who have had major heart episodes. walk along the foreshore at Redcliffe. They shopping centres and community groups, so that tion. It will make it easier for the group to their educational supplies and also for On a final note, I want to also congratulate open day on 6 October. Jet skis are a menace if Queensland Water Police and the Jetboat Sports and speed requirements so that jet skiers residents. The open day was well attended, day. 7801 their donation goes directly to the families and education support worker who keeps in contact referrals and advice. The Broadmeadows success, with hundreds of sponsors and I thank the Hume City Council for its consocial justice charter and for its assistance to to equality in public education, so I welCalwell. I will be joining the program as a spongratitude as my constituents for the tremendous to our community. It is a program that other with and they may consider sponsorPetrie Electorate: Community Groups today to acknowledge some of the fine work I would like to start by congratulating Robert Watch for winning not only the regional but Neighbourhood Watch. It is a very fine organidoes terrific work in the community and for the have also had a winning time. They took third they came head to head with seven other SES team had six members, and they were engaged and land search and rescue. They were put into to draw on their expertise and their experiwonderful work and for the great work they do Mick Ryan, Loretta Bruhn, Robert Majewski, MCGinn. Well done to those people. support in the Redcliffe area is the Redagain in donating a much needed trailer to the Group. Des Webb just recently handed over the the Redcliffe Leagues Club for the work few resources. They are senior citizens of the They meet every week for a three-kilometre are very supportive of the community and visit trailer will be a fantastic and welcome addicarry equipment. It is an important addition for their testing kits. Congratulations to them. the Redcliffe Peninsula jet skiers for having an not used properly. With the participation of the Association, the open day focused on safety can live in harmony with the bay-side community and I want to congratulate them for a marvellous NA 7802 MAIN COMMITTEE",131
6,Mr MURPHY,REPRESENTATIVES MAIN COMMITTEE,"Today I ment the wonderful work of the Homebush-Strathfield field community centre, Bate Street, Homebush, Strathfield Meals on Wheels operates in the of their many dedicated and tireless volunteers, who are temporarily or permanently unable to erally the aged, who are very frail and who Wheels volunteers. They also provide In a letter I received last month, Ms Anne committee, invited me to attend their annual munity centre tonight. I let Ms Sheppard know sitting this week. Tonight, the Homebush-Strathfield many of their long-serving and dedicated members recognition of their service. Without the commitment vital service they provide to the Although I cannot be there tonight to congratulate the parliament this morning the magnificent sent. I congratulate the following volunteers: Mrs Annette Cooper, for her five years of service; Mrs Maree MCDougall, for her five years of service, which is a wonderful achievement; service; Mrs Pushba Pulendiran, for her 15 years years of service; and Mrs Margaret Vella, for like to acknowledge the tremendous job done Service Coordinator, Ms Cheryl Brown; the vice-president, management committee. Well done, Homebush-Strathfield proud of you.",132
7,Mr SLIPPER,REPRESENTATIVES MAIN COMMITTEE,"I would like today to the Sunshine Coast and, in particular, in the difficulties that residents and holiday-makers election, one of the key issues raised with my to have so many car hoons, so many people who their fellow citizens that they are prepared nate amount of noise as they I called a public meeting, some 200 people resident Mr Tony Nioa, was carried unanimously. nimity at the meeting. We had large numbers were concerned over the impact of these car hoons number of car enthusiasts there-people who whose cars have been hotted up, but who were nity identify them as car hoons just because sands of dollars improving their vehicles. The zero tolerance for car hoons; secondly, as a where car enthusiasts are able to display their Wednesday, 16 October 2002 Lowe Electorate: Community Services wish to bring to the attention of the parliaMeals on Wheels based at the Strathin my electorate of Lowe. The HomebushStrathfield local government area. With the help they supply and deliver meals to residents prepare their own meals. Their clients are gendeeply appreciate the work of the Meals on meals to younger people with a disability. Sheppard, the vice-president of the management general meeting, which is to be held at the comthat I could not attend because parliament is Meals on Wheels will be honouring by presenting them with certificates in of their long-serving volunteers, the local community would not be possible. them in person, I would like to record in service they provide to the community I repreMrs Margaret Cole, for her five years of service; Mr Alan Lynch, for his 10 years of service; service; Mrs Diana Moloney, for her 20 years of Mrs Carmel Monaghan, for her five years of of service; Ms Dorothy Spratt, for her five her five years of service. Finally, I would also by the Homebush-Strathfield Meals on Wheels Ms Anne Sheppard; and the entire Meals on Wheels. We are all very Fisher Electorate: Facilities for Car Enthusiasts to the Minister for Finance and Adminiupdate the House on a very serious problem on electorate of Fisher. I am referring to the ongoing are having with car hoons. Prior to the 2001 office by constituents was the fact that we seem have such a total disregard for the rights of to do wheelies and doughnuts and make an inordienjoy the use of their vehicles. attended and a resolution, moved by Buderim I was particularly impressed with the unaof residents and citizens at the meeting who on their lifestyle. We also had a substantial have performance enhanced vehicles, people particularly annoyed that many in the commuthey spend what is, in many cases, tens of thouresolution was that, firstly, there ought to be community we should endeavour to locate a place vehicles in a well-lit area on a regular basis so NA Wednesday, 16 October 2002 that they are able to meet and exchange ideas thirdly, there ought to be a racing facility set that genuine car enthusiasts are able to I spoke with councillors who came along other meeting last week. Three hundred people the community on the situation. I want to praise Taylor of Maroochy Shire Council and councillors interest. Ms Fiona Simpson, the member for the Labor member for the Kawana, Mr Chris claimed this had been solved by the state government, I intend to continue to progress this matter enjoy the wonderful lifestyle on the Sunshine the country can come to the most magnificent out interference by car hoons. (Time expired)",132
8,The DEPUTY SPEAKER,REPRESENTATIVES MAIN COMMITTEE,"In the time for members' statements has concluded. ABORIGINAL LAND RIGHTS (NORTHERN Debate resumed from 19 September, That this bill be now read a second time.",133
9,Dr LAWRENCE,REPRESENTATIVES MAIN COMMITTEE,"I ters before us are relatively minor and not issues relating to the Aboriginal Land Rights legislation before us, the Aboriginal Land relates to the operation of the act and the land win to Alice Springs railway line. Schedule tory) Act 1976-often known colloquially as come Aboriginal land under the act. When a act, a settlement is sometimes reached, as it ernments, and the Northern Territory government the Land Commissioner's office is asked to scheduled under the land rights act and approaches Indigenous affairs asking for the land to be The Parliamentary Library has made it clear paths by which land can be granted in fee simple-that ditional Aboriginal owners. The land claim Aboriginal Land Commissioner seeking recognition land which is available for claim under the land process, in which the Land Commissioner conducts the evidence presented. In almost every case Commonwealth minister that a grant of fee simple been claimed. That process has been The minister then considers the report dation to grant is accepted, the minister recommends fee simple be made to the relevant Aboriginal MAIN COMMITTEE 7803 and admire one another's achievements; and, up some distance away from residential areas so show off the performance of their vehicles. and, as a community, we were able to have anturned up this time and we were able to update councillors Dickson, Natoli, Cansdell and Dwyer, Wallace and Champion for their Maroochydore, has cooperated. Unfortunately, Cummins, refused to attend the meeting. He but the community believes otherwise. to make sure that not only are residents able to Coast but also that holiday-makers from around tourist destination and enjoy their holiday withaccordance with standing order 275A TERRITORY) AMENDMENT BILL 2002 Second Reading on motion by Mr Ruddock: want to speak briefly today because the matcontroversial, but I do want to raise a couple of (Northern Territory) Act more generally. The Rights (Northern Territory) Amendment Bill 2002, claim being made in order to facilitate the Dar1 of the Aboriginal Land Rights (Northern Territhe land rights act-lists areas of land that beland claim has been made under the land rights has been in this case, by agreement between govand the relevant land council. In such cases, adjourn the land claim until the land can be made to the Commonwealth minister for scheduled, as has been undertaken in this case. in its review of this act that there are two main is, the unfettered title to land-to trapath so described involves an application to the of a group's traditional attachment to rights act. We would all be familiar with this a hearing and produces a report based on the Land Commissioner has recommended to the be made over part or all of the area that has going on now for some 25-odd years. of the Land Commissioner and, where a recommento the Governor General that a grant of land trust. In that case the grant does not inNA 7804 MAIN COMMITTEE volve a parliamentary action but does entail claim inquiry which, of course, is thoroughly dealing with here today-when a description the land rights act, the Commonwealth minister hold it for the benefit of Aboriginal people with then recommend that the Governor General grant trust. A number of areas-and these are mostly ownership by this method soon after the passage provided a means by which agreements designed given legal effect. The addition of the five number of land parcels scheduled in this way facilitate negotiated outcomes but requires the schedule to the land in question. I think that agree with some that it should be removed and The minister described in his second reading the land to be scheduled, so I do not intend to after discussion and agreement in order to facilitate to this block of land will be granted to the move. The community's current land is situated been rendered unfit for continued habitation way. Hence the former government of the Northern another parcel of land. That is The urgency for the scheduling has, I understand, speed with which the whole process has actually Central Land Council has agreed with the Northern be allocated to the Arnapipe Aboriginal land Creek East community. This allocation is to I think it goes to show how accommodating thing we ask of people-that is, to up stakes merly inhabited. As I have indicated, the developers have lier than expected. They cannot coexist; the stances. The community comprises: seven families, six shower blocks; a generator shed; other large water storage tanks and associated equipment. I understand it, is to be funded by the Northern million. The closest community buildings at of the railway centre line. You can see how important will allow for the long-term relocation The families of the Harry Creek East community less certain situation than they currently enjoyed. an understanding; they really wanted the matter affecting the timing of the relocation was the site to ensure that there was minimal interference That has been necessarily a time-consuming way states that the identification of an acceptable Wednesday, 16 October 2002 a pretty lengthy process associated with a land tested. Alternatively-and this is what we are of land is added by parliament to schedule 1 of must establish an Aboriginal land trust to a traditional entitlement. The minister has to the land in fee simple to the Aboriginal land ex-reserves-were transferred to Aboriginal of the land rights act. Subsequently, it has to settle outstanding land claims can be parcels of land in this case will bring the total since 1977 to 69. This mechanism does tend to the involvement of parliament, which must amend oversight is desirable. I would not necessarily allowed simply at the minister's discretion. speech both the region and the background to go into that in any detail. Suffice it to say that, the Darwin to Alice Springs railway, title Harry Creek East community to enable them to on the old north-south stock route and has because of the proposed construction of the railTerritory agreed to grant the community really what we are dealing with here. to some extent been brought on by the developed. As the minister has noted, the Territory government that a parcel of land trust on behalf of the members of the Harry allow the permanent relocation of the community. such communities can be. This is a very large and move entirely from land that they had forcommenced operations in the area concerned earpeople simply cannot live under those circumrepresenting up to 35 people; six houses; sheds; two large and three small stockyards; and So it is quite a substantial move which, as Territory government to the tune of at least $1 Harry Creek East are located within 100 metres it is that this scheduling take place. It to a site south-east of their present home. were initially reluctant to relocate into a They were not prepared to simply do it on to be formalised by the parliament. One issue negotiations regarding the location of the new with the many sacred sites in that region. process. The social impact analysis of the railrelocation site has been far from easy. I am NA Wednesday, 16 October 2002 not surprised at that. I think that would be ticularly in a case such as this, from land A million dollars has been set aside by the community. On 21 August this year Northern Territory the community had agreed to move and ‘that is a very strong assurance that will happen appropriately ately relocated'. I am sure there will be many finalising freehold title of the land will enable will proceed quite quickly from this point. I want to make a couple of comments on the rights legislation. I am sure all of us are familiar very important in Australia's treatment of was seen then as a milestone in the recognition that all these years later, although we have complex and potentially far-reaching legislation amendments, this legislation gives much greater people in both the management of their land has weaknesses which have been well understood in the way it understands Aboriginal connection against which others are, for the most part, judged vant to the lives of Indigenous people, as committee which was responding to As I am sure members will be aware, this recently at the instigation of the current down what has been described as one of the ments ever to see the light of day-particularly whom English is not their second but their third form that the average Australian whose first entirely inappropriate document with which people and it was rightly criticised by the That report made very far-reaching and, created a great deal of anxiety and alarm seemed to represent a significant watering and they did not see most of its recommendations Indigenous people, but the reverse: it seemed reviewed by the House of Representatives Committee Affairs with a remarkable outcome of bipartisan committee. By and large, it is fair to say that mendations of the Reeves report. They made amended without the understanding and the consent Territory land after appropriate consultation-none Reeves report. Even though nothing much has and alarm still exists. Four years later, the minister has said in hear from the northern land councils and the fair to say-and the minister is here to receive a sense of urgency about dealing with these matters, MAIN COMMITTEE 7805 true of any community asked to remove itself, parwith which it has traditionally been associated. Northern Territory government to relocate the Chief Minister, Clare Martin, said that part of the railway contract, but I can give you and the community will be appropriwatching to ensure that that is the case. The the relocation to actually occur. I imagine that current state of the Northern Territory land with the history of this legislation. It was Indigenous people. It was enacted in 1996 and it of Aboriginal rights to land. It is fair to say dealt with what was in some respects much more under the Native Title Act and its various protection and engagement of Aboriginal and the potential to benefit from it. Although it by all of those involved, in my view it still, with the land, represents the gold standard to be deficient. It is still central and relewas pointed out by the House of Representatives the government initiated Reeves report. act has been reviewed a number of times, most government. The Reeves report of 1998 brought most complicated and incomprehensible docuunsuitable for Indigenous people, for many of or fourth language, and it is not written in a language is English could understand. It is an to seek to engage in dialogue with Indigenous House of Representatives committee at the time. I must say, controversial recommendations and in many Aboriginal communities-because it down of the regime that had previously applied, as necessarily resulting in greater benefit to that it would diminish their entitlements. It was on Aboriginal and Torres Strait Islander support for the recommendations of that the committee rejected pretty fully the recomit clear that the land rights act should not be of the traditional owners of the Northern of which had occurred in the case of the been done following this report, that anxiety his second reading speech that he is waiting to Northern Territory government. Nonetheless, it is this criticism-that there has not been much of even though the minister insists that the NA 7806 act still urgently needs repair and claims that economic position of Aboriginal landowners. There them actually do not attach to the way the land way communities are supported, the relationship a whole range of problems which, frankly, also rights act. I cannot put the continuing disadvantage might be seen to be the deficiencies of that particular very careful in this case about ascribing cause. fairly rough outline of the issues he believes councils. I must say that, when I visited them way the minister had approached them, and some weeks later. The Reeves report and, as I can understand barriers to economic development of Aboriginal nal land by Aboriginal people for their benefit, But the complaints are really about the failure and the exploitation by others of Aboriginal digenous people. The reality is that there mineral leases agreed to. It may not be a process remembering the principle of Indigenous ownership one is suggesting that we would not want to that is the obstacle; but let us not kid ourselves nous people. Another of the aims the minister apparently away from land councils to more localised recommendations of the Reeves report. It is hundred Indigenous people in this country there not that we have too many big organisations grant of land or money or, indeed, of engagement requires them to register an organisation. It tively than other Australians would ever dream process, and I would not want to see that replicated who have been involved in the native title process been that very often these new bodies do not gested they should. That is particularly The suggestion to streamline processes for mittee agreed to. Everyone understands that this and that there may be aspirations that are sure that everyone would agree ultimately sentatives committee is a reasonable one. distribution of the Aboriginal Benefit Account. would agree that there is room After my discussions with people in the Northern and outside them, I am aware that they understand ernment nor the Labor Party-nor, I believe, Aboriginal people being railroaded into amendments There has to be that consent, the consent has MAIN COMMITTEE Wednesday, 16 October 2002 it is not assisting in improving the social and are a lot of a reasons for that, and most of rights act operates. They have to do with the between communities and government, and exist in other places where there is not a land of Indigenous people down to whatever act. I think that is a blind. We need to be The minister has issued what I regard as a should be addressed, and he has visited land subsequently, they were a little dismayed at the his behaviour was still being commented upon it, the minister's intention still aim to reduce land. If it were the development of AborigiI guess I would be impressed at that as a goal. of new mines to be established, for instance, land-which may not result in any benefit to Inhave been many exploration licences issued and that enables people to snap their fingers but, of land, I think that is as it should be. Nosee an appropriate streamlining of approvals, if that that is necessarily going to assist Indigehas is to assimilate the devolution of control regional bodies-which is one of the contentious worth remembering that, at the moment, for every is a registered organisation. The problem is but that we have a plethora of small ones. Every between government and Indigenous people is bizarre. They belong to more bodies collecof. It is an extremely expensive administrative by another set of organisations. Those will tell you just how disappointing it has have sufficient resources to do what it is sugtrue of the rep bodies. new councils to be formed is one that the comact is not necessarily perfect in its operations being thwarted by the current arrangements. I am that that recommendation of the House of RepreAnother goal is to improve the management and Depending on how that is done, most people for improvement there as well. Territory, both within the land councils that neither the Northern Territory govthe Democrats and the Greens-will tolerate which are designed to suit other parties. to be informed, and the discussion has to be unNA Wednesday, 16 October 2002 dertaken at a level that respects the basic principles us forget that the people who were here before talking about. This is not some other, Johnny-come-lately owners of the land. There is very little left of water down the provisions of what was and remains Northern Territory. In many ways it is a measure through the Native Title Act should be judged. closely to ensure that whatever agreements are understood by all the parties. Certainly as tolerate amendments being made without that the Northern Territory.",133
