speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Wednesday, 18 March 2009 ----",17
1,The SPEAKER,Unknown,Mr Harry Jenkins) took the chair at 9.00 am and read prayers. NA,17
2,Mr BALDWIN,DEFENCE PROCUREMENT,I seek leave to move a motion. Leave not granted. Suspension of Standing and Sessional,17
3,Mr BALDWIN,DEFENCE PROCUREMENT,"I move: That so much of the standing and sessional orders be suspended as would prevent the member for Paterson from moving the following motion immediately: That the House: (1) notes that, in February 2009, the Rudd Labor Government awarded a $40 million contract to an American company for the development of nine joint light tactical vehicle protoElliot, J. types; (2) notes that the Rudd Labor Government failed to consider an Australian defence industry manufacturer as a possible supplier; (3) condemns the Rudd Labor Government for failing to recognise Australian defence industries capability and expertise in delivering military vehicles; (4) acknowledges that the contract for 1,300 vehicles will be in excess of $1.3 billion and would support over 350 direct jobs and hundreds more indirect jobs in Australia; (5) acknowledges the economic and social contribution to the Bendigo community of the successful Bushmaster project; and (6) calls on the Rudd Labor Government to immediately provide funding to the Bushmaster plant at Bendigo to enable it to progress Australian designed and built prototypes for consideration in the replacement program. This government has made much about",17
4,Mr ALBANESE,DEFENCE PROCUREMENT,"Grayndler-Minister for Infrastructure, Transport, Regional Development and Local Government) (9.03 am)-I move: That the member be no longer heard. Question put. The House divided. [9.07 am] (The Speaker- Mr Harry Jenkins) Ayes………… 78 Noes………… 62 Majority……… 16 Orders NA Adams, D.G.H. Albanese, A.N. Bevis, A.R. Bidgood, J. Bird, S. Bowen, C. Bradbury, D.J. Burke, A.E. Burke, A.S. Butler, M.C. Byrne, A.M. Campbell, J. Champion, N. Cheeseman, D.L. Clare, J.D. Collins, J.M. Combet, G. Crean, S.F. D'Ath, Y.M. Danby, M. Debus, B. Dreyfus, M.A. Ellis, K. Emerson, C.A. Ferguson, L.D.T. Ferguson, M.J. Fitzgibbon, J.A. Garrett, P. Georganas, S. George, J. Gibbons, S.W. Gillard, J.E. Gray, G. Grierson, S.J. Griffin, A.P. Hale, D.F. Hall, J.G. * Hayes, C.P. * Irwin, J. Jackson, S.M. Kerr, D.J.C. King, C.F. Livermore, K.F. Macklin, J.L. Marles, R.D. MCClelland, R.B. MCKew, M. MCMullan, R.F. Melham, D. Murphy, J. Neal, B.J. Neumann, S.K. O'Connor, B.P. Owens, J. Parke, M. Perrett, G.D. Plibersek, T. Price, L.R.S. Raguse, B.B. Rea, K.M. Ripoll, B.F. Rishworth, A.L. Saffin, J.A. Shorten, W.R. Sidebottom, S. Smith, S.F. Snowdon, W.E. Sullivan, J. Swan, W.M. Symon, M. Tanner, L. Thomson, C. Thomson, K.J. Trevor, C. Turnour, J.P. Vamvakinou, M. Zappia, A. NA Abbott, A.J. Andrews, K.J. Bailey, F.E. Baldwin, R.C. Billson, B.F. Bishop, B.K. Bishop, J.I. Briggs, J.E. Broadbent, R. Chester, D. Ciobo, S.M. Cobb, J.K. Costello, P.H. Coulton, M. Dutton, P.C. Farmer, P.F. Forrest, J.A. Gash, J. Georgiou, P. Haase, B.W. Hartsuyker, L. Hawke, A. Hawker, D.P.M. Hockey, J.B. Hull, K.E. * Hunt, G.A. Irons, S.J. Jensen, D. Johnson, M.A. * Keenan, M. Laming, A. Ley, S.P. Lindsay, P.J. Macfarlane, I.E. Marino, N.B. Markus, L.E. May, M.A. Mirabella, S. Morrison, S.J. Moylan, J.E. Nelson, B.J. Neville, P.C. Pearce, C.J. Pyne, C. Ramsey, R. Randall, D.J. Robb, A. Robert, S.R. Ruddock, P.M. Schultz, A. Scott, B.C. Secker, P.D. Simpkins, L. Slipper, P.N. Smith, A.D.H. Somlyay, A.M. Southcott, A.J. Stone, S.N. Truss, W.E. Vale, D.S. Washer, M.J. Wood, J. * denotes teller Question agreed to.",17
5,The SPEAKER,NOES,Is the motion seconded?,18
6,Dr NELSON,NOES,"I second the motion. This is a contemptible sell-out of Australian jobs, vehicles and slouch hats. Shame on you!",18
7,Mr ALBANESE,NOES,"I move: That the member be no longer heard. Question put. The House divided. [9.13 am] (The Speaker- Mr Harry Jenkins) Ayes………… 78 Noes………… 62 Majority……… 16 NA Adams, D.G.H. Albanese, A.N. Bevis, A.R. Bidgood, J. Bird, S. Bowen, C. Bradbury, D.J. Burke, A.E. Burke, A.S. Butler, M.C. Byrne, A.M. Campbell, J. Champion, N. Cheeseman, D.L. Clare, J.D. Collins, J.M. Combet, G. Crean, S.F. D'Ath, Y.M. Danby, M. Debus, B. Dreyfus, M.A. Elliot, J. Ellis, K. Emerson, C.A. Ferguson, L.D.T. Ferguson, M.J. Fitzgibbon, J.A. Garrett, P. Georganas, S. George, J. Gibbons, S.W. Gillard, J.E. Gray, G. Grierson, S.J. Griffin, A.P. Hale, D.F. Hall, J.G. * Hayes, C.P. * Irwin, J. Jackson, S.M. Kerr, D.J.C. King, C.F. Livermore, K.F. Macklin, J.L. Marles, R.D. MCClelland, R.B. MCKew, M. MCMullan, R.F. Melham, D. Murphy, J. Neal, B.J. Neumann, S.K. O'Connor, B.P. Owens, J. Parke, M. Perrett, G.D. Plibersek, T. Price, L.R.S. Raguse, B.B. Rea, K.M. Ripoll, B.F. Rishworth, A.L. Saffin, J.A. Shorten, W.R. Sidebottom, S. Smith, S.F. Snowdon, W.E. Sullivan, J. Swan, W.M. Symon, M. Tanner, L. Thomson, C. Thomson, K.J. Trevor, C. Turnour, J.P. Vamvakinou, M. Zappia, A. NA Abbott, A.J. Andrews, K.J. Bailey, F.E. Baldwin, R.C. Billson, B.F. Bishop, B.K. Bishop, J.I. Briggs, J.E. Broadbent, R. Chester, D. Ciobo, S.M. Cobb, J.K. Costello, P.H. Coulton, M. Dutton, P.C. Farmer, P.F. Forrest, J.A. Gash, J. Georgiou, P. Haase, B.W. Hartsuyker, L. Hawke, A. Hawker, D.P.M. Hockey, J.B. Hull, K.E. * Hunt, G.A. Irons, S.J. Jensen, D. Johnson, M.A. * Keenan, M. Laming, A. Ley, S.P. Lindsay, P.J. Macfarlane, I.E. Marino, N.B. Markus, L.E. May, M.A. Mirabella, S. Morrison, S.J. Moylan, J.E. Nelson, B.J. Neville, P.C. Pearce, C.J. Pyne, C. Ramsey, R. Randall, D.J. Robb, A. Robert, S.R. Ruddock, P.M. Schultz, A. Scott, B.C. Secker, P.D. Simpkins, L. Slipper, P.N. Smith, A.D.H. Somlyay, A.M. Southcott, A.J. Stone, S.N. Truss, W.E. Vale, D.S. Washer, M.J. Wood, J. * denotes teller Question agreed to. Original question put: That the motion (Mr Baldwin's) be agreed to. D'Ath, Y.M. The House divided. [9.15 am] (The Speaker- Mr Harry Jenkins) Ayes………… Noes………… Majority……… NA Abbott, A.J. Andrews, K.J. Bailey, F.E. Baldwin, R.C. Billson, B.F. Bishop, B.K. Bishop, J.I. Briggs, J.E. Broadbent, R. Chester, D. Ciobo, S.M. Cobb, J.K. Costello, P.H. Coulton, M. Dutton, P.C. Farmer, P.F. Forrest, J.A. Gash, J. Georgiou, P. Haase, B.W. Hartsuyker, L. Hawke, A. Hawker, D.P.M. Hockey, J.B. Hull, K.E. * Hunt, G.A. Irons, S.J. Jensen, D. Johnson, M.A. * Keenan, M. Laming, A. Ley, S.P. Lindsay, P.J. Macfarlane, I.E. Marino, N.B. Markus, L.E. May, M.A. Mirabella, S. Morrison, S.J. Moylan, J.E. Nelson, B.J. Neville, P.C. Pearce, C.J. Pyne, C. Ramsey, R. Randall, D.J. Robb, A. Robert, S.R. Ruddock, P.M. Schultz, A. Scott, B.C. Secker, P.D. Simpkins, L. Slipper, P.N. Smith, A.D.H. Somlyay, A.M. Southcott, A.J. Stone, S.N. Truss, W.E. Vale, D.S. Washer, M.J. Wood, J. NA Adams, D.G.H. Albanese, A.N. Bevis, A.R. Bidgood, J. Bird, S. Bowen, C. Bradbury, D.J. Burke, A.E. Burke, A.S. Butler, M.C. Byrne, A.M. Campbell, J. Champion, N. Cheeseman, D.L. Clare, J.D. Collins, J.M. Combet, G. Crean, S.F. Danby, M. Debus, B. Elliot, J. Ellis, K. Emerson, C.A. Ferguson, L.D.T. Ferguson, M.J. 62 Fitzgibbon, J.A. Garrett, P. 76 Georganas, S. George, J. Gibbons, S.W. Gillard, J.E. 14 Gray, G. Grierson, S.J. Griffin, A.P. Hale, D.F. Hall, J.G. * Hayes, C.P. * Irwin, J. Jackson, S.M. Kerr, D.J.C. King, C.F. Livermore, K.F. Macklin, J.L. Marles, R.D. MCClelland, R.B. MCMullan, R.F. Melham, D. Murphy, J. Neal, B.J. Neumann, S.K. O'Connor, B.P. Owens, J. Parke, M. Perrett, G.D. Plibersek, T. Price, L.R.S. Raguse, B.B. Rea, K.M. Ripoll, B.F. Rishworth, A.L. Saffin, J.A. Shorten, W.R. Sidebottom, S. Smith, S.F. Snowdon, W.E. Sullivan, J. Swan, W.M. Symon, M. Tanner, L. Thomson, C. Thomson, K.J. Trevor, C. Turnour, J.P. Vamvakinou, M. Zappia, A. * denotes teller Question negatived. NA LEGISLATION AMENDMENT (2008 BUDGET AND OTHER MEASURES) First Reading Bill and explanatory memorandum presented by Ms Macklin. Bill read a first time. Second Reading",18
8,Ms MACKLIN,FAMILY ASSISTANCE AND OTHER,"Jagajaga-Minister for Families, Housing, Community Services and Indigenous Affairs) (9.22 am)-I move: That this bill be now read a second time. This bill introduces one measure from the 2008 budget on family tax benefit and two further non-budget measures from the Families, Housing, Community Services and Indigenous Affairs portfolio. The budget measure is part of the Better Targeting and Delivery of Family Tax Benefit package. The measure will streamline the administration of family tax benefit by removing from 1 July 2009 the option of claiming payments through the tax system. Only around seven per cent of current family tax benefit customers claim through the Australian Taxation Office. Removing the tax system option for delivery of family tax benefit payments will simplify the system, reduce duplication in delivery of the payments, and improve consistency for claimants. The choice of payment in fortnightly instalments, including end-of-year top-ups if applicable, or in an annual lump sum, will remain through Centrelink and Medicare. Furthermore, there will be no change in payment rates from this change in delivery arrangements. Information will still be exchanged between the Australian Taxation Office and Centrelink to ensure entitlements are as accurate as possible. Adjusted taxable income will continue to be used for family tax benefit income testing and end-of-year reconciliaBILL 2009 tion processes. Tax refunds will also continue to be available to offset family tax benefit debts, and vice versa. In most of these administrative respects, the family tax benefit system will continue to work in the way customers are familiar with. This bill includes an important non-budget measure foreshadowed by the government in its announcement on 23 October 2008 in response to the recommendations of the Northern Territory Emergency Response Review Board. This measure will ensure people subject to the Northern Territory income management regime have access to the Social Security Appeals Tribunal and Administrative Appeals Tribunal appeal mechanisms afforded to other Australians in relation to their income support and family payments. Further measures from the same response will be introduced in the 2009 spring sittings, as announced. Lastly, the bill makes amendments to implement part of the government's announced reforms to the Community Development Employment Projects (CDEP) program, which aim to improve employment participation for Indigenous Australians. The amendments will provide new CDEP participants commencing on or after 1 July 2009 with access to the CDEP program while receiving income support payments, instead of CDEP wages from CDEP providers. The amendments will mean that new CDEP participants will not receive the CDEP Scheme Participant Supplement as such participants will be able to claim other additional benefits through the income support system. The amendments will allow continuing CDEP participants to receive CDEP wages from CDEP providers, and the CDEP Scheme Participant Supplement, until 30 June 2011, when continuing participants will transfer to income support. I commend the bill to the House. Debate (on motion by Mr Lindsay) adjourned. NA AMENDMENT (IMPROVED SUPPORT FOR CARERS) BILL 2009 First Reading Bill and explanatory memorandum presented by Ms Macklin. Bill read a first time. Second Reading",20
9,Ms MACKLIN,SOCIAL SECURITY LEGISLATION,"Jagajaga-Minister for Families, Housing, Community Services and Indigenous Affairs) (9.27 am)-I move: That this bill be now read a second time. This bill is the government's legislative commitment following the report of the task force for the Carer Payment (child) Review. The report of the task force, titled Carer payment (child): a new approach, was released last year, finding primarily that the qualification criteria for carer payment paid in respect of a child are too restrictive and the assessment process overly rigid and producing inequitable outcomes. The government is committed to improving significantly the level of assistance for carers of children with disability or severe medical conditions. This bill delivers on that commitment, making substantive changes to be implemented from 1 July 2009. The changes in this bill are the latest in a series of recent support initiatives that have extended to carers. The 2008 one-off payment legislation delivered $1,000 to carer payment recipients and certain other pensioners with a caring role, and carer allowance recipients were generally paid $600 for each person cared for. Then the economic security strategy legislation of late 2008 provided $1,400 to carer payment recipients and, generally, $1,000 to carer allowance recipients for each person cared for. These new measures are part of an $822 million package from the 2008 budget to support and recognise carers. As well as the 2008 one-off payments, and the amendments to the carer legislation included in this billworth about $273 million over five yearsthe government set aside $100 million for supported accommodation facilities for people with disability whose ageing parents can no longer care for them at home and $20 million for carers who have experienced a catastrophic event involving a young child. This bill makes amendments in relation to carer payment paid in respect of a child. Carer payment is an income support payment for carers who, because of the demands of their caring role, are unable to support themselves through substantial participation in the workforce. Due to the narrow set of medical and behavioural criteria currently determining eligibility for the payment, the payment is currently received by the parents of just under 7,000 children. The amendments will deliver a new, fairer set of qualification criteria for carer payment paid in respect of a child, based on the level of care required, rather than the rigid medical criteria currently used to assess qualification for the payment. As a result, the department estimates around 19,000 more carers will have access to carer payment from 1 July 2009. The new assessment will be known as the Disability Care Load Assessment (Child) and it will improve the overall efficiency and effectiveness of assessments even in complex cases such as where children have multiple carers, where carers have multiple care receivers, and where there is care required for an adult with disability at the same time as a child with disability. Administration be improved, with better claims processing and capacity for the more complex claims to be handled by a dedicated complex claims assessment team. The Disability Care Load Assessment (Child) will be established by a legislative instrument. The instrument will allow a test, comprising a carer questionnaire and a treating health practitioner questionnaire, that will be used to assess the functional ability, behaviour and special care needs of children under 16, and the level of care provided by their carers. The process will accommodate assessment of eligibility for carer payment across a wide range of household situations, including situations where there is more than one child or more than one carer involved in the qualification process. This test will provide a method for determining a qualifying rating for the carer based on the level of care sive basis. associated with caring for a child or children with severe disability or a severe medical condition. For the first time, there will be access to carer payment paid in respect of a child on a short-term or episodic basis. Episodic care will cover care required for recurring conditions where the care recipient is aged under 16 years and each episode is expected to last at least three months and less than six months. This could include, for example, treatments for medical conditions such as cancer, brain injury or mental illness. Short-term care will apply if the care recipient is aged under 16 years and has a condition that is expected to be short term (at least three months and less than six months) from a one-off incident. For example, an accident resulting in multiple broken limbs, a serious illness, or a surgical intervention may necessitate constant care in the short term but that care need is not expected to recur. Some short and intensive treatments for childhood will cancer may also fit this category. There will be more generous arrangements for carers of children who are in hospital so the carers can keep their carer payment and, if payable, their carer allowance, while the child is in hospital. This means that the current limit on payment in these circumstances of 63 days in a calendar year will no longer apply and will be replaced by a 12week review cycle. The qualification rules will also be relaxed in the tragic situation of a person caring for a child with a terminal illness. The current criteria require a medical professional to certify that the child has a terminal condition and will not live for substantially longer than 12 months. This will be replaced with a process that assesses the average life expectancy for a child with the same or a similar condition and provides for payment on that less intruThe bill also amends some of the carer allowance provisions in the social security law. Carer allowance is an income supplement for people who provide daily at-home care and attention to an adult or child who has a physical, intellectual or psychiatric disability that is permanent and likely to affect the person for an extended period. Carer allowance is not means tested and may be paid in addition to an income support payment. A person in receipt of carer payment in respect of a child will become automatically eligible for carer allowance. In conclusion, these measures will provide a more flexible and accessible income support payment for Australians facing some of the toughest circumstances-caring for a child with severe disability or a severe medical condition. Parents providing the extra care and support needed by these children are often restricted in how much time they can be available to perform paid work-the hospitalisation of a child with a serious illness or the diagnosis of a disability can often mean one parent has to stay home to take on the caring role, which can therefore mean the loss of an income. For many single parents in this circumstance, it may be impossible to sustain full-time work and provide the care needed. Parents like these who meet the usual income and assets tests associated with income support payments will now be able to access this payment based on their caring load. I commend the bill to the House. Debate (on motion by Mr Lindsay) adjourned. NA AMENDMENT BILL 2009 First Reading Bill and explanatory memorandum presented by Mr Garrett. Bill read a first time. Second Reading",21
