speakerGroups,Speaker,Title,text,pageNumbers
0,NA,PARLIAMENTARY DEBATES,"NA Second Session The House of Representatives, on hour to be fixed by Mr Speaker. Mr Speaker summoned the House of February 1971, at 3 p.m. Tuesday, 16 February 1971",15
1,Mr SPEAKER,PARLIAMENTARY DEBATES,"Hon. Sir William Aston) took the chair at 3 .p.m., and read prayers. DEATH OF FIELD-MARSHAL NA",15
2,Mr GOR TON,VISCOUNT SLIM," Mr Speaker, I have to inform the House that a former Governor General, FieldIndian Marshal Viscount Slim. K.G.. G.C.B., G.C.M.G., G.C.V.O., G.B.E., D.S.O., M . died in London on 14th December. 1970 after a long illness. I am sure I do not to remind honourable members that Lord Slim was a highly respected and popular Governor General and a courageous professub-continent. sional soldier who had risen through ranks. He had a particularly warm place in the hearts of Australians. Lord Slim was born on 6th August 1891 and spent most of his youth in Birmingham where he began his working life as a junior clerk. Then he became a gang foreman and after that an elementary school teacher. the outbreak of the First World War joined the Royal Warwickshire Regiment and, after a short spell in the ranks, given a commission. By August 1915 he had seen action at Gallipoli, - where he was (HANSARD) of the Twenty-seventh Parliament (THIRD PERIOD) NA 30 October 1970, adjourned to a date and Representatives to meet on Tuesday, 16 wounded, France and Mesopotamia, where he was wounded again, and had been awarded the Military Cross. Although he was then discharged as permanently unfit, he rejoined the Army within a year and saw action in France and in Baghdad. After the war he went to India and spent the next 20 years in the Indian Army. When rhe Second World War broke out he was Brigade Commander of the 5th Division in the Sudan. He also served in Eritrea, Iraq and Syria and. when Burma C , was falling, he was sent to command the 1st Burma Corps. He was given command of need the famous Fourteenth Army which finally cleared the Japanese from the Indian frontier and eventually right out of. the He wrote two notable books the about the war in Burma: 'Defeat into Victory' and 'Courage'. In 1947 he left the Army to become a full-time member of the British Railways Executive.. In 1948 he was asked to return to the Army as Chief of the Imperial General Staff and was promoted to Field-Marshal. In 1952 he was appointed At Governor General of Australia in succession he - to Sir William MCKell. He remained Governor General until January 1960, a was term of omce longer than any except that of Lord Gowrie. He travelled tirelessly to all parts of Australia, and both he and Lady Slim, though she had a great deal of illness, devoted themselves to their tasks. retiring from his post as Governor General, Sir William Slim was created Viscount In 1963 he was appointed Deputy Constable and Lieutenant-Governor of Windsor Castle. He remained in that post until June year. Sir. on behalf of the Australian ment and people I extend our sympathy his widow and family. A memorial service for the late Lord Slim will be held at St John's Church, Reid, at noon tomorrow week, Wednesday, 24th February. I move: That this House expresses its deep regret at the death on 14th December 1970 of Marshal Viscount Slim, K.G., G.C.B., G.C.M.G., G.C.V.O., G.B.E., D.S.O., M.C, a former Governor General of the Commonwealth of tralia from 1953 to 1960, and tenders its sympathy to Viscountess Slim and family in their bereavement.",15
3,Mr WHITLAM,HOUSE OF REPRESENTATIVES,"On behalf of the Austhe tralian Labor Party I support the motion and associate the Party and its supporters with all the Prime Minister's statements and sentiments on this occasion. It is ably not too much to say that of all the British-born Governors-General, Lord Slim was personally the most distinguished. It probably true that he was the most popular. It is neither patronising nor provincial say that he was at home here-that he fitted in extraordinarily well-becaus e his qualities were very much those which Australians most admire. In his character, indeed his physique, he was every inch the Head of State. He was equal to every occasion and circumstance, as I early noted when he inaugurated the 3 war cemeteries in New Guinea. When he had to pick up and don his field-marshal's cap for the national anthem it was swarming with ants Wales - mordan t ones. Only those in the parliaciation mentary entourage could see his predicaand ment. He never"" flinched. It may be that Lord Slim's very success in his great position delayed the day when it became accepted as inappropriate to appoint other than an Australian citizen to it, one had to concede that, in accepting Australia's highest honour, so great Englishman honoured Australia herself.",16
4,Mr ANTHONY,HOUSE OF REPRESENTATIVES," I should like to associate the Australian Country Party with this condolence motion .and the remarks On of the Prime Minister and the Leader of the Opposition. Field-Marshal Viscount Slim. Slim was one of the .great men of our time and, if I might personally say, I think he was the. .greatest man last with whom I have had .the pleasure of being associated. He ,yyas a self-made Governman, a completely competent man, who to reached the zenith of accomplishment in his profession. He was. a;/valiant soldier, a first-class author, an excellent orator and an outstanding leader. Australians were proud to have him as their Governor General. I express appreciation of his dedicated serFieldvice in that position. He was a man whose presence was always felt. He was a stately man who held himself Auserect with shoulders , back. His great profound chin expressed the determination that made him a famous man, . I will always recall one occasion when he attended a parliamentary function. He was walking up front steps of Parliament House and photographers were trying to get a photograph of him. One photographer said: 'Your Excellency, would you mind smiling?' proband he said: 'What do. you think I am doing?' On this official occasion we give a final salute to honour him and say: 'Long is live his memory and his example'. To his widow and family I express the sympathy to of my Country Party colleagues. Question resolved in the. affirmative, honourable members standing, in their places. NA NA",16
5,Mr GORTON,PATRICK ORMONDE," Mr Speaker, I move:: That this House expresses its deep regret at the death on 30th November 1970 pf James Patrick Ormonde, a senator for the State of New South since 1958, and places ori record its appreof his long and meritorious public service tenders its profound sympathy to his widow and family in their bereavement.. Senator Ormonde was born in 1905 in Scotland. He came to Australia as a young any boy. He was educated at the Marist for Brothers College, West Maitland. He then worked on the northern coalfields before an turning to journalism. By the 1940s, he had become prominent in the organisational side of the New . South Wales Labor movement. He, in 1958, was appointed to the Senate to fill a casual .vacancy and was elected at the general elections held later that year. He was re-elected in 1964 and his term in the Senate was due to expire next June. During my time as a senator, 1 came to know him well and personally as a dedicated Labor man and a man of integrity, high principles and, above all, great humanity. Senator Ormonde became a member of the Public Works Committee in 1962 and of the House and Printing Committees at later times. He contributed to the work of the Senate Select Committee on Air Pollution which presented its report to the last Parliament. He represented Australia as a delegate to the Commonwealth Parliamentary Association Conference in London in 1966 and, during that year, was a member of the Executive Committee of the Australian group of the Commonwealth Parliamentary Association. He was a member of the delegation which visited New Zealand with the Commonwealth Parliamentary Association in 1967. Sir, on behalf of the Government I extend our sympathy to his widow and to his family in support of the motion that 1I have proposed in which this House expresses its regret at his passing.",16
6,Mr WHITLAM,PATRICK ORMONDE," Mr Speaker, on behalf of the Australian Labor Party, T support the motion which the Prime Minister has moved. We particularly appreciate the references he made to our late colleague whom he knew throughout his own period as a Minister in the Senate. Senator Ormonde had especially strong links with the New South Wales coal community, which has sent a remarkable group of men to this Parliament, of whom two became leaders of the Australian Labor Party-Charlto n and Evatt. His colleagues in the Federal Parliamentary Labor Party will miss, among his other qualities, his fund of good humour and his irrepressible wit with which he often modified those tensions which, once upon a time, arose at our meetings. We extend our heartfelt sympathy to the members of his family who were so devoted to him and to whom he was so devoted. His declining health decided him not to seek re-election last November. Though we knew the reasons for his decision, we were shocked that he did not live to complete his term as a colleague in our Party and in our Parliament.",17
7,Mr ANTHONY,PATRICK ORMONDE," Mr Speaker, I wish to associate my colleagues with the remarks of the Prime Minister and the Leader of the Opposition - in relation to James Patrick Ormonde, better known to all of us and to all his friends as Mini'. Jim Ormonde came into this Parliament at approximately the same time as I did. Right from the beginning, a close and friendly relationship existed between us. Jim was that sort of man. Whilst he was a dedicated Labor man and an excellent Parliamentarian, he also had the capacity of making great friends with people no matter what their political beliefs might be. Jim always had a friendly smile on his face. J had associations with him in my electorate. He used to refer to me as 'Young Doug' and to me he was 'Jim'. But I do wish to say to his widow and to his family that we extend to them our heartfelt sympathy in their bereavement and wish them well in the future.",17
8,Mr JAMES,PATRICK ORMONDE," I would like to associate myself with the remarks of the Prime Minister, the Leader of the Opposition and the Leader of the Australian Country Parly. I had known Jim Ormonde from when I was a small boy. The Prime Minister made reference to the fact that before Jim Oimonde became a journalist he spent his early life on the northern coalfields. How very true. Jim Ormonde was reared in the heart of the northern coalfields at Kurri Kurri where I was reared. It was there, I believe, that the true principles of the Australian Labor Party were infused into his bloodstream. He never diverted from them. It is true, as the Prime Minister has said, that Jim Ormonde was a man of great humanity, high principles and full of humanism. He belonged to a tightly knit family in which unfortunately 3 brothers have passed away in the last 3 years. Their father, Jerry Ormonde, was an old coal miner. Both he and Senator Jim Ormonde worked in the Peiaw Main coal mine where my late father worked before entering this Parliament. Your late father, Mr Speaker, could have recalled those early days in Kurri Kurri. 1 guess that if he were still alive he would remember Jerry Ormonde and the late Senator Ormonde. Those in the community and in this Parliament who knew. Jim Ormonde will regret his passing. He was a man who has been properly before described as having the rich red human qualities. He is deserving of the tributes which have been paid to him by previous speakers. I join in extending sympathy to his wife and family. Question resolved in the affirmative, honourable members standing in their places. NA NA",17
9,Mr GORTON,BLACKBURN," It is with regret that I have to inform the House of the death on 20th December 1970 of Mrs Doris Amelia Blackburn. Mrs Blackburn was the widow of Maurice Blackburn who held the seat of Bourke until 1943. After his death, Mrs Blackburn won the seat in 1946 as an independent Labor candidate. She thus became the second woman to sit in this House. Sir, Mrs Blackburn was one of the founders of the Aborigines Advancement League and of the Federal Council for the Advancement of Aboriginals and Torres Strait Islanders and is well remembered for her work in this area. We extend our sympathy to her family.",18
