speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Ifymm of iarprescntattbes. Friday, 81 January, 1902. Mr SPEAKBR took the chair at 10.30 a.m., and read prayers. SPECIAX ADJOURNMENT. MONDAY SITTINGS. Motion (by Mr BAKTON) proposed - That the House at its rising today adjourn until Tuesday next.",14
1,Mr SYDNEY SMITH,Unknown,Macquarie) What does the Prime Minister intend to doin regard to future Mondays?,14
2,Mr BARTON,Unknown,I stated the intentions of the Government a night or two ago.,14
3,Mr SYDNEY SMITH,Unknown,The right honourable member must recognise that to. sit every week from Tuesday until Friday is a great tax upon honourable members. In one or two divisions only 27 members out. of a House of 75 were present.,14
4,Mr MAUGER,Unknown,Member s should all be here.,15
5,Mr SYDNEY SMITH,Unknown,"No doubt; but the fact shows the difficulty of getting members to come here, even with the present number of sitting days.",15
6,Mr MAUGER,Unknown,The Government want to get the Tariff through.,15
7,Mr SYDNEY SMITH,Unknown,"It is no more a pleasure to the members of the Opposition to stay here and fight against some of the proposed duties than it is a pleasure to other honourable members to sit here and support those duties; but we are prepared to do it in the interests of our constituents, however unpleasant the task may be. . I suggest that, before the Prime Minister makes up his mind to resume Monday sittings, he should see if some better arrangement cannot be made. I think that most of those who come here from other States are prepared to meet every morning at half past ten. Practically our mornings are wasted at the present time.",15
8,Mr BARTON,Unknown,The work of administration could not be carried on under such circumstances.,15
9,Mr SYDNEY SMITH,Unknown,"Some consideration should be paid to the convenience of honourable members who come here from other States. No doubt, morning sittings would be inconvenient to Victorian representatives.",15
10,Sir MALCOLM MCEACHARN,Unknown,The Victorian representatives will be quite willing to come here.,15
11,Mr SYDNEY SMITH,Unknown,"The arrangement which I suggest would give the Government more time than they will get by sitting on Mondays, and will be more convenient to honourable members who come from long distances.",15
12,Sir WILLIAM LYNE,Unknown,Why not discuss matter when it is proposed to sit on Mondays '(,15
13,Mr SYDNEY SMITH,Unknown,"We shall have no other opportunity to discuss it, because the House has already carried a motion making Monday a sitting day.",15
14,Mr SPEAKER,Unknown,The general question of sitting on Mondays is not before the Chair. The question is whether we shall sit next Monday.,15
15,Mr SYDNEY SMITH,Unknown,"Would in order for me to move as an amendment that the House meet at half-past ten a.m. on Tuesdays, Wednesdays, and Thursdays 1 27 N'2",15
16,Mr SPEAKER,Unknown,"No . The motion now before the Chair is in effect that the House do not sit on Monday next, and I cannot allow the honourable member to discuss the question of sitting on Mondays generallv.",15
17,Mr WATSON,Unknown,"Would it not be competent for the honourable member to move, asan amendment, that, after next Monday, we do not sib on Mondays at all 1 It will not be necessaiy for the Government to move in the matter to insure further Monda}' sittings, because of the motion which we have already passed, and no private member will have an opportunity to raise the question.",15
18,Mr SPEAKER,Unknown,"Such an amendment as the honourable member suggests could not be moved. The only amendment permissible on the motion before the Chair would be an amendment fixing Tuesday or some other day as the next day of meeting, or altering the hour of meeting. The only amendment that I can accept is an amendment relating to the next sitting day. Standing Order No. 41 provides that a motion for fixing the next day of meeting may be moved at any time without notice by a Minister of the Crown ; but there is nothing to prevent any other member of the House from moving a similar motion upon notice.",15
19,Mr WATSON,Unknown,Bu the could never reach it.,15
20,Mr SPEAKER,Unknown,That is not a matter which I am called upon to consider. Upon the motion now before the Chair I cannot allow more than an incidental reference to anything beyond the next day of sitting.,15
21,Mr SYDNEY SMITH,Unknown,"The House agreed to sit on Mondays upon the understanding that the arrangement was to hold good only until Christmas time. It was thought that, by taking that course, we should be able to get through the Tariff by the Christmas. In view of that fact, and as it is impossible for any private member to raise the question, I ask the Prime Minister to give the House an opportunity to come to some determination in regard to the hours of sitting for the remainder of the session. I hope that my right honourable friend will give us an opportunity to say whether we should not meet at half-past ten upon the present sitting days instead of meeting upon Mondays. it be Sir MALCOLM MCEACHARN - Eleve n !",15
22,Mr SPEAKER,Unknown,"I cannot allow this discussion to proceed. The question before the Chair is whether we shall adjourn until Tuesday next. If the motion is lost, the House will meet next Monday.",15
23,Mr SYDNEY SMITH,Unknown,Will it not in order to show that by adopting another - course the progress of public business will be facilitated ?,16
24,Mr SPEAKER,Unknown,"The honourable member in doing so will not be making an incidental reference to the matter, but discussing the whole question.",16
25,Mr SYDNEY SMITH,Unknown,"I do not wish to take up any unnecessary time, but my sole desire is to facilitate the despatch of public business. members on this side of the House are equally anxious with the Government to bring the Tariff discussion to a close, and if the Prime Minister will consider the suggestion which has been made as one way out of the difficulty, we shall be quite prepared to allow the motion to pass without further discussion.",16
