speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"fQouse of KrpiTanuaiirjcB. Thursday, 17 October, 1907. - Mr SPEAKER took the chair at 2.30 p.m. and read prayers. PETITIONS. Mr KING O'MALLEY presented a petition from certain retail confectioners, of Queenstown, Tasmania, praying the House to agree to the 'former duties on confectionery, or to a maximum duty of 2d. per Ib. Mr COON presented a petition from 850 workers employed in the manufacturing of confectionery in Victoria, praying the House to agree to the duties on confectionery proposed by the Government. Mr COON, presented a petition from 1,040 boot operatives of Victoria, praying the House to' agree to a duty of 35 per cent, on boots and shoes. Petition's received and read. PATENT MEDICINES. ' Mr THOMAS - Can the Minister of Trade and Customs inform the House when the Bill dealing with the importation' of patent medicines will be introduced? ",14
1,Mr AUSTIN CHAPMAN,Unknown,"As soon as/ the Attorney-General can get. it ready. I hope that it will not be long before the Tariff discussion will be finished, and we shall be able to pass it. a Mr THOMAS - The Minister's predecessor, promised more than twelve months ago that the measure would be introduced very soon. MILITARY BAYONETS.",14
2,Mr FAIRBAIRN,Unknown,"Is it true, as reported in the press, that the military authorities intend to adopt a short bayonet in lieu of the long bayonet now in use? If so, is the Minister aware that the British Government, having adopted the short rifles, are using longer bayonets? _ Mr EWING - The matter is under con-, siderarion, no definite conclusion having General, yet been arrived at. I understand that the Imperial authorities have not quite made up their minds on this subject. NEW WIRE NETTING. NA IMPORTATION.",14
3,Mr CHANTER,SOUTH WALES GOVERNMENT,"the Minister p f Trade and Customs, upon notice I. What were the names of the ships thatbrought the rabbit-proof wire netting to Sydney, to the order of the Government nf New South Wales? 2. What was the total quantity of such wire-, netting imported? 3. In what countries was the said wire netting manufactured-specifyin g the separate quantities in each? 4. What were the stated values per ton of the-, netting as 'landed in Sydney ? 5. Will he also ascertain if the rabbit-proof netting imported by the Government of New South Wales was up to the standard gauge asinvoiced, or if it was not in fact found to consist of a much lighter material?",14
4,Mr AUSTIN CHAPMAN,SOUTH WALES GOVERNMENT,"The inf o r m at i on is being obtained. POST OFFICE ADMINISTRATION, VICTORIAN PROMOTIONS - UNDERMANNING OF NEW SOUTH WALES DEPARTMENT.",14
5,Mr TUDOR,SOUTH WALES GOVERNMENT,"the Postmaster General, upon notice I. How many officers in the F if t h Class, Clerical Division, in the Postal Department of Victoria were recommended for promotion to the Fourth Class for the year 1906-7? 2. How many such recommended promotion* were provided for in the Estimates for that year? 3. In cases, if any, where recommendations were disallowed, what were the general reasons for such disallowance? . * 4. How many promotions from Class 5 to Class 4 have been recommended for the year 1907-8? 5. How many suchrecommended promotions have' been provided for in the Estimates for 1907-8? Mir. MAUGER - The following answers have been f u r n is h e d by the P u b l i c Service Commissionerx. None. 2. None,''so far as special provision on the Es. timates is concerned, although by. the ordinary process of filling vacancies, a number of post masters, postmistresses, and telegraphists were promoted from Class 5 to Class 4. 3. See answer to No. 1. 4. Four. 5. Four, exclusive of promotions which - in !result during the year from the occurrence of vacancies in Class 4. . Mr JOHNSON, asked the Postmasterupon notice I. Did the Deputy _ Postmaster-General in Sydney ask that nrovigion should be made in the Estimates for 1907-8 for a' considerable increase in the staff of his Department to insure the efficient administration and working of the same in New South Wales? 2. If so, how many additional officers did he estimate were required^? 3. For how many .additional officers has provision been made in the Estimates? 4. Is it a fact that the Department in New - South Wales has been undermanned and overworked for some time past?",14
6,Mr MAUGER,SOUTH WALES GOVERNMENT,"The answers to the honourable member's questions are as f o l 3ow1. Yes. 2. 600. 3.267. 4. To some extent it has during the last financial year, owing to an abnormal and to some extent unexpected increase of business. VICTORIAN TELEGRAPHS.",15
7,Mr MAUGER,SOUTH WALES GOVERNMENT,"On the ioth.inst., the honourable member for Yarra asked me' a aeries of questions-Hansard , page 4519 - regardin g certain allegations contained in a letter published in the Argus on the _3oth August. An interim answer was given, but I am now furnished with detailed replies, which are as follow1. Yes. 2. It is reported that 40 are now required as against 30 in 1903. 3. Thirteen. 4. The number of hands asked for was reduced by the Treasurer, because lie considered it. undesirable to largely increase permanently staff required to deal with the business in a time - of great activity, which might not be constant, and because he thought that the pressure could be adequately, met by the employment of temporary hands, for which he was willing to make'provision, vide his statement in Parliament (page 3310 of Hansard). 5. Yes, but officers eat their lunch while on duty, and it is reported that since ist January this year no officer has so worked on an average more than two and a-half times per month, and that telegraphists were offered as an alternative to work 7^ hours continuously only when this special extra duty was required of them, but they preferred the g-hour arrangement to being called upon to work extra duty more frequently. In . no case, it is said, do these officers exceed the limit fixed by the Public Service Commissioner of 84 hours per current fortnight. 6. See answer to No. 5. been given that will prevent working for long periods without an interval for a meal; also that telegraphists are not to be utilized for relieving in purely clerical branches, and temporary hands will be employed to meet requirements, vide answer to No. 4. 7. A report has been called for, and will be laid upon the table when received. WAYS AND MEANS (Formal}. .. PERSONAL EXPLANATIONS : REBATE ON MACHINERY DUTIES - OFFICE ' OF DEPUTY POSTMASTER-GENERAL, VICTORIA-SEWERAG E OF PARLIAMENT BUILDINGS-POSTA L ADMINISTRATION , NEW SOUTH WALES - CLAIMS OF POSTAL \ EMPLOYES - CENTRAL TELEPHONE BUREAU, SYDNEY-LETTE R CARRIERS - PUBLIC SERVICE ADMINISTRATION CONTRACT, SEMI-OFFICIAL AND ALLOW ANCE POST OFFICES-PAYMENT- - FOR REPAIR OF TELEGRAPH LINES - CASE OF LETTER CARRIER, NEWTOWN-RIGHT S OF TRANSFERRED PUBLIC SERVANTS-^-NEW APPOINTMENTS, POST AND TELEGRAPH DEPARTMENT. ' r Question-That Mr Speaker do now leave the chair, and that tlieHouse resolve itself into Committee of"" Ways and Means-proposed . : -'",15
8,Mr JOSEPH COOK,SOUTH WALES GOVERNMENT,"Parramatta) [2.45] - I intend to take advantage of this motion to make a statement which' I might perhaps call a personal explanation. Last night I said across the table that the Gp : vernment, in connection with the framing of the Tariff schedule, has acted towards certain firms in a manner which has constituted a species of political favouritism. That statement wits resented, I believe, by the Minister of Trade and Customs. I further said that, - some days ago, in reply to a similar statement concerning the firms the referred to, and their machinery, the Treasurer had misled, or sought to mislead, the immediate leader of the Opposition ",15
9,Mr SPEAKER,SOUTH WALES GOVERNMENT,"I pointed out to the honourable member last evening that there can be no debate in anticipation of another debate which must take place in Committee of Ways and Means on the Tariff. Of course, it is my duty not only to be fair, but to make my fairness perfectly clear to - the whole House. The question raised by the honourable member for Dalley, and replied to by the Minister of Trade and Customs last night, was one which had no necessary connection with the Tariff. It was a mere question of administration, whether the Minister of. Trade and Customs Instructions have ought or ought not to declare certain items of imports duty free for any special purposes, under a law which is on our statute book. That was the question raised by the honourable member for Dalley, and the question to which, after one or two objections, I permitted the Minister to reply. But the honourable member for Parramatta raised quite another matter-as to whether, under the' Tariff, undue preference had been shown to certain industries or to certain persons. The honourable member clearly showed that he was dealing with the Tariff by holding up a copy and turning to a certain .page; and, under the circumstances, I had only one duty, and that was to require that no debate should take place on that issue. The ruling I gave then is precisely the same as the ruling I give now, namely, that there can be no debate in anticipation of a discussion which must take place on a future date.",15
