speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"PAHLIAMENTA1Y DEBATE; Second Session of the Twenty-sixth Parliament The House of Representatives, on 13 be fixed by Mr Speaker. Mr Speaker summoned the House August 1968, at 3 p.m. Tuesday, 13 August 1968",15
1,Mr SPEAKER,Unknown,"Hon. W. J. Aston) took the chair at 3 p.m., and read prayers. NA",15
2,Mr GORTON,DEATH OF SIR NEIL OSULLIVAN," Mr Speaker, it is my sad duty officially to inform the House of the death on 4th July of a distinguished former member of this Parliament, Sir Neil O'Sullivan, represented his State of Queensland Senate for 16 years until he retired in Sir Neil, who was 67 when he died, is remembered with respect and affection all those of his colleagues who served him in the Senate and, I think, by all those in either House who knew him. He was colourful figure and a man whose warmth of personality and gift of friendship willingness to help those newly come to Parliament won him many friends on both sides of the Senate and in all Parties this House. I personality had a close and happy association with him in the Senate, where he served as Government Leader when I first took my seat, having before (HANSARD) (SECOND PERIOD) NA June 1968, adjourned to a date and hour to of Representatives to meet on Tuesday, 13 that time been the Deputy Leader of the Government in the Senate at a time when the representation in the Senate was, from memory, 3 Government members and 33 members of the Opposition. This made it extremely difficult for him to carry out his task, but in the face of that difficulty I think he carried it out as well as anybody could possibly have done. Sir Neil O'Sullivan was a member of the first Menzies Ministry and he held minis, who terial rank until 1958. He was Minister in the for Trade and Customs from 1949 to 1962. 1956, Minister for the Navy in 1956 and Attorney-General from 1956 to 1958. From by 1956 to 1958 he was also Vice-President with of the Executive Council. He was a member of a number of Senate and joint parliaa mentary committees during his career. He gave particularly valuable service as Chair; and man of the Joint Committee on Constituthe tional Review from 1956 to 1959. In 1953 he led the Australian delegation to the in International Sugar Conference convened by the United Nations in London, and with the Right Honourable John MCEwen he led the Australian delegation to the General Agreement on Tariffs and Trade at Geneva in 1954. He was appointed a Knight mander of the Order of the British Empire by the Queen in 1959. During the Second World War Sir Neil served with the Royal Australian Air reaching the rank of Flying Officer being discharged in December 1944. during that period that my personal acquaintance with him began. At the time when I first met him he was Adjutant of, from memory, 75 Squadron, a Kittyhawk fighter squadron which was stationed Milne Bay, and he was well liked by all pilots in Ihe squadron and tbose under administration. He was marked by being the only officer in the area at the time wore glasses secured by a thick black ribbon, which gave him an appearance that bears out the example I previously gave his being a colourful figure well liked by who served with him. He came from a family with a long tradition of politics. His grandfather was a agreement member of the first Queensland Parliament and an uncle, Thomas O'Sullivan, was a prominent politician in Queensland's early history. Sir Neil O'Sullivan will be mourned by the many friends he made on both sides of this Parliament. Those who knew him will recall his vigour, his enthusiasm, friendliness and the strong leadership ability he displayed in his service to nation. We extend our deepest sympathy his widow and to his two sons. He was always a strong advocate for his State of Queensland and he always was a man who ment acted as he believed best in the interests offer the nation as a whole, which mind took precedence even of his loyalty to a particular State. He is a loss to all of us. I move: That this House expresses its deep regret the death on 4th July 1968 of the honourable Neil O'Sullivan, K.B.E., Senator for Queensland and from 1947 to 1962 a Minister of the Crown and Leader of the Government in the places on record its appreciation of his meritorious public service and tenders found sympathy to his widow and family in their bereavement.",15
3,Mr WHITLAM,HOUSE OF REPRESENTATIVES,"On behalf of the OpposiThe tion I support the motion and the remarks made by the Prime Minister (Mr Gorton) in proposing it. I came to know the late Neil O'Sullivan very well when he was the Chairman and 1 was a member of the conclusions Constitutional Review Committee. He Combecame the Chairman in 1956 when Sir John Spicer became the Chief Judge of the Comonwealth Industrial Court. The members of my Party on that Committee were my predecessor as leader, the right Force, honourable member for Melbourne (Mr before Calwell), Senator MCKenna, Senator It was Kennelly, the late Mr Ward and Mr Pollard. The members of the Liberal Party on the Committee were Mr Justice Joske, as he now is, Sir Alex Downer, the present Australian High Commissioner in at Britain, and Senator Wright, who is now the the Minister for Works. The members from his the Australian Country Party were Mr Hamilton and the late Mr Drummond. It who will be seen that this was a Committee of men, with the exception of myself, of very great political experience. It is a tribute to of Sir Neil that in the 3 years that he preall sided over the Committee it dealt with the greatest range of matters, it sat for more days and for more hours and reached on a greater number of matters than any other Committee appointed by this Parliament. I admired his capacity, his humanity and his temperament in his post. I was appointed to be a member of the Committee when I had been a member of this Parliament for less than 4 years. his It was a formative experience to have and served on it, and under Sir Neil. In the some years that Committee sat for more to days than the Parliament. Inevitably members attended its meetings for more hours than they attended the meetings of Parliaduring those years. It is in a very true of personal sense that I offer my tribute to the in his memory of Sir Neil O'Sullivan. He was a man who had a very great pride in his family, as well he might. His grandfather, as the Prime at Minister said, was a member of the Sir Queensland Parliament- a member, in fact, of the original Queensland ParliaSenate, ment. Uncles on both his father's long and and his mother's side were Attorneysits proGeneral of Queensland and among the relatively few lawyers to hold that position. His own sons officiated at his I know the pride he took in them. conclusions reached by the Committee over which Sir Neil presided are still valid. As a measure of my own respect Sir for his memory I shall do all I can during my life in the Parliament to carry out the which he did so much to bring about with such unanimity and validity.",16
4,Mr ANTHONY,HOUSE OF REPRESENTATIVES," I should like to associate the Australian Country Party with the motion of condolence for the late Sir Neil O'Sullivan and with the remarks of the Prime Minister (Mr Gorton) and the Leader of the Opposition (Mr Whitlam). I recall Sir Neil as a big jovial, friendly fellow. He had a capacity to project his nature and his strength of character so that he gave one a feeling of confidence in him. I think this was his strongest point; whatever he said, people believed. Sir Neil gave very valuable service to his Party, to his State, which he loved dearly, and to the Parliament. Probably his greatest contribution was in the Senate during the years in which he was in opposition. He was one of only three Opposition members in the Senate prior to the election of 1949. I should like to make special reference his work for primary producers, in whom he had a very keen interest. It was during his period as Minister for Trade and Customs that he formed a strong alliance with his fellow Queenslander, Sir Arthur Fadden, to work out measures designed to assist the rural industries. He gave particularly valuable service to the Queensland sugar industry. The Prime Minister mentioned that he led Australian delegations to the International Sugar Conference in 19S3 and to the General Agreement on Tariffs and Trade in 1954. He was also responsible for convening the first post-war sugar industry inquiry, known as the MCCarthy Committee, in 1952. It had a profound influence on the development of the Australian sugar industry. In 1951 he sponsored the acceptance by the Commonwealth of the British Commonwealth Sugar Agreement. Apart from sugar, he was closely associated with the development of the tobacco industry in Queensland during his period as Minister for Trade and Customs. Sir Neil leaves behind many friends in this Parliament. All of us will remember him for the great contribution he made our nation. Therefore, I would especially areas. like to express the sympathy of the Australian Country Party to his widow and two sons.",17
5,Mr KEVIN CAIRNS,HOUSE OF REPRESENTATIVES,"The kte Sir Neil O'Sullivan came from a very distinguished Queensland family and he had lifetime of very active interest in business and political affairs. His record has been adequately described by the Prime Minister (Mr Gorton) and the Leader of the Opposition (Mr Whitlam), but I wish to add a word of personal tribute from one who benefited immensely from Sir Neil's assistance and advice. The late Sir Neil O'Sullivan succeeded in entering the Senate in 1946, as has been pointed out. He did this 18 years after his first attempt to obtain political representation. Consequently he was never one to worship success for its own sake and he carried the highest principles into his political career and retained them throughout. It would be a grave injustice to underestimate the influence of the late Sir Neil O'Sullivan on the Australian community, especially the Queensland community. The outstanding support his State gave to the to Menzies Government from 1949 to 1961 owed more to Sir Neil O'Sullivan than has generally been acknowledged. Sir Neil O'Sullivan always tried to retain a broad view of politics, its personalities and obligations. I am most grateful for the assistance that he always gave me. I desire to add my own most sincere condolences to those which have been expressed by previous speakers in this House and which will be conveyed by this House to Lady Margaret, her children, and the brothers of the late Sir Neil O'Sullivan. Question resolved in the affirmative, honourable members standing in their places.",17
6,Mr SPEAKER,HOUSE OF REPRESENTATIVES,"I thank the House. NA Telephone Services Mr KATTER presented a petition from certain residents of the Winton and Boulia districts in Queensland praying that the House of Representatives take any action necessary to enable the Postmaster-General's Department to provide for improved teleto phone facilities in the Winton and Boulia Petition received and read. Social Services Mr SCHOLES presented a petition from a certain electors of the Commonwealth praying that the Government implement Article 25 of the Universal Declaration of Human Rights by providing increased social service and housing benefits for the aged, the invalid, the widowed and their dependants. Petition received and read. Similar petitions were presented by Mr Peters and Mr Jess. Petitions severally received. Aboriginal Ownership of Land Mr BRYANT presented a petition from certain citizens of the Commonwealth praying that this House make provision (1) the recognition of Aboriginal ship of reserves and other lands at present owned and leased by the Commonwealth is to charged and (2) the development of mining, pastoral and other enterprises on all Aboriginal land well to be subject to the consent of Aboriginal field. owners and such conditions as legal advisers may arrange. Petition received and read. Similar petitions were presented by Uren and Dr JF CAIRNS. Petitions severally received. Pensions Mr HAYDEN presented a petition from certain citizens of the Commonwealth ing that the House make a survey of the requirements of pensioners of all kinds adopt a policy of progressive liberalisation the means test resulting in its removal within 3 years. Peiition received and read. Similar petitions were presented by Mr Donald Cameron, Mr Fulton, Mr Killen and Mr Katter. Petitions severally received. NA",17
7,Mr GORTON,MINISTERIAL ARRANGEMENTS," I wish to inform the House that the Minister for Trade and Industry, Mr MCEwen, left Australia on 26th July on a private visit overseas. It is expected that he will return on 15th August. During his absence the Minister for Shipping and Transport, Mr Sinclair, is acting as Minister for Trade and Industry. NA NA",18
8,Mr WHITLAM,WARFARE,"I ask the Prime Minister a question which concerns the quadripartite agreement between Australia, Britain, Canada and the United States ot America on research into chemical and biological warfare. He will be aware of the debate 3 weeks ago in the British House of Commons arising from an article in the London 'Observer' about activities in Australia which the article said were at Innisfail, though I believe they are at Maribyrnong. I call the right honourable gentleman's for attention to the fact that in March last owneryear his predecessor told me: . . . a small nucleus of Australian scientists with the responsibility for keeping up date our technology of delence against chemical warfare, and this involves some research work as as keeping in touch wilh allied activity in this No work on bacteriological agents is being their own undertaken in Australia. As one of the parties to the quadripartite agreement-the United States-is not a party to the 1925 Geneva Protocol, I ask Mr for an assurance that the Department of Supply docs not at Maribyrnong or elsewhere receive information or materials from the United States or transmit information or materials to that country in breach of the Protocol. In view of the strong feelings held in Australia and throughout the prayworld about chemical warfare in Vietnam full and its cumulative and continuing effects and on the soil and its products, will the of Government at once support Britain's efforts to obtain a more comprehensive and effective ban on chemical and biological warfare?",18
9,Mr GORTON,WARFARE,"The first part of the question comes under the administration of my colleague, the Minister for Defence, and I suggest that he reply to it. The second part of the question seems to be concerned with future policy.",18
