speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Thursday, 17 April 1980",14
1,Mr SPEAKER,Unknown,"Rt Hon. Sir Billy Snedden) took the chair at 10.30 a.m., and read prayers.",14
2,The Clerk,Unknown,"Peddon s have been lodged for presentation as follows and copies will be referred to the appropriate Ministers: Unemployment: Social Security Benefits To the Honourable Speaker and Members of the House of Representatives in Parliament assembled. The petition of the undersigned citizens of Australia respectfully showeth: That as it is clear that umemployment is a long term problem in Australia, the Government should extend to the unemployed the same assistance as is given to any other disadvantaged member of the community. There is an urgent need to alleviate the financial hardship and emotional stress that the unemployed are suffering. Your petitioners therefore pray: (1) That the Government adopt positive policies to reduce unemployment. (2) That the basic unemployment benefit be raised to at least the level of the poverty line as calculated by Professor Henderson. (3) In line with other Social Service additional income awards, and in order to encourage work creation schemes and the fostering spect, that the $6.00 per week additional income limit be raised to at least $20.00 per week. (4) That the financial penalties above the earning of $20.00 per week, assessed on a monthly basis, be calculated at the same rate as other Social Security benefits. (5) That the Commonwealth grant subsidies to State governments so that the unemployed can be granted transport concessions in order that they are not penalised in job seeking. (6) That pharmaceutical and medical concessions be granted to the unemployed equivalent to those received by other Social Service beneficiaries. And your petitioners as in duty bound will ever pray, by Dr Cass, Mr Fry, Mr Holding and Mr Kerin. Petitions received. To the Honourable Speaker and Members of the House of Representatives in Parliament assembled. The petition of the undersigned citizens of Australia respectfully showeth: That there is an urgent need to ensure that the living standard of pensioners will not decline, as indeed the present level of cash benefits in real terms requires upward adjustment beyond indexation related to the movement of the Consumer Price Index. By this and other means your petitioners urge that action be taken to: 1. Adjust all pensions and benefits quarterly to the Consumer Price Index, including the ""fixed"" 70's rate. 2. Raise all pensions and benefits to at least 30 per cent of the average weekly earnings. 3. Taxation relief for pensioners and others on low incomes by: (a) The present stadc threshold of $75 per week for taxation purposes be increased to $ 100 per week. (b) A substantial reduction in indirect taxation on consumer goods. And your peddoners as in duty bound will ever pray, by Mr Burns and Mr Howe. Petitions received. NA National Women's Advisory Council To the Honourable the Speaker and Members of the House of Representatives assembled. The petition of the undersigned citizens of Australia respectfully showeth: That the National Women's Advisory Council has not been democratically elected by the women of Australia: That the National Women's Advisory Council is not representative of the women of Australia; That the National Women's Advisory Council is a discriminatory and sexist imposition on Australian women as Australian men do not have a National Men's Advisory Council imposed on them. Your petitioners therefore pray: That the National Women's Advisory Council be abolished to ensure that Australian women have equal opportunity with Australian men of having issues of concern to them considered, debated and voted on by their Parliamentary representative without intervention and interference by an unrepresentative ""Advisory Council"". And your petitioners as in duty bound will ever pray, by Mr Calder and Mr Jull. of initiative and self rePedtions received. Taxation To the Right Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth: That the proportion of pensionable people within our community is increasing at a significant rate. The number of people over 65 years old will rise from approximately 8.5 per cent of the population as it was in 1970 to over 10 per cent by 1990 and about 16 per cent by the year 2020. That technological change is accelerating the trend towards earlier retirement from the workforce. That the above factors make incentives for self-provision in retirement years a matter of great urgency if future generations of Australians are to be spared the crippling taxation Pensions which would be necessary to fund such provisions from social welfare. That Australia is in urgent need of locally raised investment capital for national development and that life insurance and superannuation funds are important mobilisers of such capital. Your petitioners therefore most humbly pray that the Government will forthwith take the steps necessary to: (a) Remove contributions paid by the taxpayer to superannuation funds from the rebate system and make them a separate deduction from assessable income. (b) Allow as such deduction amounts necessary to provide the individual with a reasonable retirement benefit as defined from time to time by the Commissioner for Taxation. (c) Remove Life insurance premiums paid from the rebate system and make them a separate deduction from assessable income also. (d) Allow such a deduction to take the form of a flat rebate of 20 per cent of Life Insurance premiums up to a limit of $2,500. And your petitioners as in duty bound will ever pray, by Mr Carlton and Mr Jull. Petitions received. To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth that: Whereas the Government has recently extended the eligibility for Service Pensions to include members of Allied forces, eligibility for merchant seamen remains excessively restrictive. Your petitioners therefore humbly pray that: The Government extend eligibility for Service Pensions to all merchant seamen whose service took them into a theatre of war and that the on forms T124X and T124T to establish eligibility be abandoned. And your petitioners as in duty bound will ever pray, by Mr Dawkins and Mr Shack. Petitions received. Marine Radio Licence Fees To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth: That we oppose the increase in marine radio licence fees for the following reasons: (1) Radios are an essential part of safety equipment. (2) Marine radio users save the Government millions of dollars in search and rescue. (3) Increased licences will deter the boating fraternity from purchasing and using radios for their own safety. Your petitioners therefore humbly pray that the Government will reconsider the increased licence fee and also consider a reduction for pensioners. by Mr Bradfield. Petition received. To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The undersigned citizens of Australia respectfully petition: That the Government will act to prohibit the use of all public moneys for the killing of unborn children. That the said use of government moneys is an unacceptable government endorsement of a great national tragedy-the deaths annually of at least 80,000 unborn children. And your petitioners as in duty bound will ever pray, by Mr Burns. Petition received. To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth that: (a) Present income tax laws are unfair to single income families, (b) All marriages should be recognised as partnerships by allowing partners to divide their joint income for tax purposes, (c) The family, which is the natural and fundamental Service Pensions group unit of society, should be an economic unit in tax laws, (d) Children are Australia's future and their individual care by a parent at home should not be discouraged by extra tax. Your petitioners therefore humbly pray that Parliament will: Reform income tax laws to allow the joint income of husband and wife to be equally divided between them for taxation purposes. And your petitioners as in duty bound will ever pray, by Mr Calder. practice of relying exclusively Petition received. Australian Rum: Excise Duty To the Honourable the Speaker and Members of the House of Respresentatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth: That the retail price of Australian rum is too high and should be reduced to enable the average Australian to buy it. Your petitioners therefore humbly pray that steps be taken to reduce the excise duty on Australian rum. And your petitioners as in duty bound will ever pray, by Mr Donald Cameron. Petition received. Taxation To the Right Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfLilly showeth: That the proportion of pensionable people within our community is increasing at a significant rate. The number of people over 65 years old will rise from approximately 8.5% of the population as it was in 1970 to over 10% by 1990 and Abortion about 16% by the year 2020. That technological change is accelerating the trend towards earlier retirement from the workforce. That the above factors make incentives for self-provision in retirement years a matter of great urgency if future generations of Australians are to be spared the crippling taxadon which would be necessary to fund such provisions from social welfare. That Australia is in urgent need of locally raised investment capital for national development and that life insurance and superannuation funds are important mobilisers of such capital. Your petitioners therefore most humbly pray that the Government will forthwith take the steps necessary to: Taxation (a) Remove contributions paid by the taxpayer to superannuation funds from the rebate system and make them a separate deduction from assessable income. (b) Allow as such deduction amounts necessary to provide the individual with a reasonable retirement benefit as defined from time to time by the Commissioner of Taxation. (c) Remove Life insurance premiums paid from the rebate system and make them a separate deduction from assessable income also. (d) Allow such a deduction to take the form of a flat rebate of 20 per cent of Life Insurance premiums up to a limit of $2,500. And your peddoners as in duty bound will ever pray. by Mr Cotter. Petition received. Labelling of Cosmetics To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The petition of the undersigned citizens of Australia respectfully showeth: That continued use of animal ingredients in cosmetic products, and the inhumane use of animals in scientific research for cosmetic products is abhorrent and barbaric. That the Industries Assistance Commission, because of the Commission's terms ofreference,seems unable to impose any regulation or recommend any regulation which might restrict the activides of Cosmetic Companies which produce cosmetics in which animal ingredients which animals were subjected to research. Your petitioners therefore humbly pray that the House of Representatives will: Legislate to require comprehensive cosmetics and toilet preparations to indicate: (1) whether a product contains any animal derivative. If so, the ingredient and source should be indicated. (2) whether theresearchand development of that product or any of its ingredients involved experimentation on animals. And your petitioners as in duty bound will ever pray, by Mr Humphreys. Petition received. To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of undersigned citizens of Australia respectfully showeth: That in making available six fortnightly payments of invalid or age pension to the wife or husband of deceased invalid or age pensioners after their death, the Department of Social Security does not recognise the close relationship and bond of dependence that develops between pensioners of the same family, such as a brother and sister living together and sharing expenses. Your petitioners therefore humbly pray that the House will request the Government to extend the special pension entitlement to the deceased pensioner's next of kin where that person both bears the financial responsibility for the pensioner's burial and is a pensioner. And your petitioners as in duty bound will ever pray, by Mr Humphreys. Petition received. Import Parity Price Levy on Fuel To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of citizens of Australia respectfully desire to bring to the attention of the Minister for Minerals and Energy that the high price of motor spirit and dieselene in Australia is adversely affecting the citizens of Australia by: 1. Creating hardship to country people, in particular those affected by the lack of public transport and the necessity to travel long distances for basic needs, e.g. to acquire food for the home, medical facilities and hospitalisation, farming equipment, etc. 2. Further adding to the hardship already felt by Pensioners in the country areas who arc not serviced with public transport. 3. Disproportionately increasing the freight component of goods delivered to country people. 4. Placing unfair additional cost burden on transport operators who are unable to obtain freight rate increases coinciding with increased fuel costs. Your petitioners therefore humbly pray that in order to allow time for such affected people to adjust to the 'world transport fuel crisis' we respectfully request the Federal Government reduce its 'import parity price levy' by the sum equivalent to 15c. a litre, for a period of twelve months. And your petitioners as in duty bound will ever pray, have been used, or for by Mr Simon. Petition received. Pensions labelling of perfumes, To the Honourable, the Speaker, and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth that due to technological change which has brought about large scale unemployment, we call upon the Government to introduce early optional retirement at age 60 with full pension benefits. Your petitioners therefore humbly pray that the Government will as a matter of urgency introduce early optional retirement at age 60 with full pension entitlements to relieve the large scale unemployment in Australia. Pensions And your petitioners as in duty bound will ever pray, by Mr Young. Petition received. Australian Telecommunications Commission: External Plant School To the Right Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The undersigned residents of the township of Greta, NSW and its environs respectfully showeth: Their dismay at the disaster envisaged to their township ir the Australian Telecommunication Commission removes the External Plant School from its present site. They therefore beg the Australian Parliament to use its good offices in persuading Telecom not to move the school. And your petitioners as in duty bound will ever pray, by Mr James and Mr Lucock. Petitions received. To the Honourable the Speaker and Members of the House of Representatives, of the Australian Parliament assembled. The petition of certain citizens of NSW respectfully showeth: Dismay at the reduction cation proposed for 1980 and in particular to Government Schools. Government Schools bear the burden of these cuts, 11.2% while non-Government schools will receive an increase of 3.4%. We call on the Government to again examine the proposals as set out in the guidelines for education expenditure 1980 and to immediately restore and increase substantially in real terms the allocation ture in 1980 to Government schools. And your petitioners as in duty bound will ever pray, by Mr Bradfield. Petition received. To the Right Honourable Speaker and Members of the Parliament assembled. This humble petition of the sportsmen and women and citizens of Australia respectfully showeth that: Valuing the Olympic movement as an historic expression of all that is worthwhile in human endeavour and conscious of the important role competitive sport plays in maintaining health and the spirit uf achievement in everyday life. Honouring the high principles consistently pursued by the International Games Administration of keeping the movement free from religious, racial and polidcal considerations. Realising that the Olympic movement owes its resilience and very existence to the citizens of the nations from whom spring the participants survival of this movement is the cherished hope of all communities. We the undersigned sportsmen and women and citizens of the Commonwealth of Australia by this humble petition respectively pray that the Australian Government do all in its power to ensure the participation of a full Australian contingent in the XXII Olympic Games to be held in Moscow, USSR, from 19 July to 3 August 1980. And your petitioners as in duty bound will ever pray, by Mr John Brown. Petition received. To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned electors of Australia respectfully showeth that whereas the Australian Citizens Band Radio Service was authorised by the Minister for Post and Telecommunications on the First of July, 1977 and the Government of Australia has consistently refused to grant certain conditions for the users of that service to the detriment, your petitioners therefore humbly pray that: The service known as the High Frequency Band of the CB Radio Service be allowed to continue past the date specified for it to cease, namely past 1 st July 1982. And your petitioners as in duty bound will ever pray.  Education Petition received. Export of Animals To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. in the total expenditure on eduThe humble petition of the undersigned electors of the Division of Holt respectfully showeth: That the export of aged and sick horses offends all animal lovers in the electorate of Holt and throughout the nation. Your petitioners therefore humbly pray that the Federal Government prohibit any further exports from the States by refusing the Federal export licence to all further applicants. of funds for education expendiAnd your petitioners as in duty bound will ever pray, by Mr Yates. Petition received. NA Olympic Games Notice of Motion",14
3,Mr MCLEAN,OLYMPIC GAMES,"I give notice that, on the next day of sitting, I shall move: That this House, noting the attempt in 1936 of the French Government to look both ways at once by allocating credits for their athletes to go to the Russian sponsored Barcelona Games and to the Hitler sponsored Berlin Games, thereby enabling and encouraging Hitler within 3Vi years to parade under the Arc de Triomphe as the conqueror of France, resolves that the Australian Government and Olympic Federation should be guided by the lessons of history. NA Notice of Motion",17
4,Mr HODGMAN,MOSCOW OLYMPIC GAMES,"I give notice in the contests and that the that, on the next day of sitting, I shall move: That this House congratulates the Tasmanian Olympic Council on its decisive and courageous vote in favour of an Australian boycott of the 1980 Afghanistan Slaughter Olympic Games, and notes with regret that not one single member of the Australian Labor Party in this House has publicly supported the historic Tasmanian Olympic Council decision. NA NA NA Citizen Band Radio Mr HAYDEN- I ask a question of the Acting Prime Minister and Minister for Trade and Resources. Is the right honourable gentleman aware of persistent reports in overseas and Australian journals that there has been a significant leakage of grain to the Soviet Union despite prohibitions by the governments of a number of service's countries, including Australia? In particular, is the Minister aware of reports that some 500,000 tonnes of Australian barley were transhipped in Singapore for the Soviet Union? If these reports are correct, will the Government act to make effective the few feeble trade sanctions it has so far imposed on the Soviet Union? Further, what action has the Government taken to extend the scope of these trade sanctions after May? In particular, will it maintain the ban on sales of grain, specifically wheat, to the Soviet Union?",17
5,Mr ANTHONY,UNION,"I am not aware of the reports that the Leader of the Opposition has mentioned regarding the leakage of grain, in this case via Singapore, but I will certainly have some inquiries made to ascertain what the situation is. We reached an understanding with other grain exporting countries, including the United States, that if the United States were able to freeze the 17 million tonnes of grain, basically feed grain, we would co-operate so as not to undermine its efforts in its embargo on the Union of Soviet Socialist Republics. So far we have played our part by stopping some exports of grain, including a load of maize from New South Wales and a consignment of sorghum from Queensland. We have fully accepted our obligations and honoured them and I would want to see the United States do likewise. The points that the Leader of the Opposidon has brought up are matters which I will have looked at. We believe in taking action which will be effective. The honourable member has said on a number of occasions that he is in favour of boycotts only when they will be effective. The reason why we have not imposed trade sanctions, as some people have suggested we might, is that the only people we would hurt in many cases would be ourselves. Unless we have agreement and cooperation with other countries, it is a useless exercise. OLYMPIC GAMES: PROPOSED NA",18
6,Mr BIRNEY,BOYCOTT,"Does the Minister for Home Affairs still maintain his view that there will be an effective boycott of the Olympic Games? Does the boycott have support among Australian sportsmen and sportswomen? Has the Minister seen reports that the Opposition is in difficulty over the boycott? Is this correct? Is there any support among Opposition members for a boycott? Finally, what will be the effect of the United States boycotting the Moscow Olympic Games?",18
7,Mr SPEAKER,BOYCOTT,"Before I call the Minister, I indicate to him that the question was in several parts. Only the first two parts are in order. The Minister is not responsible for any actions of the Opposition.",18
8,Mr ELLICOTT,BOYCOTT,"I am very grateful that I am not responsible in any way for the Opposition, particularly in relation to this matter. However, I can deal with the last part of the question relating to the effect of the United States withdrawal from the Olympic Games which is a question of fact and opinion. According to the Guinness Book of Records, the 12 major countries at the Olympic Games have won 5,564 medals. Of those, over the period since the Olympic Games first began 1,512 have been won by the United States. May I add that 692 have been won by the Union of Soviet Socialist Republics, in case it is of interest to honourable members opposite and so they will not have to look up the record to quote the facts. Can I also say this: Sporting officials at the meeting that I attended at Geneva indicated that on current performances United States swimmers would be expected to win 17 of the 29 swimming events at this year's Olympics and each of them in world record time. I think it is necessary for honourable members to realise that the effect of the US Olympic boycott is to detract very considerably from the credibility of the Games in Moscow. I will come back to that in a moment. A number of people representing sporting bodies and otherwise involved in the decision of the Australian Olympic Federation have indicated to me of their own volition their support. We have, of course, the fact that the Tasmanian Olympic Council has voted to support the boycott. Last evening on P.M. Mr Grange, the President of the Australian Olympic Federation, said- I think honourable members should take note of this: In thefirstplace . . . the only judge as to whether some particular event endangers national security 1 believe rests with the government. After all, they are the ones who have control of our foreign policy, have people who specialise in evaluating transient events overseas. That is a clear response to what the Government has been saying to the Australian Olympic Federation. It is an indication that Australians generally should take note of what their Government says on these matters. I would expect the athletes of this country to do likewise on Saturday. Of course, it is a notable fact that the Opposition has been in a sense in great confusion over this matter. There have even been honourable members opposite who supported",18
9,Mr SCHOLES,BOYCOTT,"Mr Speaker, I take a point of order. Prior to allowing the question to be answered you indicated that certain parts of the question were out of order. Is it then in order for the Minister to answer those parts of the question which are out of order or does that ruling have no actual effect on the way in which the question is answered? The Minister is answering those parts of the question which you ruled out of order.",18
