speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Monday, 9 October 2000 ----",7
1,Mr SPEAKER,Unknown,"Mr Neil Andrew) took the chair at 12.30 p.m., and read prayers. NA",7
2,Mr CREAN,PERSONAL EXPLANATIONS," Mr Speaker, I wish to make a personal explanation.",7
3,Mr SPEAKER,PERSONAL EXPLANATIONS,Does the Deputy Leader of the Opposition claim to have been misrepresented?,7
4,Mr CREAN,PERSONAL EXPLANATIONS,Yes.,7
5,Mr SPEAKER,PERSONAL EXPLANATIONS,Please proceed.,7
6,Mr CREAN,PERSONAL EXPLANATIONS,"Yesterday Senator Alston said in a media conference: Mr Crean has been privately telling analysts months that they, Labor, will privatise Telstra when they come to government. This is a complete fabrication. I have never said that Labor will sell Telstra when we come to government. We will not. Secondly, on the weekend and again today Senator Alston is reported to have alleged that I have privately said that Telstra's ownership position is untenable. I have not. On all occasions when the issue of Telstra has been raised with me I have made it clear that Labor will not support any further sale of Telstra. That position is unequivocal. NA Parliamentary Delegation to the European Institutions",7
7,Mr BAIRD,DELEGATION REPORTS,"I present the report of the Australian parliamentary delegation to the European institutions entitled Australia and the European institutions in 2000: an Australian parliamentary perspective. In June this year I had the honour and privilege of leading a delegation of this parliament on a visit to Europe. Apart from me, the other members on the delegation were the honourable member for Scullin and the honourable member for Bonython. One of the purposes of the delegation was to gain an appreciation of the role of key European institutions. The delegation also continued the dialogue between this parliament and the European parliament and put Australian views during discussions on various policy matters. This relationship between the two parliaments has been developed through visits by delegations from both parliaments and over many hours of discussions. It was necessarily a brief visit of only five working days due in part to our amended parliamentary sitting pattern this year. The delegation went to Strasbourg for three days where we visited institutions related to both the European Union and the Council of Europe. The delegation had lengthy meetings with officials of the Council of Europe, including the Secretary-General, Herr Walter Schwimmer, and with officials of the European Court of Human Rights including the President of the Court, Mr Luzius Wildhaber. At the European parliament in Strasbourg for we had several long meetings with members of the European parliament, in particular its delegation for relations with Australia and New Zealand, chaired by Mr James Nicholson, a member from the UK. These discussions, both formal and informal, provided very valuable opportunities for our delegation members to exchange views. We were encouraged to see that Australia's position on some issues, in particular common agricultural policy, was sympathetically received. It was also very pleasant to receive the support of the European members in relation to Australia's role in helping East Timor. In fact, the congratulations were quite significant from various members of the European parliament at that time. We also attended the plenary session of the European parliament as visitors in the gallery of the chamber, or Hemicycle. I found the outlook from the gallery, of over 500 members of the European parliament present that day taking successive votes electronically, to be most impressive. On our last day we received briefings from officials of the Court of Justice of the European Communities in Luxembourg and from officials of the European Commission in Brussels. As one would expect, the scale and complexity of the European institutions reflect the significant challenges they face in seeking to balance the individual national interests of members and in preparing for new members. In conclusion I would like to extend my thanks to the retiring Ambassador to Belgium and the European Union, His Excellency Don Kenyon, with whom I had the pleasure to work a number of years ago when I was posted to Europe as a trade commissioner. Ambassador Kenyon and his staff at the embassy in Brussels, in particular Janaline Oh and Max Wang, prepared a very useful program of visits for the delegation and were in general very knowledgeable and helpful. Thanks are also due to Claressa Surtees, who did an outstanding job in the role of delegation secretary. Thanks, also, to the Parliamentary Library and the Department of Foreign Affairs and Trade for their briefings before the delegation left. Finally, extend my thanks to all members of the delegation for a most harmonious and successful expedition. I commend the report to the House.",7
8,Mr JENKINS,DELEGATION REPORTS,"In supporting the remarks of the honourable member for Cook with regard to the report of the Australian parliamentary delegation to the European institutions in June this year I would like to thank him for the way in which he led the delegation. The delegation comprised the honourable member for Bonython, Senator MCGauran and Senator Stott Despoja, and it represented quite a diverse range of views on a number of matters. But on some matters there was a convergence of views. The fact that the delegation was able to convey these different views with good humour was no doubt in part due to the leadership of the honourable member for Cook and, also, the support we gained from Claressa Surtees, who, as secretary, carried out her duties with great diligence and efficiency. I join in thanking Ambassador Kenyon and all those at the mission for their support, especially Janaline Oh and Max Wang, who accompanied the delegation on our visits. The value of a delegation to those who operate collectively on behalf of Europe cannot be underestimated. If we witness the impact and similar history over the past few weeks of the euro compared with the Australian dollar, it is of great importance that we understand the thinking of institutions such as the European Central Bank, with its responsibility for monetary policy and the further adoption of the euro throughout Europe. I think that is one of the institutions-which we did not visit-that perhaps future delegations might look at visiting. Another institution that we did not get the opportunity to visit was the Economic and Social Committee, which comprises representatives of management and labour as well as social and professional groups and is able to bring together the thinking of those bodies and help in formulating EU legislation. The report outlines a number of areas that we were able to discuss with various people from European institutions. I understand that I the permanent delegation from the European parliament hopes to visit Australia in the New Year or very soon thereafter. I hope that is the case and I hope that a large number of our parliamentary colleagues take the opportunity that that will present to sit down with these members of the European parliament who show a special interest in matters to do with Australia and have some very forthright and worthwhile dialogue. Europe, in its different collective guises, will continue to develop even further as an important political and economic bloc. As a nation, we should ensure that we build on the positive engagement that we have had and developed so far with the European institutions, because I believe that it will continue to be in our interests not only for trade reasons but also for a number of other reasons, including the way in which we associate throughout the globe. In conclusion, what encouraged me was that we were able to visit with people who had a special interest in Australia. I was able to reacquaint myself with a number of people who have come here from the European parliament as part of the permanent delegation over their last two visits. I was also able, along with the honourable member for Bonython, to sit in on a caucus meeting of the socialist group of the European parliament. It was interesting that in the caucus there were the 11 interpreter booths, which were so characteristic of everything that is done in those European institutions. I commend the report to the House and look forward to those further relationships between this parliament and the European parliament and other European institutions. NA Employment, Education and Workplace Relations Committee",8
9,Dr NELSON,COMMITTEES,"Bradfield) (12.40 p.m.)On behalf of the Standing Committee on Employment, Education and Workplace Relations, I present the committee's report, incorporating a dissenting report, entitled Shared endeavours: inquiry into employee share ownership in Australian enterprises, together with the minutes of proceedings and evidence received by the committee. Ordered that the report be printed.",9
