speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Thursday, 11 June 1970",14
1,Mr SPEAKER,Unknown,"Hon. Sir William Aston) took the chair .at -10 a.m., and; read .prayers. NA Mr KILLEN .presented, from certain citizens of the Commonwealth.. ,a. petition showing that the Commonwealth Parliament has acted . to remove some inadequacies in the Australian education system; that a major inadequacy.at present in Australian education is the lack of equal education opportunity for all; that 200,000 students from universities,- colleges of advanced education and other tertiary institutions, and .their parents, suffer severe penalty from inadequacies in the Income Tax Assessment Act 1936-1968; and that Australia cannot afford to hinder the education of these 200,000. Australians: The petitioners pray that the House of Representatives will make' legal provision - citizens for the allowance of personal education expenses as a deduction from income for tax purposes, the removal of the present age limit in respect of the deduction for education expenses and the maintenance allowance for students, an increase in the amount of deduction allowable for tertiary education expenses and the exemption of non-bonded scholarships for part time students from income tax. Petition received and read. Interest Rates' Mr BENNETT presented from certain citizens of Western Australia a petition showing that the recent increase in the interest rate on Government bonds has caused hardship to the thousands of home buyers throughout the State due to the subdignity. sequent increase in interest rates on mortgage contracts by home lending institutions. The petitioners pray that the House of Representatives will give earnest consideration this most vital matter. Petition received and read. Social Services Mr LUCHETTI presented from certain citizens of New South Wales a petition showing that due to higher living costs, persons on social service pensions are finding it extremely difficult to live in even the most frugal way. The petitioners therefore call, upon the Commonwealth Government to increase the base pension rate to 30% of average weekly male earnings, plus supplementary assistance in accordance with Education ACTU policy, and by so doing give a reasonably moderate pension. The average weekly earnings for adult male unit wage and salary earner means the figures issued from time to time by the Commonwealth Statistician and published quarterly. The petitioners pray that the House of Representatives will take immediate steps to bring about the wishes expressed in the petition so that citizens receiving social service pensions may live their lives in dignity. Petition received. Social Services",14
2,Mr CONNOR,PETITIONS,"presented from certain of - New South Wales a petition showing that due to higher living costs persons on social service pensions are finding it. extremely difficult to live in even the most frugal way. The petitioners therement to increase the base pensionGovernfore call upon the Commonwealth rate to 30% of average weekly male earnings, plus supplementary assistance in accordance with - ACTU policy and by so doing give a reasonably moderate pension. The average weekly earnings for adult male unit wage and salary earner means the figures issued from time to time by the Commonwealth Statistician and published quarterly. The petitioners pray that the House of Representatives will take immediate steps to bring about the wishes expressed in the petition so that citizens receiving social service pensions may live their lives in Petition received. Kangaroos Mr HAMER presented from certain residents of Victoria a petition showing that our national symbol, the red kangaroo, is, through shooting for commerce, being reduced to a numerical level where, if the shooting is not stopped, the animal will become extinct. Reports from scientists, conservationists, tourists, graziers and shooters confirm that State Governments are unable effectively to enforce legislation to control shooting and that kangaroos are already extinct in many areas where they once were prolific. Science has established that kangaroos seldom come into direct competition for forage with sheep; there is, therefore, no reason why this unwarranted killing, which is branding us internationally as barbarians, should be allowed to continue. The residents of this nation want the kangaroo, which can be found nowhere else, in the world, to be part of the Australian landscape. They believe that tourists, who will play an increasing part in the national balance of payments, want this too. The petitioners pray that the House of Representatives will ban the export of products made from kangaroos, and quickly pass the legislation necessary to make the kangaroo a protected animal throughout Australia, the culling of herds for the protection of the few property owners genuinely threatened by excessive number, or for. the welfare of kangaroos themselves, to be carried out by or under direct supervision of Government officers. Petition received and read. Social Services Mr JACOBI presented from certain electors of the Division of Hawker a petition showing that, due to higher living costs, persons on social service pensions are finding it extremely difficult to live in even the most frugal way. The petitioners therefore call upon the Commonwealth Government to increase the base pension rate to 30% of average male earnings, plus supplementary assistance in accordance with ACTU policy and by so doing give a reasonably moderate pension. The average weekly earnings for adult male unit wage and salary earner means the figures issued from time to time by the Commonwealth Statistician and published quarterly. The petitioners pray that the House of Representatives will take immediate steps bring about the wishes expressed in the petition so that citizens receiving social service pensions may live their lives in dignity. Petition received and read. Education Mr TURNER presented from certain citizens of the Commonwealth a petition showing that the Commonwealth Parliament has acted to remove some inadequacies in the Australian education system; that a major inadequacy at present in Australian education is the lack of equal education opportunity for all; that 200,000 students from universities, colleges of advanced education and other tertiary institutions, and their parents, suffer severe penalty from inadequacies in the Income Tax Assessment Act 1936-1968; and that Australia cannot afford to hinder the education of these 200,000 Australians. The petitioners pray that the House . of Representativies will make legal provision for the allowance of personal education expenses as a deduction from income for tax purposes, the removal of the present age limit in respect of the deduction for education, expenses and the maintenance allowance for students, an increase in the amount of deduction allowable for teritary education expenses, and the exemption of non-bonded scholarships for part time students from income tax. Petition received. NA",14
3,Mr SPEAKER,DISTINGUISHED VISITORS,"Honourable members will be pleased to know that we have present in the gallery this morning a delegation of 5 visitors of the Yugoslav Federal Assembly led by Mr Milos Minic, Vice President of the Assembly. I am sure ihe House would want me to extend to these honourable gentlemen a very warm welcome. Honourable members - Hear , hear! NA",15
4,Mr UREN,TAXATION DEDUCTIONS,"I ask the Prime Minister a question. Is it a fact that the Liberal Party's Federal Council has attacked the Federal to Government over high interest rates imposed on home owners? Is it also a fact that as a remedy the Council proposes that interest on first mortgage housing loans up to SI2,000 be allowed as a tax deduction? Is he not aware that so far as tax deduction benefits are concerned, the bigger the income the bigger the benefit? Has there been any estimate of the cost of the proposal? If not will he give an undertaking that there will be such an investigation?",15
5,Mr GORTON,TAXATION DEDUCTIONS,"Since the question seems to be based entirely on Press reports of a private meeting it appears to me that it is not one which is properly within my province to answer., NA",16
6,Mr FOX,PARLIAMENTARY PENSIONS,"I ask the Treasurer whether he has seen reports, which have been given very wide .coverage, suggesting that the Government is' seeking to introduce legislation to double the pensions of members of Parliament. Does he agree that such reports are a gross distortion of the true position? Is it not a fact that what the Government is seeking to do is to place members of Parliament on an equal basis in regard to superannuation- - with every, other section of the community/particularly retired public servants and retired members of the Defence forces? Is it not a fact that members of Parliament constitute the only section of the community who have their superannuation rates halved if they accept an office of profit under the Crown? Further, is it not a fact that retired' members of Parliament are paid not pensions but superannuation for which they contribute l l i % of their salary?",16
7,Mr BURY,PARLIAMENTARY PENSIONS,"I am not quite certain about"" which reports the honourable member has in mind. He is fight in pointing put that any fund to which employees contribute as much as 1H% of their salaries is superannuation. For the most part such superannuation is bought at considerable cost to the individual. Regarding the recent legislation, the House will remember that it removed the disability facing retired Commonwealth public servants and, more particularly, retired members of the Defence forces so that they could accept Crown employment without reduction of their superannuation benefits. The superannuation had been earned by payments over the years and had nothing to do with their subsequent employment. The superannuation was a right they had previously gained. The object of the recent draft Bill which I brought before the House is to apply to former members of Parliament the same principle as that which Commonwealth public servants and retired members of the defence forces have enjoyed for some years. For some time past representations have been' made by honourable members from both sides of the House to make the position of members of Parliament similar to that of retired public servants and ex-servicemen receiving payments from the Defence Forces Retirement Benefits Fund. The Bill put before the House represents proposals worked out and agreed to by the Parliamentary Retirement Trust on which all honourable members are represented. We have since learned from the Leader of the . Opposition that this provision does not enjoy the support of a good many honourable members on the other side of the'House. Because of this the legislation will not currently be proceeded with. , CIVIL AVIATION: MECHANICAL - ENGINEERS",16
8,Mr BENNETT,PARLIAMENTARY PENSIONS,"I direct a question to the Minister representing the Minister for Civil Aviation. It he aware of protests being lodged by licensed aircraft maintenance engineers at proposals of the Department of Civil Aviation and employers to alter the system of licensing aircraft mechanical engineers? Is he also aware that engineers claim that the proposal to have engineers dependent on employers for renewal of licences for certain types of aircraft could lead to a loss of their independence and a clearing of aircraft when they doubt the safety of the aircraft if the aircraft engineers feel that their jobs could be at stake? Will he, in the interests of public safety, ensure that all aircraft maintenance engineering qualifications remain under the total control of the Department of Civil Aviation?",16
9,Mr SWARTZ,PARLIAMENTARY PENSIONS,I feel that I can give an assurance to the House regarding safety operations in any field of civil aviation. The broad matter raised by the honourable member is not within my knowledge but I will see that the question is referred to my colleague in another place and a suitable reply obtained. COMMONWEALTH-STATE NA,16
