speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"3i)ousr ot Icveprcscntatibcs. Tuesday, 3 July, 1006. Mr SPEAKER took the chair at 2.30 p.m., and read prayers. IMPERIAL CONFERENCE.",13
1,Mr CARPENTER,Unknown,Can the Prime Minister inform the House what subjects are to be discussed at the Imperial Conference in London next year at which Australia is to be represented? I should like to know also if we shall have an opportunity to make known our opinions upon such of those subjects! as particularly concern. Australia?,13
2,Mr DEAKIN,Unknown,"The Under-Secretary for the Colonies recently mentioned a list of subjects, affecting mail communication, education, and the adjustment of laws relating to a variety of other matters; but there can be no complete programme until the Prime Ministers who have been invited have submitted the lists of subjects which they have been requested to furnish. Until all' these lists are published, which will probably not be until shortly before the meeting of the Conference, the full register of subjects which may come before the Conference will not be known. No doubt this Government could lay on the table a list of the questions which its representatives propose to bring forward, and those which the Imperial Government have so far promised to introduce.",13
3,Mr MCDONALD,Unknown,Can the honourable and learned gentleman give the House an assurance that nothing done at the Conference will be binding upon us until this Parliament has had an opportunity to ratify the decisions arrived at?,13
4,Mr DEAKIN,Unknown,"It is generally impossible, without legislation, to give effect to the resolutions of a Conference. The only agreement which our representatives could make which need not be referred to Parliament would relate to administration, over which this House, of course, exercises control through the Government. The - propositions fo be submitted will relate mostly to proposed changes in the law. with! which this Parliament will be free to deal when they are laid before it.",13
5,Mr CARPENTER,Unknown,"Seeing , that in discussing any resolution of the Conference this Plouse will be trammelled to some extent by the fact that the representatives of Australia have already agreed to it, would it not be advisable for the honourable and learned gentleman to allow us an opportunity to debate any proposal which he intends to bring forward, so that he may be supported by our opinions, and may thus be in a position to advocate it with greater freedom and weight?",13
6,Mr DEAKIN,Unknown,"That course, except in regard to a very limited number of questions, is impracticable, because the amendments to-be made in any proposition submitted to the Conference cannot be known beforehand.",13
7,Mr CROUCH,Unknown,It would not be a Conference if each representative went bound to support certain opinions.,13
8,Mr DEAKIN,Unknown,"It is impossible for any Parliament to decide at any time what it will determine in the following year, and it is equally impossible for it to deal with proposals which have to go before the representatives of various parts of the Empire, and may be materially amended before they are finally disposed of. INSPECTION OF MEAT.",13
9,Mr HUGHES,Unknown,"Is the Prime Minister aware that the Imperial authorities have decided to send a special officer to in1 spect the process of meat packing in Chicago? Does he not think it advisable to invite the same or another officer to inspect our meat packing arrangements, to enable a comparison to be made?",13
10,Mr DEAKIN,Unknown,"I have read a cablegram to the effect mentioned by the honourable member. There can be no objection to such an invitation, though I doubt whether it need be accepted- The Agents-General in London have already called public attention to the inspection laws of their States; and, in reply to a question asked in the House of Commons last week, it was admitted by the Imperial Government that there can be no doubt as to the high character of Australian meat exports. The making of the offer might, however, enhance the' already high reputation of Australian meat. POSITION OF THE GOVERNMENT.",13
11,Mr THOMAS,Unknown,"The Postmaster-General is reported to have said to a newspaper interviewer that, after the next elections, there will be a stable Government in Australia, and I wish to ask him whether, in making that statement, he.desired to reflect upon the present Government. MrAUSTIN CHAPMAN - I think that if the honourable member will look at the report again he will find that my answer was that, after the next election, there will be a continuation of stable Government. APPEAL BOARDS' DECISIONS.",13
12,Mr HUGHES,Unknown,"I wish to know from, the Minister of Home Affairs what principle, if any, guides Appeal Boards in coming to decisions under the Public Service Act? Are those decisions based on the evidence placed before them, or upon other grounds, and, if so, upon what? I am given to understand that certain decisions have been against the weight of evidence, and I wish to know if that usually happens, and whether, if so, the Minister considers it a desirable state of affairs ?",14
13,Mr GROOM,Unknown,"I understand that an Appeal Board makes its decision upon the evidence given before it, and that that decision is sent on to the Commissioner for his final recommendation ",14
14,Mr HUGHES,Unknown,Can an Appeal Board take cognisance of anything not coming before it?,14
15,Mr GROOM,Unknown,"I understand that a Board's decision upon an appeal is based on the evidence relating to the question at issue, though there may be placed before it, for comparative purposes, general information in respect to the classification of the Service throughout the States. the honourable and learned . member will give notice of his question, I shall make inquiries, and try to let him have an answer tomorrow. EXPORT OF GOLD.",14
16,Mr CULPIN,Unknown,"The London Daily Mail, of the 2tst May, reports that the Sydney Daily Telegraph has computed that, within the last two years, no less than ^12,000,000 of Australian money has been shipped out of this country for investment, principally to London, owing to the unrest here. Does the Minister of Trade and Customs know if there is any truth in the statement, or can he give us anv information in regard to the matter? Sir WILLIAM LYNE,-As the monev was not exported through the Customs, I have no special information on the subject. I have seen the statement referred to, and, for reasons which have been given, I do not think it correct. Of course, we know that the newspaper making it does not always tell the truth.",14
17,Mr BAMFORD,Unknown,We have more money than we know what to do with.,14
18,Sir WILLIAM LYNE,Unknown,There is more money in Australia now than there ever was before. It is statements like this that injure Australia in the public mind abroad. PERSONAL EXPLANATION.,14
19,Mr JOHNSON,Unknown,"Lang) [2.42] - Speak ing last week on the amendment of the honourable member for Dalley to the motion for the second reading of the Australian Industries Preservation Bill, I quoted from an interview published in the Argus some time ago, showing the flourishing condition of the firm of Thompson and Company, of Castlemaine. I did so to refute the statement that the introduction of the' Bill is necessary because Australian industries, particularly of this character, were alleged to be declining for want of more protection. The honourable member; for Melbourne Forts, however, interjected that the firm is a free-trade firm, paying its employees is. per day less than is being paid by other firms in the same industry, and added that it is not prosperous now, but declining. As those interjections made it appear that I was misleading the House, the honourable member for New England wrote to the firm to inauire as to the truth of my statement, and has received, io reply, the following letter: If Castlemaine, 2nd July, 1906. We have to thank you for the information contained in yours of the 27th ult. with regard to the interjection made by Mr Mauger relative to our firm, when Mr.'Johnson was speaking cn that day. The statements as to wages, made by Mr Mauger] are entirely false, and with regard to our industry being a declining one, we beg to state that for the past three years we have not been able to cope with the orders that have come to us, and that at the present time we are extending the buildings and putting in additional machinery which will give us an increased output of at least 50 per cent, over what we t.re now doing. Yours faithfully, THOMPSON & Co. PAPERS. MINISTERS laid upon the table the following papers:Amendments of Public Service Regulations. Nos. 102, 104, 149-Genera l Division transfers, line repairers, travelling allowances-Statutor y Rules, 1906, No. 46. Naval Forces, financial and allowance regulations,- naragraph 49 amended, Statutory Rules, 1906, No'. 45. NA AUSTRALIA, VIA SINGAPORE.",14
20,Mr CARPENTER,EXPORTS FROM WESTERN,"the Minister of Trade and Customs, upon notice What is the total tonnage ancl value of goods exported to European countries, vid Singapore, from Geraidton, Carnarvon, Onslow, and Broome during three years ended 31st December, 1905?",15
21,Sir WILLIAM LYNE,EXPORTS FROM WESTERN,"The answer to the honourable member's question is as foi-' lows:Geraidton ... 3,950 .. Carnarvon --- 3)275 - Onslow --- 2,333 .. 192,311 Broome ... 2,870 .. NA SOLDIERS.",15
22,Mr CROUCH,COMPENSATION TO INJURED,"the Minister representing the Minister of Defence, upon, notice I. Whether the Minister does not consider that the soldier, whatever his ro.nk, whether permanent, militia, or volunteer, who suffers injury on duty during time of peace is entitled to equal compensation as the soldier who so suffers in time of war? 2. Whether the occurrence of injuries on duty by soldiers in the Commonwealth Forces is not of sufficient frequency to lead to revised regulations on the subject? 3. Whether he will prepare regulations which shall provide a pension of at least Ten shillings weekly for all soldiers so injured, with a similar sum to widows or children in case of death on duty; or 4. Will he apply the regulations as to pensions payable in time of war to soldiers injured on duty in time of peace?",15
23,Mr EWING,COMPENSATION TO INJURED,"The reply to the honourable and learned member's questions is as follows :1 to 4. No regulations have been prepared which provide for the payment of pensions in time of war to the Commonwealth Naval and Military Forces. The Minister intends to ask the Military Board to go into the whole question of compensation to be paid for injuries received by members of the forces when on duty, with a view to a revision of the regulations if considered advisable. NA EMPLOYES, GERALDTON.",15
24,Mr MAHON,POST AND TELEGRAPH,"the Postmaster General, upon notice I. Whether his attention has been drawn to a telegram from Geraidton, published in the Perth Morning Herald, in which the following statements are made :It has been a subject of common remark for some time that the post and telegraph messengers at the Geraidton Yost-office are employed for unduly long hours. Indeed, it may be said that the whole of the local staff are more or less oveiworked. That there is a seriously disjointed system of administration is evident. Only a short time ago the Chamber of Commerce drew attention to the . unsatisfactory position existing here. Confirmation has been given in an unTons. £ expected manner by two messenger boys 282,932 giving notice and leaving last week. 246,494 The youthful employees complained that they were overworked. Tliese boys were seen laden with correspondence for de380,415 livery through the town, and, besides, they had to deliver telegrams at all 13,428 .. 1,102,152 liours and in all directions. The postmaster is now perplexed wilh the difficulty of letter and telegram deliveries, as he cannot obtain boys to replace tliose who left? 2. Ts it not a fact that numerous complaints have been previously received from Western Australia that the salaries offered lo telegraph messengers are insufficient to attract the best class of boys to the service? 3. What steps he proposes to take to meet the difficulty at Geraidton, and whether he does not consider it advisable to offer better remuneration so as to secure the most capable and trustworthy youths as telegraph messengers?",15
25,Mr AUSTIN CHAPMAN,POST AND TELEGRAPH,"The answers to the honourable member's questions are as follow: 1. One permanent and two temporary messengers were employed at Geraidton until 23rd May last, one temporarily performing letter carrier's work, then one of the latter was dispensed with on the senior inspector's recommendation which, however, is now shown was not intended to take effect until a general division assistant had been appointed in place of a clerical officer there. On the 14th ult., the postmaster reported that the remaining messengers had tendered their resignations to take effect respectively on the 14th ancl 15th June, 1906: two others were engaged in their places on the iSth idem, nnd the postmaster now states that the Morning Herald report is greatly exaggerated. The staff are by no means overworked, ancl the liours are within the regulations. There is a fair number of papers, & c , for delivery after arrival of the eastern States mail, but messengers are not overloaded, and the greater portion is delivered within a few hundred yards of the office. Owing, however, to the absence on recreation leave of one of the postmaster's assistants, the messengers were given unduly long hours during the period from 23rd May until the date of resignation, which was remedied immediately the matter came under notice, ancl prior to the date of the newspaper comment. 2. There is no complaint on record since the question was replied to in the House of Representatives on 23rd November, 1905. 3. Further provision in this regard is not required, as the postmaster reports that everything is now satisfactory. RAILWAY STATIONMASTERS AND noticePOSTAL WORK.",15
26,Mr WILKINSON,POST AND TELEGRAPH,"the Postinterview master-General, upon notice If any arrangement has been come to with the Commissioner for Kailways for the State of Queensland, for the payment of commission to stationmasters and others doing post-office work, on the sale of postage stamps, and, if so, what is the nature of that arrangement?",16
27,Mr AUSTIN CHAPMAN,POST AND TELEGRAPH,"The orable answer to the honourable member's question is as follows :The Deputy Postmaster-General, Brisbane, has furnished the following information :-The Railways Department accepted ^'700 per annum as a fair equivalent in lieu of commission on postage stamps sold by stationmasters and other railway officials doing post-office work. The question of a satisfactory basis of distribution among officials concerned has been under considerationfor some time by the Railway Department and this office, and a schedule has now been prepared apportioning amount. COUNCIL OF DEFENCE.",16
28,Mr KELLY,POST AND TELEGRAPH,"the Minister representing the Minister of Defence, upon noticeReferring to a' report in the Argus of the 28th ultimo of an interview with the Minister of Defence, in which the following passage occurs :"" During my administration they (the Council of Defence) met twice-o n the same question. They met to consider Captain Creswell's report-the one recommending a fleet. Then they met again to consider the report of Colonel Bridges on the same subject. the two reports were so diametrically opposite that everybody was in a fog.""1. Is there any reason why the House and the press should have been furnished with the favourable report, while that which was condemnatory of the proposed fleet should have been suppressed ? 2. Will he now lay Colonel Bridges' report on this subject on the table of the House? 3. Will he lay a copy of the Minutes of the Council of Defence on the table of the House?",16
29,Mr EWING,POST AND TELEGRAPH,"The answers to the honourable member's questions are as follow :1. The press report referred to is not accurate. The press has not been furnished with the confidential report which Captain Creswell submitted to the Council of Defence. 2 and 3. Lieutenant-Colonel Bridges' report on the subject referred to, and the minutes of the Council of Defence, are confidential; and the Minister deems it inadvisable to lay same upon the table of the House. REPORT OF MILITAR Y BOARD.",16
