speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. Friday, 88 May, 1986.",14
1,Mr SPEAKER,Unknown,"Hon. Sir Groom) took the chair at II a.m., and read prayers. The following papers - were presented : Canberra-Lis t of material manufactured overseas purchased by the Federal Capital Commission. Commonwealth Oil Refineries-Repl y to allegations made by Mr H. W. Harrison. Export Guarantee Act-Retur n showing Keports, Recommendations, and Assistance granted up to 31st March, 1926. Grafton-Kyogle to South Brisbane RailwayAgreement between the Commonwealth of Australia Railway Council and the State of Queensland in regard to construction. Agreement between the Commonwealth of Australia Railway Council and the State of New South Wales in regard to construction. Public Service Act--Appointments-Department ofHome and Territories- . A. h. Kennedy. Works and RailwaysK. Fraser. NA FINANCES.",14
2,Mr ABBOTT,COMMONWEALTHAND STATE,"Has the noticed the statement in the newspapers today by Sir Arthur Cocks, a former Treasurer of New South Wales, that if the per capita payments to the States are discontinued taxation in New South Wales will be at least trebled 1",14
3,Dr EAKLE PAGE,COMMONWEALTHAND STATE,"The statement to which the honourable member refers resembles very closely a statement made three years ago by Sir A r t h u r Cocks in reference to other proposals made by the Commonwealth, and it is grotesquely absurd. The Commonwealth's proposal is that the per capita payments, which toNew South Wales amount to £2,800,000 per annum, shall be withdrawn, an equivalent field of taxation evacuated by the Commonwealth, and certain subsidies given to the States, - which would enable the taxpayers to escape taxation amounting to hundreds df thousands of pounds. If the Parliament of New South Wales levied just sufficient taxation to recoup the State for the loss of the per capita payments, and at the same rates as the Commonwealth imposes, every taxpayer in New South Wales would enjoy a reduction of income taxation. The State Government might, however, impose rates which would treble the tax on certain in d i v i duals, in which case the taxation paid by other individuals must correspondingly L it t l e t on decrease. This is a matter entirely withi n the competence of the State Parliament, and has no relation to the PAPERS. financial proposals submitted by the Commonwealth. Mr E . RLLEY - The State Premiers having refused to accept the proposals submitted by the Commonwealth, does the Government intend to proceed with them ?",14
4,Mr BRUCE,COMMONWEALTHAND STATE,"The Commonwealth Government called the State Premiers together in order to afford them an opportunity to express their views upon certain proposals. The Premiers have met in conference, and expressed their views, and the Commonwealth Government will at the earliest opportunity determine its future action, and make an announcement to the House.",14
5,Mr GREGORY,COMMONWEALTHAND STATE,"On page 5 of the memorandum prepared for the Premiers' conference by the Commonwealth Government is a paragraph relating to the huge increase per head of population in Customs and excise revenue. The paragraph proceedsTreasurer A reduction of customs duties or the substitution of bounties, resulting in the lowering of prices and the stimulation of production, might well prove to be of more benefit to some of the States than an equal amount provided by way of Commonwealth subsidy to the State. What action does the Government propose to take to either amend the tariff or grant bounties in order to stimulate production and decrease the cost of living!",14
6,Mr BRUCE,COMMONWEALTHAND STATE,"The paragraph which the honourable member has read is an expression of opinion by Ministers, and is open for consideration by honourable members. The future action of the Government is a matter of policy, and the honourable member knows that it is not usual for the Government to make announcements of policy in answer to questions.",14
7,Mr WEST,COMMONWEALTHAND STATE,Did the - Prime Minister draw the attention of the State Premiers to the possibility that the increase of protective duties may have the effect of materially reducing the revenue of the Trade and Customs Department by reducing the volume of imports?,14
8,Mr BRUCE,COMMONWEALTHAND STATE,I assure the honourable member that that aspect of the subject was fully placed before the State Premiers. NA COTTON YARN .,15
9,Mr FORDE,B OUNTIES ON RAW COTTON AND,Is the Prime Minister able to announce the intentions of the Government in regard to the requested bounty on raw cotton?,15
10,Mr BRUCE,B OUNTIES ON RAW COTTON AND,"That matter is now receiving the consideration of the Cabinet, and I expect to be able to announce a decision at an early date.",15
11,Mr MAHONY,B OUNTIES ON RAW COTTON AND,Is it the intention of the Minister for Trade and Customs to ask Parliament to give effect to the recommendation of the Tariff Board that a bounty of 6d. per lb. be paid on cotton yarn produced in Australia?  orable member that it is not usual for Ministers to make announcements of policy in answer to questions. WIRE NETTING GRANT.,15
12,Mr THOMPSON,B OUNTIES ON RAW COTTON AND,"Is the Prime Minister able to make a statement to the House regarding the proposed wire netting grants by the Commonwealth to the States? Has a definite scheme been prepared and submitted to the States, and, if so, is its operation dependent upon the approval of all the States?",15
13,Mr BRUCE,B OUNTIES ON RAW COTTON AND,"A definite scheme has been submitted to the States, and at the present time the Commonwealth Government: is waiting to learn from some of the States whether they desire to avail themselves of the assistance which the Commonwealth has offered. When replies have been received from all the States, legislation embodying the Government's proposals will be submitted to the House. PUBLIC SERVICE. PREFERENCE TO RETURNED SOLDIERS.",15
