speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Wednesday, 14 October 1992",10
1,Mr SPEAKER,Unknown,"Hon. Leo MCLeay) took the chair at 10 a.m., and read prayers. NA AMENDMENT BILL 1992 Second Reading Debate resumed from 14 October, on motion by Mr Baldwin: That the Bill be now read a second time. upon which Dr Kemp had moved by way of amendment: That all words after ""That"" be omitted with a view to substituting the following words: ""whilst not opposing the passage of the Bill, the House condemns the Government for its failure to adequately address the problems in the administration and targeting of student financial assistance to ensure that it is fair and accessible to all"". .",10
2,Mr CHARLES,STUDENT ASSISTANCE,"LaTrobe) (10.01 a.m.)The Student Assistance Amendment Bill is about making alterations to Austudy. I am delighted to see that the Minister responsible, the Minister for Higher Education and Employment Services (Mr Baldwin), is in the chamber this morning. Over the last 2112 years he and I have had a· number of very active debates in this place regarding Austudy and the provision of higher education in general. I congratulate the Minister on getting something right for a. change. Well done! I note that the Bill is about introducing, into our system of student financial assistance, student loans referred to in the Bill as 'supplements'. I point out to honourable members that student loans have been on the agenda for a very long time, but this Government has been afraid to talk about student loans and still denies that opportunity in the language used in this Bill. Last night in this debate the honourable member for Eden-Monaro (Mr Snow) spent some time criticising the concept of student loans as being inequitable. Yet he fully supports the concept of supplements, which in essence are student loans, taken out by students in giving up some of their entitlements to the grant of Austudy. In his second reading speech the Minister said: Australia has one' of world's best student financial support schemes, which is one reason we have one of the world's most equitable higher education systems. Mr Baldwin-True.",10
3,Mr CHARLES,STUDENT ASSISTANCE,"I am not sure that I would go along with the Minister on that point. We have had many active debates in this place regarding student financial assistance-Austudy and Abstudy. One of the reasons for that is that the system, as it has evolved, has been shown to have many inequities. One of its principal negatives is the fact that it has been very poor at targeting assistance to those most in need. In the debate last night the shadow Minister for education, the honourable member for Goldstein (Dr Kemp), well outlined to the Government many of the problems that have surfaced through the years and that we have brought to the attention of the Government in the operation of Austudy. Not the least of those is the fact that until very recently the Government did not even have a statement of real objectives for the scheme-that is, the Government had not set out in clear English what the scheme was meant to accomplish. From my viewpoint, what student financial assistance ought to be all about very simply is making sure that no eligible student is denied access to education because of financial constraints. It then becomes a matter of deciding who has financial constraints, under what manner these are caused, whether or not it is proper, right and reasonable for the Government to help those who need assistance and how to go about targeting those most in need. In March 1991 the House of Representatives Standing Committee on Employment, Education and Training brought down a very damning report on student financial assistance. It was reported widely in the press; debates were held on public radio and on television. I think very sincerely that that report has helped shape the debate on student financial assistance througMut the remaining time of this Parliament. It was a very good report, and it was a bipartisan effort. We said to the Government, 'You have not set proper objectives for Austudy. You have not said what it is all about. Whatever those objectives a£e, it appears to us that you have not met them well. The system is not equitable, it is subject to rort and abuse, and it does not necessarily achieve the objectives set out'. year we are spending $1.65 billion on student financial assistance. Make no mistake about it: that is a great deal of money in anyone's language. Our report of March 1991 canvassed many things that the Government might do in order to modify the Austudy scheme to make it more equitable. I know that a number of the things that we recommended then have been picked up in the Budget Pape-, but we have yet to see the detail from the Government on those particular items. I will return to those later. That March 1991 report set the standard for the debate. Many of the recommendations that we made have already been picked up and put into place in Austudy. Following on from that, initiatives have been announced in this Budget which pick up even more of the items that we recommended at that time. Just after that report was issued, I wrote a discussion paper on student financial assistance for the 1990s. My report canvassed essentially what is happening in the rest of the world and how the rest of the world has gone about approaching this issue of assisting students with their financial n-eds while they are in full time study. Essentially, the discussion paper found that most of the rest of the world has moved away from total reliance on grant schemes in favour of loans to students, generally interest free, generally over a long period of time and generally repaid at some time after students have finished their education and are in a financially better position to pay back the money which they used during their study time. The loan scheme is, in essence, anticipated income. The governments of those countries that support loan schemes do so knowing that the majority of students will earn higher incomes because of the qualifications that they obtained from the study. So they are asked to repay that loan money. In other words, they forgo income while they are studying and repay the loan later when they are in work. In my discussion paper I recommended a whole range of options that we should consider. Some of those have been picked up by the Government through legislation on the Austudy scheme and some, no doubt, we will I note that this continue to discuss. In April 1992 Dr Bruce Chapman gave to the Minister another report on Austudy. But before he did, in November 1991 the Opposition gave to the Australian public our Fightback package. The Fightback package spelled out a number of major changes that we in the Opposition thought were necessary to help make Aust-dy more equitable. Included in those are some of the items that were announced in the Budget in September, which we will debate later this year. The Chapman report was really in two phases. It came about because, following the House of Representatives Committee report on Austudy and my discussion paper, the Minister made a decision that he needed outside advice away from the constraints of the Department of Employment, Education and Training on how best to go about modifying the student financial assistance scheme to make it more equitable and cost efficient. So he commissioned Dr Bruce Chapman to inquire into the whole issue of student financial assistance. Dr Chapman wrote a preliminary report which was directed towards a major change in terms of our balance. We currently have a total reliance on grants to assist students. That means that someone decides, through some bureaucratic mechanism, who needs financial assistance, how much financial assistance is needed, and how it will be given to each particular student. In his preliminary report Dr Chapman came down on balance for replacing a reasonable portion of the grant scheme with loans to students in lieu of the grant. That created a big ruckus. Students and the student unions went hell for leather in criticising Dr Chapman. In fact, they made life really miserable for him on his and other campuses. It was a vociferous debate. Of course, students have a vested interest in student financial assistance and its mechanisms, and I well understand that. They should be concerned. But for some reason they seemed to believe that it was equitable to decide that one individual, because of that person's parents' financial circumstances, was entitled to a grant but another individual, because of his or her parents' financial circumstances, was not to be entitled to a grant. That determination may not pick up the fact that, regardless of their financial circumstances, the parents may not be willing to support the student. In any case, after Dr Chapman brought down his preliminary report he and the Minister had discussions. He revised his format and in April 1992 brought down a final report, which brings us to this debate. Although the Government has neglected to address many of the recommendations in the Chapman report, it has picked up one.of them. This Bill, which is about supplements-in fact, a student loan scheme-was one of the options that the Chapman report proposed. There is no doubt in my mind that the provision of student loans in lieu of grants is a proper way to go. I have no doubt that grants have a place to play in the system, but it is my own belief that many students are disadvantaged by the grants scheme itself and that there are others who need financial assistance but are targeted out by the scheme, such as those who have no means of helping themselves other than through some kind of loan mechanism-and the banks certainly are not interested in providing students even with high interest loans. There are several reasons for looking at loans in lieu of grants. The first of those, and probably the most important altogether, is targeting. Targeting is particularly difficult. All of us have a desire to see that people get the money that they need. That is inherent in this debate. It is not really a political debate. It is not about ideology; it is not about Left or Right or centre or anything else; it is really about trying to make sure that young people particularly who need and deserve an education have the opportunity to receive that education. In our travels around the country, in talking to various groups about the grants scheme, we have found that many' students who come from middle income backgrounds today are severely disadvantaged. They are probably the most disadvantaged in terms of student financial assistance of any group in the student society. The reason is that increasingly-the recession may have something to do with it, but changes in our society probably have something to do with it also-numbers of parents are saying to their children, 'When you finish high school you are on your own; you can go off to university. Yes, the Government pays for the majority of your costs at university, but you will have to figure out how to support yourself, because we have looked after you up to this point and we are not willing to contribute any more'. There are other young people who have lost their parents. Also, unfortunat-ly, in society today many families have broken down and young people literally do not have a family to assist them. Students of middle income parents are probably the most disadvantaged group and are very difficult to target. The loans provide supplementary income for some students for whom it is particularly difficult, and in times of recession impossible, to find part time jobs in order to support themselves. Our Standing Committee certainly supports students working to help put themselves through tertiary education. I certainly worked to put myself through university. Nobody else was going to do it for me. We have been successful in convincing the Government to raise the limit on student earnings before killing a student's opportunity to receive a grant. That has been very positive. One of the most negative things about our grants scheme in early 1990 was that so many students attempted to rort the system because the income base that they were allowed before they started losing SOc in the dollar of their Austudy grant was very low. Now at least it is set at a reasonable level, and it appears that it will continue to rise. There have been changes in eligibility to Austudy grants through this Budget and through earlier mechanisms. Those changes in eligibility prevent some students from receiving the Austudy grant. This supplementary mechanism, this student loan mechanism, contained within the Bill now gives those students some opportunity to def-r income so that they can take up a loan now and pay it back on an interest free basis when they are earning a good income. The Budget has several other mechanisms that will affect Austudy, but we have yet to see the detail in legislation. The Budget announces a lower age of independence. Our Committee certainly supported that. It was one of our major recommendations. The Government has not gone as far as we would like to go; nonetheless, this measure is an improvement in the right direction. The Budget says that the value of some fringe benefits will be included as being income for testing of parental support. That is a very positive initiative because part of the rorting of the system, as seen by the public, has been the ability of some individuals to use the taxation system to their benefit: to take low apparent incomes and use those low apparent incomes to fund assets. The income and assets test still allows the students to receive grants while their parents are quite capable financially of supporting their students. It will be interesting to see what items the Government picks up in tenns of fringe benefits-things such as personal superannuation, things subject to the fringe benefits and negative gearing on property. I look forward to receiving the detail of the Government's intentions in this. regard. The Budget says that debt management expects to pull in another $7.5m in overpayment to students who did not deserve the payment. Our side of politics and the audit group see that there is great scope for improvement in that, because $71hm is a very small portion of the amount which is probably currently being taken out of the system when it should not be. The Budget also picks up a coalition and Committee initiative in raising the level of minimum payment for Austudy. Very small payments of $10 or $15 a week are still sent out to students, which is clearly a nonsense. It is, I think, to this Government's credit that it has brought this legislation in. Despite the flowery rhetoric of calling them supplements instead of student loans, the Government has introduced the legislation in defiance of a massive lobby from students who say it is only the thin end of the wedge. The students argue that once the door is open to student loans the Government will increasingly reduce the grants scheme and increase reliance on student loans. That may well be true, because the rest of the world has very clearly moved in that direction in the 1980s and the 1990s and probably will continue to do so. The targeting is very clear. If a .student needs the money, the opportunity to defer income in order to obtain living expenses at the time provides the best targeting mechanism available.",10
4,Mr BEVIS,STUDENT ASSISTANCE,"I am pleased to enter this debate in support of the Government's legislation enhancing the Austudy-Abstudy provisions of the education system. I would like at the outset to endorse some of the remarks made by the honourable member for La Trobe (Mr Charles) about the work of the House of Representatives Standing Committee on Employment, Education and Training that was undertaken in 1990-91. The work of that Committee set the direction for much of the debate which has occurred during the life of this Parliament on key aspects of Austudy and Abstudy. I think it is important also in that context to tax, acknowledge the contribution made by the then chairperson of the Committee, the hon Parliamentary Secretary to the Minister for Defence-who perfonned an outstanding job as chairperson in conducting that inquiry. Along with a number of other members of this place, I was pleased to be a part of that inquiry, and I think its report is one-which the Parliament can be proud of. The Australian Labor Party has a long and proud history of supporting and improving access and equity in education, particularly in the post-compulsory education. The concept of needs based assistance-of targeting money to those most in need-was introduced into these systems by a Labor government in the 1970s. Since 1983, this Government has expanded and improved on that system. Since 1983, the number of secondary students in receipt of income support has increased by· a massive 350 per cent; the number of tertiary students in receipt· of support has increased by an enormous 125 per cent. Nearly half of all tertiary students are now able to receive finandal assistance from the Government to enable them to undertake their studies. In many cases, I have no doubt that they would not be able to Undertake those studies were it not for the targeted support provided by the Government through the Austudy and Abstudy systems. Not only has the number of people in receipt of benefits increased; the actual. value ment. of the benefit has improved over time. The real value of maximum benefits has increased by 11 per cent.· After taking account of cost of inflation, since 1983 there has been 11 per cent increase in the real support vided to students in receipt of Austudy at tertiary level. At the secondary level, increase in real terms is a very substantial per cent. That, of course, has a lot to do with the changes which were also made to the benefits for unemployed people some years ago. Next year over half a million Australians will be in receipt of Austudy or Abstudy. Some 556,000 Australians will' be in receipt of that benefit next year. That indicates the wide penetration which the system has those people. achieved. At the outset I would like to pick up a couple of the comments that were included in the parliamentary Committee's report entitled Student Financial Assistance of 1991 which need to be fleshed out for further action.' The honourable member for La Trobe referred to those people who are able to structure their income and their assets to become asset rich but income poor. They are able to manage their income and affairs to reduce their taxable income so that they fall below the cut-off point and thereby are able to gain various government benefits, including Austudy, when in fact by any standard they' have a wealthy lifestyle. I refer to people who through fringe benefits and other arrangements that they are able to enter into with their employers, or selfemployed people who so structure their affairs, have their standards of living met by the company and not through their taxable income. Those people. are ripping off the system. The Committee made it quite clear in its report that the days of students rolling up at university in a Mercedes Benz or BMW and picking up Austudy had to stop. This is not an easy thing to fix because the taxable income, which is the basis upon which most of these systems operate, does not adequately address the problem. The Committee made recommendations on this aspect and .I am aware it is being considered by the GovernI strongly urge the Minister for Employthe ment, Educatiori and Training (Mr Beazley) an and the Government to ensure that action is protaken to better direct the payments so that the those people who are genuinely in need, who the have not rorted the system and rearranged 115 their assets to reduce their tax liabilities, should receive the benefit. No-one is suggesting that people go out and rearrange their . income and assets just to get Austudy. Austudy happens to be one of the fringe benefits they pick up along the way. It is important that the Department of Employment, Education and Training, through consultations with the Taxation Office, ensure that J;Ilechanisms are set in, place to catch I also want to mention the people who .are subjected to the means test for dependent spouse benefit. The Government t<?ok a decision, I think two Budgets ago, to alter that means test and in the process prevented a number of people completing studies. I think that was a very regrettable decision and it was commented upon in the report. I fear that time has probably now passed those people by. Nevertheless, I believe that those people-most of whom were women, people from low income families who were seeking to re-enter the work force and requiring training-do deserve particular consideration on the basis of equity and fairness. I hope the Government will be able to review the situation for those people who were in the system a couple of years ago but who have been forced to drop out. I am not suggesting that we continue the old rules in perpetuity, but I think there is a c-se for a sunset clause to phase out the old arrangement. The Committee made recommendations along those lines. I hope those matters will also be looked at by government. This Bill specifically introduces a supplement for recipients of Austudy and Abstudy that is designed to enable certain students to gain additional funds over and above their existing entitlements to benefit. The supplement will be available to tertiary students who are now eligible for grants through Austudy or Abstudy. It applies only to tertiary students and not to secondary students. The students will gain ,access to the supplement by, trading in $1 of their grant to secure $2 of a supplement. In each year, the amount of the supplement available to a student will be between $500 and $4,000. It is a significant opportunity for those students who wish to do so to access a substantia1.amount of money to aid them during their years of study. The supplement is also available to some students who are now not eligible for Austudy or Abstudy. Special provision has been made for those students who would otherwise be eligible for a grant, except that their parental income is too high, where that parental income is less than $5b,000. This will extend the assistance provided by the Government to tertiary students much further and will introduce a whole new group of people to financial assistance. In introducing this supplement the Government has recognised that student needs vary substantially. Not all students have the same opportunity or the same access, for example, to casual employment, depending on where they may live, what their family circumstances are and what their community obligations and commitments are. Similarly, not all students have the same costs to bear, again depending on family circumstances and where they live. The cost of accommodation in the capital cities of Australia varies markedly, of course the cost of accommodation in regional Australia is different again. The opportunity for students to choose, if they wish, to access the supplement will enable those students who for a variety of reasons need the extra cash to get the money when they most need it, while they are studying. The grants are indexed to maintain real value. That is an important characteristic which the Government is entrenching in legislation. I welcome that initiative. It provides some certaipty for the students of Australia about their ongoing income. The supplement will be paid ,fortnightly along with the grants. I would like to make a couple of comments about how the system is to operate, because I think the Government in introducing this has managed to' allay many of the concerns which were raised by student bodies. I guess first and foremost in that process was the indexation of the grants to ensure that the grants will continue to rise in line with the consumer price index. The repayments have been arranged in a very generous manner. There is no real interest rate applying on the supplement whatsoever. Outstanding balances-the amount owingwill be indexed to the CPI. So there is no effective rate of interest charged t6 students who choose to access this supplement. Moreover, there is no requirement to make any repayment at all for five years. That guarantees the students thebpportunity of completjng their courses and establishing themselves in their newccareers before they are required to make any payments whatsoever. At that point the repayments are in accordance with the existing HECSarrangements, and that seems to me to be quit¥ appropriate. If st-dents are in a position to make repayments within the first .,five years they are given an additional benefit by ,way of a 15 per cent discount. That is an inducement for those students to strive to make the repayment as early as possible. ., Whilst I am happy to support this Bill and the supplement that is provided for in it, I should record my general concern about loans based systems. The Government has proposed a continuation of an Austudy grant which is and targeted according toa person's income and assets, That is a wholly proper and equitable system that we should follow. The Government is building on that the opportunity, the choice, individually determined byeac.b student, to trade in some of that benefit to a loan. That stands in stark contrast to a concept of loans which has been promulgated by the Opposition at various times and was referred to by the honourable member for La Trobe just a few moments ago. As a supplement, a loans based system is I think acceptable. As a sole system, it reduces equity and does nothing but help the rich. One cannot say that a loans based system is targeted in any way. A loans based system ensures that the rich-the· students of rich families-have no trouble accessing tertiary education because they can take out a loan low interest rates. And why would they not? If people could get a subsidised interest rate loan they would take it rather than use their own money or go to the bank. They would take out a low interest rate loan, and if they were wealthy that would be no problem. Such students have guaranteed repayment. Under this· arrangement they can pay the loan off when they like, within the first five years, get a benefit that ordinary Australians-low income and middle income Australians-do not have access to. Once a grants system is replaced with a Austudy. loans system, rather than supplementing one with the other as we have, it ensures that the only people who are guaranteed access to tertiary education are the wealthy. The ordiits nary income earner in Australia is not in position to guarantee the sort of money which would be required. I will come to that when I refer to some of the other proposals that the Opposition has produced on this .matter, particularly with respect to vouchers. I think it is important to record in this debate that the Government is not about unrealistic introducing a loan system; the Government about providing the opportunity for some students to trade in part of their grant a loan, if they wish. We should never lose sight of the need for a grants system targeted to those in need, to those with the ability succeed in education-to those who would otherwise not have the economic means to complete their education. The Opposition in its Fightback package has proposed a number of initiatives which get would severely injure tertiary students. For starters, we cannot go past its goods and services tax which, by its own admission, would increase inflation by about 4 to 6 per cent, depending upon what analysis we look at. That is the rise in the CPI. It has compensated Austudy payments with an increase of 5 per cent and has said, therefore, that tertiary students will be no worse off. The Opposition says that the GST will cause higher inflation, but that it will give an increase to Austudy of the same amount. That takes no account of the fact that students who at are predominantly low income earners spend most of their money on food and servicesthings which do not attract any direct wholesale sales tax. Therefore, the increase in their weekly expenditure is not 4 to 6 per cent; it is of the order of 8 to 12 per cent. I do not have time to go through that debate in detail, but it certainly has been one waged on the .airwaves and in this place in recent times. It and is beyond doubt that low income earners spend a much higher proportion of their income on food and services, they will be the worse hit by a GST and they will not be compensated by a 5 per cent increase in ' The other thing that flaws the Opposition's argument when it comes to compensation is assumption that all the savings it proposes a for business, through reducing wholesale sales tax, payroll tax and other taxes, will be later passed on to the consumer-you and mewhen we go and buy a product. Those opposite would have us believe that none of the companies in the chain of production will decide to keep a little of that for themselves to increase their profit margin. That is an assumption. It was one of the bases is upon which their economic analysis was flawed from the outset. They double counted to get that. When they went to the business community, they said, 'We will take all these imposts' off you so that your profits will be to greater'. Then they went to the people of Australia and said, ""We will take all these imposts off businesses and they will pass it on to you so that you will get cheaper goods'. Those opposite cannot have it both ways. They cannot use the same pool of money to give the companies more profits and 'the consumers cheaper prices. It is one or the other. The truth is that the 6 per cent compensation·. which the Opposition proposes. for Austudy will not address the increases in prices that will occur due to the profit taking that I have j'.lst mentioned. Importantly, though, I think members of the Opposition have proposed a dangerous policy which threatens the equity in our education system, by supporting a voucher concept. thought vouchers fell out of favour in 1970s .. I am a little surprised that they have been recycled in the 1990s. Vouchers take no account of the costs of separate courses. tertiary course can cost between $8,000 $25,000 a year depending on what faculty student is studyingin-w4ether he or she is do-g medicine, engineering or arts. Obviously different programs have different in-b-ilt costs. If a student gets a voucher that averaged out, that does not give him or her the flexibility to do a course which he or may be capable of doing unless the student happens to be wealthy enough to pay the balance. What a voucher system inevitably does, and has dorie everywhere it has been applied, is . to restrict the choices for capable, intelligent students from low income families whilst at the same time providing more choices for the wealthy but less able students. It shifts the emphasis from ability to wealth. A voucher does not target those in need but effectively ensures that the wealthy have greater access than they do now and the poor have less access. To top it all off, those opposite then with the idea of imposing up-front fees, before students can even get in they have pay up front. Those opposite say that students can pay up front because they will give a voucher. Yes, that is true, but only true the context I have just mentioned. It is true students doing one of the high cost courses are wealthy enough to pay the balance. It true if students are wealthy and do not get voucher because they can front up and pay the bill anyway. But students who are capable, lntelligent but poor will miss the boat. That is not good enough for Australia; it is not good enough for our future. There are a few things in this life that we should guarantee but one of them is that all people in this country have the right to a complete education to the full extent of their ability, irrespective of their means. That is the basis upon which this Government has developed its policy. Regrettably, it is not the basis upon which the Opposition policy is developed.",13
5,Mr WILSON,STUDENT ASSISTANCE,";-The I speaker who has just resumed his seat, the the honourable member for Brisbane (Mr Bevis), has said that every Australian should have the right to a full education up to the limits of his A ability, and so he should. But the present and Government is denying 50,000 Australian a .students or more who have qualified to go to tertiary institutions from obtaining a place in those institutions. It. is denying them a place even if they want, from their own personal is resources or with family support, to pay the full fees so that they can go to those institushe tions. The Labor Party, the present Government,has been muddle headed in its whole approach to the rights for Australian citizens and Australian students. Let me look for a moment at the broader picture..It is argtled that all Australians should have a right to income security, but a person who is self-reliant is denied a social security pension and is paying taxes to pay sOGial security pensions for many people who could have afforded to - e self-reliant. Similarly, it is argued that a person has a right to health cover and health insurance protection. But the Labor Government denies people .the opportunity to insure for the gap; it denies people flirt the opportunity to insure against medical so expenses above the schedule fee. Where it to does allow people to insure privately, it makes them pay twice. They pay for the poor, them which everyone is prepared to do. Everyone in acknowledges that as a - ocial duty those with if means should meet the .expenses of the poor. Those people who privately insure. for is hospital expenses find that they have to pay a taxes at a level sufficient to pay for the Medicare cover of many people on incomes higher than their own. It is argued that all people have a right to nursing home care if they are frail and elderly and qualify medically. But if people have that care delivered to them in their own homes they are largely denied any benefits at all. If a person goes to a home and wants more care than the nursing homes are funded for, that person is not allowed to privately pay for extra care. So where are the rights of the individual and the freedom of choice in the allocation of an individual's resources? When we turn to education, we have recognised that it is a right to have primary and secondary education, yet this Government continues to impose a price on choice because there is free education-or largely free education-in a state run school but parents have to pay much more for the choice of sending their children to an independent school. Yet, in doing so, and while doing so, they have to meet their liability for taxation-and the tax burden is increased because in many instances those parents are paying taxes to provide state school education for people on incomes much higher than their own. The same is true when we turn to tertiary education. It is interesting here that we have two schemes in operation which in isolation seem to be muddled. But, if we were to sweep away all the institutional fabric that now have and start with a clean slate, we might find that in those arrangements is the germ of a sensible idea. We have a higher education contribution scheme under which students at our universities must pay about 20 per cent of the cost of their tertiary education or post-compulsory education. We now have this Student Assistance Amendment Bill under which Austudy grants, in addition to being made available on an income-assets test basis, can be converted into a loan arrangement. The germ of the idea in both of those proposals is that we are looking at life cycle accounting. We are saying that we understand that most people do their tertiary education when they are young, before they have had any earnings, before they have built up any personal wealth; and that they could not afford it but for government support for fees and government support for living expenses through Austudy. Now we are recognising that, yes, those who do post-compulsory education do benefit society, but they also benefit themselves. There is clear evidence that the earnings of tertiary graduates are substantially higher than the earnings of those in our community who have not had a tertiary education. There were that 700,000 graduates in Australia in 1989-90 who earned a mean gross annual income of $42,700 compared with a community average, which included the average of the graduates, of $28,920. So university education proVided those people with a bonus in their income earning capacity. I have a view that university education should be available to all; that university education should be provided in a way that all who get it pay for it. Before explainfng how I believe that should happen, let us look at primary and secondary education. It is quite clear that primary and secondary education, and even kindergarten education, should be available to everyone. It should be universally available, it should be free and it should be availed of by all. To the extent that such education is free, the freedom should be a freedom to receive that education at whatever qualified institution one wishes, whether a state school or an we independent school. Every parent should receive,on behalf of a child undergoing that primary or secondary education, a full value credit to use that credit-.call it voucher if you will-at whatever institution the parent chooses as being the appropriate place for that child to be educated. Then we would have a truly universal, compulsory and free system of education. We should not continue to use people's choice of different educational institutions as an indirect means of taxing them. We need a fundamental reform of the tax system, the system under which we deliver the value of free education to every child, society having appropriately said that that education, up to a certain level, shall be compulsory. Beyond the compulsory level, we need to ask ourselves whether there is anything different. Are we going to say that postsecondary education is available to all but will not be availed of by all because it is not going to be compulsory? If it is available to all, all people should have the opportunity and means of paying for it. We should not limit the number of places at universities to a number 50,000 less than those who want to go. We have to change the funding arrangements so that all those who want to avail themselves of post-secondary education, or post-compulsory education-however one chooses to describe it-can have that education. Furthermore, we need to have a system under which they can afford to have that education. Dr Chapman, in his report Austudy: Towards a More Flexible Approach, had some interesting observations to make. In relation to Austudy, he said: There is little doubt that the current arrangements sometimes target ineffectually, basically because there is relatively little sensitivity shown to the varied financial needs and circumstances of the potential clientele. The essential challenge for reform is to improve the targeting so as to ensure that the right amount of assistance is delivered those who most need it. I agree. I agree that every student going to a post-compulsory educational institution needs assistance. Assistance should be available to every student going to those institutions. Whether it is for living allowances or for fees, under our present HECS arrangement students pay about 20 per cent, on average, of the cost of their education; Dr Chapman went on to talk about that aspect too. He said: ... governments need to be concerned with postcompulsory education because the education process delivers major benefits to society. The challenge is to understand the nature of these benefits, why government intervention might be needed to maximise them, and what forms this intervention should take to. ensure maximum effectiveness I am not convinced that the way of government intervention to achieve maximum benefits for society is through providing financial assistance to those who go to tertiary institutions and making it available free and at public expense-at the expense of many who do not have the skills or the opportunity or who do not make the choice to go to tertiary institutions. Where do I go from there? I argue that the fees that should be charged to students should be the full cost of their education at postcompulsory institutions. Shock, horror! People would say, 'How would students pay for it?'. Students would pay for it in exactly the same way as they pay now under the HECS arrangement. We are moving to a system where we are. lowering the general level of taxation. Those who benefit from public expenditure should, as they benefit and as their incomes rise 48 per cent above the average income, be prepared to reimburse society for the resources that were expended upon them. I do not believe that it is necessarily appropriate to say to other taxpayers that because they get some benefit from those who go to universities, they should be paying taxes for them. The amount of that benefit is a quite arbitrary assessment. Similarly, I believe that every student should be granted an Austudy living allowance and that it should be recoverable under to the HECS system. Whether that student is supported by family or by his or her own efforts, by taking part time or full time work at the time or before he enters his or her university course, should be a matter of individual choice. Whilst I read a lot of interesting things in Dr Chapman's report, I feel that to some extent he has been locked in by the tunnel vision that we have that society must make some payment towards the cost of education. What society should be doing is using its resources to ensure that those who undertake post-compulsory education have the means to pay for it. That would be a public sector cost, because we would have to pay for that education while people are undertaking it, we would have to pay for those students' living allowances while they are doing their study and then recover it in the future. If we moved to a system whereby there was full cost recovery, by the Government providing that education and charging it through HECS or an equivalent system to the Austudy arrangements, I am sure the Government could encourage everyone who wished and had the ability to undertake post-secondary education to complete their courses for the benefit of the nation and make the contribution to society that Dr Chapman talks about. For some time. I have been arguing that there is a need for us to look at a fundamental reshaping of - e general settlement that exists between government and people. There needs to be a change in the relationship between individuals and the state. That changed settlement, that changed social contract, for the 1990s and into the next century should be based on three key principles. Firstly, there should be a key principle that the taxation regime in this country should increasingly reflect the notion that capacity to pay is a function not just of income but also of the extent to which that income is used to meet important social responsibilities and the extent to which the community has invested above the community standard in the generation of that income. If we were to adopt that principle, and adopt it fully, we would have to do so on the basis of a taxpayer having an income life cycle. In those circumstances, people could pay according to their capacity to pay and could draw on the system according to their need-whether they were a student or whether they were choosing to educate their children in private schools. The whole principle could go on right across the range of social expenditures. The second principle upon which this new social compact should be based should be a moral principle that there is a fundamental responsibility in any civilised community to ensure that individuals, if they are able, pay their own way and discharge their duties towards dependent others. Individuals who discharge these duties should not be disadvantaged for doing for themselves what society would otherwise have to do for them. Often if we do something for ourselves we pay the taxes to meet the social expenditure of many others whose incomes are greater than oUr own. The tax system needs that fundamental change on the basis that it is a moral responsibility of every citizen to meet his or her social expenditures, health expenditures, retirement income expenditures, education expenditures and expenditure for dependants. But meeting those expenditures causes a reduction in the capacity to pay tax over a life cycle. That incapacity to pay should be fully recognised. The only tax burden that should be imposed upon people in accordance with that arrangement is that which relates to those who could not afford to meet those social responsibilities. The third and final principle upon which the compact should be based is the administrative principle that it is not necessary for government to collect taxes from the self-reliant and then give it back to them in cash or kind, or to own and operate hospitals, schools or superannuation funds. People should be left with their own resources to spend them as they choose, provided they meet their social responsibilities, which should be clearly spelled out as a part of a new social compact between government and individuals.",17
