speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Tuesday, 16 October 1990",9
1,Mr ACTING SPEAKER,Unknown,"Mr Ronald Edwards) took the chair at 2 p.m., and read prayers. NA RESERVE BANK: MONETARY",9
2,Dr HEWSON,QUESTIONS WITHOUT NOTICE,"My question is addressed to the Treasurer and I refer him to his statement at a press conference on 5 April 1990 when he said: At no stage in my seven years have I been at difference with the central bank about monetary policy, at no stage. I therefore ask the Treasurer whether he can assure the House that he is still in complete agreement with the views of the bank on monetary policy as expressed by its Governor in his speech last night.",9
3,Mr KEATING,QUESTIONS WITHOUT NOTICE,"Yes, I am in agreement about monetary policy. But I am obviously not in agreement with him about the imminent need for another wage-tax trade-off. That is not around the corner. It may be that in the future conditions may be propitious to effect a cut, a downward step, in inflation through such a wage-tax arrangement. After all, the Government has done four of these already-and the current one is yet to be paid from 1 January.",9
4,Mr HOWARD,QUESTIONS WITHOUT NOTICE,It is just a timing difference.,9
5,Mr KEATING,QUESTIONS WITHOUT NOTICE,"No, it is not just a timing difference; it is a point of making a judgment about the pipeline effect on wages, the trajectory on wages; about whether such a decision, such a policy, can be as effective as it needs to be for the diminution in the surplus that comes. They are matters for judgment. At the moment, before the next tax cut is paid, which will be in January, the conditions are simply not there to be seeking or indeed eking such a deal from the trade unions-a step down in nominal wages and inflation. This is the first government that has ever produced a surplus in the nation's history; and it is not there because we are accountancy freaks. It is there because we need that ballast against the savings we are borrowing abroad. We need to change the balance of Australian savings. The retention of those public sector savings through the surplus is entirely important. The surplus has not been immutable. We have run it down on occasions. We ran it down by $51f2 billion in 1988-89 for acPOLICY cord mark 5 which saved our inflation rate rising to double digits as has happened in Britain. In the same episode of high demand, Britain has had its inflation rate go from 4 to 11 per cent. In exactly the same conditions, our inflation rate has declined-and declined because of accord mark 5 and because of monetary policy. It declined because we paid a tax cut with a wage equivalence of 6 per cent. Instead of wages being adjusted, as the market would have adjusted them, by 14 or 15 per cent, we adjusted wages by 61f2 per cent. That is why the accord has been successful. But I must say this: as far as the Governor and I are concerned we are totally at one about the central message of his speech-the Opposition should take some notice of this because, were it to win the next election, Mr Fraser would be the Governor of the central bank that the Opposition would inherit-when he said: Itthat is, 'monetary policy'cannot deliver lower inflation-at acceptable costs-on its own. He does not agree with the shadow Treasurer's central view that you can reduce inflation by squeezing the guts out of the economy. Now, with the business community, with the Business Council-",9
6,Dr HEWSON,QUESTIONS WITHOUT NOTICE,That is what you people have done.,9
7,Mr KEATING,QUESTIONS WITHOUT NOTICE,"How does the Leader of the Opposition say that? We have accord mark 6 in place this minute. How does he say that when accord mark 6 is in place this minute? Listen to this. The Governor of the Reserve Bank goes on to say: Wage increases, of course, contribute to price increases, although during most of the 1980s average earnings have actually increased more slowly than the CPI. Listen to this: Many people, perhaps blinkered by their ences of a very different relationship in earlier periods, have great difficulty acknowledging this change. What does the shadow Treasurer have say today? I mean, the accord has been statistically basically a disaster for this country. It has meant lower standards of living for the average lian family. What does the Governor say? He says: During most of the 1980s average earnings actually increased more slowly than the CPI. He is saying, 'One cannot do it without an accord'. But the shadow Treasurer has no mechanism for an accord; he does not believe in one. In fact, the shadow TreasMinister urer said today: I don't think a wage tax trade-off is a good idea. So here is the Gove-nor arguing for wage-tax trade-off and a weakening of cal policy while the shadow Treasurer arguing for no wage-tax trade-off and tightening of fiscal policy.",9
8,Mr HOWARD,QUESTIONS WITHOUT NOTICE,That is your view. That not is what you argued.,10
9,Mr KEATING,QUESTIONS WITHOUT NOTICE,"No, I did not. Memthis bers opposite do not know which way is up. Mr Reith-I know which way is down.",10
10,Mr KEATING,QUESTIONS WITHOUT NOTICE,"Here you are. Here is the Governor telling us that many people are, perhaps, blinkered by their experience and have great difficulty acknowledgabout ing this change-that is, the change that in the 1980s average earnings have acabout tually increased more slowly than the But what does the shadow Treasurer say? He says that the accord has been a disastive ter. In Britain, where the policies he lieves in were pursued, they are looking at an 11 per cent inflation rate-from per cent to 11 per cent in a craft structure in a period of acceleratingpemand. exactly the same phase, we have decelerthe ating inflation which is between 6 per cent and 7 per cent. Yet the members opposite are such dummies that they are still saying that they do not believe in accord. Frankly, what would it matter what they believed in? What would it matter? .In the great scheme of national events, what would it matter what the experishadow Treasurer believed in? We then have the Leader of the Opposition who for years has been talking about, as he calls it, a steadier 'monitory' to policy-I do not know how he gets the word 'monitory' from 'monetary', but and somehow he does-a steadier 'monitory' Austrapolicy. M-o-n-e-y spells and is pronounced money as far as I am concerned, and m-o-n-e-t-a-r-y is monetary policy. Anyway, I know that he is a professor have and he could not be wrong about this. The fact of the matter is, in pursuing a steadier 'monitory' policy, as he puts it, he would like to squeeze inflation out of the system although, in Britain, Prime Thatcher has proven conclu.,. sively that it fails.· Now, when the Governor of the Reserve Bank gets up to talk a about another wage trade-off which has fisbeen successful in the past, members of is the Opposition then disparage the Gova ernment for the suggestion. I am simply saying that the Governor is not, in fact, suggesting it, even though the text does quite explain this well. He is not suggesting it now, because I spoke to him morning-he is not suggesting it now. Mr Reith-What did you say to him?",10
11,Mr KEATING,QUESTIONS WITHOUT NOTICE,"I say that he has more worth in his finger than a paddock full pf members opposite, I can tell them that. At least he is one fellow who is keen seeing inflation and the current account repaired and is doing something it. He is not pursuing .stupid poliCPI. cies which do not work and have been seen not to work. This is quite an illustratext for the Opposition in terms of beits own policies from the person who. would run the central bank, were it to be 4 the elected government. The fact is that what is being proposed In here is as the Government has done in past, but these views that are expressed in this speech are the Governor's own views. He did not check this speech with me. I did not see it before its release. an They are his own views and they are views which, at the moment, I do not accept, nor does the Treasury and nor do some people in the Reserve Bank. However, I do not disparage him for putting them in a sensible debate, particularly as he is pointing out to the Opposition of this country that its policies do not work-the policy construction that they have fails. NA",10
12,Mr LAVARCH,INTEREST RATES,My question is also directed to the Treasurer. I refer him to the Government's action yesterday in reducing interest rates. Can the Treasurer inform the House whether he has any information on when customers can expect to receive the benefits of this action in lower commercial and housing interest rates?,11
13,Mr KEATING,INTEREST RATES,"We have already seen falls overnight .in response to the fall in the cash rate to 13 per cent. The State Bank of South Australia has already announced that it will reduce its home lending rate from 16 to 15 per cent, effective from 1 November. For new owner-occupied home loan customers this 15 per cent rate will take effect as from today. With regard to loans to business, the Commonwealth Bank of Australia and the ANZ Banking Group Ltd yesterday announced reductions in their prime lending rates, both passing on the full one percentage point reduction to customers, effective on 22 October. The Commonwealth Bank of Australia's overdraft reference rate and loan reference rate will fall to 16 and 15.5 per cen t respectively, while the ANZ Bank's prime lending rate will also be 16 per cent. The Government has been able to see interest rates decline, and relief is now coming to home owners. I believe that the other banks will pass through fully the decrease in costs which is part and parcel of yesterday's change in official rates. That should see housing rates decline and we should see a further decline in commercial rates across the country. Again, I make the point that the Opposition says that these rates can only be accommodated with a further tightening of fiscal policy-that is, a further cutback in transfer payments to the aged, the unemployed, the sick and everybody else. Only then would it accommodate a reduction in interest rates. We reject that view. Interest rate relief is coming through. Not only is that coming through but there will be an adjustment to the consumer price index to the September quarter of $12, and a tax cut of about $7.50 a week paid from January. The fortunes of many people will actually be improving over the next six months as these wage increases and tax cuts come through, along with lower mortgage interest costs. That will be important to many home owners who have borne the cost of housing interest rates over the last two years or so. Not only have they had the one per cent reduction since early in the year from 17 to 16 per cent but they should have more than that as these rates flow through. RESERVE BANK: MONETARY NA",11
14,Mr HOWARD,POLICY,"My question is also directed to the Treasurer. Is it not a fact that the assertion of the Governor of the Reserve Bank of Australia last night that monetary policy was an ineffective weapon in reducing the current account deficit was identical to the terms of an assertion of his deputy, Mr John Phillips, on 20 June last which drew a severe and inaccurately based public rebuke from the Treasurer? Now that the Treasurer has confirmed that his views and those of Mr Fraser on monetary policy are identical, does he acknowledge that monetary policy is an ineffective weapon in reducing the current account deficit and will he at this stage ",11
15,Mr KEATING,POLICY,He never said that.,11
16,Mr HOWARD,POLICY,Neither did John Phillips.,11
17,Mr KEATING,POLICY,"Let me read it to the honourable member. If he wants to base a question on a falsity then he must wear it. He said: . . . while monetary policy must continue to bear down on inflation and inflationary expectations, it cannot deliver lower inflation-at acceptable costs-on its own. He was not talking about the current account deficit. The demonstration is there for all to see. In the year to late 1989 gross national expenditure (GNE)-Mr Jull-'Gross'.",11
18,Mr KEATING,POLICY,"The honourable member is gross. We ought to have him on Slim tabs, or something. GNE, or all national spending, was outstripping product growth by two to one. Now it is less than product growth. Monetary policy plays an effective role in reducing a cyclical current account deficit.",12
19,Mr HOWARD,POLICY,Do you want the quote?,12
20,Mr KEATING,POLICY,The honourable member for Bennelong asked the question; he should listen to the answer.,12
21,Mr HOWARD,POLICY,Read it all.,12
22,Mr ACTING SPEAKER,POLICY,The honourable member for Bennelong has asked the question.,12
23,Mr KEATING,POLICY,He can get up in a minute.,12
24,Mr HOWARD,POLICY,Turn to page 4.,12
