speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Wednesday, 5 March 1969",13
1,Mr ACTING SPEAKER,Unknown,"Mr Lucock) took the chair at 2.30 p.m., and read prayers. NA Petitions Mr STOKES presented a petition from certain residents of Victoria showing that Australia's largest marsupial, the kangaroo, is near extinction because of shooting, for commercial purposes, throughout Australia; laws to protect the kangaroo are inadequate; the number of men employed to enforce the law is completely inadequate to patrol the vast areas. The petitioners pray that the exporting of all kangaroo meat be banned throughout Australia; the sale of all articles made of kangaroo hide or fur be banned throughout Australia; the number of men to enforce the laws on kangaroo shooting be increased throughout Australia; the shooting of all kangaroos be banned throughout Australia; the Government establish a Commonwealth department to preserve wildlife on a national basis. Petition received and read. Mr KEVIN CAIRNS presented a petition from certain residents of the State of Queensland showing that kangaroos, particuFadden, larly the red kangaroo, the largest marsupial in the world has, through shooting for merce, been seriously depleted in numbers and could face extinction if moves are made to ensure his survival. This State has insufficient force effectively any legislation designed to protect native fauna in general. In the majority of cases conservation of kangaroos is left to the discretion of landholders, of whom are prejudiced against any type of herbivorous native animal, and most whom are ignorant of kangaroo ecology and latest scientific research which dispels widely held theories that kangaroos are the graziers' great enemy. The kangaroo is tralia's best-known tourist attraction and alive, as such, offers Australia a lasting economic asset. The petitioners pray that the House ban the shooting of kangaroos for commerrealise cial purposes; ban the export of products made from kangaroos; establish a Commonwealth Government body to co-ordinate, establish and administer laws concerning the protection, and when necessary, destruction of native fauna, by persons educated for that role, on a national basis. Petition received. Mr STOKES presented a petition from certain residents of the State of Victoria showing that they are distressed and deeply concerned with the diminution of all species of kangaroo due to the continued slaughter of these animals for commercial purposes. The petitioners pray that a complete ban may be placed on the shooting and/or trapping of kangaroos for commercial purposes. Petition received. NA",13
2,Dr PATTERSON,BURDEKIN DAM,"I preface my question, which is directed to the Minister for National Development, by saying that last year a decision was made by the Government to make an evaluation of Burdekin River proposals. Is the Minister aware that in 1948-49 the Federal Labor Government and the Queensland Government of the time placed the development of the Burdekin River as the No. 1 priority in Queensland, to the degree that the then Leader of the Australian Country Party, Sir Arthur promised in his policy speech that a Menzies-Fadden Government would build comthe Burdekin Dam immediately. In view of these promises made during the last 19 not years, and in view of the decision taken last year, when will this long awaited officers to enevaluation take place?",13
3,Mr FAIRBAIRN,BURDEKIN DAM,"Engineer s from the Snowy Mountains Hydro-electric Authority are doing some work in the Burdekin Basin many for the Queensland Government. The Commonwealth has announced that when these of people have completed their work on the Bowen-Broken Basin, which feeds into the Burdekin, they will be available, if the Queensland Government so requires, for use Ausin assessing a possible major Burdekin scheme but without any commitment of any sort on the part of the Commonwealth Government. So far as works in Queensland will are concerned the honourable member will that when the Queensland Government approached the Commonwealth for funds it named the Emerald irrigation scheme as the No. 1 project. The Commonwealth has since agreed to make available on a complete grant basis $20m for this work, and this is proceeding. NA",13
4,Mr HA WORTH,SHIPPING,"I ask the Minister for Shipping and Transport a question. I refer to restrictions placed on foreign shipping lines carrying interstate passengers on the Australian coast. Last year the Department of Shipping and Transport promised to review the interstate regulations under which foreign shipping companies or carriers require a permit to pick up coastal passengers. This announcement followed an occasion when the law was invoked against European shipping lines to prevent an overseas ship from carrying passengers between Sydney and Melbourne because-an Australian company passenger cargo vessel was sailing on the same route within three days. Will the Minister say whether it is the Government's intention to liberalise this law, as it is a bar to the promotion of passenger coastal trade and against the interests of the tourist industry?",14
5,Mr SINCLAIR,SHIPPING,"We know full well the honourable member's concern, and that of the tourist industry, that adequate shipping facilities should be available for the movement of people around the Australian coast. On 3rd February last some slight modification was made to the existing pattern of notification of sailing dates of overseas vessels. In particular, notification of intended scheduled sailings for the issue of voyage permits is now permitted 12 months in advance. So there is now a greater capacity for the taking of bookings around the coast in that if there is up to 12 months advance notice of sailing dates the non-British ships and the British ships will be able to book passengers to a greater extent than they were under the former more restrictive administrative pattern. It is also true that a number of Australian vessels operate around the coast. These have preference in picking up passengers. To date it has been thought desirable that they should be entitled to retain this preference. Since the honourable gentleman has raised this issue I will undertake to look into it again, bearing in mind the necessity to provide adequate shipping space for the tourist industry and the protection of Australian interests. It will be necessary to reconcile these two interests in order to determine the extent to which further administrative flexibility might be introduced into the present arrangements. NA",14
6,Mr WHITLAM,RESIGNATION OF TRADE OFFICER,"I ask the Minister for Trade and Industry a question. The right honourable gentleman will know that yesterday in another place in answer to a question on notice about the resignation of a Mr James O'Brien from the Department of Customs and Excise following inquiries into false import documents, the Minister for Customs and Excise gave a prepared reply in which he said that the question possibly referred to a Mr J. F. O'Brien who had resigned from the right honourable gentleman's Department in September last. He will also know that the Minister who represents him in another place promised to direct to the right honourable gentleman other questions about Mr J. F. O'Brien. I now ask: Before this officer resigned were investigations held into allegations that he or other officers had forged by-law applications or other import documents? Has any money been recovered from importers as a result of these investigations? Have any proceedings been taken under the Public Service Act or the criminal law against Mr O'Brien or other officers of his Department following these investigations?",14
7,Mr MCEWEN,RESIGNATION OF TRADE OFFICER,"If the Leader of the Opposition puts his question on the notice paper I will provide him with a full, correct and very prompt reply. NA  to the Minister for Labour and National Service. I refer him to a pamphlet issued by the Department of Labour and National Service on technological changes in Australia, which outlines the research programme of the technological change section of the Department. I ask: Firstly, has any study been made of the retraining needs of labour which is made redundant by technological changes? Secondly, what progress has been made in gaining acceptance of and agreement on the need for adult training?",14
8,Mr BURY,TECHNOLOGICAL CHANGES,"A considerable amount of study has been done on this subject. R has been found that a good deal of retraining has been conducted within individual firms and industries, particularly for clerical work. The introduction of computers has involved the retraining of a considerable number of clerical workers. The Government is conscious that Australia is somewhat behind in this serious problem of retraining those rendered redundant. Sweden, for instance, has a very advanced scheme. I have read about Sweden's scheme, although I have not studied it in detail. We are certainly not helped by the resolution passed in 1967 at a conference of the Australian Labor Party committing members of the Parliamentary Labor Party to oppose adult training in some fields of the labour force in which we have the scarcest supply. This impedes progress. This is a serious reflection on the completely bowyang mentality of the Labor Party towards normal industrial questions. I would not for one moment accuse all honourable members opposite of subscribing to this view, although some do. The fact is that the thirty-six faceless men who crack the whip have ordained this policy and it has become the regular policy of the Labor Party. Nor, indeed, do I for one moment accuse the Leader of the Opposition of a complete lack of intelligence in subscribing to such a policy. The simple fact is that if he took this matter up with his Party he would be torn to pieces by the faceless and the witless. NA NA",15
9,Mr CLARK,AUSTRALIA,"My question is directed to the Prime Minister. In recent months the right honourable gentleman has made a number of statements on overseas investment in Australia, each contradictory of the others, but he bas made no firm statement or taken any positive action to lay down future Government policy on it. I ask: When does the Prime Minister propose to make some positive statement and to take legislative or administrative action?",15
