speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. Tuesday, 8 November, 1938.",14
1,Mr SPEAKER,Unknown,"Hon. 0. J. Bell) took the chair at 3 p.m., and read prayers. LYONS ADMINISTRATION. RESIGNATION-NE W MINISTRY-RESIG NA CUSTOMS.",14
2,Mr LYONS,NATION OF MINISTER FOB TRADE AND," I desire to inform the House that yesterday I handed to His Excellency the Governor General my resignation as Prime Minister of the Commonwealth. His Excellency, accepted the resignation, and asked me to undertake the task of forming a new government. I acceded to this request, and have formed a new government of which the members are as follows:Prime Minister-Righ t Honourable J. A. Lyons, O.H. Minister for Commerce - Right Honourable Sir Earle Pago, G.C.M.G. Attorney-General and Minister for Industry-Edgh t Honourable R. G. Menzies, KC. Minister for External Affairs-Bigh t Honourable W. M . Hughes, KC. Treasurer-Honourable K. G. Oasey, D.S.O., M.O. Minister for Trade and CustomsHonorable T. W. White, D.F.O., V.D. Minister for Defence (Naval, M i l i tary and A i r Defence)-Honourable G. A . Street, M.O. Minister for the Interior-Honourable J. MCEwen. Vice-President of the Executive Council-Senato r the Honourable G. MCLeay. Minister for Repatriation aud Health - Senato r the Honourable H . S. Foil. Postmaster-General-Honourable A. G. Cameron. Minister without portfolio assisting the Prime Miuister aud administcriing External Territories-Honor able J. A. Perkins. Minister without portfolio assisting the Minister for CommerceHonorable V . C. Thompson. Minister without portfolio assisting the Treasure)--Senato r the Honor-, able Allan N . MaoDonald.  Minister by receiving deputations aud undertaking othei work associated with the Prime Minister's Department. He will also administer external territories on behalf of the Prime Minister. Mr Thompson will assist the Minister for 'Commerce and will deal with organizations controlling primary produce, and matters which entail Government assistance to industries. Senator Allan MaoDonald will be attached to the Treasurer, and will administer the acts relating to invalid and old-age pensions, maternity allowances, pensions and retiring allowances, superannuation and employees' compensation. It is proposed that a new department shall be created, entitled the Department of Civil Aviation, Defence and Other Works. This will necessitate an amendment of the Ministers of State Act, 1935, to provide that the maximum of Ministers of State shall be increased to eleven. The Government proposes to ask Parliament to authorize this amendment of the act and, on the passing of Mr liyoma the bill, to recommend to His Excellency the Governor General that the new department shall be created. Unti l the act is amended in the direction indicated, and the new department is created, Mr. Thorby will administer the functions which it is proposed shall bo allotted to the new department. When the new department is created, Mr Thorby will be appointed as its Minister. The Postmaster-General (Mr Archie Cameron) will represent the Minister for Repatriation and Health in this House.",14
3,Mr WHITE,NATION OF MINISTER FOB TRADE AND,"by leave - I , this afternoon, sent the following letter to the Prime Minister (Mr . Lyons) :My dear Prime Minister, 1 was surprised to read in the press this morning in an ""official announcement"" attributed to you that, inter alia, "" It was proposed that a senior Cabinet .group should deal with major matters of national significance and government policy. The remainder of the (Cabinet would be divided into two sub-conimittees to be presided over iby one ot the three senior Cabinet Ministers "". The names of the l.'rime Minister, the Minister for Commerce, the Attorney-General, the Minister for - External Affairs, the Treasurer, and the Minister for Civil Aviation, defence and other works, were mentioned as comprising the Cabinet group. I. had intended to question the wisdom of such action in .putting government ipolicy into 1 the hands of a coterie as 'being a departure from the best democratic principles, and did suggest, after you had mentioned that I WHS to be a member of such a Cabinet group, that if expedition in attention to Cabinet matters was the objective, it could be attained by more ordered discussion. Immediately after the Cabinet meeting you sent for me and informed me that a mistake had been made and that I would not be one of the Ministers taking the responsibility for policy. I pointed out to you that to allow Australian tariff matters and the welfare of socondary industries to Ibe subordinated - to a group on which the Customs Minister was not represented was to - make this important branch of government, responsible as it is for the protection of Australian industries and the welfare of so many of its citizens, as well as for Die collection of the hulk of Commonwealth revenue, merely an administrative department dominated by an inner group. In justice to these considerations and the preservation of a protective policy, - which I have endeavoured to carry out for nearly six number years.' I feel that I could no longer hold the Trade and Customs -.portfolio under such conditions. As you arc aware I have also 'been in disagreement with the Government's policy on Defence for some time - past, but, as you know, did not wish to embarrass the Government by resigning during the .period of the censure motion. Your recent action, so soon after the reconstruction, in subordinating so important u branch of Australia's economy to an inner group of Cabinet, makes lrfy position now untenable, and consequently I tender my resignation.",15
4,Mr LYONS,NATION OF MINISTER FOB TRADE AND," by leave- I Lad hoped that the honourable member would have awaited the receipt of my reply to his communication before making an announcement in this House. "" Mr WHITE - The right honourable gentleman had my letter at 2 o'clock embarrass today, and had plenty of time in which to reply to it before the House met.",16
5,Mr LYONS,NATION OF MINISTER FOB TRADE AND,"The honourable member accepted will receive his reply in due course. This has is the letter that I propose to send to himDear Colonel White, I. am in receipt of your letter tendering resignation from tlic Cabinet. 1I have no desire to enter into a disagreeable controversy with you, but certain of the statements in your letter call for blunt comment. You .refer to the proposal for a Policy Committee of Cabinet as something which is designed to put government policy into the hands of a coterie.",16
6,Mr WHITE,NATION OF MINISTER FOB TRADE AND,"It is true, and the right honourable gentleman knows it.",16
7,Mr LYONS,NATION OF MINISTER FOB TRADE AND,"The letter proceedsYou know this to be quite untrue, for only thisimorniug in Cabinet in your presence I .made it clear that while, if or reasons of promptness and time-saving, matters of policy would in the . first instance .be thrashed out by the committee, the results of their deliberations would in all cases bo brought to Cabinet, to which the final responsibility for decision would attach.",16
8,Mr WHITE,NATION OF MINISTER FOB TRADE AND,The right honourable gentleman knows what that means.,16
9,Mr LYONS,NATION OF MINISTER FOB TRADE AND,"It means what it says, t go on to say.Moreover, it is interesting to note that your resignation was not tendered while you were, 'as was tentatively decided this morning) a member of the Policy Committee, but was tendered only when you discovered that there was to be a change and that the Minister for Defence was to take your place.",16
