speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Spouse of EepTwentatibcs. Friday, IS May, 1016. Mr BPEAKER took the chair at 10.30 a.m., and read prayers. ELECTORAL PROSECUTIONS. Mr KING O'MALLEY - i.Earlier in the week, .the honourable member for Maribyrnong asked a question regarding the prosecution of persons far non-compliance with the provisions of the electoral law. I referred the question to Senator Russell, who has supplied 'the following answer: The law does not contemplate or provide for Uhe courRe suggested, and if it were adopted the principle of compulsory enrolment, would in practice be defeated and the rolls would fall into a stato of inefficiency. The Goverument has in contemplation an amendment bf the Electoral Act which will enable electors in default, if they so desire, to be dealt with reasonably aud uniformly throughout the Commonwealth by the Electoral Administration in a manner similar to that proposed in relation to compulsory voting, in the Compulsory Voting (Referendum) Act passed early in the session, instead of being proceeded against in the Courts, and so involved in Court costs. It might be mentioned that, as a result of compulsory enrolment, over oue million alterations were made in the electoral rolls during last year'. EXPORT OF BUTTER. Mr GROOM I understand thab the Minister of Trade and Customs refuses to permit the export, by the Osterley from Brisbane, of butter of lower grade, that the State Minister of Lands and Agriculture sent the honourable gentleman a telegram on the subject, and that, being again approached by the merchants interested, who said that they knew no reason for the prohibition,'he declared that he could not see any purpose in - enforcing it . I ask the honourable gentleman whether, on reconsideration,' he will permit the-export of this butter?",4
1,Mr TUDOR,Unknown,"I received a telegram from the State Minister, and the honourable members for Brisbane and Oxley also received telegrams bearing on .the subject. I am not allowing butter to be taken from Queensland by the Osterley, and have Bent a reply stating that four of the States are not producing enough butter to meet their own requirements. We are looking at this matter from the Australian Btand-point. Moreover, in view of the great shortage of freight from Australia to Great Britain, it is not advisable to export a commodity that we may require here. M t . GREENE - In putting an embargo 'on the export of second and third class butters, bas the Minister acted on his own initiative, or on the advice of his responsible officers who understand the business t l i * . TUDOR --In prohibiting the export of butter, and i b giving permission for export, I have never placed a stric'tion tin any 'particular grade, because I do not 'think it right that person's who have second and third grade butters tb sell should have 'several markets in Which to dispose' of it , and the makers of first grade butter only one market.",4
2,Mr MASSYGREENE,Unknown,"Did not the Minister, a little while back, send me a telegram saying that second and .third grade butter might be exported, but that first grade butter might not?",5
3,Mr TUDOR,Unknown,"That was the decision of the New South Wales Government, not of my Department. In dealing with the export of batter, I have not paid regard to State boundaries, and I have not imposed any restriction as to grade.",5
4,Mr MASSYGREENE,Unknown,Can the Minister in form the butter producers of Australia where they can find a market in Australia for their second and third grade butters I,5
5,Mr TUDOR,Unknown,"No ; but I am convinced that last year we had to eat second and third grade butters imported from America, and had to pay 2s. 6d. a lb. for what we consumed, although a couple of months previously Australia had been sending away superior butter.",5
6,Mr MASSYGREENE,Unknown,"Is the Minister aware. that it is practically impossible to sell any but a very small quantity of second and third grade butters in Australia, and that such butter, if it cannot be exported, must remain in the cold stores, and will not go into use?",5
7,Mr SPEAKER,Unknown,"The proceedings are now assuming the nature of a debate, and that I cannot allow.",5
8,Mr RILEY,Unknown,"Will the Minister take into consideration the advisability of testing the butter now stored as second grade, seeing that such butter has been exported and sold on the other side of the world as first grade?",5
9,Mr TUDOR,Unknown,"We cannot test the butter that is sold on the other side of the world, but all butter that is exported is graded in Australia by onr own officers.",5
10,Mr MASSYGREENE,Unknown,The Minister is taking the bread out of the mouths of women and children.. GRADING OF CREAM . sometimes,5
11,Mr FENTON,Unknown,"Will the Minister communicate with the Ministers of Agri culture of the various States, and urge them to provide, by legislation, for the compulsory grading of cream, so that we may not have second and third grade butters t",5
12,Mr TUDOR,Unknown,I shall consider the matter. RECRUITING.,5
13,Mr AUSTIN CHAPMAN,Unknown,"the Minister representing the Prime Minister, upon notice I. Is the present system of securing recruits, in his opinion, considered satisfactory? . 2. Is the present method of recruiting, in hia opinion, affording sufficient numbers? 3. Will the present number of recruits, if continued, furnish the estimated reinforcements and the additional new troops promised by the Prime Minister on behalf of Australia? 4. Is he aware that the present system of recruiting is depleting the country districts of men carrying on the dairying, pastoral, and agricultural industries? 5. Is it a fact that thousands of eligible men are frequently attending prize fights at the stadiums. If so, will he afford Parliament an opportunity of Bending these men to the front, to take their fair share of the burden?",5
14,Mr TUDOR,Unknown,"Th c answers to the honourable member's questions are as follow:1. Yes. 2. Yes. 3. Yes. 4. Not more than other industries. 5"". The Minister has no definite knowledge of this, but full opportunity of discussing all phases of the question in Parliament will be provided. COMMONWEALTHMOTOR OARS.",5
15,Mr FOWLER,Unknown,"the Treasurer, upon notice I. Have any motor-cars been added during the present financial year to those previously acquired for Ministers' use; if so, at what cost ? 2. What is now the total number of these motor-cars ? 3. What is the present approximate annual coBt of upkeep of these cars, including chauffeurs' wages? 4. What is the total expenditure to date in this regard?",5
16,Mr HIGGS,Unknown,"The answers to the honourable member's questions are as follow:1. One has been purchased at a cost of £790 for the Minister for the Navy, who, like oilier Ministers, in carrying out his duties promptly, has to move from place to place aB rapidly as possible. Most up-to-date business men use the motor car nowadays, as it saves time, and time means money. I may say that the cars are used to convey visiting State Ministers who have Government business to attend to in Melbourne. A car has been transferred to Melbourne by the Department of Home Affairs from the Federal Territory for the use of the Minister and for departmental service. 2. Five. 3. £2,200. 4. If the honourable member - desires to know the total expenditure to date in connection with the purchase and use of motor cars since the first motor car was obtained, an endeavour will be m a d e t n f l i m in T l him nrif.l, t b a infnm.fi^n",5
17,Mr MASSYGREENE,Unknown,"for Mr KELLY ) asked the Acting Attorney-General, upon noticeWith reference to the Minister's statement to the House on the 20th August, 1915, that he was instituting legal proceedings for the estreatmcnt of Messrs. Julius Blau and Son's bond1. Have the said proceedings been abandoned? If so, why? 2. Are the said proceedings still pending? If so, when will the case be heard?",6
18,Mr TUDOR,Unknown,"The answers to the honourable member's questions are as follow :1. No. Julius Blau and Sons Limited has gone into liquidation, but the proceedings are being continued against the liquidator. 2. The hearing has been delayed owing to the defendant having obtained from the Court a commission to take evidence in America; but the time granted for this purpose having elapsed, the case will shortly be set down for t r i a l. OCEAN LIGHTS.",6
19,Mr GROOM,Unknown,"the Minister of Trade and Customs, upon notice I. What new ocean lights have been erected and put into operation on the Queensland coast during the present financial year? 2. What new lights or lighthouses are under construction or will be constructed in the near future ?",6
