speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. Thursday, SO April, 1981.",10
1,Mr SPRAKBB,Unknown,"Hon. Norman Makin) took the chair at 2.30 p.m., and offered prayers. NA LOAN COUNCIL.",10
2,Mr BEASLEY,FINANCI AL AGREEMENT AND,"Has the Prime Minister seen a published statement by Sir James Mitchell, Premier of ""Western Australia, in which he expressedthe wish that his State might obtain freedom from the restrictions of the Loan Council and the Financial Agreement? Has the Prime Minister auy comment to make on that statement ?",10
3,Mr SPEAKER,FINANCI AL AGREEMENT AND,"Question s are asked to elicit information, not to invite comment.",11
4,Mr SCULLIN,FINANCI AL AGREEMENT AND,"I have seen several statements to that effect by Sir James Mitchell, hut Mr Speaker's ruling prevents me from commenting on them. IMPOST DUTIES.",11
5,Dr EARLE PAGE,FINANCI AL AGREEMENT AND,A Sydney newspaper publishes a telegram from Melbourne stating that customs officials are uncertain as to what is meant by the decision of the Government to base import duties on Australian currency. Will the Minister for Trade and Customs explain the Government's intention?,11
6,Mr FORDE,FINANCI AL AGREEMENT AND,"I have not read that report, and I have no comment to make upon it. AUSTEALIAN. HOSIEEY.",11
7,Mr KEANE,FINANCI AL AGREEMENT AND,"Is the Minister for Trade and Customs aware that the labels on Prestige hosiery, which is manufactured in Australia, bear the imprint ""Printed in England""? As Australian manufacturers of hosiery have been granted protective duties amounting almost to prohibition, will the Minister take steps to compel them to have their labels printed in the Commonwealth?",11
8,Mr FORDE,FINANCI AL AGREEMENT AND,"I have seen those labels. It is true that the Australian manufacturers of hosiery enjoy very high protection, the duties ranging up to 30s. a dozen pairs, or 50 per cent, ad valorem against the United Kingdom, and 50s. a dozen pairs, or 65 per cent, ad valorem against other countries. Owing to constitutional limitations, the Commonwealth has no power to compel the manufacturers to use labels printed in Australia, but it is almost incredible that firms which are receiving such high protection should do an injustice to Australian printers by obtaining their labels from abroad. SOUTH AUSTRALIAN FOEESTS. Mr M . OAMEEON - Has the Minister for Trade and Customs considered the request of the Hon. S. E. Whitford, Commissioner for Forests in South Australia, for remission of duty 'amounting to £1,500 on a saw which his government is importing from Sweden for use in the State forests in the south-eastern portion of South Australia?",11
9,Mr FORDE,FINANCI AL AGREEMENT AND,"Mr Whitford and members representing South Australia in this Parliament have interviewed me in regard to this matter. Consideration is being given to their request, and a reply will be furnished at an early date. MAY DAY.",11
10,Mr WARD,FINANCI AL AGREEMENT AND,I ask the Minister for Defence whether it is true that special preparations have been made by the military authorities to deal with popular demonstrations on May Day?,11
11,Mr CHIFLEY,FINANCI AL AGREEMENT AND,I have no knowledge of any such preparations. PETEOL PEICES.,11
12,Mr BEENAED COESEE,FINANCI AL AGREEMENT AND,"Havin g regard to the huge profits which the petrol importing companies are making, as disclosed in the recent report on the prices of petrol, what action does the Government propose to take in the interests of petrol users, and when will it be taken?",11
13,Mr SCULLIN,FINANCI AL AGREEMENT AND,"When the Government has. decided what action it will take, it will announce when that action will be taken.",11
14,Mr FENTON,FINANCI AL AGREEMENT AND,"I have received a complaint from a garage proprietor that he is being victimized because he is selling petrol other than the brands controlled by the major oil companies, known as The Big Five, namely, Shell, Plume, Texaco, Commonwealth Oil Refineries, and Union. Because this person is independent, and sells all brands of petrol, he is charged Is. l i d . a gallon for the five brands I have mentioned, whereas other garages are charged only Is. lOd. Will the Prime Minister take action against the companies which are imposing this penalty contrary to proper and correct business principles?",11
15,Mr SCULLIN,FINANCI AL AGREEMENT AND,I shall have inquiries made into the complaint. I am not sure whether the Commonwealth has constitutional power to intervene in this matter.,11
16,Mr GEEGOEY,FINANCI AL AGREEMENT AND,"The report recently obtained by the Government on petrol prices related only to the Shell and Plume Companies. Is it proposed to let honourable members have, as speedily as possible, a full report dealing with all the oil companies, 'including the Commonwealth Oil Befineries Limited?",11
17,Mr SCULLIN,FINANCI AL AGREEMENT AND,"I shall make inquiry into the matter, and, if the report asked for is obtainable, it will be made available to honourable members. NEWCASTLE WATERFRONT.",12
18,Mr WATKINS,FINANCI AL AGREEMENT AND,Has the Attorney General read in this morning's newspapers of the clash between volunteers and waterside unionists at Newcastle? What action has he taken in response to the requests of the Newcastle Waterside Workers Union against the agents of British and other overseas ships which are defying the regulations made under the Transport Workers Act?,12
19,Mr BRENNAN,FINANCI AL AGREEMENT AND,"I shall obtain full particulars of this matter, and let the honourable member have a reply later. A.F.A.L.",12
20,Mr KEANE,FINANCI AL AGREEMENT AND,"Is the Prime Minister aware of the growth in New South Wales of an organization known as the ""A.F.A.L.""? Can he inform the House whether those letters stand for All for Australia League or All forAloysius Lyons ? Question not answered. ME. CAMPBELL JONES.",12
21,Mr BAYLEY,FINANCI AL AGREEMENT AND,"When speaking in the House last Thursday, I referred to an incident that occurred some 19 years ago, and said that Mr Campbell Jones had been expelled from the press gallery. I now find that that statement was not correct, and I hasten to contradict it, and express my regret to Mr Campbell for having made it. COMMONWEALTH FINANCES. Co-OPEBATION OF POLITICAL LEADEBS .",12
22,Mr MACKAY,FINANCI AL AGREEMENT AND,"Is the Prime Minister aware that the Loan Council has agreed to call a conference of State Premiers and Treasurers, and representatives of all parties, in order to bring about stability of the finances of Australia? Is is a fact that the Treasurer of the Commonwealth was the only member of the Loan Council who expressed opposition to the proposal, and, if so, was the Prime Minister consulted on the matter, or does he welcome the proposed confollow:ference ?",12
23,Mr SCULLIN,FINANCI AL AGREEMENT AND,"-In effect, 1 answered those questions when replying to a question r u t to me by the Leader of the Opposition (Mr Latham) two days ago. IMPERI AL AIR MAILS.",12
