speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives: Wednesday, SI May, 195S.",10
1,Mr SPEAKER,Unknown,"Hon. Archie Oameron) took the chair at 2.30 p.m., and read prayers. EMPLOYMENT.",10
2,Mr HAYLEN,Unknown,"I ask the Minister for Labour and National Service whether there is any other method by which he can assess the volume of unemployment in this country other than by the statistics that he has released from time to time and expounded in this House? Is it not a fact that, at present, there are 6,000 unemployed in the textile industry, 4,000 unemployed building workers and 2,000 unemployed in miscellaneous callings? Instead of making statements about the mythical 50,000 jobs that are awaiting workers to fill them, will the Minister snpply reliable statistics to the House with respect to the labour situation in this country?",10
3,Mr HOLT,Unknown,"I take this opportunity to correct a misstatement that has been attributed to me in some newspapers this morning. In those journals, I am reported as having told the House yesterday that unemployment at this time is lower than at any other time in Australia's history. What I said, as I believe honourable members will recall, was that unemployment at this time is lower than that in any other industrial eountry in the free world; and that is, undoubtedly a fact. The honourable member has asked whether I can provide more accurate information on this subject than has already been released. I do not know how it would be practicable to do so. The information that is made available from my department is, I believe, much more accurate than that which was provided in - relation to this, subject in earlier yeaTs, particularly in the 'thirties when a Lahour administration was in office. At that time, the only indication that could be obtained with respect to the volume of unemployment in Australia was based upon registrations with the trade unions, and, if I remember rightly, unemployment was then recorded as having reached the peak of more than 30 per cent. Certainly, nothing like that proportion of unemployment exists in Australia today. I doubt whether unemployment registrations in trade unions at present would represent 1 per cent, of their total membership.",10
4,Mr BEAZLEY,Unknown,And that would have been so during the regime of the Chifley Government.,11
5,Mr HOLT,Unknown,Yes .,11
6,Mr BEAZLEY,Unknown,Why does not Minister also make that fact clear?,11
7,Mr HOLT,Unknown,"I have been asked whether we can supply more accurate figures with respect to unemployment, and I merely say that the figures that are now supplied are based upon applications for unemployment benefit. We also give the number of vacancies that are registered with the department. If it were a significant figure, which it is not at this moment, we should also supply the number of unemployed persons registered with trade unions. 1. ean only repeat that the Government is watching the unemployment situation closely, and can he relied upon to take appropriate measures if the need develops. CIVIL DEFENCE.",11
8,Mr HAWORTH,Unknown,"I ask the Minisler for the ""Interior whether the Government has given any consideration to the preparation of a policy of basic training in civil air defence. Also, has the Government given any consideration to informing the people of the true facts of atomic warfare? Does the Minister agree that there is grave public ignorance about tbose facts, and that such ignorance could breed a feeling of helplessness that fould be of greater national danger than rhe actual threat of atomic warfare?",11
9,Mr KENT HUGHES,Unknown,"Eo r the past two years the Government has given a great deal of consideration to the problem, that the honourable member has mentioned. Various consultations have taken place, and the Defence Council has obtained a number of appreciations of the position. I personally have been in close touch with the Minister for Defenre in relation to the matter. A number of Australian representatives were sent fo. and have now returned from, a special training school in England. The question of what other action should be taken and how much expenditure would be justified are at present under consideration by the Minister for Defence and me. We are also considering the latest appreciations that we have received from the defence chiefs. I can assure the honourable member that there has been no delay of any kind in connection with this matter. One of our difficulties is, of course, in relation to the question, the which the Opposition seemed to answer last night, concerning whether Australia is as peace or at war. If the Opposition maintains the outlook on that matter that it evinced during the debate on passports last nigbt, the Government will not have much difficulty in answering the question. POSTAL DEPARTMENT.",11
10,Mr GEORGE LAWSON,Unknown,"Is the Postmaster-General aware that four male employees of the mail branch of the Brisbane General Post Office, three of whom are ex-servicemen, have received notice of dismissal to take effect next Saturday? Is he also aware that it is likely that a further twelve employees, most of whom are ex-servicemen, will receive dismissal notices within the next two or three montlis ? As the men affected are all well advanced in years, most of them being about 60 years of age, will the Minister take immediate steps to rescind the dismissal notices of the four mail branch employees whose services are to terminate next Saturday, and also prevent further dismissals?",11
11,Mr ANTHONY,Unknown,"The Postal Department is a business organization and, like any other business organization, it is supposed to pay its way. If it did not pay its way further increases of charges or of taxes would be necessary. Eor that reason, the management of the internal affairs of the department is entrusted to skilled officers, directors, engineers and so on, who have the responsibility of making recommendations regarding the number of employees requisite to the amount of business to be handled. No dismissals of permanent postal employees have occurred, because permanent employees come under the provisions of the Public Service Act. Any dismissals that have occurred are of temporary employees, who enter the service of the department with the knowledge that they are not taking up a lifelong position. However, if the honourable member will supply me with particulars of individual cases I shall have them examined. ZINC AND LEAD.",11
12,Mr DRURY,Unknown,"In view of the urgent need to increase supplies of galvanized iron and piping, particularly for use in rural areas,- and of the fact that the shortters age of zinc is reported to be responsible, to a large degree, for the present lack of those commodities, will the Minister for commerce and Agriculture state the steps that are being taken to obtain increased supplies of zinc? Will he also say whether there is any truth in the assertion, made in some quartrs, that zinc producers are withholding supplies of zinc in expectation of an increase of the Australian price for that commodity?",12
13,Mr MCEWEN,Unknown,"There is no shortage in the production of zinc in Australia for our own essential requirements, and, in fact, there is quite a substantial surplus of that metal for export, but a problem of availability bas arisen. The fixed price of zinc for local use is about one-third of the export price, and zinc producers are reluctant to supply zinc to the Australian market in quantities which they may regard as extravagant at one-third of the price for which zinc can be sold overseas. In those circumstances, it has been suggested that an embargo or limitation be placed upon exports of zinc. I have pointed out that the imposition of an embargo or a limit on the exports of zinc and lead, which is in the same category, will not, in itself, make those metals more readily available to the Australian market. Out of that position, an arrangement developed, which I negotiated with the authority of Cabinet, between the metal companies and the State Ministers in charge of prices control. That agreement provided that 50,000 tons of lead and 54,000 tons of zinc would be supplied annually to the Australian market for an agreed period on the understanding that certain prices would prevail. Those prices are in force at the present time. The agreement ran for eighteen months, and expired on the 30th December last. Some lead and zine companies feel aggrieved that certain Australian companies alone bear the cost of supplying those metals to the Australian market at the substantially lower local price, while other companies, in which the majority, interest is held overseas, have had the benefit of exporting the whole of their production of lead and zinc concentrates at the higher overseas price. That position is the subject of controversy between the State Minisin charge of prices control, the metal companies and myself, as the representative of the Commonwealth, and I am trying to reach an understanding with the other parties on the matter. However, the agreed quantities of 50,000 tons of lead and 54,000 tons of zinc, which, I am advised, are adequate for our essential purposes annually, are not being withheld from the Australian market during those discussions. SHIPPING.",12
14,Mr LUCHETTI,Unknown,"I direct my question to the Minister for Labour and National Service in the absence of the Treasurer. Is the honourable gentleman aware that excessive profits are being made by overseas shipping companies engaged in the Australian trade? Has he seen the report that the Peninsular and Oriental Steam Navigation Company made an operating profit of £18,850,336 last year in its vast activities? If he is satisfied that inordinate profits are being made by shipping companies, will he inform the House whether he proposes to take any steps to protect the. Australian economy? In view of the threatened sale of Commonwealth-owned steamers, does he intend to take any action to safeguard the interests of our primary producers by providing adequate shipping at fair charges?",12
15,Mr HOLT,Unknown,"T he report to which the honourable meinber for Macquarie has referred has not been brought to my notice. I can only assume that such profits, if they have been earned, are the result of trade in the ports of the world by the Peninsular and Oriental Steam Navigation Company in active competition with other overseas shipping lines. The action taken by this Government in order to protect the commerce around the coast, and the general procedure in relation to the Commonwealth operated ships, are matters of policy. However, I shall bring the question to the notice of those of my colleagues who are directly involved. FOREIGN AFFAIRS COMMITTEE.",12
16,Mr BRIMBLECOMBE,Unknown,"Is the Minister for External Affairs in a position to say whether the Foreign Affairs Committee has met? If so, is that committee functioning in a way that will serve the hest interests of the Parliament and of the people of this country?",13
17,Mr CASEY,Unknown,"Yes , the Foreign Affairs Committee has heen in existence for a couple of months. It has met on a considerable number of occasions, and I believe that all the eleven members who compose its personnel will agree that it has started extremely well and is proving a very useful instrumentality. Information available in my department is being made most freely available to the committee, and I have attended practically all the meetings that have been held and have spoken to the members for a total of about three or four hours. I shall continue to attend the meetings of the mittee whenever I am invited to do so. I regret very much that honourable members of the Opposition are not co-operating",13
18,Mr SPEAKER,Unknown,Order ! The Minisdepartment ter is proceeding to deal with a matter that is not contained in the question.,13
19,Mr CASEY,Unknown,"The committee is entirely non-political. I believe that it is achieving, or is in the course of achieving, its objective. That objective is the education of the Parliament, in particular private members who do not normally have access to departmental records and information, on one of the most imporestablished tant aspects of Australian affairs, that our relationship with the outside world. ARMED FORCES.",13
20,Mr CHAMBERS,Unknown,"My question is directed to the Minister for the Army. A complaint has reached me from a before the 8th March. member of the permanent military forces to the effect that members of those forces who are domiciled in particular places and are stationed away from their places of residence are now asked to pay their own fares to such places of residence at the time of their normal annual leave. I do not know whether that procedure is being adopted or not, but during the period when I was Minister for the Army warrants were issued to servicemen for free travel to their homes when they were on leave. I ask the Minister whether such a state of affairs as I have described exists, and, if so, is it necessary for these servicemen to pay their own fares from their stations to their places of domicile when proceeding on annual leave? If the practice has been to require them to pay their fares, will the Department of the Army reconsider the matter because of the relatively great expense that would have to be borne by servicemen?",13
21,Mr FRANCIS,Unknown,"I am pleased to be able to inform the honourable member that his fears are not founded on fact. Every member of the permanent military forces who is granted annual leave from his station to the place of his domicile, which is where his wife lives if he is married or where his parents live if he is single, provided he has declared his parents' place as his domicile, is given a warrant to cover his fare to that place of domicile. If any soldier has complained that he has had to pay his own fare I should say that he had been absent without leave because it is the practice of the to pay the fares of soldiers when they are proceeding on annual leave. IMPORT RESTRICTIONS. Mr MoLEAY - In view of the confusion in the minds of the public, will the Minister for Labour and National Service inform the House whether the possession of irrevocable letters of credit prior to the 8th March last is enables importers to obtain a licence to import goods ordered after that date?",13
22,Mr HOLT,Unknown,TJnde r the import licensing regulations irrevocable letters of credit are recognized only insofar as they relate to specific goods on firm order An irrevocable letter of credit is not recognized in respect of goods which were not on firm order on the Sth March last. All goods are subject to import licensing whether or not they are covered by irrevocable letters of credit. MEAT.,13
23,Mr CLARK,Unknown,"In view of the serious inadequacy of meat production in tralia, will the Minister for Commerce and Agriculture take action to promote the production of pig meat, as was done during ""World War II . , in order remedy the acute shortage that exists?",14
24,Mr MCEWEN,Unknown,"The gteps that may certain be taken to promote the production of pig meat in Australia were discussed by me with the representatives of the States at the recent meeting of the fied quickly? Australian Agricultural Council. The principal limiting factor in relation to pig meat production, of course, is the supply of grains. In Australia, as the honourable member knows, whpat is the principal grain used for pig feed, and there are valid reasons why wheat that is urgently needed throughout the world for human consumption should be made available only in restricted quantities for use as pig feed in Australia. I think that the final solution of the problems lies in the stimuto lation of the production of other coarse grains, such as grain sorghum, and the Government is conducting discussions with that end in view. Later:",14
25,Mr MCEWEN,Unknown,"I lay on the table the followiug paper:Meat Agreement between Australia and Tjnited Kingdom. The paper contains the terms of the the fifteen-year agreement between AusTreasurer tralia and the Tjnited Kingdom. I had hoped that discussion of the interpretacarrying tive notes on this agreement, to which I have previously referred in the House, would have been completed before in the document was tabled. As they proposals have not been completed, and as industry the general public has a deep interest in the matter, I bave decided to table paper without further delay.",14
26,Dr EVATT,Unknown,Are copies of it available,14
27,Mr MCEWEN,Unknown,Yes . DEPARTMENTAL ACCOUNTS.,14
28,Mr MCCOLM,Unknown,"I address a question to the Minister for Labour and National Service as the senior Minister in the House for the time being. It applies to a number of departments administered by other Ministers. I have been informed Austhat government departments which purchase goods or services from private business undertakings sometimes take more than the normal period of thirty to days to make payments for such goode and services. This, I believe, is causing considerable financial embarrassment to companies, particularly under th'present conditions of credit restriction. Will the Minister investigate this matter, and, if possible, have the situation recti",14
29,Mr HOLT,Unknown,"As most transactions of that character presumably come under Treasury scrutiny at some stage, I think that the most satisfactory procedure would be for me to refer the honourable member's representations to the Treasurer and ask him to make inquiries. TOBACCO.",14
30,Mr BRUCE,Unknown,"My question is directed the Minister for Commerce and Agriculture. Eor the purpose of enabling Australia's tobacco production target to be realized, will the Minister investigate the water conservation and irriga tion plan for the Dimbulah-Mareeha area that has been recommended by Sir John Kemp, the Co-ordinator-General of Public Works in Queensland. The proposed undertaking would be of the first the importance in any programme for the expansion of tobacco production. Will Minister endeavour to persuade the to advance to the Queensland Government suflicient loan money for the out of the project?",14
31,Mr MCEWEN,Unknown,"I have studied, both documentary form and on the spot, the for the expansion of the tobacco in the very favourable tobacco growing area of Dimbulah-Mareeba, and the I am familiar with the Walsh River project, the plan for the diversion of the Barron River and so forth. These ? matters have been discussed with representatives of the Queensland Government, at meetings of the Australian Agricultural Council, but, unhappily, the Queensland Government has not reacted favourably to the proposal by this Government that special priorities be accorded, from the resources available to the State Government, to those industries which would promote the production of additional export foodstuffs or dollar saving commodities. If the Queensland Government would indicate its good faith in the matter by diverting to the very desirable objective that the honourable member has mentioned some of the money that it proposes to expend upon the electrification of railways in Brisbane, I am sure it would receive the enthusiastic support of this Government and myself. WHEAT ",14
32,Mr LESLIE,Unknown,"Will the Minister for Commerce and Agriculture say whether he or the Government gave any instructions to the chairman of the Australian Wheat Board prior to his departure from this country to attend the meeting of the International Wheat Council at which f a renewal of the International Wheat Agreement was discussed? Was the chairman of the board accompanied by a representative of the Australian Wheat Growers Federation? When is the chairman of the board expected to return to this country? If the Government has received interim reports from him on the proceedings of the council, will the Minister indicate to the House the nature of the reports? Will a full report of the deliberations and decisions of the council be made available eventually to honourable members?",15
33,Mr MCEWEN,Unknown,"No instructions were given to Sir John Teasdale, the chairman - of the Australian Wheat Board, before he went abroad to act as consultant to the principal Australian delegate at the recent - conference of the International Wheat - Council. The principal Australian delegate to the conference was Mr MCCarthy, ,-the Deputy High Commissioner for Australia in London, a vice-chairman of the International Wheat Council and a former secretary of the Department of Commerce and Agriculture. Sir John Teasdale acted as advisor and consultant  - who, upon my invitation, Avas nominated to me by the Australian Wheat Growers Federation. For the first time in Australia's history, arrangements were made for a direct representative of the wheat growers to attend an international  Sir John Teasdale and Mr MCCarthy were familiar with the discussions that I had had on the subject with the Australian Wheat Growers Federation. . Sir _ J ohn Teasdale and Mr. MCCarthy were also acquainted with the Government's view on the matter. In due course, I shall make available to honourable members a report on the deliberations of the council. I understand that Sir John Teasdale is due back in Australia today. ARTIFICI AL LIMBS.",15
34,Mr CREMEAN,Unknown,"My question is directed to the Minister for Labour and National Service, who is at present in charge of the House. Is the honourable gentleman aware that, although artificial limbs are successuUy manufactured in Australia, major parts of artificial hands and feet m u s t be imported from outside the Commonwealth? Is he aware also that the SC 0 P e of t n e present import restric^ n s covers parts of artificial hands and feet ? As the unwarranted deprivation of articles is causing some hardship to unfortunate amputees, will he take step to ensure that the entry of these articles m to Australia will he improved immediately?",15
35,Mr HOLT,Unknown,"I have some knowledge of this matter, although it does not come within my province, because I made some representations to the Minister for Trade and Customs about a case that was brought to my notice recently. As a result of information that was supplied to rae then, I can assure the honourable gentleman that cases of the kind that he. has mentioned are examined sympathetically, and that arrangements an; being made for parts of artificial limbs to be brought into this country. CIVIL AVIATION.",15
36,Mr FAIRHALL,Unknown,"Will the Minister for Civil Aviation indicate whether a decision has been reached upon the proposal to establish a civil airport at Hexham, New South Walea, to serve Newcastle and the Hunter River area? Will he indicate whether work upon the airport is likely to commence at an early date?",15
37,Mr ANTHONY,Unknown,"There is no prospect of an early commencement of work on the Newcastle aerodrome. The project is one of considerable magnitude. In view of other commitments, it cannot possibly be undertaken at this juncture. WATERFRONT EMPLOYMENT .",16
38,Mr OSBORNE,Unknown,"I wish to address a question to the Minister for Labour and National Service concerning the present apparently illegal and disruptive ban on overtime on the waterfront. Is the Minister satisfied that the present state of law relating to employment on the waterfront gives adequate power to the Stevedoring Industry Board or any other authority to maintain law and order in the industry? If not, does he contemplate introducing an amendment of the law? In particular, will he consider making provision for employees in the industry who disapprove of present tactics to form a new union, if the existing union's defiance of the law should lead to its de-registration?",16
39,Mr HOLT,Unknown,"The legal position as it affects the stevedoring industry is someowing what obscure at present because it is subject of proceedings before the High Oourt and the Commonwealth Court of Conciliation and Arbitration. Until those proceedings are determined, the Government will not have a clear knowledge of the authority available to it under the legislation. However, the Government has had under consideration for considerable time certain suggestions for the amendment of the existing legislation which would strengthen capacity to deal with the type of situation to which the honourable member has referred. I can assure him and the House various matters? that the Government is very conscious of the loss and inconvenience that is caused to the Australian community generally by the unsatisfactory position which been evident on the waterfront recently. The Government is doing what it can, a variety of ways, to cure the trouble. The final suggestion that was made by honourable member will certainly receive consideration.",16
40,Mr FALKINDER,Unknown,On previous occasions I have drawn the attention of the Minister for Labour and National Service to the disastrous position that exists on the waterfront at Hobart where the loading of thousands of cases of apples is being held up as the result of an industrial dispute. Has he any fresh information upon that subject to give to the House?,16
41,Mr HOLT,Unknown,"Throug h my department and other departments, the Government has been active in trying to improve the situation that exists at Hobart, particularly as it relates to the loading of this season's apple crop. Unfortunately, that the port has ' become affected, in common with other major ports throughout Australia, as the result of the ban on overtime that has been imposed by the Waterside Workers Federation. Perhaps that ban affects Hobart most seriously because of the shortage of shipping that is required to handle the apple crop. We have had discussions with the Premier of Tasmania, senior members of the Australian Council for Trades Unions and other persons who, we believed, could effectively co-operate with us in - finding a solution of this problem. Unfortunately, to the attitude of the federation, the our efforts have not been successful. However, we shall persist in our endeavours to find a solution of the problem. MR. C. W. J. FALKINDER, M.P.",16
42,Mr KEON,Unknown,I ask the Minister for Commerce and Agriculture whether he a relieved the honourable member for Franklin of his position as Parliamentary Under-Secretary to the Department of its Commerce and Agriculture because of that honourable member's disagreement with Government policy in respect of,16
43,Mr MCEWEN,Unknown,"The answer to the honourable member's question is in the negative. The position is that the honorhas able member for Franklin, for reasons in which he, no doubt, will explain, and which relate directly to his electoral and the domestic arrangements, asked to be relieved of the heavy duties that attach to the position of Parliamentary Under Secretary to my department. The change was made only because he, himself, requested that it be made. NA SERVICES. M i . DAVIES - My question, which is directed to the Minister for Health, relates to the position of men in receipt of miners' pensions who are sick but are not entitled to receive free medicine or free medical treatment in the same way as other pensioners. Is the Minister aware that many men in receipt of miners' pensions are suffering from industrial diseases and that, when they have paid for medicine and medical treatment, they are much worse off than ordinary pensioners, who are themselves in a had way ? Will the Minister investigate this matter with a view to making arrangements for recipients of miners' pensions to receive free medicine and free medical treatment ?",16
44,Sir EARLE PAGE,HEALTH AND MEDICAL,"I have replied to questions on this subject several times and have pointed out that because the Department of Social Services controls the payment of age pensions, the pensioners who are eligible for free medicine and medical services can be identified without difficulty. Insofar as other persons are concerned, it is impossible to do so, and as the service is a concessional one, departmental officers would need to be able to identify them as it does age pensioners. We are trying, to arrange for a simple system of insurance to cover the people to whom the honourable member has referred.",17
45,Mr MORGAN,HEALTH AND MEDICAL,"Does the Minister for Health still intend to introduce comprehensive health scheme, as he receive a pension? announced some time ago he would do? If so, when does he propose to introduce it?",17
46,Sir EARLE PAGE,HEALTH AND MEDICAL,I hope to introout duce the legislation this year. SOCIAL SERVICES.,17
47,Mr COSTA,HEALTH AND MEDICAL,"I wish to address question to the Minister for Health regarding the recipients in Australia British age and invalid pensions. They receive only 26s. a week plus 6s. 6d. £750. exchange, which makes their total income from that source £112s. 6d. a week. Is the Minister aware that those people are in urgent need of some help ? Will he assist them by extending the free medicine and medical benefits to them? The matter of identifying them surely should not difficult. Eventually it will be possible to identify them by their haggard appearance. I ask him to extend the benefits to those unfortunate people who are in an even worse position than the persons who were mentioned by the honourable member for Cunningham.",17
