speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. ableOnR.theG.26th Wednesday, 17 April, lilfi. PROCLAMATION. The House met at 3 p.m., pursuant to the Proclamation of His Excellency the Governor General. The CLEBK read the Proclamation.",12
1,Mr SPEAKER,Unknown,"Hon. Ot. J. Bell) took the chair, and read prayers. OPENING OF THE SESSION. The USHER OF THE BLACK ROD, being announced, was admitted, and delivered the message that His Excellency the Governor General desired the attendance of honourable members in the Senate chamber. Honourable members attended accordingly, and having returned, RETURN TO WRIT.. MEMBEB SWOKN.",12
2,Mr SPEAKER,Unknown,"Hon. a. J. Bell) I have to announce that during the adjournment of the House I received from the Right Honourable R. G. Casey a letter, resigning, as from the 30th January, 1940, his seat as member for the electoral division of Corio. I desire to inform the House that on the 9th February, 1940, I issued a writ for the election of a member to serve for the electoral, division of Corio in the State of Victoria. I have received a return to such writ, and by the endorsement thereon it is certified that John Johnstone Dedman has been elected in pursuance of the said writ. Mr Dedman made and subscribed the oath of allegiance. MINISTERIAL CHANGES.",12
3,Mr MENZIES,Unknown," I desire to inform the House of the following changes which took place in the Ministry, after the adjournment of Parliament in December last, and prior to the recent reconstruction. January, the Right Honor-: Casey, Minister for Supply and Development, resigned from the Ministry. . The Honourable Sir Frederick Stewart was appointed Minister for Supply and Development, vice Mr Casey. On the 23rd February, the Honourable J. N . Lawson, Minister for Trade and Customs, resigned his appointment, and I was appointed to that portf olio. SECOND MENZIES MINISTRY.",12
4,Mr MENZIES,Unknown," I desire formally to announce to the House that, on the 14th March, 1940, the Ministry was reconstructed, and is now constituted as follows: The Right Honourable Robert Gordon Merizie9, KC., M.P - Prime Minister, Minister for Defence Co-ordination and Minister for Information. The Honourable Archie GalbraitJh Cameron, M.P - Minister for Commerce and Minister for the Navy. The Right Honourable William Morris Hughes, K.O., M.P Attorney-<Jeneral and Minister for Industry. Brigadier the Honourable Geoffrey Austin Street, M.C., M.P - Minister for the Army and Minister for Repatriation. The Honourable Sir Henry Somer Gullett, KCMG., M.P - Vice President of the Executive. Council and Minister in charge of Scientific and Industrial The Honourable Sir Frederick Harold Stewart, M.P - Minister Supply and Development and Minister for Social Services. The Honourable Harold Victor Campbell Thorby, M.P - Post master-General and Minister for Health. The Honourable Percy Claude Spender, KC., M.P - Treasurer . Senator the Honourable George MCLeay-Minister for Trade and CuBtoms. The Honourable John MCEwen, M'.P. - Minister for External Affairs. Senator the Honourable Hattil Spencer Foil-Minister for the Interior. The Honourable James Valentine Fairbairn, M.P - Minister for Air and Minister for Civil Aviation. Senator the Honourable Philip Albert Martin MCBride-Minister assisting the Minister for Commerce. The Honourable Arthur William Fadden, M.P - Minister assisting the Treasurer and Minister assisting the Minister for Supply and Development. Senator the Honourable Herbert Brayley Collett, O.M.G., D.S.O., V.D - Minister in charge of War Service Homes and assisting the Minister for Repatriation. The Honourable Horace Keyworth Nock, M.P - Minister assisting the Prime Minister, Minister in charge of External Territories, and Minister assisting the Minister for the Interior. Although I have been nominally appointed Minister for Information, Sir Henry Gullett, who previously held the portfolio, will continue to administer the department. The Minister for Trade and Customs will be represented, in this House by Mr. Spender, the Minister for the Interior by Mr Nock, and the Minister in charge of War Service Homes by Mr Street. NA (ADMINISTRATION) BILL 1940. . Motion (by Mr MENZIES) agreed toThat he hare leave to bring in a bill for an act to amend the Seat of Government (AdResearch. ministration) Act 1910-1939. Bill brought up, and read a first time. for Silting suspended from 3.S8 to 6 p.m. NA W. H . WILKS.",13
5,Mr MENZIES,DEATH OF THE HONORABLE," It is with regret that I inform honourable members that the Honourable William Henry :Wilks, a former member of this chamber, died in Melbourne on the 5th February last. Mr Wilks enjoyed the distinction of being a member of . the first Commonwealth Parliament. He was elected to represent the Division of Dalley in 1901, and held that seat until the general elections of 1910, When he was defeated. Prior to entering the Commonwealth Parliament, he had been a member of the Legislative Assembly of New South Wales for a period of seven years, so that in total he had a very long and an extremely useful public career. His Commonwealth parliamentary service included the occupancy of the position of Government Whip in 1904-5, of Chairmanship of Committees in 1905-7, and of Chairmanship on the Royal Commission on Postal Services in 1908. Many years have passed since the late Mr Wilks held a seat in this Parliament; therefore, he may be personally unknown to a large number of honourable members. I , of course, did not know him in his capacity as a member of this Parliament, but I had the advantage of some personal acquaintance with him a number of years ago, and I am quite sure that I speak on behalf of all honourable members when I say that very great regret will be felt on both sides of the House at the passing of a man who, for a long period of years, rendered noted service to the State of New South Wales in the Parliament of that State and tc the people of Australia in this Commonwealth Parliament. I recall a remark made by the Leader of the Opposition (Mr Curtin) on the occasion of a similar motion last year, when he drew attention to the very special place that was occupied in the parliamentary history of Australia by those who were members of the first Commonwealth Parliament. They were, so to speak, pioneers of the parliamentary institution of the Commonwealth at that time-a . new Commonwealth, with a form that was little understood, and a future that was necessarily hidden. We have great reason to be grateful to the men who worked in this Parliament in its early and formative years. Accordingly, I am quite sure that there will be special regret at the passing of yet one more of those men who held membership of the first Commonwealth Parliament. I desire, on behalf of the Government and of Parliament, to extend our very deep sympathy to the widow and family of the late Mr Wilks in their bereavement. I moveHint this House records its sincere regret at the dcatli of the Honourable William Henry Wilks, a former member of tlio House of Representatives for the Division of Dalley and a member of the First Commonwealth Parliament, places on record its appreciation of his meritorious public service, and tenders its deep sympathy to his widow and family in their bereavement.",13
6,Mr CTTETIN,DEATH OF THE HONORABLE," I beg to second the motion. Like the right honourable the Prime Minister (Mr Menzies), I had no personal association with the late Mr Wilks; but all of us in this place are sufficiently well informed regarding tihe history of the federation to know that a man who, in the first decade of its existence, shared the tremendously difficult task of piloting this Commonwealth through its infant years, was one who not only had a great and an exceedingly important trusteeship for the future of Australia, but also, by reason of his previous membership of the Parliament of New South Wales, and his successive re-elections to this Parliament, must have won a very high place in the. regard of his contemporaries. It is, I believe, true, that all of the members of the First Commonwealth Parliament, apart from the privilege that they had of being the first members of this National Parliament, were in themselves men of very great capacity. Most of them had served in the Parliaments of the States, and some of them will, I think, remain for all time imperishable figures in our national history. Although every member of the Parliament could not occupy a place in the Government, I think that it must be true that there was a large number of them who were none the less of very great value to the public life and the public service of the day. So far as my reading enables me to form an opinion, I should say that the late Mr. Wilks was far from being the least of those men. Even to be the humblest in such a distinguished gallery was indeed to be a very important figure. I pay tribute to the late honourable gentleman's work, and on behalf of my colleagues and myself offer sympathy to his bereaved family. Mr AECHJ.E CAMERON (BarkerMinister for Commerce) - I desire to associate the Country party with all that has been said concerning the late Mr Wilks, and on behalf of that party extend sympathy to those who have been bereaved.",14
7,Mr EOSEVEAE,DEATH OF THE HONORABLE," I associate myself with the very kindly remarks that have already been made in memory of the late honourable member for Dalley.' As has been indicated, the late Mr Wilks was one of the pioneers on the unblazed track of Federal government, and played a very important part in the early work of this Parliament. He was a man of considerable political courage, and although his particular shade of politics was not entirely in harmony with that of the electorate that he represented, nevertheless, for nine years, he served faithfully the party to which he belonged in a division which has since transferred its political allegiance to another political party. He played a prominent part in the affairs of both the State of New South Wales and the Commonwealth, and was always a fearless fighter on behalf of those whom he held dear. By reason of my very early recollections of the political struggle in this particular electorate, I can say of him that, whatever his views were, he placed them fearlessly before the people and was at all times a fair fighter in the interests of those whom he represented. It is to his credit, too, that although he has been dissociated from the work of this Parliament for many j'ears, he continued to retain an interest in the' politics of this country. The opinions that he expressed to political friends as well as to political opponents were valuable, because of the wide experience he had had in politics. I desire to associate his old friends, as well as his old political opponents in my electorate-wh o speak well of him-wit h the remarks that have been made, and on behalf of the present generation in that electorate, convey very sincere sympathy to his relatives, as well as to the country in general, in the loss of one of its most prominent citizens.",14
8,Mr HUGHES,DEATH OF THE HONORABLE," I desire to associate myself with the remarks made by the Prime Minister (Mr Menzies) and those who have also spoken on this motion. I knew Mr Wilks very well. He and I were close personal friends. We entered the Parliament of New South Wales at the same time and remained together in that legislature until the establishment of the Commonwealth, when we were both returned to this Parliament. I knew him intimately. He was a bright spirit. We were not members of the same party, but he was a man of democratic instincts. He served his country well. He was an upright and honourable man, and one in whose friendship I rejoiced. I deeply regret his death. Question resolved in the affirmative, honourable members standing in their places. Motion (by Mr MENZIES) agreed toThat Mr Speaker be requested to transmit to Mrs Wilks the foregoing resolution, together with a copy of the speeches delivered thereon. NA W. 0. HILL .",15
9,Mr SPEAKER,THE LATE HONORABLE, I have received from Mrs W. C. Hill a letter thanking the House for its resolution of sympathy. NA INSPECTORS.,15
10,Mr GEORGE LAWSON,APPOINTMEN T OF INDUSTRIA L,"Some few weeks ago the Attorney-General's Department advertised positions of industrial inspectors. Has the department yet considered the applications received? If so, when will the proposed appointments be made? What will be the actual duties of those inspectors?",15
11,Mr HUGHES,APPOINTMEN T OF INDUSTRIA L,A number of applications has been received.,15
12,Mr GEORGE LAWSON,APPOINTMEN T OF INDUSTRIA L,How many?,15
13,Mr HUGHES,APPOINTMEN T OF INDUSTRIA L,"When I say ""a number "" I mean a number.",15
14,Mr CURTIN,APPOINTMEN T OF INDUSTRIA L,Does the right honourable gentleman mean a great number?,15
15,Mr HUGHES,APPOINTMEN T OF INDUSTRIA L,"I mean a great number. They are not so numerous as the sands of the seashore, but they are getting on that way. The closest scrutiny, as the honourable gentleman will appreciate, is necessary in order that the great qualifications of applicants may be sifted and duly passed on. This will take some time; we are at work on it now. THE PUBLICIST.",15
16,Mr HARRISON,APPOINTMEN T OF INDUSTRIA L,"Has the Acting Minister for Information had an opportunity to look at certain articles contained in The Publicist, which are articles of a seditious and disloyal kind? If he has, what action does he propose to take to see that statements of that kind are not published?",15
17,Sir HENRY GULLETT,APPOINTMEN T OF INDUSTRIA L,"I assure the honourable gentleman that articles of the kind to which he has referred and which I have read for the first time today in this month's issue of The Publicist, will not appear in any subsequent number. PUBLIC ACCOUNTS COMMITTEE.",15
18,Mr SHEEHAN,APPOINTMEN T OF INDUSTRIA L,In view of the vastly increased commitments owing to the war will the Treasurer consider reconstituting the Parliamentary Accounts Committee in order to scrutinize all expenditure ?,16
19,Mr SPENDER,APPOINTMEN T OF INDUSTRIA L,I shall. . NA COMMONWEALTH ARBITRATIO N to the growers? COURT.,16
20,Mr HOLT,PENAL POWERS OP,"I ask the Priine Minister if it is a fact that, as the result action taken hy a previous Administraknow tion, the only penal power now available to the' Commonwealth Arbitration Court in respect of any award which not obeyed by a union is the power de-register that union? If that is a fact, will the Prime Minister consider taking prompt action either under powers ferred upon the Government by the or National Security Act or under powers conferred by legislation to be passed through this Parliament in order power the Commonwealth Arbitration Court to discipline any union disobeying an award of the court?",16
21,Mr MENZIES,PENAL POWERS OP,The honourable gentleman's question substantially and accurately .sets out the present position. The Government has under immediate consideration the introduction of legiscase lation to bring about changes in that position. APPLES AND PEARS.,16
22,Mr FROST,PENAL POWERS OP,"Has the attention the Minister for Commerce been drawn to a. report in the Sydney Daily Telegraph in reference to the conveyance of fruit from the wharves to the Sydney market? The statement readsDelivery of thousands of cases of apples and pears was held up yesterday morning while members of the Master Fruit Carriers' Association conferred with the Apple and Board. The carriers complained about the carting arrangements controlled by the board. "" Conditions have been chaotic ever since Apple and Pear Acquisition Scheme was introduced,"" said the secretary of the Master Fruit Carriers' Association' (Mr J. V. Sheridan) yesterday. "" One of our members waited on Monday from 7 a.m. t ill 3 p.m. expecting to cart 1,800 cases of apples to an agent."" "" A f t e r that long wait all he got was 78 cases."" Will the Minister have an investigation war made of the delivery from the Sydney wharves of fruit acquired by the Commonwealth Government, as the Apple and Pear Board in New South Wales seems to be trying to make a failure of the marketing scheme, thus causing heavy loss",16
23,Mr ARCHIE CAMERON,PENAL POWERS OP,I have not seen the paragraph but I shall look of at it and let the honourable gentleman what the position is.,16
24,Mr JOHN LAWSON,PENAL POWERS OP,"Is the Minister for Commerce in a position to is say what payment has been made under to the apple and pear acquisition scheme in respect of each case of fruit? Will he explain the basis upon which future payconments will be made, and state whether not it is a fact, as reported, that it is not intended to make any further payment in respect of apples and pears until to emafter August of this year? Mr Archie GAMER ON - The first payment was Is. 4d. a case in respect of three-quarters of the assessed crop of each grower. A second payment of Sd. a. case in respect of apples, and an additional Is. a case in respect of pears, has been - authorized. Another payment, of Is. a in respect of approved qualities delivered to the board's agents will be made on delivery of the fruit. As to the third part of the honourable member's question, I inform him that no person has any authority to say that no further payment of will be made before August next.",16
25,Mr MAHONEY,PENAL POWERS OP,"Has the Minister for Commerce received any urgent communication from exporters of apples and pears in Tasmania who have been put out of business because of the inauguration of the apple and pear acquisition scheme, and will he see that the promise made Fear by the Prime Minister to the Leader of the Opposition, that these men would be given an opportunity to participate in the their regular business of exporting apples and pears, will be honoured ? Will he say whether he intends to take any action in the matter?",16
26,Mr ARCHIE CAMERON,PENAL POWERS OP,"Repre - butter sentations along' the lines mentioned by; the honourable member have been made, that of margarine. both personally and by letter. It wouM taketoolong to give details at. thisstage', but I am prepared to. discuss, the matter with. thei honourable gentleman in my, offico on. some, convenient occasion.,",17
27,Mr LANE,PENAL POWERS OP,"Is the Minister representing the Minister, for Commerce aware fclr.ait,, under the operations; of the and Pear Board, fruit agents in Sydney are licensed, hy the State Government? In view of the fact that a committee appointed by the board has prevented' 1 large number of fruit agentsfrom selling apples and pears, will! the honourable gentleman, Who-, we well' know, has> inan terviewed every interest,, state, what he intends to> adopt.? ""Will he see, that these committees are not allowed flar to grantly to> prejudice, large, sellers, of and pears., and. advance the interests of soma of thei-E friends, who are very small sellers, of those, fruits?",17
28,Mr ARCHIE CAMERON,PENAL POWERS OP,"Doubt: less this: matter will be the subject: of dis^ cussion before long. When the opporter tunity occurs, I shall mate - a full ment on it. MARGARINE.",17
29,Mr FRANCIS,PENAL POWERS OP,"In . view of the immense: salesof margarine, against the sale-, of dairy p-roductsi both in Australia and overseas and in view of the. fact that the prices existing today in. respect salesto Great Britain will expireon' 30th Junenext, will the Minister for Commerce let the Houset know if lie made any representations for the conwill tinuance of theagreement in respect of sales of dairy produce to Great Britain and after that date? And if so, what are the proposals? Can the Minister give are unemployed. un.y hope that margarine will not continue to affect the sale of dairy products Mr ASCHIE. CAMERON - That other questionisa matter for discussion ber tween the Commonwealth and the United Kingdom at present. The disposal of margarine in the United Kingdomde' =penis very largely - on. theattitude of imperial Government-. The biggest diffisearching culty is the high, price of Is-. 7d. per lb-, in the United Kingdom at which price has. been fiixedy which pricej of course, is very high in comparison with 1 WOOL APPRAISEMENT .",17
30,Mr MARTENS,PENAL POWERS OP,"Has the Government yet decided to establish, awool appraisement centre atTownsville? ",17
31,Mr ARCHIE CAMERON,PENAL POWERS OP,"No . Apple Mr Forde - I ask the Minister for Com-Biereetogive mean assurancethat when consideration is being given to the establishment of additional centres for a wool, appraisement,, the claims of Rockhianap.ton, Gladstone' aaid other centres will be bonie is* mind. I should alsolike assurance thai;,, if necessary, deputapolicy tions from Rockhampton, Gladstone and ether centres will begiven an opportunity re-state tlieir claims' for appraisements apples to be made: inthose important centres-?Mr Archie"" CAMERON - I assure the Deputy Leader of the Opposition that the claims of the towns in his electorate will be considered in this: connection. Mr SCHOLFIELD. - I ask the Minisf b i Commerce whether, when the stateGovernment is giving consideration to the establishment of new appraisement centres, the claims of Portland, Victoria, will bereviewed!? Mr Archie' CAMERON - Yes- .",17
32,Mr WHITE,PENAL POWERS OP,"Is the Minister for Commerce in a position to sa.y whether any foreign wool appraisers, other than of men of French nationality are employed the by the Central Wool Committee, and can he give the approximate number of such has men and their nationalities ? Further, he say whether the employment of foreigners as appraisers is justified, in view of the fact that, capable Australian wool' appraisers who were willing to act",17
33,Mr ARCHIE CAMERON,PENAL POWERS OP,"There ? are foreign appraisers of nationalities than French in the employ of the Central. Wool Committee. I cannot state the number of sueh men, but-if the. honourable gentleman desires the information,, I shall liave inquiries made, although some the correspondence' and considerable time in 1 for' iHi would be entailed. I point out that'- before the war, Australian wool, was sold to buyers of many; nationalities who had their representatives here. The system of appraisement is based on tliere being one appraiser to represent the buyer or the prospective buyer, another to represent the seller, the third to be independent. look into the honourable member's question, and shall supply him with the best information which it is possible to obtain, AUSTRALIANIMPERIALFORC E. SBI\AKATION ALLOWANCES-- TRAINING OF VOLUNTEERS INTHEIBOWN STATES.",17
34,Mr WHITE,PENAL POWERS OP,""" Will the Minister for the Army investigate the present inequitable basis on which separation allowances are paid to widowed mothers of men who have enlisted in the Australian ""Imperial Force, whereby the mother of an unemployed man receives nothing except the allotment Which is deducted from his pay whereas in other cases varying amounts are paid; and will he also bring down some equitable scheme whereby separation allowances will be paid to all?",18
35,Mr STREET,PENAL POWERS OP,"The ""whole question of allowances for dependants is at present under review 'by the Government with a view to removing anomalies and inequities wherever they exist. _ Mr Lazzarini - Will the Minister for the Army in f o rm the House what precautions, if any, are taken by the military authorities to protect the interests of wives and children of soldiers who have gone overseas? I have already furnished the Minister with particulars of two cases in which women other than the wives of the soldiers concerned have been drawing separation allowances, while the wives and their children have 'been in want.",18
36,Mr STREET,PENAL POWERS OP,"I think that the honourable member's question, has probably been covered by the answer which I .gave to a previous question. I point out that the records office must accept the declaration of the soldier regarding his dependants. If he mak.es a false .declaration some time must necessarily elapse before the matter can be put right. Mr :""N""AiRW,-Will the Minister for the A r m y in f o rm me whether any volunteers in Western Australia for ;servic,e abroad are now .being .trained in the Eastern States? ""If sp, will he .give me an assurance that that policy will he discontinued?",18
37,Mr STREET,PENAL POWERS OP,"W it h the exception of certain technical units, particularly the artillery, the engineers and the signallers, the great majority of the trppps will be trained in the States in which they enlist. I shall This procedure will be contrary to the practice adopted in the case of the Sixth Division.",18
38,Mr MAHONEY,PENAL POWERS OP,"Will the Minister for the A r m y take immediate steps by regulation to meet an anomaly in the pay of dependants of soldiers going overseas ? A boy may allot to his mother 2s. out of 5s., but she gets nothing from the Commonwealth Government. Will the Government take the necessary steps tp give 2s. in cases where 2s, is allotted and Is. where Is. is allotted in the same ratio as allotments of 3s, Jo wives are supple^ men ted. A lot of the hoys going overseas dp not understand the position. ;",18
39,Mr STREET,PENAL POWERS OP,As I .said earlier the dependants' allowances are at present under review.,18
40,Mr MAHONEY,PENAL POWERS OP,Will that aspect be taken into consideration?,18
41,Mr STREET,PENAL POWERS OP,Yes .,18
42,Mr JAMES,PENAL POWERS OP,"Is the Minister for .the Army aware that imdue hardship is at present being inflicted upon dependants of members of the Australian Imperial Force because of the way in which regu=lat'ions governing the .allotment ' of soldiers'* pay are being administered? In one instance, the details of w'hich I have communicated to the department, an unmarried soldier had made an allotment of pay to his mother. Subsequently he married, but the department refused tp make an allotment, fr.om his pay to the wife. When representations were made on the matter, she was informed that it would he ne.cess.ary for her to obtain a .court order against her husband.. I i i aijother case, a soldier .deliberately left his wife, who was in a delicate state of health, without any provision at all, and she had to go to the court for - an orderI ask the .Minister whether it is a fact .that, in that .particular .case., it was necessary .to .phtaiu a grant from the Loiid Mayor's Fund in Newcastle sp that the woman might he .able to buy the equipment necessary to .enable her"" to .go into hospital for the bi-rth .of her child ?",18
