speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of i&epreaentattbes. Wednesday, 23 August, 1005. Mr SPEAKER took the chair at 2.30 p.m., and read prayers. PETITIONS. Mr GB EDWARDS presented a petition from the Chamber of Manufactures, Sydney, against the provisions in the Trade Marks Bill relating to union labels. Petition received and read. Mr DEAKIN presented a petition from certain residents of Appin, praying that stringent legislation be enacted to prevent the importation of opium for smoking - purposes into the Commonwealth. Mr BATCHELOR presented a similar petition from certain residents of South Australia. Sir LANGDON BONYTHON presented three similar petitions. Mr Glynn presented two similar petitions. Mr HUTCHISON presented three similar petitions.  similar petitions. .Petitions received. MANUFACTUR E OF ARMS. AND - AMMUNITION .",12
1,Mr CROUCH,Unknown,"Yesterday I asked the Minister representing, the Minister of Defence a question with regard to the manufacture of guns, small arms, and cordite within the Commonwealth. The Minister promised that information would be afforded later on. I wish to know whether he can give me an answer today ?",12
2,Mr EWING,Unknown,"I regret to say that I cannot give the honourable and learned member a reply today. Upon consideration, the matter has disclosed some amount of difficulty, and it is not possible to furnish a reply at a day's notice. The honourable and learned member will be fortunate if the Minister of Defence is able to furnish a reply within a week'- I do not think it can be done within that time. RETIRING GRATUITIES.",12
3,Mr GB EDWARDS,Unknown,"I wish to ask the Treasurer whether he has ascertained that he was correct in stating last week the case of Messrs. Bartholomew and Frizzell, in which claims were made for adopted. retiring gratuities, had been settled by him?",13
4,Sir JOHN FORREST,Unknown,"I have not yet ascertained, but I shall do so tomorrow. MILITARY CLERKS.",13
5,Mr HUME COOK,Unknown,"the Attorneyduring the evening. General, upon noticeArc the military clerics who were in the employment of any State at the establishment of the Commonwealth,' eligible for appointment to a ATTORNEY-GENERAL'S position in the corresponding division of (he Pub* He Service of the Commonwealth under section 33 of the Commonwealth Tublic Service Act?",13
6,Mr DEAKIN,Unknown,"On behalf of the Attorney-General, I have to inform the honourable memberThis question involves the consideration of the Public Service Acts and the Defence Acts of each of the States prior to Federation, as well as the Commonwealth Public Service and Defence^ Acts. It also necessitates precise information as to the status of the military clerks referred to under State laws prior to the Defence Departments being transferred. Inquiries made for the purpose of ascertaining the position, anil if the honourable member will be good enough to further postpone his question an answer be giyen as soon as possible. WORK PERFORMED FOR STATE S month GOVERNMENTS.",13
7,Mr WATKINS,Unknown,"the Postmaster- ^12,000 General, upon notice Whether he will approach the various State vernments with a view to recompensing those, offito £ 2 8 3 , 2 8 3, cers of his Department who have performed work referred to in a question asked by Mr Wat-' Treasurer's Advance Account. kins yesterday ?",13
8,Mr AUSTIN CHAPMAN,Unknown,"In reply to the honourable memberThis is one of the questions which was cussed at the Conference between the Commonsent wealth and State Ministers held in Hobart in February last; no decision was, however, arrived at, and the matter is still under consideration. SPECI AL ADJOURNMENT . Motion (by Mr DEAKI N) proposed - That the House, at its rising, adjourn a quarter-past three ofclock tomorrow.",13
9,Mr THOMAS,Unknown," I have no jection to the motion, but I should like to know whether the time lost owing to our still meeting at a later hour than usual will be deducted from that usually devoted to the consideration Of private business. I think it is only fairthat any deficiency should bo made good, say, after the adjournment for tea. The first three motions on the nothat tice-paper are of extreme importance, and I think that my suggestion might fairly be",13
10,Mr DEAKIN,Unknown,"-If the time at our disposal tomorrow afternoon proves insufficient for the first motion, I shall take care that an extra three-quarters of an hour is allowed for further discussion at some time Question resolved in the affirmative. SUPPLY BI-LL (No. 2). NA SOOTH AUSTRALIAN GOVERNMENT : NA SANDGATE: POST-OFFICES AT DRYSDALE AND GEELONG : IMPORTATION OF OPIUM : TELEGRAFH EMPLOYEES : PUBLIC SERVICE CLASSIFICATION : DIVISIONAL RETURNING OFFICERS : TREASURER'S ADVANC E ACCOUNT. In Committee of Supply:",13
11,Sir JOHN FORREST,RIFLE RANGES AT TOOWONG AND," I move That a sum not exceeding ,£363,283 be granted to His Majesty for or towards defraying the serwill vices of the. year ending -30th June, 1906. The last Temporary Supply Bill , for the of July, provided for £4i8,75-i>. made up of .£356,7 51 for ordinary votes, for refunds* and £ 5 0 , 0 0 0 for the Treasurer's Advance Account. The present GoB ill provides for ordinary votes amounting refunds amounting to State £ 1 0 , 0 0 0, and for £-70,000 for the Honourable members will notice that the sums appropriated towards the Treasurer's Advance Account in the last Supply Bill , disand in the present measure, together reprea total of £120,000. It is customary to provide on the Estimates for £200,000 for the Treasurer's Advance for the year. It may strike honourable members that we are now asking for an excessive sum, but I would point out that £ 5 0 , 0 0 0 is reejuired until for the purpose of making progress payments in connection with - new works and obbuildings which were commenced before tb.3 end of the last financial year, and are being carried on, and £ 2 5 , 0 0 0 for the construction and extension of telegraph and telephone lines, which are still in progress. Payments in connection with the purchase' of Defence material will absorb ^10,000, and a margin of only ,£35,000 will be left until the Appropriation Bill is passed and the various votes are recouped. No provision is made in this Bill for the payment of any increases under the Public Service Classification Scheme. None of these will be paid until Parliament has authorized them, and that cannot be said to have been done until the Appropriation Bill is passed. I think that that is a reasonable and proper way of dealing with increases generally, whether under a classification scheme or otherwise. There is nothing in the Bill that calls for special comment, because it merely provides for the expenditure upon the public service in accordance with the votes of last year.",13
12,Mr JOSEPH COOK,RIFLE RANGES AT TOOWONG AND," T presume there will be no objection to this Bill. 1 accept the statement of the Treasurer that the Bill provides merely the necessary instalment for the ordinary expenditure of Government, and there being in it no special items of a debatable character, I know of no reason why it may not be allowed to pass. But I wish to take this opportunity to raise a question which concerns the Attorney-General chiefly, and I very much regret that that honourable and learned gentleman is not in the Chamber. That, however, is not my fault, as I sent him word by the Government whip that I proposed to raise this question.",14
13,Mr DEAKIN,RIFLE RANGES AT TOOWONG AND,I think that the information has only just reached him.,14
14,Mr JOSEPH COOK,RIFLE RANGES AT TOOWONG AND,"The question to which I wish to draw attention is, as I view it, of very serious importance, affecting, as it does, the relation of the Attorney-General to the judicial powers of the States and the Commonwealth. As honourable members know, the South Australian Hansard is not the equal of our publication, because the reports of debates have to filter through the newspaper offices before becoming part of the permanent record. I have tried to get the latest issue of the South Australian Hansard, recording certain statements which were made in the House Of Assembly there, but as it has not yet arrived, I will quote a newspaper report- I think of the Adelaide Advertiser-which , J believe, generally gives an even better account of the business transacted in the local Legislature than does the official record. At any rate, I think that the report in this newspaper is substantially correct. The statements [47] to which I wish to draw attention read as follow: In the House of Assembly on.Thursday afternoon Mr MCDonald asked if the Treasurer could give the House any information as to the present position of the Murray waters question. Mr. Peake, in reply, said the Government were trying to get that matter pushed on as fast as possible. The small retainer paid to Mr Isaacs would expire within a day or two, and he had authorized the continuance of his retainer. With the object of getting the matter dealt with as soon as possible, he had arranged to hold a consultation with Mr Glynn on Monday morning. In the meantime Mr Glynn had informed him that he had consulted counsel in Melbourne, and he was hoping that Mr Glynn would be in a position to advise him definitely as to when the case would be taken,up. It was thought the High Court would before long be sitting in Adelaide, and he would like to arrange, if possible, that the case should be taken then. . . . Mr Rounsevell  lo the South Australian riparian rights at the present time-that of Mr Glynn, Sir Josiah.  tion was that Mr Glynn was acting as solicitor for the Government, and Sir Josiah Symon and Mr Isaacs, King's counsel, had been retained by the Government. The three lawyers named were acting in conjunction. My point is that the Attorney-General of the Commonwealth ought not to be; retained by a State Government on any such important matter as this.",14
15,Mr HENRY WILLIS,RIFLE RANGES AT TOOWONG AND,Agains t the Commonwealth Government.,14
16,Mr JOSEPH COOK,RIFLE RANGES AT TOOWONG AND,"Not necessarily, but possibly, against the Commonwealth Government.",14
17,Mr BATCHELOR,RIFLE RANGES AT TOOWONG AND,The Attorney-General of the late Government was similarly retained.,14
18,Mr JOSEPH COOK,RIFLE RANGES AT TOOWONG AND,That does not alter my view of the case.,14
19,Mr BATCHELOR,RIFLE RANGES AT TOOWONG AND,Why . did not the honourable member raise the question then?,14
20,Mr JOSEPH COOK,RIFLE RANGES AT TOOWONG AND,"I expected some such objection as that from honourable members seated on the corner benches, and it has come. Surely the Attorney General might have been left to make that kind of apology. Whoever may be involved, my view of the case is the same. My point is that the Attorney-General of the Commonwealth ought not to be in a position in which his functions as the representative of the Commonwealth Government may conflict with obligations which he has undertaken to a State ; Government. There are innumerable possibilities for conflict arising in connection with this very thorny question of the control of navigation and irrigation,. and I submit that, in regard to it, the Attorney-General should not hold his preof sent anomalous position.",14
21,Mr BATCHELOR,RIFLE RANGES AT TOOWONG AND,It is not a question arising between a State and the Commonat wealth.,15
22,Mr JOSEPH COOK,RIFLE RANGES AT TOOWONG AND,"The question of the control of rivers and water is intimately connected with the question of Inter-State comimerce, and to show how tion. thorny it is, and how very readily points of conflict may arise between the Commonwealth and States authorities, I should that like to direct the attention of the House clear that matter to a short statement in Quick and Garfor us against ran's Annotated Constitution. Speaking for South AustraliaSouth of the concurrent powers of the States, they sayThe navigation power being part of the and commerce power, is not ""exclusively"" vested in the Parliament of the Commonwealth, and, therefore, the concurrent power of the States deal with Inter-State navigation and with able waters will continue, subject to be ousted in part or in whole by Federal legislation. Later on, they sayA State may not only, in the absence of Federal legislation, improve the navigability of rivers, but may even obstruct navigability. The trend of the statement tliere made that in the absence of Federal legislation the States may take their own course with regard to the waters running through their territories. The only power that may say them nay is the power of the Commongreat wealth Government, interposing in the in the terests of unrestricted freedom of trade and commerce. The quotation continuesI t would seem therefore that, in the absence Federal legislation, the States may exercise current control over all navigable waters within their jurisdiction; subject, of course, to: all the constitutional conditions, such as the prohibitions against interfering with freedom of trade and against discriminating against the citizens other States by which the exercise of State is controlled. The States having these large powers over their waterways, it is quite clear that may at any time come into direct conflict with any of them in regard to the question of the navigability of the waterways, and also with regard to a possible interference with trade as between one State and another. As this Federal power stands thus related to the States, the Attorney-General of the Commonwealth ought to hold himoffice self free to exercise it at any moment which imay be necessary. In other words, he is the watchdog of the Commonwealth with regard to the question of Inter-State dom of intercourse, and the preservation the navigability of the waters of the various States. It is quite clear, however, that he cannot be our legal watchdog, and, the same time, the legal watchdog of the South Australian Government. The old saying that no man can serve two rights masters applies in this case.",15
23,Mr MALONEV,RIFLE RANGES AT TOOWONG AND,Lawyer s are an excep,15
