speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. Tuesday, S December, 1985.",10
1,Mr SPEAKER,Unknown,"Hon. G. J. Bell) took the chair at 2.30 p.m., and read prayers. HOUR OF MEETING . Motion (by Mr LYONS) agreed toThat the House at its rising adjourn until 11 a.m. tomorrow. LEAVE OF ABSENCE . Motion by (Mr LYONS)-by leaveagreed toThat leave nf absence for one month be given to the honourable member for Eden-Monaro  business. TARIFF BOARD REPORTS. Mr WHITE laid on the table reports and recommendations of the Tariff Board on the following subjects:Bicycles with wheels not exceeding 18 inches diameter and frames not exceeding JS inches in length. Roots; shoes, slippers, clogs, pattens and other footwear (of any. material) n.e.i.; boot and shoe uppers nnd tops (except of felt) ; cork, leather, and other socks or soles, n.e.i. Cherries, either crystallized, preserved or partly preserved. Clothes wringers for household use. Coin mechanisms for prepayment gas meters und indexes for gas meters, imported separately. Glassware. Manufactured stationery. Ore dressing machinery and appliances n.e.i., and accessories-, smelling, leaching and metal-refining appliances; rock boring machines n.e.i.; mining machinery n.e.i. Quilts, counterpanes and bedspreads. Hat and mouse traps. Sparking plugs. Spirit for the manufacture of scents, toilet preparations and essences. Towels n.e.i., cut or uncut; towelling n.e.i., in the piece whether defined or not for cutting up; terry cloth and terry robing in the piece; towels of crash, dowlas, far, glass cloth, honeycomb, kitchen towelling, tea towelling. Ordered to be printed. AIR FORCE. R ANGE OF AIUCRAFT - LOCAL MANUFACand TURE-DEPARTMENTA L",10
2,Mr FAIRBAIRN,Unknown,"In view of the alarming statement published in the press today that the aircraf t carrier H . M . A . S. Albatross cannot proceed to assist in the search for the American airmen missing in the Antarctic partly because of insufficiency of the range of her aircraft, will the Minister for Defence inquire as to whether the range of other aircraft used by the Royal Australian A i r Force, particularly the latest types purchased, is sufficient to enable them to undertake work that they would be called upon to do in the defence of a continent the size of Australia?",11
3,Mr ARCHDALE PARKHILL,Unknown," Working through ice floes in the Antarctic is very different from what the Albatross would be called upon to undertake in defensive operations, although she could have done what was required in this case, had the circumstances rendered that course necessary. I am prepared to admit that her aeroplanes have a range of only 500 miles, but the latest machines purchased by the Defence Department are identical with those used in Great. Britain , and their purchase was made on the best technical advice procurable in Australia and Great B r it a in .",11
4,Mr HAWKER,Unknown,"Can the Minister for Defence give an assurance that, in the selection of aeroplanes for the Royal Australian A i r Force, proper consideration has been given to the fact that, fighting aeroplanes needed for the defence of Great B r it a in have a much smaller range and petrol-carrying capacity than those needed in Australia, with its longer coast line and greater distances? Is attention being given to the possibility of adapting English aircraf t to make them suitable for Australian defence conditions?",11
5,Mr ARCHDALEPARKHILL,Unknown,"I can give the honourable member an absolute assurance that the suggestion contained in his question is already being given effect. Modifications on the lines suggested have been made in accordance for- with Sir John Salmond's report, upon which the air defence policy of Australia is based.",11
6,Mr HOLLOWAY,Unknown,"H as the Defence Department recently considered, the advisablencss of encouraging the manufacture repair of aeroplanes in Australia by POLICY. subsidizing manufacturers who are prepared to train aeronautical engineers in this country?",11
7,Mr ARCHDALE PARKHILL,Unknown," Inquiries of a most exhaustive character are being made, but not exactly on the lines indicated by the honourable member. I shall be glad to give consideration to the suggestion contained in his question. Later:",11
8,Mr BRENNAN,Unknown,"As one expert to another, I should like to ask the Minister for Defence a question based on some observations appearing in a book recently published over the name of W . M . Hughes, in which it is stated that the Minister' for Defence is proceeding effectively with a scheme of air defence. Th'j question is, whether the Minister has read a short report appearing in the most recent issue of the Sydney Bulletin in these words the first part of Air Marshall Sir John Salmond's plan which is several years old. and in a word is obsolescent. Is that all the Minister is doing?",11
9,Mr ARCHDALE PARKHILL,Unknown," This report emanates from a journal that was once great, but the only thing great about it now is its cover. This particular statement is about as unreliable as every other statement which the Bulletin has recently published. Honorable - MEMBERS - Surely not every statement?",11
10,Mr ARCHDALE PARKHILL,Unknown," Every statement! There is not a word of truth in the statement referred to. As a matter of fact, the programme regarding air defence of the country, which Sir John Salmond laid down, provided for a certain portion of it to occupy eight years. That portion is being done within the three years' programme now being carried out by this Government. The rest of the article contains equally gross misrepresentations and inaccuracies. NA SHALE.",11
11,Mr BEASLEY,PRODUCTION OF OIL FROM,"As the Government's defence policy is based on the mechanization of military units, and the rapid development of aerial defence, does the Minister for Defence consider that the local production of oil is vital to its economic application? If so, can he say whether the Government proposes to develop the shale oil resources of Australia as a part of its defence policy, by providing a home supply of fuel oil similar to that produced from British coal for the defence forces of Great Britain? If the honourable gentleman does not consider as essential the local production of oil, does he not think that the expenditure of nearly £20,000,000 upon defence measures in three years is uneconomic and non-reproductive?",12
12,Mr ARCHDALE PARKHILL,PRODUCTION OF OIL FROM," First, it is the policy of the Government to develop the mechanization of the army. Secondly, while not imperative, it is important that Australia should have its own oil deposits, and produce its own oil requirements. Thirdly, the matter of the development of the shale industry, and the production of oil from shale is at present under the consideration of the Government, and every step is being taken to devise practicable and economic methods. The reply to the honourable member's last question is an emphatic "" No "". WATERFRONT DISPUTE.",12
13,Mr HUTCHINSON,PRODUCTION OF OIL FROM,"On account of the extension of the seamen's strike in Sydney, can the Minister for Industry give an indication as to what action, if any, the Government intends to take?",12
14,Mr LYONS,PRODUCTION OF OIL FROM,"The Government has not yet received an official intimation of the decision of the Seamen's Union in the matter. When it is received, I shall make a pronouncement of the Government's attitude. ROAD TO MUNITION WORKS.",12
15,Mr DRAKEFORD,PRODUCTION OF OIL FROM,"Hav e steps been taken, in conjunction with the Government of Victoria, to put in good order the road in Cordite-avenue, Maribyrnong, near the Commonwealth Munition Works, which is in a dangerous condition? If not, will the Minister for Defence see that they are taken as early as possible?",12
16,Mr ARCHDALE PARKHILL,PRODUCTION OF OIL FROM,It is not admitted that this road is in a dangerous condition. It is not dangerous either to ordinary pedestrians or in rela tion to the nature of the work that is being carried on at Maribyrnong.,12
17,Mr DRAKEFORD,PRODUCTION OF OIL FROM,The men think that it is.,12
18,Mr ARCHDALE PARKHILL,PRODUCTION OF OIL FROM," With very great respect, the men do not think so. This road is the entire responsibility of the Government of Victoria, and it is not the policy of the Commonwealth to discharge obligations which rightly belong to the States. NA DEPARTMENT. NEW APPOINTMENTS.",12
19,Mr STREET,EXTERN AL AFFAIRS,"Can the Minister representing the Minister for External Affairs state whether any appointments have yet been made to his department in pursuance of the policy of expansion recently decided upon? If not, how does the Government propose to make the appointments ?",12
20,Mr MENZIES,EXTERN AL AFFAIRS,"No appointments have yet been made. The matter is at present being considered by the Public Service Board, and, in due course, applications for positions will be invited by advertisement throughout Australia. PARLIAMENT. SESSIONAL PROGRAMME.",12
21,Mr MCEWEN,EXTERN AL AFFAIRS,"Will the Prime Minister consider the arrangement of an approximate time-table for the business of Parliament during the next sessional period, so that not more than adequate time may be given for debates in the early part of the session, and not less than adequate time for debates in the later part of the period?",12
22,Mr LYONS,EXTERN AL AFFAIRS,The matter raised by the honourable member is well worthy of the consideration of the Government before the beginning of the next parliamentary session. VOCATIONAL TRAINING.,13
23,Mr STAGEY,EXTERN AL AFFAIRS,"Is it the intention of the Government to proceed with the scheme for the vocational training of unemployed youths as submitted by Major Hutchin and myself?  of the Government to proceed, as soon as possible, with a scheme of vocational training, though perhaps not entirely on the lines suggested. AMERIC AN AIRCRAFT. ENTRY INTO AUSTRALIA.",13
24,Mr CLARK,EXTERN AL AFFAIRS,"Yesterday , in the absence of the Minister for Defence, I asked the Minister representing him a Australian question regarding the importation of American aircraft into Australia. Can the Minister for Defence give any inforwith mation regarding the Government's intentions ?",13
25,Mr ARCHDALEPARKHILL,EXTERN AL AFFAIRS,"by would leave-It has been decided by Cabinet permit the direct importation of Amerireviewed can and foreign aircraft under licences issued upon the recommendation of the civil aviation authorities. Licences would requirements. be issued only for the importation of new aircraft. Since 1928, a Customs proclamation has been enforced, which prohibited the importation into Australia or New Guinea of any aircraft that not arrived accompanied by a certificate of airworthiness issued or validated by a State party to the International Convention for the regulation of aerial navigation. Most nations are members of this convention, notable exceptions being the United States of America ancl Germany. The issue of this proclamament tion resulted in a virtua l ban can and foreign aircraft, owing to the difficulties involved in providing the tificates of airworthiness stipulated, many German aeroplanes have been imported in recent years, particularly into New Guinea, having been accomrelating panied by certificates of airworthiness validated by Sweden, or some other country which was a party to the convention. During the last few years, representations have been, received from many aircraft operators who desired permission to import American and foreign aircraft which they considered to be more suited to Australian conditions than those obtainable elsewhere. The position regarding airworthiness has altered materially since the issue of the Customs Proclamation in 1928. Several British dominions have accepted American aircraft for some years past, and more recently the United Kingdom has entered into a reciprocal agreement with the United States of America, recognizing the airworthiness of American aircraft, subject to certain technical requirements. There is, in consequence, now no bar to the operation of American aircraft in the United Kingdom. The Government's decision was also influenced by the difficulty that now faces operators in obtaining deliveries of British aircraft, due to the preoccupation of British manufacturers military orders, consequent on the expansion of the Royal A i r Force. The Government was satisfied that its decision assist the development of aviation to in Australia, but the matter will be when it becomes possible to secure reasonably prompt deliveries of British aircraft suitable to Australia's Consequent upon the Government's decision, a licence is being issued to Holyman's Airways Proprietary Limited for the importation of a Douglas D.C.2 aeroplane for use on the had Melbourne-Tasmania service. WAR SERVICE HMS.",13
26,Mr ARCHIE CAMERON,EXTERN AL AFFAIRS,Is the Minister administering War Service Homes yet in a position to make a statement regarding the decision of his departi n respect of the M u r r a y Bridge of Ameriwar service homes settlement?,13
27,Mr THORBY,EXTERN AL AFFAIRS,"I am not in a posicertion to make a definite statement regardbut ing the war service homes at M u r r a y Bridge and Tailem Bend, in South Australia. However, I have studied the files to these homes, and I recognize that special difficulties exist in regard to them. I am prepared to give further consideration to the proposition, put forward by the South Australian Government on the recommendation of a royal commission, and, early in the new year, I propose to visit South Australia in order to make a personal investigation. CANBERRA. HOTEL ACCOMMODATION.",13
28,Mr GARDEN,EXTERN AL AFFAIRS,"Las t night the Minisfhe ter for the Interior said that the lessee Hotel Canberra was unable to provide suitable accommodation for members of Parliament because he was unaware that Parliament would be sitting on Monday. .Now that we are back to a normal parliamentary sitting day, have arrangements been made to accommodate honourable members in the usual way?  thoro is some little congestion at the Hotel Canberra for reasons which I stated last night, but I think that any reasonable man will admit that the lessee is doing utmost to meet the convenience of memwire, bers of Parliament and other patrons. EMPLOYMENT OF YOUTHS. MATTER FOR PREMIERS CONFERENCE.",14
29,Mr HOLT,EXTERN AL AFFAIRS,"Has the attention of the Prime Minister been directed to the statement appearing in the Sydney Telegraph that 30,000 boys and girls will be leavtee ing school in New South ""Wales alone at the end of the year? In view of the portance of the question of their absorption into industry, can he give an indication that the Premiers Conference, to be held in. the new year, will give full sideration to the subject of youth emundertaking ployment?",14
30,Mr LYONS,EXTERN AL AFFAIRS,"I replied to a question on somewhat similar lines yesterday, indicated that this question has received, and is receiving, the consideration of the tion? Government. The question of the Premiers Conference is a little bit in air. It was intended to hold it early the new year, but it is now not likely be held at that time. In the meantime, the Government will give full consideraCustoms tion to the point raised.",14
31,Mr CURTIN,EXTERN AL AFFAIRS,"Can the Prime MinisNevertheless, ter inform the House whether, at the Premiers Conference, it is the intention of the Commonwealth Government to submit proposals for the establishment of a Commonwealth council to deal witli unemployment, particularly among youths? If so, will he ask the States to collaborate with him in this matter?",14
32,Mr LYONS,EXTERN AL AFFAIRS,"The Commonwealth Government is endeavouring to ascertain the subjects which the various States wish to have discussed at the conference, and Commonwealth Government will subof mit it3 own proposals at the same time. PAPER, The following paper was presented:Bankruptcy Act-Sevent h Annual Beport, for period 1st August, 1934, to 31st July, 1035. Ordered to be printed. PENCING WIRE.",14
33,Mr MCEWEN,EXTERN AL AFFAIRS,"Has the Minister for Trade and Customs yet received the his report of the Tariff Board on fencing ancl, if so, when will it be presented to this House?",14
34,Mr WHITE,EXTERN AL AFFAIRS,"The answer to the first question is No, and the answer to the second question is, see answer to No. 1. PRINTING COMMITTEE. Third report of the Printing Commitbrought up by Mr JENNINGS, read by imthe Clerk, and-by leave-agree d to. SULPHUR IMPORTATIONS.",14
35,Mr LAZZARINI,EXTERN AL AFFAIRS,"I ask the Ministci confor Trade and Customs whether the given by the Government last week in the House that consideration would be given to the importation of and sulphur has been given effect? If so, what has been the result of that considera",14
36,Mr WHITE,EXTERN AL AFFAIRS,"The Government has the not yet had an opportunity to look into in the matter again. There is an embargo to against the importation of sulphur, but as far as the Department of Trade and has traced the matter, no inconvenience has been caused to importers. whether the embargo is, or is not to remain will shortly receive the consideration of the Government. NA REGULATIONS. PORMAI , MOTION FOB ADJOURNMENT.",14
37,Mr SPEAKER,COMMERCIAL BROADCASTING,"Hon. G. J. B e l l ) I have received from the honourable member for M a r t in (Mr MCCall) an intimation that lie desires to move the adjournment of the House this afternoon for the purpose of discussing a definite matter of urgent public importance, "" Broadcasting in Australia "". Fire honourable members having risen in their places in support of the motion,",15
