speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Pousse of Hrprcsentattbes . Tuesday, 10 June, 1902. Mr SPEAKER took the chair at 2.30'""p.m., and read prayers. SUSPENSIO N OF FODDER DUTIES.  Government have yet arrived at any decision in regard to the suggested suspension of the fodder duties ?",14
1,Mr DEAKIN,Unknown,"The New South ""Wales j Mr G. Pi. EDWARDS Ministry are still considering the question, and we arc awaiting a communication from them. WAR OFFICE REMOUNTS.",14
2,Sir LANGDONBONYTHON,Unknown,"I wish | of to read a newspaper extract, which I intend I inquiries. to follow with a question. The extract to which I refer is thisIt has just been authoritatively announced that the War Oftico, as a result of the consideration of the remount question has decided against the proposal to breed their own liorse3, ana in favour of a system of registration. The colonies are to supply a certain unmber of horses annually. Canada has agreed to furnish uOO Canadian horses per annum, which will be full-grown and trained by the Canadian local troops, at a cost of £20,000 annually. Nothing is said in this official COM| muniqm about Australia as a source of supply. It would seem from that extract that energetic action upon the part of the Commonwealth Government might have been followed by something to the advantage of Australia. Has the Minister representing the Prime Minister anything to communicate to the House on the subject ?",14
3,Mr DEAKIN,Unknown,"No . I hope that the statement of the intention of the W a r Office is correct, because I feel that if they have any such intention, Australia cannot be overlooked, but the fact that, neither indirectly or directly, have we received by cable or by letter any intimation upon the subject, goes to show that it is a forecast rather than an account of an absolute determination. PUBLI C SERVIC E APPOINTMENTS.",14
4,Mr GB EDWARDS,Unknown,"I wish to know from the Minister for Home Affairs if there is any truth in the statement that deputations have waited upon the Public Service Commissioner, to use influence with him to obtain appointments to the public service of the Commonwealth ; and, if so, whether the practice is likely to continue t",14
5,Sir WILLIAM LYNE,Unknown,"I am not aware that anything of the kind has taken place. Shortly before I left for Sydney, the Public Service Commissioner told me > that some of the officials-in , I think, the ! Post-office-wante d to wait upon him unofi ficially, and not as a deputation. Perhaps ] that is what the honourable member refers [to? - The newspaper i paiagraph, from which I got my informai tion, refers to members of the Federal : Parliament. j Sir WILLIAM LYNE - I am not aware anything of the kind, but I shall make PAPERS. Mr DEAKIN laid upon the Table the following papers:Return to an order showing the travelling expenses, travelling allowances, and living expenses paid to officers of the Commonwealth up to 301.h April, 1902. Regulations under the Post and Telegraph Act, 1901. GOVERNOR - GENERA L.",14
6,Mr CROUCH,Unknown,"I wish to know from the Minister representing the Prime Minister if any new instructions have been issued under the royal sign manual and signet? My reason for asking is that paragraph 4 of the instructions, dated 20th October, 1900, says:Governor-Generals appointed after the first Governor-Generals have taken the oaths of office before the Chief Justice of the High Court, or a Justice of that Court. If no other instructions have been issued, has the Minister representing the Prime Minister considered the position 1 If so, how does he propose to get over it, seeing that the High Court is not in existence 1",15
7,Mr DEAKIN,Unknown,"I am not aware that any further instructions have been issued, but the point has not escaped attention. MILITARY SUPPLIES ",15
8,Sir LANGDON BONYTHON,Unknown,Has the Minister representing the Minister of Defence yet made arrangements to meet the'wishes of the manufacturers in South Australia in regard to .tendering for supplies 1,15
9,Sir WILLIAM LYNE,Unknown,"I shall take care that the manufacturers of South Australia have equal opportunities with those of the other States of tendering for these supplies. I received a communication late on Saturday night in connection with the matter, asking for an extension of a fortnight or three weeks ; but, as I did not think that such an extension was justifiable, I replied that I should see the tenders today, and ascertain if the South Australian manufacturers had had an opportunity of tendering upon the same terms as manufacturers in other States; and, if not, that I would take care that fresh tenders should be invited.' PURCHASE OF MILITARY HORSES. handicapped  Minister representing the Minister for Defence been directed to the following statement in the Melbourne Argus of the 7 th June l as t Concerning the statement mode by Sir William  acting commandant states that there is no truth in the allegation that some of the contingent horses returned from the Queensland border, on account of being infested with ticks, were afterwards sold for 25s. each, and repurchased for another contingent at £14 or £15 each. The fact is that all the horses so returned, except two, which were injured in the trucks, were taken to South Africa by the company under Captain Echlin. As all the horses purchased were branded Q.G., they could j not have teen bought back again without the fact being manifest. Has the Minister received any intimation from Queensland, and, if so, will he give the House, the benefit of it 1",15
10,Sir WILLIAM LYNE,Unknown,"I gave instructions, upon the morning after the question was asked, for inquiries to be mode in Queensland, but, so far, no reply has reached me. I intend to ascertain the truth in this matter, so far as that is possible. When the honourable member asked me the question before, I stated, not that I knew'that what he spoke of had taken place, but that statements had been made to me to that effect. DRAWBACKS, '",15
11,Mr GB EDWARDS,Unknown,"the Minister for Trade and Customs, upon notice I. If he will definitely declare the policy of the' Government with regard to drawbacks of import duty upon goods, or material contained in goods, when exported, as provided by Part IX. of the Customs Act ? 2. What is the amount paid for such drawbacks respecting sugar contained in manufactures of jam since the imposition of the Commonwealth Tariff, and the. amount of claims remaining unpaid up to date for drawbacks on sugar contained in the manufacture of jam ? 3. Will the Government provide by regulation for the manufacture in bona of goods containing material liable to import duty, in cases where any difficulty is likely to arise respecting the quantity of duty-paid material used ?",15
