speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Tuesday, 7December 1976",17
1,Mr SPEAKER,Unknown,"Rt Hon. B. M. Snedden, QC.) took the chair at 2.15 p.m., and read prayers.",17
2,The CLERK,Unknown,"Petition s have been lodged for presentation as follows and copies will be referred to the appropriate Ministers: Australian Broadcasting Commission To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. We the undersigned citizens of the Commonwealth do humbly pray that the Commonwealth Government: 1. Subscribe to the view that the Australian Broadcasting Commission belongs to the people and not to the Government of the day whatever political party. 2. Eschew all means, direct or indirect, of diminishing the independence of the Australian Broadcasting Commission. 3. Reject all proposals for the introduction of advertising into ABC programs. 4. Develop methods for publicly funding the Commission which will prevent the granting or withholding of funds being used as a method of diminishing its independence. 3. Ensure that any general enquiries into broadcasting in Australia which may seem desirable from ume to time shall be conducted publicly and that strong representation of the pubhc shall be included within the body conducting the enquiry. And your petitioners as in duty bound will ever pray. by Mr Garrick, Mr Jacobi, Mr Les Johnson, Mr Lies MCMahon, Mr Morris and Mr Wallis. Petitions received. Symphony Orchestras in Australia To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth: That we are deeply concerned at the threat to the continuation of symphony orchestras throughout Australia posed by the IAC and Green reports. We beheve that the Government should not allow the symphony orchestras of Australia to be reduced in any way at all. Your petitioners humbly pray that your honourable House will take steps to ensure the continuauon and growth of our symphony orchestras, thereby ensuring that the quality of life'of the people of this country shall be maintained. And your petitioners as in duty bound will ever pray. by Mr MACKellar, Mr Connolly, Mr Dobie, Mr Haslem and Mr Charles Jones. Petitions received. Budget 1976-77 To the Honourable Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of undersigned citizens of Australia respectfully showeth: That; the Budget will increase unemployment to unprecedented and crisis proportions at a time when hundreds of thousands of Australians, especially school-leavers, young workers and apprendces, are without work; The Budget completes the dismantling of Medibank as a PETITIONS simple, effective universal health insurance scheme, providing basic coverage for the total community; The Budget, by its heavy cuts in urban and transport programs, will worsen the quality of life available to many Australians; The Budget will compel state governments to reduce their services and increase charges; The Budget reduces spending on Aboriginal affairs by 30 per cent and returns expenditure on Aborigines to pre-1972 days; The Budget seriously disadvantages migrant groups, most notably in employment and health, and leaves room for concern over the future of ethnic radio; The Budget, despite the government's earUer rhetoric about defence threats to Australia, continues to hold the size of the armed services at present levels; and the Budget, despite all the above, still cannot be expected to reduce Australia's annual inflation rate below twelve per cent; Your petitioners therefore humbly pray that the 1976 Budget be redrafted to provide for economic recovery within the guide-lines laid down by the Australian Labor Government's I97S Budget And your petitioners as in duty bound will ever pray. by Mr Charles Jones, Mr Les MCMahon and Mr Antony Whitlam. Petitions received. Governor General To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth: That, although we accept the verdict of the Australian people in the 1975 election, we do not accept the right of a Governor General to dismiss a Prime Minister who maintains the confidence of the House of Representatives. We believe that the continued presence of Sir John Kerr as Governor General is a cause of division among the Australian people. Your petitioners therefore humbly pray that your honourable House will call on Sir John Kerr to resign as Australian Governor General. And your petitioners as in duty bound will ever pray. by Mr Charles Jones and Mr Les MCMahon. Petitions received. Telephone Services To the Honourable Speaker and Members of the House of Respresentatives in Parliament assembled. The humble petition of the undersigned residents of Popanyinning, Western Australia respectfully showeth: That the lack of telephone services in the town and surrounding rural area at night and on Saturday afternoon and Sunday is a matter of great concern. Your petitioners therefore humbly pray that the House urge the Government to provide night and weekend facilities to subscribers in the Town of Popanyinning and surrounding rural area in the State of Western Australia. And your petitioners as in duty bound will ever pray, by Mr Bungey. Petition received. Australian Broadcasting Commission To the Speaker and the House of Representatives in Parliament assembled. The petition of the undersigned citizens of Australia respectfully showeth: That many Australians are concerned by the fact that the onset of daylight saving time in the southern States makes it impossible for many people in Queensland to hear certain current affairs programs of the Austrahan Broadcasting Commission. We your petitioners do therefore humbly pray that the Commonwealth Government require the Australian Broadcasting Commission to make appropriate adjustments to its programming so as to allow such programs to be more widely heard in Queensland. And your petitioners as in duty bound will ever pray. by MrCarige. Petition received. Broadcasting Council To the Honourable the Speaker and members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth: That representation of the consumer, the listening public, community groups be included in the membership of the proposed Broadcasting Council. And your petitioners as in duty bound will ever pray. byDr Cass. Petition received. Nature Reserves in the Australian Capital To the Honourable the Speaker and members of the House of Representatives in Parliament assembled. The humble petition of the undersigned in the Divisions of Fraser and Canberra respectfully showeth: That in response to the National Capital Development Commission proposals for urban development of the foothills of Mount Ainslie and Mount Majura we wish to make it known that we are opposed to any urban development of these foothills beyond that which already exists, for the following reasons. 1. The foothills are important to Canberra as a city with an outstanding international reputation for promoting balance between urban development and the preservation of environments which complement that development, a balance which would be lost if urban development is permitted to extend any higher on the foothills. 2. The area is of significant scenic value as an integral pan of the Walter Burley Griffin Canbena plan, a plan which has been adopted by Canberra's citizens and which embodies the concept of a garden city; the natural bushland of the foothills being a vital element of that concept. 3. Having this unique woodland area in the centre of the National Capital provides a readily accessible facility which enables people to identify with what remains of their bushland hentage. 4. The foothill woodlands have considerable educational value in theirflora,fauna, geology and geography in close proximity to students of diverse age in the formal and informal education process. This value will increase as Canberra 's population increases. 5. The foothills have recreational value to a wide range of people for trail walks, school outings, children's recreation and development, leisurely walks for more elderly residents, for fitness and training exercises, for orienteering and for relaxation and retreat from the pressures of urban life. This recreational value will increase particularly if areas in old Canbena as it now exists are developed to house a larger population. 6. The foothills remain one of the best surviving examples of Eucalyptus melliodora and Eucalyptus blakelyi woodland. 7. The foothills and the mountain together form an environment which sustains special members of Australia's fauna, the grey kangaroo and swamp wallaby, which can be frequently observed grazing on the foothills. The area is in practice an open faunareservein the heart of the National Capital. 8. Canbena residents and local residents in particular have come to appreciate the foothills as a permanent element in the landscape of their city. Local residents in particular have made investments and lifelong decisions on the basis of the permanence of the bushland which exists at this time on the foothills. 9. The foothills are a unique and irreplaceable property asset to the community as a whole, an asset which should not be transferred to a very small minority as would occur if urban development is permitted. Your petitioners therefore humbly pray that the Government recognise the recreational, educational and environmental value to the Canberra community and to the National Capital of the bushland of the Mount Ainslie, Mount Majura area of which the foothills form a vital and integral pan and that the Government takes measures to ensure that there is noresidential,commercial, roadway or other urban infrastructural development beyond that which Territory already exists on these foothills and that the Government takes measures to ensure the preservation of this area as a nature reserve for the benefit of the present and future generations. citizens of Canberra and electors by Mr Fry. Petition received. Australian Capital Territory Mental Health Ordinance To the Honourable the Speaker and members of the House of Representatives assembled. The humble petition of the undersigned citizens of Australia respectively showeth. We, the undersigned, including the Citizen's Commission on Human Rights, believe that the Mental Health Ordinance proposed for the Australian Capital Territory contains various clauses which should be reviewed immediately. These clauses include: Definitions of mental disorder/illness which are vague enough to allow a psychiatrist to exen arbitrary judgment on who is or is not actually ill. The section dealing with control of standards of treatment could be employed to stop faith healers, naturopaths, lay counsellors and others who play a very important part in society. The section authorising police and ambulance officers to enter any dwelling to seize any person is a breach of privacy. The section dealing with compulsory treatment of minors should be amended as it makes it simple for a psychiatrist parental consent. Your petitioners therefore humbly pray that this Ordinance be reviewed and submissions be requested from interested groups so as to ensure that the Ordinance when finally drafted does protect the interests of psychiatric patients. And your petitioners as in duty bound will ever pray, by Mr Haslem. Petition received. To the Speaker and the House of Representatives in Parliaschool ment assembled. The petition of the undersigned citizens Australia respectfully showeth that many Australians are concerned at the recent outbreak of racial riots and killings in South Africa. We your petitioners do therefore Australian Government: (1) Call upon the South African Government to eliminchestra, ate apartheid and racial discrimination; (2) Withdraw the Australian Trade Commissioners from South Africa in accordance with the UN resolution 341 !G(December 1975). And your petitioners as in duty bound will ever pray, by Mr Haslem. Petition received. To the Honourable the Speaker and members of the House of Representatives in Parliament assembled. The humble petition of the undersigned showeth: (a) That the use of uranium as a source of energy is currently unacceptable radioactive waste, military implications and environmental degradation. (b) That there can, at present, be no assurances that radioactive materials exported for peaceful purposes will not be used in the production of nuclear weapons. (c) That there is not, as yet, any known safe method of disposing of radioactive wastes, nor is there likely to be. (d) That the export of uranium tionally irresponsible and is not, in the long term, of benefit to Australia. (e) That the export of uranium from Australia discourages importing countries from investing research and development funds in finding viable alternatives. (f) That only the overdeveloped industrial nations will benefit from Australian uranium and the gap between these countries and the energy-starved third world will increase yet further. (g) That the securing of land rights by Australian Aborigines, promised by successive governments, is prejudiced by uranium mining. Your petitioners therefore humbly pray that the Australian Government will immediately cease the mining and prohibit the export of uranium until perfectly safe methods of final disposal for radioactive wastes have been guaranteed; will greatly increase expenditure on research into safe, clean and inexhaustible sources of energy; and will aid underdeveloped countries in their efforts to secure a fair share of the world's energy resources, while at the same time honouring its obligations to the future of humanity. to commit or treat minors without And your petitioners as in duty bound will ever pray,  Petition received. Symphony Orchestra in Newcastle To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled, the humble petition of the undersigned citizens of the Hunter Valley Region respectfully showeth: The lack of a resident professional symphony orchestra in South Africa Newcastle and surrounding areas, with consequent denial to the citizens of adequate provision of concerts, opera, ballet, concerts, teaching of various orchestral instruments of and career opportunities for young musicians. Your petitioners therefore humbly pray that Parliament give due and early consideration to the provision of funds, in association with the N.S.W. State Government, Local humbly pray that the Governments and the community of this region, for the establishment and maintenance of the Hunter Symphony Orconsisting initially of 40 players, located in Newcastle and serving the cultural needs of the 500 000 inhabitants of the region, in accordance with the proposal and budget submitted to the Industries Assistance Commission. And your petitioners as in duty bound will ever pray, by Mr Charles Jones. Petition received. Aboriginal Land Rights Uranium To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The petition of the undersigned respectfully showeth: citizens of Australia respectfully That the Aboriginal Land Rights (Northern Territory) Bill 1976, does not satisfy the Aboriginal needs for land in the Northern Territory. as it presents problems including Your petitioners most humbly pray that the House of Representatives, in Parliament assembled, should: 1. Extend the freeze on European claims to the unalienated crown lands of the Northern Territory until 12 months after the passage of the Bill; and to provide for the speedy lodging and hearing of Aboriginal claims. The hearing of Aborigmal claims has been postponed as a result of Government decisions. Aboriginals should not be penalised. from Australia is interna2. Amend the Bill to ensure: (a) The removal of all powers to pass Lands Right legislation which the Northern Territory Legislative Assembly has been granted; an in particular, its control over (i) sacred sites; (ii) entry permits to Aboriginal Lands; (iii) seas adjoining Aboriginal Land and the fishing rights of non-Aborigines within two kilometres of Aboriginal Land; (iv) the right of Aborigines to freely enter pastoral stations; (v) the control of wildlife. (b) The control by Aborigines of all roads passing through Aboriginal lands. (c) The restoration of the Aboriginal Land Commissioner's power to hear claims based on need as well as traditional claims lodged by Aborigines. (d) The restoration of all powers vested in Land Councils and the Land Commissioner in the Aboriginal Land Rights (NT) 1975 Bill. (e) A provision that any Government decision to override Aboriginal objections to mining on the basis of nauonal interest be itself reviewed by both Houses of Parliament. (f) A provision that land-owning groups of Aborigines may apply to form separate trusts if they so wish. (g) The removal of artificial barriers to traditional such as are imposed by the Territory borders on the Pitjantara, Pintubi, Wonkanguru and other tribes. And your petitioners as in duty bound will ever pray, by Mr Les MCMahon. Petition received. NA",17
3,Mr MALCOLM FRASER,MINISTERIAL AND DEPARTMENTAL, I inform the House that this morning the former Department of the Treasury was abolished and a new Department of the Treasury and a new Department of Finance were created. The Honourable Phillip Lynch was appointed as Treasurer to administer the Department of the Treasury and the Department of Finance. The functions of the new Departments will be as indicated in my statement to the House on 18 November except that the general and Ufe insurance functions will now be a responsibility of the Treasury. Senator Cotton will continue to represent the Treasurer in the Senate. NA,20
4,Mr WENTWORTH,NOTICES OF MOTION,"I give recently notice that at the next day of sitting I shall That this House instructs the Government that, under present circumstances, there should be no tinkering tariff.",20
5,Mr KEVIN CAIRNS,NOTICES OF MOTION," I give notice that at the next day of sitting I shall move: That, acknowledging that the increase of the income burden since 1972 has been totally disastrous, and noting stated intention of the Government to promote taxation reform of which tax indexation is the first instalment, House is of the opinion that such reform should embrace the following considerations: (1) Income taxation should be adequate to serve revenue needs of government and that the increased total tax revenue should be related only to the increase in number of taxpayers, productivity and incomes in real (2) It should be fair as between persons and households; (3) Marginal rates of tax should be reduced as suggested by the Aspreyreportand that the maximum marginal should be reduced towards 50 per cent as conditions (4) To recognise the importance of tax concessions promoting incentive and investment but not so as their principal value to the taxpayer dependent on the tax forgone; (5) The contribution of the rebate system in acknowledging that people placed equally should be treated equally and that many income earners especially those on the lower tax scales fail to claim adequately for concessions; (6) That where rebates are transferred to social welfare ayments the transfer compensates for the value of the reates for each taxpayer or the household supported by the taxpayer, (7) The effects of taxation and proposed changes in tax lands rates upon real disposable incomes should be acknowledged by the Commonwealth Arbitration Commission; And that alterations in the taxation system should seek to abide by these principles whether or not they are accomplished at the one Ume. NA NA NA",20
6,Mr BEAZLEY,EYE DISEASES AMONG ABORIGINES,"I ask the Minister for Health the following question: Is the ophthalmological expedition under Professor Fred Hollows still moving among Aboriginal communities, engaging in treatment of their eye diseases? If the expedition is continuing, is it receiving the cooperation of State governments in relation to access to Aboriginal communities and has it the support of State health departments?",20
7,Mr HUNT,EYE DISEASES AMONG ABORIGINES,"As far as I know, Professor Fred Hollows and his team of ophthalmologists are continuing their task force operation. They certainly have our authority to continue. I do not know whether they are presently working but, as The Tariff the honourable member knows, I had a meeting with Professor Fred Hollows and dismove: cussed with him some of the longer term probthe lems that the task force will face next year in carwith the rying out its work. We are making sure that the various State governments and the health departments in those States co-operate. I have Income Tax asked my Department to be responsible for coordinating the work with the various State governments so that there is no misunderstandtax ing between the State authorities and the task the force. I would like to take the opportunity to say that we have received excellent co-operation this from the Minister for Defence and from the Army, which has brought into the northern part the of South Australia mobile theatre and a mobile in unit to assist the task force in carrying out surgithe cal work in the field. I think that great credit must terms; go to Professor Hollows and those associated with the task force for the work that they are rate doing. It could well set a pattern of health care allow; delivery to Aborigines living in remote areas of in Australia and also to white people living into make difficult circumstances and suffering from ill health in remote areas of Australia. CURRENCY DEVALUATION: PRICE",20
8,Mr FISHER,EYE DISEASES AMONG ABORIGINES,"Is the Minister for Business and Consumer Affairs aware that many business suppliers have advised their retail outlets that as from 29 November, only one day after devaluation, all goods would be increased in cost by 20 per cent? Can the Government take any action to halt this rip-off of consumers? Do small business people or their customers have any powers of recourse if they are aware of price increases obviously not related to the effects of devaluation upon imports?",21
9,Mr HOWARD,EYE DISEASES AMONG ABORIGINES,"I have had brought to my attention some instances of people being concerned that this has occurred. I should uke to make it very clear that, as the Prime Minister indicated immediately after devaluation, the Government would be extremely concerned if any re-sellers or importers were to take advantage of devaluation for the purposes of any unreasonable mark-ups. I think it has to be recognised that in circumstances such as this it is totally impossible and beyond the power of governments to prevent completely this type of thing from happening. We have taken some action in relation to the Prices Justification Tribunal. As I indicated last night, I conferred with the Chairman of the PJT yesterday afternoon. The Tribunal had been specifically requested to scrutinise carefully any price notifications which seek an adjustment on account of devaluatoin. In the statement. I made. I also reminded companies that the Tribunal's power is not Umited to a scrutiny of notifications but that also section 16 of the Prices Justification Act gives it the power to investigate a price increase made by a company, whether or not that company is required to notify price increases. I mention also, particularly in respect of small business, that consumers who feel that unjustified price increases have been made should report those complaints and concerns to their local consumer affairs bureau. The machinery in this area at a State level is quite extensive and I believe that consumers who have a worry that unreasonable price mark-ups are occurring in the small business area should take advantage of that facUity and should made their complaints to that quarter. CURRENCY DEVALUATION: NA",21
