speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Thursday, 3 December 1998 MAIN COMMITTEE",139
1,Mr DEPUTY SPEAKER,Unknown,Mr Nehl) took the chair at 9.40 a.m.,139
2,Mr ADAMS,Unknown,"You may by Labor it has grown to be one of the most tives in the history of this country. We are so many people in my electorate have volunteered the success it is in the state of Tasmania. the years is under threat as a result For the second year running, there have been cheques to community groups who have been successful Heritage Trust. In some instances, cheques considerable amount of time for volunteer groups. on the part of the government. Successful expecting their cheques in October, but they a disgrace. This will cause delays in project These are people who volunteer their time should not be held up by total incompetence Community groups in my electorate are becoming associated with the Natural Heritage Trust the original projects, from the original pool it has been shifted to the Natural Heritage up its act, many of these groups will probably This would be a tragedy not only for the Work has been done right around my electorate a very active group and great work has been to be funded. Over the years, programs there opened up opportunities. All this has been through is a tightening up on paperwork, increasing volunteers. The Minister for the Environment problem. If he does not, he could well be responsible successful government and community partnerships",139
3,Mr BARRESI,Unknown,"The Australian that gaming income and the commission earned licensed clubs in Victoria should be subject from tax income that clubs derive from services does not apply to gaming income or to the service vending machines. Furthermore, 1391 Thursday, 3 December 1998 NA Landcare be aware that since Landcare was established successful community based environmental initiaproud of that fact and I am proud of the fact that their time and energy to make Landcare Yet the goodwill this program has generated over of this government's indifference. delays in the sending of new project funding in their applications under the Natural are up to five months late. Five months is a This is a gross administrative incompetence Landcare groups in my electorate of Lyons were may not now get their funding before Christmasstarts and throw planning schedules into chaos. to do good work in our communities and they on the part of this present government. fed up with the red tape and the delays funding. Some of the funding has been taken from of money which was Landcare designated, and Trust funding. If the government does not smarten simply give up the great work they are doing. groups concerned but also for the environment. of Lyons. In the south-east, there has been done through to the Apt railway, which is going have cut back and opened up the track and the Landcare funding in the past. Now there the paperwork, which is very difficult for and Heritage must do something to fix this for the slow demise of one of the most ever in the history of Australia. Taxation: Licensed Community Clubs Taxation Office has formed the view from gaming operations by community based to income tax. The principle of mutuality exempts to its members. However, that principle now commissions earned from those who own and this ruling is to be retrospective. NA 1392 MAIN COMMITTEE The problem stems from the way Victoria structures jurisdictions where gaming outlets own their organisations that own all of the machines-Tattersall's to those who house them. I raise this matter gaming but out of concern for the recreational, thousands of dollars from such enterprises Earlier this year, the president and treasurer Brian Coopersmith and Mr Gavin Harkin, alerted community based licensed clubs. It also affects in the electorate of Deakin. Not surprisingly, body, the Licensed Clubs Association of initiation, officials from the Maroondah Club, Treasurer Senator Kemp have met a number of I would l,ke to thank the minister for his responsiveness by the progress made since the initial meeting. I am informed that a number of licensed clubs to the ATO for voluntary audit to ascertain compromise is possible. If there is no change Maroondah Club will soon be paying an unexpectedly meaning that less money is available for their some cases, it could be the difference between There is nothing that irritates law-abiding retrospectively. The recent compromise by the two years rather than four years is most welcome. the LCAV meeting with the ATO. The clubs Victorian government should give serious consideration Act. These community clubs should be treated from my state parliamentary colleagues and the as possible. The community based clubs stand which would not be the case had Tabcorp and not happened. (Time expired)",139
4,Ms HALL,REPRESENTATIVES MAIN COMMITTEE,"Last constituents in Shortland electorate were having develop that theme a little more because we past week, and I have been very disturbed Centrelink will be having on single-parent I want to share with members some of the single-parent families in Shortland. There are dependent children, an average of 1.6 children of families is relying on Centrelink to ensure as we depend on our wages, they depend on Centrelink-but are so close to the borderline all the time. They not have the money, they do not eat and the with receiving that money, they struggle to make ends meet. Thursday, 3 December 1998 the gaming industry. In contrast to other own machines, Victoria has two licensed and Tabcorp-and pay commissions not from any great fondness for gambling or social and sporting clubs that pour many back into our local communities. of the Ringwood based Maroondah Club, Mr me to the consequences of this ruling on clubs such as Ringwood and Mitcham RSL the Maroondah Club and the Victorian umbrella Victoria, LCAV, are most concerned. At my the LCAV, officers from the ATO and Assistant times to discuss the technicalities involved. to their pleas. I have been heartened have recently agreed to hand over their books the impact of the proposed ruling and to see if a to the current proposal, bodies like the high level of corporate income tax, sporting, recreational and social facilities. In staying open for business or closing their doors. taxpayers more than a tax ruling that is applied ATO to make retrospectivity apply to the prior It is in part due to my constituent club and are considering this option. But, in tum, the to making amendments to the Gaming in a fair and just manner, and I look to support Assistant Treasurer to pursue this issue as far defenceless against the might of the ATOTattersall's got behind them. Sadly, this has Centrelink week I touched on some of the problems that with Centrelink. This week I would like to have had quite a few more complaints over the about the impact that the reduction of staff at families living in Shortland electorate. details of the numbers of people who are in 3,200 one-parent families with a total of 5,213 per single-parent family. This large number that they get their money on a regular basis. Just to a greater extent, because they need that money for their survival. If they do children cannot go on school excursions. Even NA Thursday, 3 December 1998 One of the alarming things that has happened These overpayments exacerbate the problems faced not only with having to survive on a out how they can repay money that has inadvertently they are so close to the breadline all the time, when they find out that maybe they have been time they have then got to repay that money, It is alarming that 47 per cent of these families week, which puts them below the poverty line. heavily reliant upon their government entitlements, sharp contrast to two-parent families with dependent a similar situation. I really feel that the changes to Centrelink are causing enormous hardship parent families who need this money to ensure something needs to be done to address",140
5,Mrs DEANNE KELLY,REPRESENTATIVES MAIN COMMITTEE,"I banking policy and the stand that the Treasurer major banks, the big four-National Australia lost considerable public respect. I am sure respected institutions that cared about their insignificant their accounts were. Unfortunately, grabbing and entirely profit driven organisations. The excesses of the banks during the 1980s, ambitious tycoons who were involved in spectacular for by the millions of ordinary customers who Not so long ago, when Collinsville was in branch there closed. This caused a great deal inconvenience for business and all the employees effect on ordinary everyday citizens of a bank closure. Undoubtedly, the major banks are some of I certainly have not heard any good words Northern Queensland. Customers feel helpless, shop around for better deals and to consult However, last Sunday the Treasurer, Mr Costello, national television to the effect that the government from any of the big four were very welcome. to smarten up their act, improve service and about any proposed mergers. To my mind, that forever, because we have already seen the face massive branch closures, huge job losses somewhere between indifference and arrogance, salary and benefits for very senior staff. We must remember that banks have a privileged that responsibility comes with privilege. The MAIN COMMITTEE 1393 in recent times is the increase in overpayments. that single-parent families are having. They are very small amount of money but also with working been put into their accounts. Because they spend all the money that they receive, and receiving $20 too much over a long period of which causes extreme problems for them. have a weekly income of less than $360 per This is obvious, because these families are as I have already pointed out. This is in children, where only six per cent are in government has to face up to the fact that these to families and, in particular, to singletheir very survival. As a matter of urgency, the problem of overpayments. (Time expired) Banking: Mergers rise today to discuss the four pillars has taken. There can be no doubt that the Bank, Westpac, Commonwealth and ANZ-have we can all remember when banks were revered and customers irrespective of how financially the perception today is one of ruthless money when they lent out millions of dollars to failures, are still effectively being paid are being hit with ever rising fees and charges. my electorate of Dawson, the Commonwealth Bank of ill feeling in the town and a good deal of from the power station there. So I know the the most unpopular organisations in the country. about them in the rural and regional areas in despite all the urging from various sources to alternative financial institutions. drew a line in the sand. His remarks on would not consider any merger proposals The Treasurer clearly told the banks they had win back public support before they even thought effectively ruled out any mergers virtually of banking in the 21st century. Soaring fees, and an attitude to ordinary customers varying contrast sharply with the quite extraordinary position in the Australian economy and government has clearly signalled in its policy NA 1394 MAIN COMMITTEE that it intends to be on the side of the ordinary and has certainly been very well My concern is that, if two of the big four be pressure for the other two to merge and takeover pressure and competition. The stated further. The Australian Competition and Consumer in this area, and I certainly look forward to makes a clear statement on this. (Time expired)",141
6,Mr DANBY,REPRESENTATIVES MAIN COMMITTEE,"Seventeen set up the Sacred Heart Mission in Grey Street, did not imagine how extensive their work would lunch at the Sacred Heart Mission in St Kilda, is. It will serve that many or more Their program operates seven days a week, instance, consisted of soup, meat loaf, vegetables, mission utilises over 300 volunteers each week who work on its program, particularly on the of people doing community service, girls local parish. Having visited there recently, a bank loan. They deliver a service to the homeless and isolated people who suffer from because they are not prepared Mark Nicklin, their devoted executive officer, who are employed there-that they do not allow mission to be buried in a pauper's grave. Even the people who die in those circumstances are the mission live in the local community and, The mission provides other services to the modation, community care packages for the frail services approximately 1,000 people. In an era of deinstitutionalisation, Sacred programs of encouraging independence to become drug addictions, often combined with disability, is there not to judge them but to support them. I want to commend the individual shopkeepers its valuable work, including local restaurants Bookshop, and the George and Prince of Wales really a valuable local community effort. I to its GST legislation; I am not so sanguine about Heart. I would like, before Christmas, to commend parish and Father Terry Ryan, who stands Thursday, 3 December 1998 customers. That is extremely welcome news received in my electorate of Dawson. were allowed to merge, there would inevitably the smaller banks would come under even greater goal of deregulation would be reduced even Commission has a critical responsibility hearing from Professor Allan Fels when he finally Sacred Heart Mission years ago, when Father Ernie Smith St Kilda, in the St Kilda parish, I am sure he become. Last Tuesday, 607 people attended the largest meal program of its kind in Australon Christmas Eve and Christmas Day. 365 days a year. The meal of Tuesday, for salad, fresh fruits and fresh fruit salad. The in the delivery of its services. The volunteers soup kitchen at lunchtime, consist in equal thirds from local Catholic schools and women from the I was surprised that this organisation operates on community on borrowed money, feeding poor, addictions, psychiatric illness and loneliness, to walk away from these people. said to me-and he is one of only three people any of their regular people who attend the though the mission exists on borrowed money, buried by the mission. The people who attend by and large, rely on pensions for their income. community, including aged care, hostel accomaged, material relief, outreach services, and Heart's work enables the easy government a reality. Many people with gambling and have Sacred Heart to fall back on. The russion in my electorate who assist the mission in Leos and Ciccios, Intaglio, the Chronicles hotels. They all assist the mission in what is realise the government has made certain changes its effects on great organisations like Sacred their work and the people who volunteer, the foursquare behind them, and the generous local NA Thursday, 3 December 1998 businesses which work with them. I wish them an odd thing for a politician to say",142
7,Mr WAKELIN,REPRESENTATIVES MAIN COMMITTEE,"I would like morning. I note the comments of the member back in 1989 in those initial stages when, proud initiative of the National Farmers Foundation, which had a pilot project on Eyre Peninsula. Looking back over that 1O-year period, it has various levels of government, and the benefits but in terms of a much more positive approach within agriculture, have been great. So I area that the Commonwealth is becoming more states and, in the case of the Tasmanian government, relationship with them. But it is one of the funding for Landcare from the Natural Heritage Trust. The issue of tax reform is one that is electorate, and I welcome the Treasurer's comments morning when he introduced, as the first bill, of the Opposition is prone to saying that the but he never quite gets around to talking about this sort of gross hypocrisy most unfortunate genuine reform for our export industries. I Senate, as we must apparently go through spoken. I would look forward to a much more currently seeing. I finish by remembering that we can only Centrelink and a whole range of other government is one of the great strengths of the new Australia a much sounder tax base from where (Time expired)",143
8,Mr DEPUTY SPEAKER,REPRESENTATIVES MAIN COMMITTEE,Order! the time for members statements has concluded. Consideration resumed from 2 December.,143
9,Mr ENTSCH,REPRESENTATIVES MAIN COMMITTEE,"I move: That the bill be now read a second time. This bill represents the first time an Australian framework necessary to facilitate commercial MAIN COMMITTEE 1395 well with their continuing selfless work. It is but they do God's own work. (Time expired) Natural Heritage Trust Taxation Reform to cover a couple of subjects briefly this for Lyons on Landcare. I was a proud participant under the Hawke government, there was a very Federation and the Australian Conservation been a very significant effort on behalf of the that have flowed through, not only to Landcare to the management of all resources in use welcome the opportunity to comment. Perhaps one aware of is the proper relationship with the we would hope for a cooperative working great benefits of the Howard government-further very dear to my heart, coming from a regional in the House of Representatives yesterday the abolition of wholesale sales tax. The Leader GST is a 10 per cent tax on almost everything, the abolition of a range of other taxes. I find when this country needs genuine leadership and look forward to a more positive approach in the the Senate reviews even though the people have positive outcome in the Senate than we are have the various government services like services if we have a proper tax base. That tax reform packages-that we are able to offer we can fund the general revenue as in welfare. In accordance with sessional order 275A, SPACE ACTIVITIES BILL 1998 Second Reading to the Minister for Industry, Science government has sought to set out the legislative space launches from Australia. NA 1396 MAIN COMMITTEE Since the mid 1980s a range of commercial Australia. A clear legislative and regulatory to proceed. Potential investors in such projects need space launch projects in Australia would need to meet. With the start of work on the Kistler spaceport into the commercial space launch market is no a regulatory regime is pressing. In the absence of a legislative regime, the Kistler detailing the regulatory requirements This agreement will be preserved under the agreement are confidential, we have sought in consistent with that applied to Kistler. In addition, key aspects of the legislation, accident investigation and appeal rights, will passage of the legislation is pressing. The bill will also give effect to our obligations International space law is governed by five are set out in the schedules to the bill. These require Australia to monitor and regulate control, and to register with the United Nations launching state. They also place responsibility on Australia Australia by objects launched from Austra,Ian territory. where Australians procure a launch This liability is shouldered by the Commonwealth launched the space object and the liability for example, fault does not have to be shown. This bill sets out processes for managing regime to protect the Commonwealth's Under the bill a space licence is required specified launch facility. In addition, each The legislation is designed to operate legislation such as that requiring environmental Importantly from an industry standpoint, requirement and limits that will apply. It requires space launch operators to take estimate of maximum probable damage This protects the interests of the Commonwealth financial risks associated with such activities The bill also requires that Australians commonly a satellite-from overseas obtain Thursday, 3 December 1998 space launch projects have been proposed for framework is essential for any of these projects to know what government requirements commercial project in South Australia, Australia's entry longer hypothetical. The need to legislate for government has entered into an agreement with the project will need to address. proposed legislation. While the terms of that this bill to achieve a regulatory regime largely for example those applying to penalty provisions, also apply to Kistler. This is another reason why under a range of international treaties. treaties to which Australia is a signatory. These space activities on its territory or under its any space objects for which Australia is a for any loss or damage caused outside of Australia can also be liable in instances from territory outside of Australia. of Australia regardless of who has actually damage on earth, or in the air, is strict. For our responsibilities under these treaties and a interests in the area of liability. to operate a specified launch vehicle from a launch must be covered by a launch permit. in tandem with other relevant Commonwealth approval for relevant projects. the bill specifies the third-party insurance out third-party insurance cover based on an as a result of any launch failure. and the public and ensures that the key are carried by the launch operators. procuring the launch of a space object-most an overseas launch certificate. This gives the NA Thursday, 3 December 1998 government the ability to manage any financial such launches. While such certificates will be mandatory to point out that the minister does have the requirements where that may be appropriate. The bill provides for the establishment international registration responsibilities. It safety officer who would be required The legislative framework will be implemented 1998-99 budget provided for an outlay of $1.3 Once it is operational, the ongoing cost of and launch permit fees. For example, it is intended In many ways this is new and groundbreaking examination of overseas models, particularly It represents, however, a unique model adapted It has been put together on the basis of consultation the Australian Space Industry Chamber of Commerce in this process. I commend the bill to the",143
