speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Hotrse of Representatives. Groom) took read prayers-. taken into consideration the operationa of the Performing. its efforts and the demands tivesof public halls and broadcasting companies use of copyrighted the Prime Minister say how the G/oveniiBemt proposes to Seal with the matter?' the honourable ordinary complexity and difficulty, and the Government has given much eonsideration to it. The copyright laws of the Commonwealth are in conformity with the protection difficulty has referred cannot be met by a mere alteration of the Copyright Act. There is, however, a general desire to find some solution of the problem. Wednesday, 81 July, 1926.",14
1,Mr SPEAKER,Unknown,"Hen. Sir Littleton the chair at 2.3{r p.m., and NA ASSOCIATION Mr MAKIE"" - Has the Government Rights. Association,' to secure certain capyragits, it makes upon the execufor the payment of fees for the material? If so, will",14
2,Mr BRTJOE,PERFORMING EIGHTS,"The matter about wtaeh member asks is one of extrainternational convention for the of copyright, and therefore the to which the honourable member It affects not only the rights of people who, by the exercise of their brains, have produced something for which they are entitled to remuneration and protection against piracy, but also the conduct of broadcasting. After full - consideration the Government has concluded that the best thing will be to get the parties concerned together, to see if . - a mutually satisfactory arrangement cannot be arrived at. Therefore, at the instance of the Government, a meeting will he held iD Sydney next Tuesday, at which there will be representation of the Performing Bights Association, broadcasting companies, and those who were present at a conference which was held in Sydney three or four weeksago. At that meeting, at least a preliminary survey of the situathe tion will be taken to see what can be",14
3,Mr FENTON,PERFORMING EIGHTS,"The Prime Minister has stated that the Government will be represented at the proposed conference. Will its representative keep a close eye on the proceedings of the conference to see that no kind Of a monopoly is created, even' in connection with copyrights. - Mr Bruce - I said, not that the Government would be represented at the - conference, but that it was calling a' conference. The Secretary to the Prime Minister's Department will preside. purpose of the conference is really to try to remedy a very difficult situation. No action will be taken or countenanced by the Government that would create an improper monopoly respecting any of the matters that are discussed. NA ABSENCE. ! Sir ELLIOT JOHNSON - A fortnight ago, I .addressed a series of questions, on notice, to the Prime Minister regarding the position of officers' of Postmaster-General's Department in relation to accumulated leave of absence. The answer I received was 'that the matter required investigation, and I should get a reply later. Is the Prime Minister yet in a position to supply the desired formation ? . Mr Bruce- I have not yet received the Locarno Pact ? the information, but I have been informed that a report has been received from the Publio Service Board, and also comments from the Postmaster-General's Department, and that the matter was again referred to the Public Service Board yesterday. I hope shortly to bo in a position to supply answers to the honourable member's questions. CANBERRA. CONSTRUCTION OF LAKES. Mr E. RILEY - I ask the Minister representing the Minister for Home and Territories whether a report has been received from the Publio Works Committee condemning the proposal for the construction of lakes at Canberra. Seeing that the lakes form a part of the original plan of the Federal Capital, should not advisability of their construction be done. decided by Parliament rather than by the Public Works Committee!",15
4,Mr MARR,ACCUMULATED LEAVE OF,"A report concerning the matter will be tabled by the chairman of the Public Works Committee, and it will then be for the House to decide what shall be done. NEW GUINEA. NA MANDATED TEBBITOBY. Mr MARRS' - I ask the Minister representing the Minister for Home and The Territories whether he is aware that it is reported from the Mandated Territory of New Guinea that gold-mining leases covering 240 acres are issued' to individuals, and that several persons, by getting, together quietly, have been able to secure control of 5 square miles of country. Will the Minister have the matter, investigated, and submit a report upon it to the House later?.",15
5,Mr MARR,ISSUE OF GOLD MININ G LEASES I S,"I have not heard the report to which the honourable member refers. I shall have inquiries made through the Department of Home and the - Territories, and shall advise the honourable member of the result as. soon as possible. LOCARNO PACT.",15
6,Dr MALONEY,ISSUE OF GOLD MININ G LEASES I S,Can the Prime inMinister indicate approximately the date of the promised opportunity to discuss,15
7,Mr BRUCE,ISSUE OF GOLD MININ G LEASES I S,"Tw o aspects' of the Locarno Pact concern this House. One is the Treaty of Mutual Guarantee itsolf, the general question of its usefulness as a means for promoting and ensuring world's peace, and its relation to the League of Nations and the ideals underlying the establishment of the League. Then there is the position of Australia to be considered as one of the self-governing dominions, in view of the fact that the British Government is a party to the Treaty. The first subject can be dealt with when the discussion takes place upon the agenda for the forthcoming meeting of the Assembly of the League of Nations, and an opportunity for that discussion be afforded in the near future. An opportunity to discuss the other matter will be afforded on the consideration of the agenda for ""the forthcoming Imperial Conference. In reply to a question submitted yesterday, 1 stated that I propose either at the end of the present week, or at the beginning of next week, to present that agenda paper, and move that it be printed. I shall then make a statement on the subject. Kl¥ GUINEA. EXPROPRIATED PROPERTIES. Mr K. GREEN - Prio r to the acceptance of tenders for the recently sold expropriated properties in New Guinea, were the upset prices disclosed to tenderers?- If .so, for what reason?",15
8,Dr EARLE PAGE,ISSUE OF GOLD MININ G LEASES I S,"At the time of asking for the first set of tenders the upearly date. set prices of the properties were not disclosed to any of the tenderers, but, subsequent to the first tenders being received, the upset prices of the remaining properties were disclosed to all the tenderers and an opportunity thereby given them, as well as by public notification, to submit fresh tenders. As a result, the whole of the properties offering were sold. NA MACHINERY.",16
9,Mr GREGORY,PEICE OF AGRICULTURAL,"If , as the result of any inquiry made respecting the price of agricultural machinery in other countries, it is found that our manufacturers are charging lower prices than those ruling elsewhere,, will the Prime Minister authorize another inquiry to ascertain whether the duties on that type of agricultural machinery could not be reduced ?",16
10,Mr BRUCE,PEICE OF AGRICULTURAL,"All inquiries regarding the increase or reduction of duties affecting the Commonwealth protectionist policy have to be carried out by the Tariff Board, and should the need arise for consideration or reconsideration of any duties, a reference will be made to the board. WIRELESS BROADCASTING. Mr COLEMAN/ - Many items of news of a partisan character are broadcasted by the companies which receive will subsidies from the Commonwealth in the form of licence fees. Is any control exercised by the Postal Department over the dissemination of such news?",16
