speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"jBcmse of Krprrsnitattbes. Wednesday, £1 July, 1915. Mr SPEAKER took the chair at 3 p.m., nnd read prayers. SLAUGHTER OE CATTLE.",5
1,Mr TUDOR,Unknown,"On the 9th ultimo the lionorable member for Oxley raised a question as to the purchase of cattle in Northern Now South Wales for slaughter :it meat works in Queensland. I have obtained reports from the Collectors of Customs, New South Wales and Queensland, as to the number of cattle so purchased and treated during the period January to June, 1915. This information is set out in the form of a statement, which I now beg to lay upon the table of the House: STATEMENT showing the number of cattle purchased in New South WaleB to be treated at meat works in Queensland, during the period January to June, 1915:- Name of Works. Australian Meat Export Co. Ltd. .. 17,683 Queensland Meat Export' and Agency Co. Ltd. .. Thos. Borthwick & Sons (Australasia) Ltd -.. .. 3,161 John Cooke & Co. Pty. Ltd. 2,473 Rosewarne Queensland Ltd. .. Messrs. Birt & Co. Ltd. .. Messrs. Baynes Bros. Owing to increased competition, bad season, nnd facilities for treating cattle in Queensland, exporters are turning their attention to the supplies obtainable in the northern districts of New South Wales. The fact that Brisbane is the most convenient market must also be taken into consideration. The honourable member also asked for . particulars as to the slaughter of female stock. The following is the information possessed by the Department:SLAUGHTER or IFEMALB STOCK-1915 (Available Particulars.) t Cows. 3 Femal e (Heifere . Of Past breeding breeding Speyed. 'age. age. No. No. No. No. No. Hew South Wale* (during: period Vl/16{oSl/5/15).. 204 SOS 6,090 S4I 1,842 Victoria (during period 1/3/15 Co 31/5/16).. 3,648 2,938 Queensland 19,611 1,284 40S (during period 1/1/15 to 31/6/16).. 681 910 33,834 17,165 11,276 Tasmania (during period 1/1/15 to 31/6/15).. 11 1,405 20 Total .. 4,450 4,056 60,099 19,200 18,641 . J , , '""! .H "" * h9 f0 ,l0 in """"Iv particulars available for South t n e Auslralia (period 1/1/16 to 31/6/15) _ Oxen 2,276 ; 2°T . *S !6 Bulla Oalves ,, 7gQ 171 WAR LOAN.",5
2,Mr FINLAYSON,Unknown,"In view of the fact that many, if not all, of the State Governments will probably be faced with nnanciai difficulties during the current financial year, will the Treasurer favourably consider the suggestion that he sliould consult with them, so that the proposed _ War Loan may be made to cover their necessities as well as those of the Commonwealth.",5
3,Mr FISHER,Unknown,"The . War Loan Bill will be under consideration within a few minutes, and this matter can then be No. discussed. In my opinion, our first duty is to provide money for the payment and equipment of our soldiers, so that the 4,039 country may be protected; other matters must stand over until a later day. 1,538 EXPENDITUE E 666 Mr MCWILLIAMS - In view of the 621 financial situation, will the Prim© Minister give the House an opportunity to Total .. .. 80,181 - reconsider the proposed expenditure for the current financial year?",5
4,Mr FISHER,Unknown,"Suppl y Bills will have to .be passed from time to time, and their consideration will give honourable members ample, opportunity to do what is &sked . DUTY ON JUTE.  been arrived at with a view to meeting the request of the deputation that waited on the Minister for Trade and Customs last week regarding the duty on jute goods ?",5
5,Mr TUDOR,Unknown,"I placed the statements of the deputation, and the .representations of honourable members on - this side of the House who were unable to take part in the deputation, before the Cabinet, which, after full consideration, decided that it is not advisable to open the Tariff question in any regard. Mr RICHARD ""POSTER - Will the Minister consider the advisability of following in regard to corn sacks the procedure adopted in the United States, and allow a rebate or drawback on all imported sacks that are sent out of the country ?",6
6,Mr TUDOR,Unknown,"I shall be pleased to consider the matter. EXPEDITIONARY FORCES. RECRUITIN G: REJECTS. Mr W . ELLIOTJOHNSON - I ask the Minister for the Navy if any representations have been made to the M i nister of Defence regarding the circulation, at Tumut, New Soutli Wales, of literature designed to prevent recruiting, and, if so, has any action been taken to prevent the circulation of any such unpatriotic literature at Tumut or elsewhere? If no action has been taken, will the Minister give the matter immediate attention ?",6
7,Mr JENSEN,Unknown,"I shall obtain the in formation asked for, and give the honourable member an answer tomorrow. The honourable member for Brisbane some days ago asked meDoes not the Assistant Minister of Defence consider the enormous number of rejects on account of physical unfitness amongst those wlio volunteer for active service serious enough to warrant an investigation by a Board? The following is the replyIn view of the relaxation of the medical regulations recently decided upon, it is not considered advisable to take any action in the direction suggested at the present time. The following papers were presented: High Commissioner's Fifth Annual Report. Ordered to be printed. Defence ActAerial Navigation Begulations (Provisional) - Statutor y Rules 1915, No. 113. Military Forces-Financia l and Allowance Regulation Amended (Provisional)Statutory Rules 1915, No. 115. Norfolk Island-Ordinanc e of 1915, No. 3Public School. Public Service Act-Regulation s AmendedStatutory Rules 1915, No. 121. . Promotions ofj . F. Hughes, as Clerk, 4th Class, Land Tax Branch, Central Staff. C. M. Walsh, as Clerk, 4th Class, Land Tax Branch, Victoria. P. W. N. Ferris and H. H. Sujiden, as Traffic Inspectors, 4£h Class, Electrical Engineer's Branch (Telephones), New South Wales. F. C. Jackson, as Clerk, 4th Class. Chief Electrical Engineer's Office, Central Staff. A. Little, as Controller of Stores, 1st Class, Viotoria. War Precautions AetAerial Navigation Regulations (Cancelled) (Provisional)-Statutor y Rules 1915, No. 114. War, TheCollected Diplomatic Documents relating to the Outbreak of the European War. NA TELEPHONE.",6
8,Mr RODGERS,DEFENCE DEPARTMEN T,"In view of the volume and urgency of the business done by honourable members of this House with the Defence Department, will the Minister for the Navy confer with the Postmaster-General to see if a direct telephone line can be. used to connect this building with the Defence Offices? It is impossible for members to jostle all day to get connexions.",6
9,Mr JENSEN,DEFENCE DEPARTMEN T,"I have no objection to complying with the honourable member's request. SUGAR DUTY .  in the Argus of yesterday, that while the retailers of sugar have been called upon to sacrifice some portion of their profits, the sugar-growers of Queensland are to be paid £ 3 or £ 4 more per ton for their cane than they would have got had the Federal Government not intervened?",6
