speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"fLfouse of iKrprrsentatfbes. Thursday, 18 July, 1901. - The SPEAKER took the chair at 2.30 p.m., and read prayers. LEAVE OF ABSENCE. Sir LANGDON BONYTHON - I beg respectively. to give notice that tomorrow I will move that a further fortnight's leave of absence be granted to the honourable member - for South Australia, Mr Glynn. I may say that the honourable member is in Melbourne laid up with pleurisy, and that his medical advisers say that for some time to come he will be unable to attend to his parliamentary, duties. DISTRIBUTION OF HANSARD.",14
1,Mr BATCHELOR,Unknown,"I would ask the Minister who represents the Postmaster General in this Chamber whothcr he will cause inquiries to be made as to delay in sending copies of Hansard to members of the various State Parliaments. promised some six weeks ago that this matter should he attended to, but it has not yet been done.",14
2,Mr BARTON,Unknown,"I may say that of course the obstacles in the way of as wide a distribution as wo could wish for still exist; that is, that the Government Printer, with two Parliaments in session, is overburdened with work. But in order to have these matters dealt with as' effectively as possible, I am asking the President and the Speaker to undertake, through their officers, the whole matter of the meeting and dealing withapplications of this character as promptlyas possible. BROKENBAY FORTIFICATIONS.",14
3,Mr THOMSON,Unknown,"the Prime Minister (in the absence of the Minister for Defence) upon noticeWhen the fortifications at the entrance to Broken Bay, .approved as necessary for the defence of Sydney, are likely to be proceeded With.",14
4,Mr BAKTON,Unknown,"Plan s and specifications for these fortifications were prepared in March, 1899, but tenders were not called for the work, and no action has been taken up to the present. Before any action is taken by the Commonwealth Government, inquiry wpon noticewill be made into the military the works, and as to the cost of the same. INCREMENT S OF INSTRUMENT . FITTERS.",14
5,Mr HUME COOK,Unknown,"asked the Minister representing the Postmaster-General, upon notice I. Whether it is true that of five junior instrument-fitters, three received an increment in December last of £08 per annum, and two only £6 per annum, making the salaries £138 and £78 2. Whether, it is true that the three who received the larger increment are unmarried men, whilst the two who received the smaller amount are both married and have families. 3. Whether it in true that tliuse who received the smaller increment are the seniors of the service, and that all do the some hind of work, 4. Whether the Minister will take steps to. have this apparent anomaly rectified.",14
6,Sir PHILIP FYSH,Unknown,"The answers to the honourable member's ' questions ' are as follow1. Yes. 2. The Department in not aware, as no inquiry is made as to the social or domestic condition of officers when. they are recommended for promotion or increase of salary. 3. Of the three promoted, one was the senior, one was junior to one other officer, and one was It was junior to two other officers All do similar work. 4. There was no anomaly. The most suitable officers were recommended for promotion to.the position of instrument-fitters at the increased rate of salary, and the reasons given were satisfactory to.the Public Sen-ice Board, who made the promotion accordingly. AMMUNITION FOR COUNTR Y RIFLE CLUBS.  Minister (in the - absence of the Minister of Defence), upon notice Whether it is a fact that some country rifle clubs have boon nnable to obtain ammunition from, the Defence department; if so, when will the department be in a position to supply the demand ?",14
7,Mr BARTON,Unknown,"All elubs have received their free ammunition, except a very small quantity for members who joined last month, which will be sent out of the next issue of free ammunition. All clubs have been notified that they can purchase up to 50 rounds of Martini-Henri ammunition per member, and all applications received have been dealt with on this basis. NA OF SOUTH AFRICAN REBELS.",14
8,Mr AVATSON,REPORTED PUBLICEXECUTI ON,"the Prime Ministerj. necessity for the 1. truthfulness Whether he will have inquiries made as to of the statement that rebols haverecently been publicly executed in South Africa, 2. If the report is shown to be true, whether he will consider the advisability of protesting against such a barbarous proceeding. Mr BARTON"" - The answer is :- 1 and 2-No doubt it will soon be made clear whether the statement is correct. In the meantime the adoption by the Government of the Commonwealth of the course suggested with the view of protesting would amount to the assumption of a right to inquire officially into the actions of the I m perial Government in affairs which are not under the self-governing jurisdiction of the Commonwealth. ASSENT TO* BILLS . Royal' assent to the following Bills re-' ported:Acts Interpretation Bill. Supply Bill (No. 3). Mr BARTON laid upon the table the following paper :- * Return showing the numbers respectively of permanent soldiers, militia, volunteers, and members of ride clubs enrolled in each of the several States. AUDIT BILL. Consideration of committee's further report. Report adopted.",14
9,Sir GEORGE TURNER,REPORTED PUBLICEXECUTI ON,"As it is a matter of some urgency that this Bill, which is certainly non-contentious, should be sent to the Senate as quickly as possible, I would ask that its passage may be facilitated. If I am allowed to send it on today the Senate will be able to make the second reading an order of the day for Wednesday next; but if not, we shall not be able to send it forward until Tuesday, and delay will thus be caused. There is very little upon the business paper of the Senate, and under the circumstances I think I might ask for the suspension of the standing orders. I move That the standing orders be suspended to enable the Bill to be passed through its remaining stages without delay. Question resolved in the affirmative. Bill read a third time. CUSTOMS BILL . In Committee (consideration resumed from 17th July, vide page 2690) : Clauses 251 to 253 agreed to - Amendment negatived. 7 Clause 254No person being summoned as n witness at any inquiry under this Act shall(a) Disobey such summons; (6) Refuse to be sworn as such witness: (c) Refuse or fail to produce any document he may be required to produce; (cl) Being sworn as a witness refuse or fail to answer any question lawfully put to him. ' Penalty-£20.",15
