speakerGroups,Speaker,Title,text,pageNumbers
1,The DEPUTY SPEAKER,Unknown,Hon. I.R.,176
2,Mr ORGAN,Unknown,"I Labor government for taking action on the issue and territories to follow suit. The fact that this issue will haunt their term of government average global annual emissions over the past figures show that 18.7 billion tonnes of carbon 2002 and 17.1 billion tonnes were released last sions could lead to a faster than expected Almost every other equivalent nation on cause it will fix global warming but because pollution of the atmosphere. That pollution economic dislocation in the coming centuries amples demonstrate the impacts of recent weather ble to precisely link individual catastrophes these kinds of events is projected to increase wave hit Europe and led to as many as France alone, where temperatures hit 40 degrees the first-ever cyclone off the Argentine coast. gets in a year in less than two days in August least 108 people in Europe and Weather related disasters, including floods, quency and intensity. Since 1980, 10,868 weather 575,000 deaths and have forced many more losses to homes, businesses and crops from wide-a 93 per cent increase over 2001 losses. megacatastrophes, which used to appear There has been a lot of anguish in international the Western developed countries. Unfortunately, has gone to the forefront as the worse per planet. The Minister for the Environment and recognise and have taken heed of the CSIRO's warming gases by mid-century is a minimum destruction of the world's environment since idly warming. The news coming from scientists ing but more alarming. I therefore am relieved around this country have the foresight to Thursday, 1 April 2004 ----Causley) took the chair at 9.40 a.m. NA Environment: Climate Change rise to commend the New South Wales Carr of climate change and encouraging the states the federal government has completely failed on for decades to come. The CSIRO has said that decade were 13.3 billion tonnes, but its latest dioxide were released into the atmosphere in year. This level of annual increase in emisjump in the Earth's temperatures. the planet has signed the Kyoto protocol-not beit is the first small step towards reversing the will lead to massive social, environmental and if we do not do something. The following exand climate change. Although it is impossito global warming, the frequency and intensity of as the world warms. In August last year a heat15,000 deaths-mostly amongst the elderly-in Celsius. Just last week we heard reports of Germany received as much rain as it normally of last year, and the resulting floods killed at forced 450,000 people to evacuate. droughts and windstorms, are growing in frerelated disasters have caused more than people to flee their homes. In 2002, economic weather disasters approached $53 billion worldIt is predicted that by the year 2050 every 100 years, will occur every 25 years. discussion amongst the major pollutersduring the term of this government Australia capita greenhouse gas emitter on the face of the Heritage and the government, I would assume, warning that a 60 per cent reduction in global if we are not going to have the most disastrous the extinction of the dinosaurs. The world is raparound the planet is not getting more reassurthat at least the state and territory governments take some action on this very important issue. NA",176
3,Mr ANTHONY SMITH,MAIN COMMITTEE,"I great stalwarts from the Croydon and Lilydale Gryst, Ken Gibbons and Eric Dosser. Neil Gryst don RSL, having served in that position and Neil is a great community person who is always is Ken Gibbons, who has just completed his don. Both men have served our nation with honour so at the local community level in Croydon. through the awarding of a Centenary Medal last year. In a similar way, Eric Dosser has also served wider Yarra Valley. In recent times, he has been contribution to many of the ex-servicemen there-whether the RSL were up to date or ensuring that veterans way into the Yarra Valley got all the help they friend to many. As the sub-branch president, Valley Ex-Services Support Centre, which runs many of the other local veterans and their families. and continues to work tirelessly In recent years, these three men have had and Remembrance Day ceremonies. Both ceremonies ingly well attended by hundreds of local residents. Croydon ceremonies have featured a wide array young people from local schools and youth organisations. lives on. It is pleasing to know that younger sacrifices made by those who served our nation. because of the efforts of people like Neil, ing an understanding of what drives them spirit that exists throughout the suburbs and Valley.",177
4,Mr SERCOMBE,MAIN COMMITTEE,"I difficulty small businesses-and particularly, compliance with GST requirements, particularly BAS, which takes small business people away very long hours involved in running their businesses. are compounded by the difficulties many of qualified people to do the essential work That situation is being made more difficult document called ‘Important information for ticular statement from the ATO says: Bookkeepers whose work includes BAS-related services tions on who can charge a client Casey Electorate: Croydon and Lilydale Community wish to pay tribute to the work of three community in the electorate of Casey: Neil has recently retired as secretary of the Croyin other roles within the RSL for many years. looking out for the welfare of others. So too term as president of the RSL sub-branch in Croyin times of need, and both continue to do Neil's long standing service was acknowledged the veteran community in Lilydale and in the president of the Lilydale RSL, making a great making sure that the facilities at from Melbourne's outer east and the gateneeded. Eric has been a key contributor and a he was instrumental in establishing the Yarra totally on volunteer effort and the help of Eric was also awarded a Centenary Medal on behalf of the community. key roles in organising and running ANZAC Day at Croydon and Lilydale are increasIt is a credit to them that the Lilydale and of participants, including large numbers of Around our nation the ANZAC spirit generations have a growing understanding of the In our area, this pleasing trend is growing Eric and Ken. Meeting and knowing them and havshows in a very clear way the strong community townships of Melbourne's outer east and Yarra Taxation: Business Activity Statement think all members would be aware of the I suppose, microbusinesses-face in achieving the work involved with the preparation of the from the vital functions of putting in the often The problems that small businesses face them have in getting accountants and similarly for them and the costs involved with that. by the ATO-the tax office-putting out a bookkeepers providing BAS services'. This parfor clients need to be aware of the legal restricfor the provision of tax advice. NA It goes on to make it clear that unless a person are unable to assist small businesses in the impose-and is imposing-significant hardships nesses in which often there is a situation where does some part-time work in assisting a small, the preparation of their BAS for a In fact, the restrictions go even further. cular they give the following examples: If bookkeepers don't charge a separate fee for BAS part of a total bookkeeping serve? The answer is no-they cannot. The next question is: If bookkeepers don't charge a fee for BAS preparation, a BAS as part of a total bookkeeping service? Again the answer is no. This is going to impose businesses in this important activity. It is mainly more experienced women-out of economic able to earn a dollar for those services. One understands that there are some areas would be quite improper for a person unqualified tions to a potential client that they have got a to understand that, with the sort of arrangement sector, the businessperson themselves needs responsibility for the preparation of the statement. cess to professional advice and the cost of it small business. (Time expired)",177
5,Mr LINDSAY,MAIN COMMITTEE,"I want yesterday when I saw a postcard entitled ‘Why was promoting the employment of older Australians, use of the words ‘mature age', it indicates working life. What it should say is ‘Why experienced generally considered in this category, bring ness that employs them. They relate well to stand that. They have less absenteeism, fewer younger workers. They are enthusiastic, they technologies. In short, an experienced In my particular area in Townsville, where huge opportunities for experienced workers. sider the tourism industry. In Australia, one lated industries. It is a huge job market. Currently wide in the tourism industry. Experienced workers the tourism industry, and I encourage Townsville's look for some extra training that is available, has particular professional qualifications they preparation of BAS statements. This is going to on many small businesses or microbusitypically an experienced woman, for example, corner milk bar or some other small business in small fee. That is no longer possible. In the question and answer section of the ATO's cirpreparation, are they allowed to prepare a BAS as are they allowed to show a client how to prepare extraordinary additional difficulties on small also going to put a significant number of peopleactivity because they are not going to be where care needs to be taken. For example, it in a professional sense to make representaqualification. It is similarly important for clients that has existed in the very small business to be signing the statement and accepting full But, as I said, the difficulty in getting acmeans that things are going to be much harder for Employment: Mature Age Workers parliament to understand that I was angry mature age workers?' It was a postcard that but it sends the wrong message. By the that these are people who are at the end of their workers?' People over 45 or so, who are wide-ranging experience and skills to any busicustomers of all ages-and I think we all underaccidents and are a steadying influence on welcome training, and they adapt well to new worker is the perfect employee. tourism is a very significant industry, there are I ask Townsville and Thuringowa locals to conemployee in 10 is employed in tourism or in rethere are 325,000 jobs available Australia are best able to meet the requirements of experienced workers to apply for jobs, to and to join that industry because there are opNA portunities that suit both the employee and can make an arrangement with your employer nine to five, because they happen to suit both outcome for everybody. I ask the departments age' to say what they really are and change",178
6,Mr GRIFFIN,MAIN COMMITTEE,"There has ing nitrofurans. It first came up in newspapers recently, nitrofurans have again been in the sumer confidence as a result of concerns For the past two years, any food product carcinogenic antibiotic used in some overseas tering the European Union and North America. nitrofurans in food, and it is illegal to import of this antibiotic. However, the food agency ance, Food Standards Australia New Zealand, claiming that low levels of nitrofurans do not this issue. The problem with this claim is and manufacturers of products linked to imported and prawns, may suffer as a result of the government's ing and enforcement regime is in place. The government must act immediately to has led them to claim that low levels of nitrofurans as and Americans are banning food products thing to do is to have FSANZ's evidence peer science. The second thing the government needs to products can be illegal but little or no action food product is deemed illegal and there are product should be refused entry or withdrawn not exposed to any potential harm. I am gravely honey or any other product with Even though FSANZ are saying that low levels containing nitrofurans are illegal. It should and protecting consumers: if it is illegal it tant that we ensure that consumers are not put honey because of the concerns about their imported lack of consumer confidence in our seafood talking about nitrofurans, we are only talking Argentina. The government has failed to prevent imported sold in Australia, despite stringent bans overseas. sure that FSANZ's claims are peer reviewed. the employer. Often in the tourism industry, you that you work hours that are not the normal the employer and the employee. It is a good responsible for the usage of the words ‘mature those words to ‘experienced workers'. Health: Food Additives been some publicity in recent times regardand also on the program Today Tonight. More media. The government must act to rebuild conabout the safety of imported prawns and honey. containing a traceable amount of nitrofurans-a farming practices-has been banned from enAustralia, technically, has a zero tolerance of any food product containing a detectible amount which is charged with enforcing this zero toleris out of step with the rest of the world by pose a health risk and by not acting to deal with that consumer confidence in Australian producers foods containing nitrofurans, such as honey tardiness in ensuring that a proper testensure that FSANZ's scientific evidence, which are safe, is peer reviewed. If the Europecontaining nitrofuran and we are not, the right reviewed, as this is a fundamental tenet of good do is explain how an antibiotic found in food is taken to prevent its entry into Australia. If a potential public health and safety risks, that from supermarket shelves so that consumers are concerned about having imported prawns, this antibiotic in it on our shelves. of nitrofurans are not dangerous, products be black and white when it comes to food safety should not be sold here. It is fundamentally imporoff buying Australian foods such as prawns and counterparts. The last thing we want is a and honey industries. So I stress: when we are about products imported from parts of Asia and food products containing nitrofurans being So I call on the minister responsible to make I also call on the government to instigate more NA rigorous testing of imported food products in food manufacturers. More needs to be done doing it. (Time expired)",179
7,Mr HARTSUYKER,MAIN COMMITTEE,"Summer Lawler, is a key work in the history of Australian since its Australian premiere in 1955. On Saturday of this play by the Dorrigo Dramatic Club. a credit to this small but dedicated production company. The play deals with mateship, loyalty and actors. The cane cutters-Barney Ibbot, played played by Wayne Burley-travel to Melbourne over the summer months, as they have done Leech, and Dina Luciani, who plays Pearl Ryan, Emma Leech and Johnnie Dowd, played Pastro respectively, complete the cast and provide Like all productions, much work goes on the work of stage manager Monica Sala, and Denner. Sound assistance was provided by construction by Mick Fawcett and Bob Denner. and Mary Kell was assistant to the director. port, with the CWA craft group and the Uniting making some of the props for the production. tre in Dorrigo on 13 March and concludes on 2 April. The Dorrigo Dramatic Club also supports which meets at 10 a.m. on Saturdays during children aged between seven and 14. As I have said, the production at the theatre the theatre oozes with charm; and it has been In our area we depend very much on tourism. is only part of the total tourism experience. and the arts to complete a total tourism experience. Club playing their role in enhancing culture ple of Dorrigo and for tourists in the area who we can allow tourists to stay one extra night creases wealth in our area. It is great to see tion not only for locals but also for tourists.",180
8,The DEPUTY SPEAKER,MAIN COMMITTEE,"Order! der 275A the time for members' statements has concluded. CLASSIFICATION (PUBLICATIONS, Debate resumed from 24 March, on motion by Mr Ruddock: order to protect both consumers and Australian on this issue, and this government has to start Cowper Electorate: Dorrigo Dramatic Club of the Seventeenth Doll, by Ray theatre and has been drawing audiences I had the pleasure to attend a performance The production, directed by Gwynneth Denner, is change and is brought to life by a cast of local by Leo Bradney-George, and Roo Webber, from the cane fields for the annual lay-off for many years. Lisa Rogers, who plays Olive Cunningham, also bring the show to life. Bubba by Jennie Clayton, Francis Aylott and Liam for a very entertaining evening of drama. behind the scenes and I would like to commend production manager and lighting operator Bob Peter Munro, wardrobe by Cass Heness and set Poster design was by Caitlyn Streets-Hanby This production had widespread community supChurch meet and greet group assisting in The season commenced in the old Gazette Theavery young actors and Dorrigo Young Drama, the school term. Dorrigo Young Drama is for is one that is very much a community effort; basically done completely with volunteer labour. To have great beaches and a great environment Our region has a very important focus on culture It is pleasing to see the Dorrigo Dramatic in our region, increasing enjoyment for the peomay wish to see a very fine local production. If it greatly increases employment and greatly inDorrigo Dramatic Club putting on a fine producIn accordance with standing orFILMS AND COMPUTER GAMES) AMENDMENT BILL 2004 Second Reading NA That this bill be now read a second time.",180
9,Ms ROXON,MAIN COMMITTEE,"I would cations, Films and Computer Games) Amendment the proposed changes to the Classification is really a welcome development in this area. over our classification system. I believe we if you look around the world you will see that well understood and adhered to. The bill before us today will bring into line and to computer games. It is going to be a very keen to ensure that they exercise some control of material their children will be using. It is lence, sexually explicit material or other sorts systems are in computer games in particular, quickly. This is raised with all of us every in our electorate offices. It is welcome that film area, which are perhaps better understood, The major change deals with making ‘a more classification types G, PG and M and those MA15+, R18+ and X18+. I think that the reference cations gives parents some sort of guidance. is appropriate for them to view and gives a little to understand what the classification categories they mean in the film area. I had a discussion with a colleague of mine is 14. She said it would be the most effective not see a film that he wants to go and see, ‘You for your identification or your age and you have that confidence with video games and that a restriction would apply to some of the in the community would prefer to see mature She said that having a legally enforceable cut-off useful to parents as a way of encouraging their useful to have the backing of some enforceability going to be allowed to buy those,' or ‘You're guess we have to be realistic: young adults guidelines and it is difficult to see how we appropriate for them, but I think these It is true that as a result of this bill there lar way-so there is no suggestion that the tered-but there will be some consistency in stand what is meant by a classification. I am that, along with changes to the act, there is ferent classifications mean and to encourage like to speak on the Classification (PubliBill 2004 and indicate Labor's support for (Publications, Films and Computer Games) Act. It In the community a lot of concern is expressed have a very good classification system. Certainly we are lucky that our classifications are largely the classification systems that apply to films useful tool, particularly for parents who are and guidance over their children and the sorts difficult for parents to ascertain what level of vioof matters that come within our classification and we are in a world where they are changing now and again when we are in the community and this bill seeks to make the classifications in the apply consistently to video games. effective distinction' between the advisory where a legally enforceable restriction applies: to age in the legally enforceable classifiIt makes clear to children and young adults what bit of consistency so that people do not have mean for video games as opposed to what yesterday about this bill-she has a child who thing to be able to say, when telling him he canknow, if you go to the cinema they'll ask you won't be allowed to go in.' She said she did not so was very pleased that this bill would ensure potentially damaging materials that most people adults dealing with rather than young children. point in some of these categories would be kids to use appropriate material. It will also be and to be able to say, ‘Actually, you're not not going to be able to get into the cinema.' I are pretty good at getting around some of these can stop some of them seeing material that is not guidelines and changes will assist. will be no change to what is classified in a particuclassification guidelines themselves will be althe labelling of material so people can underalso pleased that the government has indicated an intention to more widely discuss what the difothers in their obligations to conduct broader NA community education on this issue. I think that the existing classification structure, but now video games it makes it even more worthwhile advertising material would be really helpful. I note that initially there were some concerns dustry about what the new requirements would TV. I understand that some of their concerns is, as I understand it, also going to be a review tunity to take up those issues. Obviously, it classification structures are actually workable. parents in the community will not always share television associations or film distributors, discussions with them about practical ways to meaning for parents-that when a warning is issued families, young adults, parents and others watching going to see. I must say my personal view-and it is not that it would also be helpful for TV viewing were shown a little more regularly throughout the because of the way we live our lives, view TV will be there at 25 past eight when the film way of making those classifications more widely think this ties back in with the need to make stood; so that if you do see the new MA15+ and whether it is appropriate for your It is good that confusion is going to be removed just for consumers-although that is the primary have-but also for distributors, broadcasters puter games to have some consistent application sions and agreements that have been reached with will be necessary for the states and territories complementary legislation to support this bill that the classification structure is adhered to. not reflective of there being any particular inadequacy territories to make sure that the implementation There is nothing more that I want to raise there will need to be a transitional phase-in. existing material which has already been marked obviously will be some phase-out time, which problem with there being a short phase-in time. erature Classification is to carry out a national the revised classification types. I urge It is of growing importance to the community soring the material that adults are able to see, is welcome; I think it would be welcome with that there is to be consistency across film and because a bit of a blitz education campaign or expressed by the commercial television inmean for the showing of MA15+ material on have been worked through and that because there of the code of practice there may be an opporis in everybody's interest to make sure that the Whilst the parliamentarians in this House and 100 per cent the interests of the commercial it is worthwhile for us to make sure that we have ensure that these classification structures have before a film starts on TV it needs to give a clear indication of what it is they are an issue that is really dealt with by this bill-is if some of those classifications and warnings film. I think it is not a realistic expectation, and do all sorts of other things, that everybody starts. It might be preferable if there were some noticed. Often just the logo is there and I sure that the classifications are widely underclassification you understand what that means children to watch that sort of film. as a result of this bill. It will be helpful not consideration that we in this parliament and others who run video stores and sell comas well. I note that this is the result of discusthe states and territories. I understand that it to implement some changes by introducing and that they have the primary role of ensuring Some of the issues that I am concerned about are in this bill. It will fall to the states and is as effective as it can be. regarding the bill other than that I understand that There is going to be some provision made for with the old classification structure. There is appropriate, and there should not be any I understand that the Office of Film and Litpublic awareness campaign to draw attention to the House to take an interest in that. to make sure that, without unnecessarily cenwe have clear guidance available to our children NA and young adults. Frankly, as adults, we want contain violence, sexual activity or other things. easily as adults we can make choices about games that we want to use, the more that is in dren and young adults that these classifications House and indicate Labor's support for these changes.",181
10,Mr BAIRD,MAIN COMMITTEE,"I am very note the opposition's support for the Classification Games) Amendment Bill 2004, and appropriately tion which the community in general will comments on the regular indication of the classification viewers will be present at the very beginning the level of classification is worthy of pursuit. The bill brings computer games into line computer games are sold, parents have a clear criteria and what their appropriate classification tion for X-rated films does not apply to computer with which they are obtained and young people's bring computer games into line with film classification rated computer games depicting violence or available to young people. I believe it is a sensible way of classifying. cussion with the community about the way the straight suitability of films, that there are terms of films but who certainly take exception they go to see a film, that the classification violence or explicit sexual scenes. They want to whether or not they wish to view them. But cause our aim is that young people do not scenes of violence-particularly the ultraviolence That is something that we simply want to avoid that our young people are seeing. This bill will amend the Classification 1995 and will assist in a more fluid operation a common classification scheme for films and not alter the type of material permitted within the two classification schemes into one. There class types. For example, the G, PG and M classifications computer games. For classes where legally enforceable erence to the specific age-for example, MA15+, before, you do have R18+ and X18+ for films, tion will be MA-for mature adults-15+. The bill will help make classifications easily hierarchy to the classification of films. The to be able to choose whether we see films that The more information we have and the more the sort of material that we want to view or the everybody's interests. It is particularly for chilwill have an impact. I commend the bill to the happy to follow the member for Gellibrand. I (Publications, Films and Computer so; it is a non-controversial piece of legislasupport. I support the member for Gellibrand's of particular films. It is unlikely that of the showing of a film, so regularly showing with film classifications. It ensures that, when guideline of whether such games meet various is. It is important to note that the classificagames, and rightly so because of the ease access to them. The predominant aim is to and to ensure that we do not have Xshowing explicit scenes which would readily be It is appropriate that there has been some disfilms should be classified. I am aware, on the many people who are not necessarily prudish into extreme violence. They want to be aware, if is right. They want to be aware that it does contain to be aware so they can make an adult choice as its predominant assistance is to parents, behave access at too early an age to pornography, that is often displayed-or sadomasochism. in the publications, films and computer games (Publications, Films and Computer Games) Act of the classification scheme. The aim is to make computer games, as I have said. The bill will each classification group; it will merely bring is a more effective distinction between the will stand for film and apply to restrictions apply, there will be a refR18+ and X18+. Of course, as I have said but for computer games the highest classificaavailable to parents and give a clear, distinct bill does not deal with publications; they are not NA classified in the same way as films and computer ment by the Commonwealth, state and territory laws to better inform the community about strong bill also does not affect the Commercial Television fect the importation of publications, films ject to classification prior to release in Australia. By way of background, there are two main cation of publications, films and computer games-the act. Descriptions of the products which would the National Classification Code. For example, violence and other issues which would cause a criteria for classification are also contained and Computer Games. The broadcasting act primarily for commercial television. It permits velop codes of practice relating to broadcasting codes of practice, the industry must take into violence, sex, offensive language, drugs-including of gender and ethnicity. It is a bill that both sides of the House agree together in terms of films and computer games. tion of the government introducing more restrictive means for young people to be guided on publications, tion to those who run video shops and who abide by those requirements. The ready availability of pornographic games which are also available through the people to develop a healthy attitude towards such a classification system. We also want to violence, which can lead to them simulating that sensible and worthwhile approach, and there issue. I commend the bill to the House.",183
