speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Jttouse of fteircesentatibes.Representatives, Friday, 10 August, 1917.",4
1,Mr SPBAKBK,Unknown,"Hon. W. Elliot Johnson) took the chair at 11 a.m., and read prayers. MEMBERS' NAMES IN HANSARD.",4
2,Mr SPEAKER,Unknown,"Las t night, on the motion for the adjournment of the House, the honourable member for Melbourne (Dr Maloney) asked me whether, after the mention of a constituency in Hansard, the name of the member representing it could not be inserted in brackets. He statod that owing to changes in the representation of constituencies, he had occasionally, when reading the Hansard report, been put to the inconvenience of haying to refer to the records to ascertain who was the member representing some particular constituency at the time when the speech he was reading was made. In accordance with my promise to the honourable member, I have conferred with the Principal Parliamentary Reporter concerning, this matter, and he has furnished to me the following memorandum :-The suggestion that ithe names of honourable men? .members should generally follow in the Hansard reports the designation of their constituencies was considered by the Speaker first Commonwealth Parliament (Sir Frederick Bolder), but was not adopted, the Speaker fearing that it would lead ultimately to frequent breaches of the parliamentary rule that members must address one another only by the titles of their constituencies. I have further considered the matter, and it seems to me that the fear apparently' expressed by Sir Frederick Holder, when Speaker, that members might get into the habit of referring to each other by name in debate instead of by the titles of their constituencies need'not be entertained, as the Speaker or Chairman would intervene to insure observance of the rules of debate. I have issued the instruction that in future what the honourable member has for shall be done. The following papers were presented - Elections and Referendums-Statistica turns in relation to the Senate Election and the General Election for the House of 1917; and Summaries of Elections and Referendums, 1903-17. Elections, 1917 - Statistica l Returns showing the Voting within each Subdivision in relation to the Senate Eleotion and the General Election for the House of Representatives, viz. :New South Wales. Queensland. South Australia. Tasmania. Victoria. Western Australia. , MUNITION WORKERS.",4
3,Mr FENTON,Unknown,"Is the Assistant M in ister for Defence yet able to redeem the promise, made the other day to certain returned soldiers who have been, dismissed from their employment in the Colonial Ammunition Company's works, some of them married men, that he would obtain employment for them 1 Does he know where they can get employment ?",4
4,Mr GROOM,Unknown,"I did not promise to obtain employment for those who came te see me. Some of them stated that they were returned soldiers, and had been dismissed, while other hands appointed at a later date had been retained, and I promised to have an inquiry made into the matter. This is being done.",4
5,Mr FENTON,Unknown,Canno t something be ' done to provide employment' for these,4
6,Mr GROOM,Unknown,"I should be glad if of the something could be done. PATROL WORK, SYDNE Y HARBOR.  the Navy, upon noticeWill he state the amount paid for serviee* rendered by motor launches for patrol work in Sydney Harbor for 1914-15 and 1916-177",4
7,Mr JOSEPH COOK,Unknown,"I have not yet received the information asked for, but I shall obtain it for my honourable friend. EXPORT OF BEEF .",4
8,Mr FLEMING,Unknown,"the Minister for asked Trade and Customs, upon notice Whether, in view of the shortage of shipping space, and the continued loss of one of our best soil fertilizers, he will cause to be reconsidered PAPERS. 'the question of boning beef before export?",4
9,Mr JENSEN,Unknown,"Practicall y all . beef l Renow being exported from the Commonwealth is the property of the' Imperial Government, and when exported is shipped on Imperial account, except as to certain specific quantities of frozen beef released by the Imperial authorities for export to destinations other than to the TJnited Kingdom. OLD-.AGE PENSIONS .  upon notice Whether he will allow pensions, in oases where the pensioners are inmates of hospitals, to be paid to such institutions for their upkeep instead of the money being retained iby the Government as at present?",4
10,Sir JOHN FORREST,Unknown,"No payment is made by the Commonwealth to State hospitals for the maintenance of inmates who are pensioners. The matter, however, is under consideration. WAR - TI ME PROFITS TAX ASSESSMENT BILL .",5
11,Mr HIGGS,Unknown,"W it h reference to the ported Win-the-War caucus yesterday, and its consideration of the War-time Profits Tax Assessment Bill , .I ask the Minister for the Navy if the Government considers the measure as vital to its fate, and is it going to permit amendments to be made in it?",5
12,Mr JOSEPH COOK,Unknown,"The Government intends to proceed with the Wartime Profits Tax Assessment Bill , and will consider any intelligent amendment fro m any quarter whatever. SECOND READING . Debate resumed fro m 1st August (vide page 707), on motion of Sir JOH N FORREST That this Bill be now read a second time. Mr 'TTJDOR (Yarra) [11.9] - I am glad to see the Treasurer in his place, because it was stated in the eently that he was indisposed, and might not be able to be with us today. As amendment to the questionbefore the House, I move That the following words be added :in the opinion of this House the Bill is utterly inadequate, and signally fails to place upon wealth its due share of the expenses of war."" Although we have now entered upon the fourth year of the war, the Treasurer tells us thati all the revenue he expects to from this Bill in connection with the operations of a period of two years is less than £1,000,000.",5
13,Mr WEBSTER,Unknown,"He says now £1,000,000 ",5
14,Mr TUDOR,Unknown,"In his Budget speech, the Treasurer stated 'that he expects to receive £1,000,000, but his earlier statement was that the proposed taxation would return only £900,000. Accepting the larger figure, it means a revenue from war profits of only £500,000 a year, - which is utterly inadequate. During the election campaign the Prime Minister described the manifesto of the Labour Party as ab-' solutely spineless. I should like to hear what he would say of this Bill were he now in Opposition. It is so anaemic that, as they would say in some parts of my electorate, it would not have strength to fight its way out of a wet tissue-paper bag. The Bill has beenbrought in late; it allows too high a rate of profit ; and it provides too many exemptions. The Treasurer in his opening speech told us the rate charged by the British Government refor the first year of the war, the financial year ended on the 30th June, 1915. This Bill , however, will affect profits made prior t'o that date. The Treasurer told us that the British Act allows companies to keep 6 per cent, of their profits untaxed, and private persons 7 per cent. For the first year of the war, 50 per cent, of all profits beyond those rates was taken by the Government, in the next year, I think, 60 or 65 per cent., and 80 per cent, in the financial year which ended on the 30th June last. In Canada the untaxed profits allowed is only 7 per cent., and the Government takes 25 per cent, of any profits beyond that, but itaxes a 15 and 20 per cent, excess at 50-per cent., and one exoeeding 20 per cent., 75 per cent.",5
15,Mr JOSEPH COOK,Unknown,The Canadian rates newspapers reare less than ours.,5
16,Mr TUDOR,Unknown,"Yes , but I contend that an our legislation should follow the British Act. We should not allow such a high rate of profit before taxing the excess. "" But Some honourable members have said that it is proposed to f ax not war profits but warthe time profits. If the intention be to tax war-time profits, it would be easier to increase the income tax by levying a tax of 10s. or 15s., or even £ 1 , on every £ 1 get exceeding a certain amount of income. The Labour party, in its manifesto, issued prior to the recent elections, proposed a war-time profits tax on the basis of 50 per oent. of excess profits for the year which ended on the 30th June, 1915, and of 60 per cent, for the year which ended on the 30th June, 1916.",5
17,Mr MAXWELL,Unknown,Was that a war-time profits tax or a war profits tax ?,6
18,Mr TUDOR,Unknown,"A war-time profits tax. We advocated a tax of 100 per cent, on excess profits after 1916, for the duration of the war. No person sbould be allowed to make excess profits in war-time. Our Bill would have allowed a reasonable return on invested capital. A Board of Referees would have been appointed to deal with Australian companies operating outside Australia, and new business and any local circumstances which might cause harshness or injustice.",6
19,Sir JOHN FOHREST,Unknown,Would that Bill have brought' in more revenue than tins Bill will produce 1,6
20,Mr TUDOR,Unknown,I do not know.,6
21,Mr ARCHIBALD,Unknown,"The policy of the honourable member's party was, I think, to leave everything to the Board of Referees.",6
22,Mr TUDOR,Unknown,"The Treasurer will correct me if I am in error in stating that the proposal for the appointment of a Board of Referees is practically the same in the various measures that have been submitted, and that the alterations which have been made are the result of experience of this class of taxation in other countries. It was intended that the Board of Referees should deal with new businesses, cases of hardship, and with enterprises such as tin mining companies, whose head oflices are in Australia, but whose operations are carried on outside the Commonwealth. In order to avoid payment of this tax such companies' are proposing to register outside Australia. I understand that one of them has already transferred its head-quarter's from Sydney to the Malay States. I hope that when we go into Committee the Treasurer will accept an amendment providing that the tax shall begin with the financial year ending 30th June, 1915.",6
23,Mr WISE,Unknown,That was never proposed by any Government.,6
24,Mr TUDOR,Unknown,"I am entitled, at all events, to express my own opinion as to when the tax should begin to operate. In the financial year ending 30th June, 1915, there were eleven months of war, and some of the largest profits resulting from the war were made during that period. Mr. JOSEPH COOK.*-I presume that the honourable member for Capricornia, Mr. Higgs, also shares the honourable member's view as to the date en which this tax began to operate.",6
25,Mr TUDOR,Unknown,He has already spoken on the motion for the second reading of this Bill ; but my amendment will afford him another opportunity to place his views before the House.,6
26,Mr JOSEPH COOK,Unknown,We shall be glad to hear him repudiate this monstrosity which the honourable member proposes.,6
27,Mr TUDOR,Unknown,"The honourable member may so describe my proposal, but I repeat that we ought to ante-date this tax to the starting of the war. Every one knows that when the war broke out there were large stocks of certain goods held in Melbourne, and in every other State capital, and that as soon as difficulty was experienced, as the result of the war, in t obtaining further supplies, the prices of those goods were increased to an enormous amount. My remark applies not only to groceries, but to such materials as iron. We have all read with interest the reports of a recent debate in the Victorian State Parliament, during which figures were given showing how the prices of certain iron goods have increased. There was no increase in the cost of landing these goods before the war, nor can it be said that there was any increase in the cost to the consignee of goods that were landed here for the first two or three months after the war. They were en route to Australia before the war broke out, but as the difficulty of obtaining supplies increased, the price of these goods to the consumer was lifted, even though large stocks were held by some persons in Australia.. Then again, large consignments were held up for nearly twelve months in South Africa. These had left the country of production before the war, and, therefore, were bought at pre-war rates, but huge profits were made upon them. I am anxious that the Government should, at least, get a fair share of the profits so made.",6
28,Sir JOHN FOBBEST,Unknown,The honourable member and his party were in office f a long time after the war broke out.,7
29,Mr TUDOR,Unknown,"I do not complain of such an interjection. I would point out to the House, however, that in ' the first part of the first session of the last liament-in 1914-15-w e dealt with war legislation. In 1915 the date. then Treasurer, Mr Fisher, proposed to introduce a War-time Profits Bill , but will be done. before he could do so he was appointed High Commissioner, and left for Engstatement. land. The honourable member for Capricornia (Mr Higgs), who succeeded him as Treasurer, introduced such a B reasons with which every honourable member of the last Parliament is familiar, i was not proceeded with. The facts that early in January, 1916, the present rate of taxation. Prime Minister went to England, and that there was a definite understanding between all parties in the House ing his absence no controversial legislation should be dealt with. We dealt only with Supply. There were two adjournnew ments of the Parliament during the preGreat sent Prime Minister's absence in Engauthorities land, and on each occasion that the House met I took his place as senior Minister, that I have an intimate knowledge of a the facts. It was because of this underthis standing that our War-time Profits B i was not pushed through Parliament. Mr RICHAR D FOSTER - Did not the honourable member for Capricornia (M Higgs) say, when he introduced the B i l that the additional revenue which it would provide was not required at that period ?",7
30,Mr TUDOR,Unknown,"I do not know whether it was wanted or not. I do know, howduced ever-indee d it is common knowledgethat many companies and business firms have paid these excess profits into reserve funds in order to meet taxation of this kind. Practically every company and business firm, knowing that the tax would be ante-dated, has made provision i way to meet it .",7
31,Mr KELLY,Unknown,But surely only anteages dated to the extent named in the previous Bill.,7
32,Mr TUDOR,Unknown,"It is for the say to what extent the tax shall be antedated, but I certainly think that the surer's proposal, under which some como r panies will be taxed in respect of one period .of eleven monifchs whereas others will not, is a very clumsy one. It is far better that the tax should come into operation, in respect of all excess profits, as from the one given date, regardless of Parwhether companies and business firms only balance on the 30th June or on some other",7
33,Sir JOHN FORREST,Unknown,I believe that that,7
34,Mr TUDOR,Unknown,I am glad to have that,7
35,Sir JOHN FORREST,Unknown,"We are following ill , but for the English Act .",7
36,Mr TUDOR,Unknown,"I am rather anxious t that we should follow the English Act in are another direction, and that is as to the",7
37,Sir JOHN FORREST,Unknown,The Britis h tax at the outset was not as high as it is today. that durI t has been increased.,7
38,Mr TUDOR,Unknown,"Every Department profits by experience. This was an absolutely form of taxation when introduced in Britain, and no doubt the Imperial have profited by the experience gained. We, too, may profit by their exso perience. The Treasurer doubtless knows l l a great deal more about the operation of tax in other lands than his predecesl l sor did, because he has been able to take advantage of a fuller experience of its incidence. The Treasurer, in introducing the Bill , r . said that he anticipated that it would l , yield only about £900,000 in respect of the two years' period. If we cannot hope for more than that, then the right honourable gentleman 'might well have introa measure calculated to bring in a bigger return. Since the introduction of this Bill the complete financial proposals of - tthe Government have been submitted to the House. We now know that the only new taxation they contemplate is that for which this Bill provides, and an additional income tax of 10 per cent, with a n that minimum of £ 1 0 on single men and widowers, without children, between the of twenty-one and forty-five years.",7
39,Sir JOHN FOBREST,Unknown,I suppose the honourable member thinks that we should House to have proposed more taxation ?,7
40,Mr TUDOR,Unknown,"I do. I consider that Treathe taxation proposals of the Government are inadequate to meet the needs of the situation. What is more, I believe that many of the supporters of the Government hold the same view, and I trust that they will support my amendment!. Having regard to the number of exemptions for which the Treasurer has provided in this Bill it is no wonder that he does not anticipate collecting under it! more than £900,000 in respect of the two years' period. The principle of the Bill should be that any person who has made excess profits owing to the war or during the war period should be called upon to pay a wartime profits tax. Under the. Bill as it stands a profit of 10 per cent, is allowed, and superimposed upon that is an exemption of £ 2 0 0. Thereafter only 50 per cent, of the excess profits is to be taken by the Commonwealth. It is well known that the output of many firms and companies has enormously increased. A very interesting return based on the Victorian State income figures was recently pub before the Legislative Assembly by Sir Alexander Peacock. I have, a copy of that return in which he selected typical cases showing the profits made in 1914, 1915, and 1916. He was careful, of course, nob to give the name of any individual taxpayer, and the return does not show what particular industry or industries were carried on by the persons or companies concerned. It shows, however, large increases in profits since the outbreak of war, and there is every reason to believe that what hashappened in Victoria has happened in all the other States. I have been unable, unfortunately, to 'obtain similar information in regard to any other State, b ut the Treasurer, I feel sure, could obtain from the Commonwealth Income Tax Department' similar particulars showing the profits made by individual companies or firms in 50 or 100 typical cases throughout the Commonwealth. Such a return would give us some idea of the profits that have been made during the war. I propose to quote forty-one of the 265 cases, the net profits in the whole of which, including any amount set apart for reserve in the respective years, were £3,958,885 in 1914, £4,371,733 in 1915, and £5,479,895 in 1916, showingan increase of over £1,000.000 on the previous year, and in the two years the increase is over £1,500,000.",7
41,Mr FALKINER,Unknown,Then the estimate must be wrong. Mr Tudor.,8
42,Mr TUDOR,Unknown,"I do not know whether the Treasurer's estimate is wrong or not. The following table gives the figures in the forty or forty-one cases I have picked out: NA NA QUOTED 265 CASES UNDER THE ^VIOTORI&W INCOME TAX. Net Profits, including any Amounts set apart for Symbol Reserves in the Respective Years. for Namo. 1914. 1915. 1916. £ £ £ 3 27,145 35,743 58,957=115 % 5 313 1,252 3,697=1,100% 6 8,910 12,643 20,648 9 Nil 726 7,703=1,000% in one year 22 13,717 16,288 31,254 25 5,475 10,453 13,099 26 821 1,034 9,088=1,100% 30 58,516 76,700 107,426 » 35 701 2,772 5,023=700% 39 986 6,671 5,613 40 87,782 112,838 188,644 43 30,744 70,167 81,418 61 9,014 .16,686 21,190 91 -5,505 9,409 12,291 107 7,238 27,185 51,744 = 700% 108 28,501 6,692 71,575 110 7,532 10,420 16,607 117 6,960 7,746 15,677 118 57,144 79,128 119,548 120 2,875 11,500 8,111 123 1,148 3,446 13,249=1,150% 130 7,615 15,368 28,049 132 7,163 8,781 19,912 139 1,892 11,457 6,585 141 1,170 8,949 8,456=700% 147 236 1,427 9,444=4,000% .172 6,920 6,534 14,964 182 2,087 7,480 20,984=1,000% 196 28,257 32,369 81,139 198 2,039 7,480 26,031 = 1,250% 206 9,137 18,190 20,797 210 959 1,375 2,347 211 8.013 10,114 19,558 213 7,222 ' 31,119 51,493=700% 215 17,876 24,587 46,831 217 11,061 30,589 31,765 222 4,505 8,130 20,022 231 8,505 8,350 22,515 240 2,989 3,427 10,156 257 9,315 12,230 28,118 262 Nil 4,896 20,966=400% in one year Total 265 cases 3,958,885 4,371,773 5,479,895 The percentage shown in the last column is the increase made in the two years. Treasurer's Mr KELLY - Is case No. 3 a fair average case on the l is t l",8
43,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"It is the lowest percentage of the thirteen which I have picked out, and it shows the smallest proportional increase of profits in the period.",9
44,Sir JOHN FORREST,IN THE STATE PARLIAMENT HOUSE WHEN HE,"All these people toral companies. will pay income tax, and on a graduated scale.",9
45,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,Of course they will .,9
46,Mr GROOM,IN THE STATE PARLIAMENT HOUSE WHEN HE,And they will he brought in under the Bill .,9
47,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"And I wish to "" rope "" them in a b it further.  from the balance-sheets of certain companies ?",9
48,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"They are cases quotedi n the State House of Victoria, as set for th in a return which Sir Alexander Peacock had caused to be prepared by the State Income Tax Department. The net profits shown, as I have said, include any amount set apart for reserve in the respective years, because on those profits income tax would be paid, and I presume that war-time profits will be taxed on exactly the same basis. Mr RICHARD FOSTER , - I thin k kills your amendment.",9
49,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"No , it does not. I contend that the figures I have quoted show that the Bill before us signally fails to impose a fair share of war taxation on wealth. As honourable members will see from the table, I have taken the trouble to Work out the percentage of increased profits in some of these cases. In case No. 3 the increase from 1914 to 1916 represents 115 per cent.",9
50,Mr JOSEPH COOK,IN THE STATE PARLIAMENT HOUSE WHEN HE,What is the capital and the percentage of profit?,9
51,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"The table' quoted by Sir Alexander Peacock does not show how much money was invested in the business porting business? or the percentage of profit, nor does it indicate the nature of the industry.",9
52,Mr KELLY,IN THE STATE PARLIAMENT HOUSE WHEN HE,"Does the honourable ber not see, that the profits of 1915-16, when the increases took place, taxed f",9
53,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,The ' 1915 cases w i ll taxed for only six months of that year under the Treasurer's proposal.,9
54,Mr MASSYGREENE,IN THE STATE PARLIAMENT HOUSE WHEN HE,"The taxation at any rate, eighteen months of the period embraced by the return.",9
55,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"That is so, unless some of these cases are exempt.",9
56,Mr GREGORY,IN THE STATE PARLIAMENT HOUSE WHEN HE,"The comparisons are most unfair, because 1914 was a most disastrous year. ' Mr MASSYGREENE - They might all be pas'",9
57,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"I admit these people might all be farmers, and exempt under the Bill ; but, on the other hand, they might be manufacturers.",9
58,Mr MANIFOLD,IN THE STATE PARLIAMENT HOUSE WHEN HE,"A r e the figures not up to the 30th June, the end of the financial year?",9
59,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,No ; I have read the return exactly as it was prepared by Sir Alexander Peacock.,9
60,Mr MANIFOLD,IN THE STATE PARLIAMENT HOUSE WHEN HE,The State income tax goes to the 30th June.,9
61,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,That was altered soon after we altered the period of the Commonwealth income tax. I am confident that 1914 was a calendar year for the income tax.,9
62,Mr JOSEPH COOK,IN THE STATE PARLIAMENT HOUSE WHEN HE,What is the use of the comparison unless we have the capital invested aud the percentage of profit?,9
63,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"U n d e r the Bill it does not matter what is the capital or the percentage ol profit. The basis is good that enough for the Treasurer, after allowing 10 per cent.",9
64,Mr FALKINER,IN THE STATE PARLIAMENT HOUSE WHEN HE,I do not think that it is necessarily 10 per cent.,9
65,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,In the Bill it is.,9
66,Mr FALKINER,IN THE STATE PARLIAMENT HOUSE WHEN HE,"It is the pre-war standard, or 10 per cent, if there is no pre-war standard.",9
67,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"It will always be 10 per cent. I remember meeting some manufacturers who were negotiating the sale and purchase of a business, and the seller said the basis was not to be that on which they returned their incomes for taxation, but must be ""a straight go.""",9
68,Mr JOSEPH COOK,IN THE STATE PARLIAMENT HOUSE WHEN HE,Is the honourable member himself not concerned in an i m ,9
69,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,I am not in any i m porting - business. ' An y man who says memthat I am is a deliberate l i a r !,9
70,Mr MASSYGREENE,IN THE STATE PARLIAMENT HOUSE WHEN HE,We know who. is interare to be ested in the business ,9
71,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"I have absolutely no in be terest in any importing business, and any man who says anything to the contrary is making a statement that! has no foundaw ill cover, tion in fact.",9
72,Sir JOHN FORREST,IN THE STATE PARLIAMENT HOUSE WHEN HE,"If you had, would it matter? *",9
73,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"A person who was fighting for the honourable member's party in 1913 made that allegation against me in my own electorate, and I am glad to have an opportunity today of answering the statement!.",9
74,Mr JOSEPH COOK,IN THE STATE PARLIAMENT HOUSE WHEN HE,What is wrong with i*?,10
75,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"The statement was made in a sneering way, insinuating that I had done something that was wrong. I have already answered it off the public platform. All my actions are open to the light of day, and if any honourable member thinks he knows anything to my detriment let him state it . Honourable members continue whispering, and pretend they know something about my connection with an importing business, but there is absolutely no truth in* the suggestion. Some candidates on the public platform did their best to damn me politically by making this statement against me.  know the business is in your wife's name.",10
76,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"I do not mind stating the whole of the facts in regard to my wife's connection with the business, which is not a large one, but when an honourable member drags in the name of - a man's wife, he is playing the political game pretty low down. If I could not fight fairer, than that I would walk out of politics. I do not think the honourable member's interjection reflects any credit on him.  care not to invest the money in your own name.",10
77,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"It is not my money. I do not mind full y explaining the matter if honourable members so desire. Honorable MEMBERS - No , no.",10
78,Mr TUDOR,IN THE STATE PARLIAMENT HOUSE WHEN HE,"Well , I shall leave that matter, and deal with the Bill ; but I had a right to reply to the interjections. In quoting the return to which I have referred I said that I did not know the amount of money invested or the nature of the business to which it relates. The Treasurer could, if he desired, obtain from each State Income Tax Department a list, of fifty returns, which need be denominated only by a letter or a figure, showing what profits the companies have been making.",10
79,Sir JOHN FORREST,IN THE STATE PARLIAMENT HOUSE WHEN HE,This Bill w i l them.,10
