speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,".ftuuse of itepxraentatfbc*. Tuesday, 14 January, Mr SPEAKER took the chair at 3 'p.m., - and read prayers. ASSENT TO BILLS Royal assent to the following reportedPunishment of Offenoes Bill. Supply Bill No. S. Immigration Restriction Bill. Pacific Island Labourers Bill. NA COMMONWEALTH CONTINGENT.",14
1,Mr BARTON,SOUTH AFRICAN, I ask the opportunity to make a statement on behalf of the Ministry upon a subject which at the present time is largely engaging public attention.,14
2,Mr MCDONALD,SOUTH AFRICAN,"I should like to know, whether we are to be allowed to ask questions prior to any statement being made by the Minister.",14
3,Mr BARTON,SOUTH AFRICAN,"I have a right to make this statement. Mr .MCDONALD - If the Prime Minister is about to' make a statement in regard to the proposed despatch of a contingent to South Africa, I , for one, object to his doing so.",14
4,Mr BARTON,SOUTH AFRICAN,I intend to conclude with a motion which will give the honourable member and every other. honourable member an opportunity of discussing what I have to say.,14
5,Mr MCDONALD,SOUTH AFRICAN,I abject to any such motion.,14
6,Mr SPEAKER,SOUTH AFRICAN,"The . Prime Minister asks for leave to make a statement, upon the conclusion of which he intends to move a motion. Of bourse, leave must be given by the House, and I therefore put the question that leave be given.",14
7,Mr MCDONALD,SOUTH AFRICAN,I object.,14
8,Mr SPEAKER,SOUTH AFRICAN,The Prime Minister can only proceed on motion.,14
9,Mr BARTON,SOUTH AFRICAN,"Then I shall conclude my statement with a motion for the suspension of the standing orders, to enable me to move a motion which, I think, ought to be moved at once, and in regard to which I think the Government should exercise",14
10,Mr MCDONALD,SOUTH AFRICAN,Is the Prime Minister in order in moving the suspension of the standing orders without notice 1,14
11,Mr SPEAKER,SOUTH AFRICAN,The Prime Minister 19/13. is certainly in order in moving a motion for .the suspension of the standing orders ; but the standing orders will not be suspended except with the assent of an absolute majority of the whole House.,14
12,Mr BARTON,SOUTH AFRICAN,"I wish, in the first in Bills stance, to make on behalf of the Ministry a Ltatement in regard to our intention to send a contingent of 1,000 mounted men to South Africa, a matter which is exciting a great deal of public 'interest.",14
13,Mr SPEAKER,SOUTH AFRICAN,"Perhaps I had better put the motion for the suspension of the WAR. standing orders before the right honourable gentleman proceeds further. Mr BARTON , - I would rather be allowed to make my statement before moving the suspension of the standing orders, so that upon that motion honourable members may have the opportunity of criticising to the fullest extent anything I may say. I hope that the House will he in favour of that course being adopted, because I think it is the right course for the Ministry to propose. There is an inherent right in a leader of: a Government to make a statement on any public subject without leave of the House - I propose to exercise that right, and afterwards to move the suspension of the standing orders, in order that the right which I have exercised may be participated in by every honourable member, whether agrees with me or not.",14
14,Mr SPEAKER,SOUTH AFRICAN,"Neithe r the Prime , Minister nor any other Minister has any right under the standing orders to make statement without leave of the House. the right honourable gentleman intends conclude in a motion for the suspension of the standing orders, it is entirely for to say whebher he will move it at bho ginning or at the end of his speech.",15
15,Mr BARTON,SOUTH AFRICAN,"I prefer to move the motion at the end of my speech, so that honourable members may have an opportunity to criticise anything I may say.",15
16,Mr BKID,SOUTH AFRICAN,"You have stated, sir, that the standing orders give no right to a Minister to make a Ministerial statement without leave of the House, but I think you will take notice of the unbroken of British Parliaments from, I believe, time immemorial. It is a matter of great public importance that Ministers should have the right to make Ministerial statements the House, and I hope that you will take an opportunity to consider the question quite apart from the sbanding orders, and as resting upon the unbroken practice Parliaments.",15
17,Mr BARTON,SOUTH AFRICAN,"We must not assume that because a matter is not provided for a set of standing orders, ib is bherefore provided for in the law and practice of Parliament. Until almost recenbly the House of Commons had only 28 sbandwith ing orders, though its standing since increased very largely. But alfcogefcher apart from the sbanding - orders, a law of Parliamenb has grown up by the creation and extension of precedents which conbrol the practice and procedure of the House, except where it is overruled by standing orders, and the Legislatures of all English noticecommunities have based their procedure upon the procedure and practice of the British Partunity, liamenb. The righb bo make a sbatemenbbo blie House, in order bhat ibs members may bake such action as they please in regard to matter under discussion, is inherent in Ministers, and belongs to the House itself. I ask you, sir, therefore, not to decide decountry finitely upon this question before obtaining end. the opportunity bo debermine whebher bhere is anybhing in the standing orders which takes away a right which belongs to the House itself.",15
18,Mr MCDONALD,SOUTH AFRICAN,"I claim the same priviceived lege as the Prime Minister and the leader he of the Opposition to make an explanation ; in regard to this matter. The Prime Minister tells us that he intends bo take a cerbain course in order to allow honourable a members bo traverse any statements which If he may make. He gives that as one of the to reasons why he should be allowed to make a certain statement. I want to know, howhim ever, if, in moving the suspension of the' bestanding orders, he is about to make the statement which he intended to make prior to his resolve to move the suspension of the standing orders. If so, he is certainly attempting to evade the restrictions put upon honourable members by the standing orders. I know that I am on tender ground in referring to this matter, but I should like to point out to the righb honourable gentleman that there is no hurry for the practice motion which he wishes to move. He could give notice of it in the ordinary way, and ib could bhen be dealb wibh tomorrow. to Mr SPEAKER - On the point of order, Ministers and other members of the House have clearly the right to make any statement afc any time by leave of the House, of but only by leave of the House, and the standing orders expressly declare bhat leave must be granted wibhoub dissent. Therefore, the objection of the honourable in member for Kennedy is fatal to the Prime nob Minister on bhis occasion making any statement to the House except in the way which he proposes- a speech which will conclude a motion such as for the suspension of orders have the standing orders.",15
19,Mr BARTON,SOUTH AFRICAN,"At the close of my sbiitement, which, I suppose, assumes the form of a speech under your ruling, sir, I intend to move the suspension of the standing orders, to enable me to move without 1. That this House tiikes its first opporin view of the despatch of a federal contingent to South Africa, to express its indignation at the baseless charges made abroad against the honour of the people and the humanity and the. the valour of the soldiers of the Empire. 2. That this House affirms the readiness of Australia to give all requisite aid to the mother in order to bring the present war to an I shall proceed to show what has happened since the adjournment of the House. The intention to send troops has arisen in consequence of a cable message which was rethrough the Governor General from the Secretary of .State for the. Colonies S740 South African [REPRESENTATIVES.] eight days after the House rose, and reads in these wordsIn view of prolongation of hostilities Africa, His Majesty's Government will be glad accept services of further contingent from tralian Commonwealth, number one thousand. Conditions of service as follows:-Firstly , be able to ride and shoot. Secondly, cavalry rate of pay to date of embarkation, subsequently Imperial Yeomanry rates. 5s. a day, &c. Thirdly, Commonwealth Government to provide horse, saddlery, uniforms, boots, &c. j repayment Imperial Government. Fourthly, officers to nominated by 'Commonwealth Government. Fifthly, medical arrangements to be as for perial Yeomanry. Sixthly, preference to be f iven to men who have had previous service in oufch Africa; single men only, to be enlisted. Seventhly, transport will be arranged by Office. Eighthly, period of service year or duration of war. That message was received on the 21st of Government December, and this reply was sent with South the least possible delayNecessary number will be gladly provided by the Commonwealth on the terms stated.",15
20,Mr MCDONALD,SOUTH AFRICAN,Is that all the correment spondence with the Home Government?,16
21,Mr BARTON,SOUTH AFRICAN,I do not understand determination ? what the honourable member means.,16
22,Mr MCDONALD,SOUTH AFRICAN,Is that all the corredetermination spondence between Mr Chamberlain and that this Government 1,16
23,Mr BARTON,SOUTH AFRICAN,"There is no other correspondence between Mr Chamberlain and this Government on this subject, cept one confidential despatch.",16
24,Mr MCDONALD,SOUTH AFRICAN,There was some more,16
25,Mr BARTON,SOUTH AFRICAN,"The despatch is from the Home Government, and not from this Government, but it does not alter the situation, and is confidential. Since then there have been several despatches received.",16
26,Mr MCDONALD,SOUTH AFRICAN,The Government got that before I asked the question.,16
27,Mr BARTON,SOUTH AFRICAN,If the honourable member will be kind enough to listen to me he will get out the whole material for the speech which he proposes to make.,16
28,Mr MCDONALD,SOUTH AFRICAN,We did not the last time we asked a question.,16
29,Mr BARTON,SOUTH AFRICAN,Perhaps the honourable member will learn by having a little patience.,16
