speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. Tuesday, 10 May, 1938. MT. SPEAKER (Hon. G. H. Mackay) took tke chair at 3 p.m., and read prayers. WAR SERVICE HMS.",9
1,Mr MAKIN,Unknown,I ask the Minister administering war service homes when the committee appointed to investigate the disabilities of purchasers of such homes will complete its investigation and present its report?,9
2,Mr FRANCIS,Unknown,The terms of reference require the committee to report within four months from the date of appointment; that period will terminate at the end of June. The committee has completed its investigations in Victoria and Tasmania and is now in New South Wales. I anticipate that the report will he available by ihe due date. MATSON SHIPPING LINE .,9
3,Mr NAIRN,Unknown,"Does the Prime Minister regard the advent of the subsidized Matson shipping line as a challenge to British and Australasian shipping and an attempt to divert Australian traffic through America! Is the Government taking any action in consonance with the legislation passed in New Zealand to empower that dominion to co-operate with other governments in the protection of Empire shipping? What steps, if any, does the Government propose to take to impose against the American line, at least the same restrictions as are imposed by the United States of America against British and Australasian ships trading in American waters?",9
4,Mr LYONS,Unknown,"The honourable member was good enough to notify me of his intention to ask this question; I am unable to express an opinion on the first part of it, but, as I have already indicated, the whole matter has been, and is, engaging the earnest attention of the Government, which is in communication with the British and New Zealand Governments in reference to the matters involved. Certain aspects of the subjectiwere dealt with by my colleague, the Minister of Commerce; in reply to a question, upon notice, on the 3rd May, but at present no statement can be mado regarding the possibility of action by the Commonwealth Government. WAR PENSION OF MR. THOMAS COLLINS;",9
5,Mr BLAKELEY,Unknown,"Will the Minister for Repatriation make available to honourable members the whole of the file relating to the case of Thomas Collins, war pensioner? Does the file contain reports from neighbours of Mr Collins; if so, will the Minister make such reports available? Is it the custom of the Repatriation Commission to seek information frpm neighbours regarding the medical condition of war pensioners; if so will ; the Minister consider the advisability of abolishing this practice in view of the fact that for various reasons neighbours may not be on friendly terms?",9
6,Mr MARR,Unknown,"I have already discussed this matter with the honourable member. All files belonging to the Repatriation Commission contain confidential reports, and it is not the practice tb make such files available to the publio. The Commission seeks medical information .regarding pensioners from medical practitioners only; the medical view of any case is not influenced by reports from members of the public. WIRE NETTIN G.",9
7,Mr GREGORY,Unknown,"Is the Minister.for Trado and .Customs aware that, when the Tariff. Board reported in 1924 on the request to proclaim wire netting under the Australian Industries Preservation Act of 1921 it was seriously contended that 75 per cent, of the. netting manufactured in Great Britain was consumed in .that country arid that the. Board compared the price per roll in England against the price per mile in Australia? Having regard to the present high rate of exchange, and the serious rabbit menace will the Minister again refer this matter to .the board with, a view to the cancellation of the proclamation.?",10
8,Mr GULLETT,Unknown,"I am not aware of the contents of the Tariff Board's report in 1924, but I shall consider the honourable member's suggestion that the subject of wirernetting be again referred to the board. NA TRADE.",10
9,Mr NELSON,AUSTRALIA N MEAT EXPORT,"In view of the bitter anti-Australian campaign against Australian beef now being, conducted in England by Lord Vestey and Sir William Vestey, will the Prime Minister invite the oo-operation of Australian meat experts in ' combating these slanders Further,, in view of the published statethe ment by Vestey Brothers-sinc e answered by the Attorney-General (Mr Latham) and the High Commissioner-that Ausducers 8 tralia was exploiting British patriotic sentiment with the objeot of obtaining quota for Australian beef, will the Prime Minister remind Vestey Brothers and the British consuming public that Australia is hot unmindful of that firm's action in evading war-time profits ' taxation by retreating to America?",10
10,Mr LYONS,AUSTRALIA N MEAT EXPORT,"If the honourable memhas ber will give notice of the question will let him have. a considered reply; meanwhile, I assure him that the subcommittee of. Cabinet, which is dealing with the matters to be discussed at the Ottawa conference, will be glad to avail itself of any assistance that may be available to uphold the claims of Australian producers of meat. ONIONS. Mr E. J. HARRISON - Owing to the extreme shortage of onions for home consumption, supplies being available for only eight weeks, and the fact that the market will not be replenished by local growers before November, will the'Minister for'Trade and Customs consider the advisability of removing the import duty on onions during the months of August, September and October, in order to ensure the maintenance of adequate supplies .to the consumers?",10
11,Mr GULLETT,AUSTRALIA N MEAT EXPORT,"I understand that, owing to the partial 'failure of last season's onion crop, the yield was about 50 per cent, below normal; in consequence theselling price of onions is unusually high for this time of the year. If , as the honourable member has stated, the supply will last only about eight weeks, consideration will be-given to his suggestion. I remind him, however, that the duty of £8 per ton on, onions does not apply to the produce oif New Zealand; under the reciprocity agreement, the duty on New Zealand onions is only £1 per ton. PRICE OF . FERTILIZERS.  importance of fertilizers to Australia, and the fact that that product is cheaper in ? any other country than it is here, will Minister for Trade and Customs take prompt action to see whether fertilizers can be cheapened to Australian pro",10
12,Mr GULLETT,AUSTRALIA N MEAT EXPORT,I shall he glad to a give the matter consideration. CENSUS.,10
13,Mr HOLLOWAY,AUSTRALIA N MEAT EXPORT,IWU l the Prime Minister indicate whether the pressstatement to the effect that the Government definitely decided not to take the I census until next year is correct?,10
14,Mr LYONS,AUSTRALIA N MEAT EXPORT,"The Government has not come to any decision in the matter, which is at present under consideration. NEW SOUTH WALES DEFAULT. POLICE SUPERANNUATION FUNDWIDOWS' PENSIONS.",11
