speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Thursday, 4 June 1992",10
1,Mr SPEAKER,Unknown,"Hon. Leo MCLeay) took the chair at 9.30 a.m., and read prayers. NA",10
2,The Clerk,PETITIONS,"Petitions have been lodged for presentation as follows and copies will be referred to the appropriate Ministers: National Flag To the honourable the Speaker and Members of the House of Representatives in Parliament assembled: The petition of the undersigned citizens of Australia respectfully showeth that: (1) The majority of Australians are completely satisfied with the existing Australian national flag. pray. (2) We therefore request that the House of Representatives ensures that the Australian national flag, as provided in Section (3) of the Flags Act, is not changed or replaced without first being voted upon by the people of Australia and passed by a majority of votes in a majority of States. And your petitioners, as in duty bound, will ever pray. by Mr Chaney (from 19 citizens), Mr Fife (from 648 citizens), Mr Hawker (from 570 citizens), Mr Jull (from 47 citizens), Mr MCArthur (from 78 citizens), and Mr Reid (from 11 citizens). National Flag To the Honourable the Speaker and Members of the House of Representatives assembled in Parliament. The petition of certain citizens of Austmlia draws to the attention of the House our strongest support for the existing National Flag. The Australian National Flag is the most important symbol of the Australian nation and our national unity, and has evoked deep feelings of honour and respect from many generations of Australians. Your petitioners therefore respectfully ask the House of Representatives to preserve our current Australian National Flag and to ensure that its design is not changed without the support of a referendum carried by the majority of Australians in the majority of States. by Mr Anderson (from 847 citizens), Mr Cobb (105 citizens), Mr Tim Fischer (from 87 citizens), and Mr Hicks (from 97 citizens). National Flag To the Honourable the Speaker and Members of the House of Representatives assembled in Parliament. The Petition of the undersigned respectfully showeth that: (1) We the undersigned wish to signify our strong opposition to any change in the design or colour of the Australian National Flag. (2) We believe that the current flag has served Australia well and will continue to do so in the future and represents a true manifestation of the Nation's history. And your petitioners, as in duty bound, will ever by Mrs Bailey (from 16 citizens),  Mr MCGauran (from 198 citizens), and Mr Reid (from 23 citizens). National Flag To the Honourable the Speaker and members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia showeth that whereas: (1) They are completely satisfied with the design of the existing Austmlian National Flag. (2) They are aware it properly reflects the immutable characteristics of Australia, namely: (a) The Union Jack, itself the creation of three Christian crosses, represents the nation's historical origin and the source of its language and law; (b) The Southern Cross on an azure blue background signifying its geographical location on this planet Earth; (c) The large star depicting the advent of Federation in 1901. (3) They know the Flag has been a source of inspiration to generations of Australians in peace and war. (4) They recall that millions of native-born Australians and newcomers to these shores from other parts of the world have become united under its proud symbolism. (5) They are certain that any change to the Flag will produce division in the Australian community. Your petitioners therefore pray that your honourable House will: Propose and pass a motion that ""the existing Australian National Flag be changed only with the approval of the Nation as expressed in a referendum"". And your petitioners as in duty bound will ever pray. by Mrs Bailey (from 38 citizens), Mr Halverson (from 165 citizens), and Mr Webster (from 37 citizens). To the Honourable the Speaker and members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia showeth that whereas: (1) They are completely satisfied with the design of the existing Australian National Flag. (2) They are aware it properly reflects the immutable characteristics of Australia, namely: (a) The Union Jack, itself the creation of three Christian crosses, represents the nation's. historical origin and the source of its language ahd law; (b) The Southern Cross on an azure blue background signifying its geographical location on this planet Earth; (c) The large star depicting the advent of Federation in 1901. (3) They know the Flag has been a source of inspiration to generations of Australians in peace and war. (4) They recall that millions of native-born Australians and newcomers to these shores from other parts of the world have become united under its proud symbolism. (5) They are certain that any change to the Flag will produce division in the Australian community. Your petitioners therefore pray that your honoiIrable House will: Propose and pass a motion that ""the existing Australian National Flag be changed only with the approval of the Nation as expressed in a referendum"". And your petitioners as in duty bound will ever pray. by Mr Halverson (from 30 citizens). Television Program To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled, this petition from concerned parents and consumers respectfully requests that the Broadcasting Services Bill which will control Television and Pay Television, will: prohibit all considerably violent programs, prohibit indecent and obscene programs, (to protect the young and impressionable), prohibit blasphemous programs which denigrate religious faith or belief, establish strict, legally enforceable Standards National Flag for programs and hours, ensure that ""nothing is included that will offend against good taste or decency"", ensure that films are judged not as a whole, but each in its several parts, that the Bill underpins and supports pro-social media in spirit and intent, reject industry Codes that will sell-out Australia's defenceless children, exempt all classification criteria and hours from s149(d), ensure genuine consumer consultation, so that parents can have access to Program criteria information, and input into decision-making for their home environment. Because children are defenceless and helpless, they have no vote, no power, and no advocate other than you. And your petitioners as in duty bound, will ever pray. by Mr Duncan (from 138 citizens), Mr Riggall (from 85 citizens), and Mr Smith (from 403 citizens). Unemployment To the Honourable, the Speaker and Members of the House of Representatives assembled in Parliament. We the undersigned who are Members of the Parish of St Augustine's, Balmain Community respectfully ask you to place the issue of unemployment before the Federal Parliament. We believe that such a serious and socially devastating problem needs to be addressed nationally in the hope that Strategies will be put in place to restore and support the working people of Australia. by Mr Baldwin (from 244 citizens), Abandon Gilgandra By-pass To the Honourable the Speaker and members of the House of Representatives assembled in Parliament: The petition of residents of Gilgandra Shire draws to the attention of the House a Proposal in the NSW Road and Traffic Authority Inland Route Report Section 1.5.13 dated April 1991 to re route the Newell Highway which would then by pass the town of Gilgandra completely. The Newell Highway (SHI7) from Dubbo through Gilgandra to Coonabarabran links with both the Oxley and Castlereagh Highways at Gilgandra. The section between Dubbo and Gilgandra has been substantially upgraded and widened over recent years with at least four new bridges and The Jack Renshaw Bridge in Gilgandra constructed, while extensive work has also been undertaken between GUgandra and Coonabarabran and further work planned. The Federal Government is examining the possibility of designating this route as a National Highway and has initiated a further study of the above mentioned proposal (RTA 1991 Report). The residents of Gilgandra Shire are concerned that the future of the town will be jeopardised should the re routing of the highway proceed. Gilgandra has been financially strong for years supported by the rural community and particularly the motorists who use the Newell Highway through Gilgandra. This town is dependent on the income from the Newell Highway which supports many families in employment at motels, automotive dealers, general stores, service stations and 2 large 24 hour truck stops. Should the change of the highway take place Gilgandra will face total ruin forcing businesses to close resulting in the loss of hundreds of jobs and peoples livelihood. The severe hardship and mental stress this would cause would be beyond comprehension. ' Your petitioners therefore request the house to abandon the proposed Feasibility Study being undertaken· by the Federal Government on this section of the highway and to give the residents of Gilgandra a guarantee that the highway will not be re routed. Please make sure your decision is not responsible for Gilgandra's devastation. by Mr Cobb (from 1,635 citizens). Meteorological Station Gladstone To the Honourable the Speaker and Members of the House of Representatives assembled in Parliament: The petition of certain electors of the division of Hinkler points out to the House the disadvantage of the regionalisation of the meteorological station in Gladstone. The disruption to station personnel and their families and the lack of personal service to the local community should this service be transferred to Rockhampton would be considerable. The Charter Fleet, trawlers and the considerable boating community rely heavily on the personal service provided by the staff in Gladstone. Your petitioners therefore request that the House should retain the staff in the meteorological station in Gladstone to service the local community. by Mr Courtice (from 16 citizens). Australia: Christian Commonwealth To the Honourable the Speaker and members of the }louse of Representatives in Parliament assembled: The humble petition of the undersigned citizens of Australia respectfully showeth: That we, the undersigned, call for the full and total recognition, by Federal Parliament and the High Court and all government agencies that Australia is a Christian Commonwealth according to law and its heritage traditions and customs. That as Australia prepares for the Centenary of Federation on 1st January, 2001 AD we celebrate our Centenary as a Christian Commonwealth as described by the Founders of Federation such as Sir John Downer, who said ""The Commonwealth will be, from its first stage a Christian Commonwealth and as stated in our Federal Constitution-""Relying on the Blessings of Almighty God. . . That our Federal Parliament therefore implement the following policies before 1st January, 2001 AD. (1) The Adoption of a Christian National An'them-""God Bless Australia"" to the tune of ""Waltzing Matilda"". (2) The adoption of a Christian National Motto-""One Nation Under God"", for use on our coins, banknotes, etc. (3) The appointment of practising Christians as Vice Regal Representatives of our Christian Queen, Elizabeth II. (4) The retention of our Christian Prayers at the daily opening of Parliament in the standing respectful presence of all Members of Parliament. (5) The retention of ""God Save the Queen"" for Vice Regal Functions as our Royal Anthem and as our National Hymn for all other civic functions. (6) The retention of Christian Christmas Carols in our State Schools and other civic functions during the Christmas Season. (7) Officially inform the United Nations and all the other nations of the world that Australia is a Christian Commonwealth. Your petitioners therefore humbly pray that your Honourable House will reaffirm our Christian Heritage as a Christian Commonwealth. And your petitioners as in duty bound will ever pray. by Mr Courtice (from 13 citizens). National Flag To the Honourable the Speaker and Members of the House of Representatives assembled in Parliament: The petition of certain residents of the State of South Australia draws to the attention of the House our strongest objection to any attempt to alter Australia's existing national flag without seeking prior approval from the Australian people by way of referendum. The Australian National Flag has been the symbol of the Australian nation and of our national unity for over eighty years. Throughout history men and women have expressed their feelings for their country by showing honour and respect for their country's national flag. This flag must remain our emblem as a tribute to those who laid down their lives for our freedom. Your petitioners therefore respectfully ask the House of Representatives to preserve our current Australian national flag as a symbol of our national pride and identity. by Mr Downer (from 266 citizens). National Flag To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled: The petition of the undersigned citizens of Australia respectfully showeth that: 1. The majority of Australians are completely satisfied with the existing Australian national flag. 2. We therefore request that the House of Representatives ensures that the Australian national flag, as provided in Section (3) of the Flags Act, is not changed or replaced without first being voted upon and approved by the people of Australia in a national And your petitioners, as in duty bound, will ever pray. by Mr Fife (from 367 citizens). Rights of Independent Contractors To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled: The Petition of the undersigned citizens of Australia respectfully showeth that: 1. The majority of Australians believe that independent contractors playa vital role in keeping Australia internationally competitive. 2. We therefore request that the House of Representatives gives every considemtion to protecting the current rights of independent contractors. And yoUr petitioners, as in duty bound, will ever pray. by Mr MCArthur (from 68 citizens). Proposed Superannuation Act To the Honoumble the Speaker and members of the House of Representatives assembled in Parliament: The petition of certain Horticulturalists of the Riverland Region of South Australia, draws to the attention of the House. the request that. . . NA LABOURERS BE EXEMPT FROM THE REQUIREMENTS OF THE PROPOSED SUPERANNUATION ACT. Your petitioners therefore request the House to.. ; ..consider the unworkable nature of the proposed Superannuation Legislation when the harvesting of Horticultural produce requires the employment of numerous short term labourers creating enormous . difficulties in implementing Superannuation requirements. ..exempt employers of casual labourers from the requirements of the proposed Superannuation Legislation and of the proposed Superannuation Guarantee Levy requirements. by Mr MCLachlan (from 185 citizens). Call for General Election To the Honourable the Speaker and Members of the House of Representatives assembled in Parliament: The petition of certain citizens of Bendigo draws to the attention of the House the significant level of unemployment in Australia, and its effect on the well being of the community and the Country. We particularly draw to your attention the poll. increase in the level of unemployment during the past 12 months, which has jumped from 8.1 % to 10.6%, and is expected to rise further. Your petitioners therefore pray that the House of Representatives, in Parliament assembled, should request the Australian Government to: Immediately call on the Governor-Geneml to issue the writs for a general election to provide an opportunity for all Australians to decide upon the economic direction of the Nation. by Mr Reid (from seven citizens). National Flag To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The petition of certain citizens of Australia showeth: The need for· the Government to recognise that our Flag represents History, Heritage and Culture and should not be changed without a full referendum of the people. Your petitioners humbly pray that the House of Representatives call upon the Government to retain our existing Australian Flag and to give Australians the opportunity to express that wish through a referendum. Your petitioners, as in duty bound, will .ever pray. by Mr Sharp (from 235 citizens). National Flag To the Honourable the Speaker and Members of the House of Representatives assembled in Parliament: The petition of the electors of the division of Bass call upon the House to urge the Federal Government to leave the current Australian Flag as it is and call upon the House to ensure that no changes should ever take place without the consent of all Australians by Referendum. by Mr Smith (from 726 citizens). Medicare: Abortions To the Honourable the Speaker and members of the House of Representatives in Parliament assembled: The humble petition of the undersigned citizens of Australia respectfully showeth: That every human being, from the first instance of fertilization, is of unique and precious value, not only to him/herself, but also to hisjher parents and to the community at large. That every abortion kills a human being before hisjher birth. That the right to life of all human beings is the most fundamental of all human rights according to article 3 of the 1948 UN Universal Declaration of Human Rights. That the primary duty of the Parliament is to protect this inalienable right to life of all citizens, born and unborn. That in 1989/90 alone, medical benefits were paid for almost 70,000 abortions at a cost to Australian tax-payers of $7.8 million. Your petitioners therefore humbly pray that the Australian Parliament will protect the right to life of all Australian citizens before birth by ceasing to fund abortions through Medicare and by other means at its disposal. And your petitioners as in duty bound will ever pray. by Mr Webster (from 14 citizens). National Flag To the Honourable the Speaker and members of the House of Representatives assembled in Parliament: The petition of certain citizens of Australia draws to the attention of the House that we are extremely distressed at the Prime Minister'S intention to change the flag without real consultation with the Australian people. Thousands of Australians fought and died under our present flag. We believe it would be an insult to their memory to change the flag, particularly in an underhanded way. We are disgusted that on the eve of ANZAC Day the Prime Minister lowered our nation's dignity by questioning our flag in front of a foreign audience in Indonesia. Your petitioners therefore ask that the House do everything in its power to ensure any decision on the future of the Australian flag is decided by all the Australian people by way of a referendum and not by the Government, which sits isolated from the Australian people in its ivory tower in Canberra. Your petitioners, as in duty bound, do ever pray. by Dr Bob Woods (from 197 citizens). Petitions received. NA Joint Committee on the National Crime Authority",10
3,Mr OKEEFE,COMMITTEE REPORTS,"On behalf of the Joint Committee on the National Crime Authority and in the absence of the Chairman, the honourable member for Herbert (Mr Lindsay) on parliamentary business overseas, I present the report of the Committee entitled Legal Casinos and Organised Criminal Activity. Ordered that the report be printed.",14
4,Mr OKEEFE,COMMITTEE REPORTS,"Under paragraph 55(1)(d) of the National Crime Authority Act 1984 it is the duty of the Committee to examine trends and changes in criminal activities, practices and methods and report to both Houses of the Parliament any change which the Committee thinks desirable to the functions, structure, powers and procedures of the Authority. Pursuant to this duty the Committee decided in December 1990 to conduct an inquiry into aspects of the establishment and operation of legal casinos in Australia. The report I have just presented announces that the Committee has decided not to pursue this inquiry at this stage. 1\vo members of the Committee, the honourable member for Moore (Mr Filing) and Senator CrichtonBrowne, have dissented from this decision. The Committee emphasises in the report that it is not terminating its inquiry; it is merely suspending it. Early in the next Parliament the Committee will review the decision to suspend its inquiry. The report sets out the background to the Committee's decision and I will briefly summarise the reasons. Since the Committee decided in December 1990 to undertake the casino inquiry, three other inquiries commenced which have looked at aspects of possible criminal involvement in legal casinos. The Committee wishes to avoid . duplicating the work of these inquiries. The first is the Street inquiry in New South Wales. On 6 August 1991, the New South Wales Government announced an inquiry into the establishment and operation of legal casinos in New South Wales. The inquiry was headed by the Honourable Sir Laurence Street and reported in November 1991. Of direct relevance to the Parliamentary Joint Committee's inquiry, the Street report stated that the regulatory scheme proposed for the New South Wales casinos was one: . . . in which the casinos can be protected from criminal influence and exploitation, kept free money laundering and maintained as places for honest gaming. The Street report also identified the exchange of operating information and criminal intelligence and the establishment of a database to assist in the licensing processes for casino operators and staff as areas in which a nationally coordinated approach would be of benefit. The report also considered that a more fonnal and structured approach was highly desirable in these areas. The second inquiry that I refer to is the National Crime Authority's inquiry into money laundering. In December 1990 the Attorney-General (Mr Duffy) gave a reference to the NCA to investigate money laundering. As a result of the NCA's work on that reference, it became apparent that one aspect of investigations would be the extent to which legal casinos would or could be used to launder money. In February 1992, the National Crime Authority reported to the Attorney-General on its inquiry. The non-confidential parts of the report were released to the public last month. The NCA inquiry brought to light no known cases whereby casinos were used to conceal the origin of criminal funds. Casinos were not found to be used for laundering money in Australia in the commonly accepted view of the phrase. However, the NCA inquiry did identify some matters of concern in relation to casinos. The NCA has recommended that: The Attorney-General refer the NCA's findings in relation to the casino industry to the appropriate State Governments, with the recommendations that: (i) consideration be given to the establishment of a National Casino Standards Organisation; and (ii) junket operators should be - licensed and all participants on junket tours should be fully identified. The Attorney-General is preparing the Government's response to this report. Thirdly, there is the Western Australian Royal Commission which was established in January 1991. It was appointed in Western Australia to inquire and' report on whether, amongst other matters, there had been corrupt, illegal or improper conduct by anyone in the from affairs of the.Western Australian Government or its agencies in respect of the Burs,wood Island Casino. The Parliamentary Joint Committee has also received evidence on this matter. The Royal Commission sat in June and July 1991 for some 25 days hearing evidence and argument on the Burswood matter. It has not yet reported. In view of the findings and recommendations of the Street and NCA inquiries, and the fact that the Western Australian Royal Commission has heard casino related evidence but has not yet reported, the Committee considers it would be unproductive to pursue its inquiry at this stage. When, early in the next Parliament, the Committee reviews its decision to suspend the inquiry, it will take into account any action by governments in response to the Street and NCA inquiries and whether the Western Australian Royal Commission has reported and sufficient time has elapsed for its findings to be acted upon. Finally, the Committee expresses its appreciation to all those who have made submissions and in other ways assisted its inquiry. On behalf of the Chairman-who, as I mentioned earlier, is overseas on Government business-I want to convey the appreciation of the Committee for the efforts of our staff and the work that they have done on this inquiry to date.",14
5,Mr FILING,COMMITTEE REPORTS,"I want to indicate my dissent from the decision of the Committee to suspend the inquiry. My view is based on a number of reasons for which I will refer, more or less directly, to my dissenting report. During the next year or so, applicants will be selected and new casinos will be opening in Cairns, Brisbane, Canberra, Sydney and Melbourne and on Christmas Island. The deferral of the inquiry will mean that the Committee's findings will not be available during the licensing and establishment of these new casinos. By delaying its findings, the Committee risks trying to shut the stable door after the horse has bolted. This is compounded by the fact that the Committee's inquiry was the first opportunity for the general community to comment on casinos as a national issue. I turn to the issue of the Christmas Island casino. Christmas Island will rely on its casino as its principal source of income. This will put extra pressure on casino regulators to overlook irregularities in order to keep the casino operating and the revenue coming in. It is planned that the Christmas Island casino will be administered under Western Australian legislation. That Western Australian legislation has been strongly criticised in relation to the licensing process for the Burswood Island casino. It is a matter of regret that Casino IslandMr Downer-It may as well be called Casino Island.",16
6,Mr FILING,COMMITTEE REPORTS,"Yes, as the honourable member for Mayo says, perhaps it should be called Casino Island. It is a matter of regret that the Christmas Island casino is going ahead with no public inquiry at all. The relationship between crime and legal casinos, raised in the NCA's report and elsewhere, is still a matter of concern. It is our view-that is, the authors of the dissenting report-that the submissions made to the Committee substantiate the need for the continuation of the inquiry and the opportunity to further examine witnesses. I turn now to the arguments raised by the Committee to substantiate my view that the Committee's inquiry has been put into cold storage. The Committee's report cites the report of the 1991 inquiry into the establishment and operation of legal casinos in New South Wales, headed by the Hon. Sir Laurence Street, and the National Crime Authority's report Taken to the Cleaners: Money Laundering in Australia, December 1991, to support its view that the Committee's inquiry should be suspended. The Committee's report states: The statement in the Street Report that the provisions of the draft Casino Control Bill would protect casinos from 'criminal influence and exploitation, kept free from money laundering and maintained as places for honest gaming' was qualified in the same paragraph as follows: Ultimately, the measure of success in achieving an honest, crime-free gaming environment will depend upon the capacity, commitment and diligence of the administration and enforcement of the mechanisms and controls. The stature and independence of the (Casino Control) Authority and philosophy of 'people watching people watching people' , embodied in the statutory scheme, as well as the requirement of accountability through reporting to Parliament, justified confidence in the quality of the administration and enforcement of the mechanism and controls. The same report warned of the need for care in the use of documents produced in other contexts in support of arguments to his inquiry that were critical of the casino industry. In particular, there was a paper the Gambling in Australia, produced by the Australian Institute of Criminology in 1990, that was used by a number of submissions to the Street inquiry. In paragraph 2.3.4, the Street report described how the Institute's view in Gambling in Australia fitted into the framework of the report. By emphasising the central tenets of effective regulation, adequate and workable powers, allocation of sufficient resources for the regulatory task and an active commitment on the part of government to achieving the regulatory goals, the Institute pinpointed the importance of the behaviour of those responsible for proper licensing, supervision and review procedures to ensure that the opportunity for corruption is kept to an absolute minimum. In order to prevent criminal infiltration, the Street report called for a national system for the coordination of information exchange, intelligence gathering and assessment of operators and employees. These views were supported by the National Crime Authority'S report into money laundering. It recommended that the Attorney General refer the NCA's findings in relation to the casino industry to the appropriate State governments with the recommendations that consideration be given to the establishment of a national casino standards organisation and that junket operators should be .licensed and all participants on junket tours should be fully identified.",16
7,Mr SPEAKER,COMMITTEE REPORTS,Order I The time allotted for the debate has expired. Motion (by Mr O'Keefe) proposed: That the House take note of the report.,17
8,Mr SPEAKER,COMMITTEE REPORTS,"In accordance with sessional order 102B, the debate is adjourned and the resumption of the debate made an order of the day for the next sitting Thursday. Standing Committee on Industry, Science and Technology",17
9,Mr FERGUSON,COMMITTEE REPORTS,"On behalf of the Standing Committee on Industry, Science and Technology, I present the Committee's report entitled The Shipbuilding Industry: In the Wake of the Bounty, together with the minutes of proceedings and evidence received by the Committee. Ordered that the report be printed.",17
