speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Tuesday, llth April, 1961.",11
1,Mr SPEAKER,Unknown,"Hon. John MCLeay) took the chair at 2.30 p.m., and read prayers. GOVERNOR-GENERAL.",11
2,Mr MENZIES,Unknown,"Kooyong-Prime Minister and Minister for External Affairs). - Mr Speaker, I"" inform the House that Her Majesty the Queen has been graciously pleased to approve the appointment of the Viscount De LTsle, V.C., as Governorhas General of Australia. Viscount De LTsle will come to Australia to take up his whose appointment as soon as possible. CANBERRA RENTALS. Mr Ji Rr. FRASER presented petitions1. From certain residents of Northsenting bourne Flats in the Australian Capital towards Territory praying that, instead of applying the recently announced increase in rents these flats, the Government will allow rents to remain at theprevious figure. 2. From certain electors of the Aus? tralian Capital Territory praying that Government will', review recent rent creases in the Australian Capital Territory and relieve the hardship being imposed. Petitions received and read. AUSTRALIAN ECONOMY.",11
3,Mr CAIRNS,Unknown,"I ask the Treasurer: Is he aware that surveys recently conducted by the Victorian Chamber of Manufactures have revealed an extensive drop of producthe tion over a wide-range of industry, a decline in total factory wages of 9 per cent., and a large build-up of stocks and a complete lack of orders? I am quoting from the finding made by that organization. Mr Harold Holt,-Is there a complete lack of orders? Mr CAIRNS' - Yes-^ a complete lack of forward orders. Mr Harold. Holt - Is that their statement or yours? Mir. CAIRNS;-It is their statement. it not beyond doubt'that this general depreshood F.2778/61 - R -[26 ] sion is the result of measures adopted by the Government to reduce only sections of the economy such as imports and commercial building? In view of this, has the Government considered the. use of economic measures which will restrict only those sections that the Government wants to restrict and-not the economy as a whole?",11
4,Mr HAROLD HOLT,Unknown,"The honourable gentleman has. used the term "" depression "" asdescriptive of the current economic situation. I know that the word "" depression "" a very sensitive' significance for honourable gentlemen opposite, but how anybody party was in office in a period during which unemployment rose to 30 per cent, can-describe less than. 2 per cent, of registeredunemployment as a ""- depression "" I cannot understand. Such, a description Petitions. would, I believe, offend the understanding of most realistic observers. The situation inside. Australia, while reprea decline from. the. peak activity the. end of last year, would still be regarded, by most countries of the world as for one of continuing, steady prosperity. It is true that some adjustments, which have been uncomfortable and painful in certain sections of the economy, have the been a necessary consequence of the inmeasures adopted by the Government. But I believe that most observers, looking around Australia at this time, will have come to the conclusion that, in view of measures taken to prevent a boom from developing into a bust, the situation is remarkable, not for how much hardship has occurred, but for how little dislocation has been experienced. There is undoubtedly a very much healthier basis to whole economy at the present time. The Government is not merely watching the position closely, but is taking whatever measures seem to be appropriate to ensure that our progress is steady and well sustained. HOUSING FINANCE. Mir. STOKES - My question is addressed to the Treasurer. As it has been recently announced that the State Savings Bank of Victoria will be making additional funds available for housing purposes, can the Is Treasurer say whether there is any likelithat the Commonwealth Savings Bank will iiiso provide additional funds for home building, not only in Victoria, but throughthe out the Commonwealth?",11
5,Mr HAROLD HOLT,Unknown,"The housing catch. situation has been thoroughly studied representatives of the Reserve Bank of AusGovernment tralia in consultation with the Treasury. There have also been appropriate consultaconcerned, tions between Commonwealth departments, ln addition, there have been contacts tween the Commonwealth Government and representatives of the State governments concerning the over-all housing situation each State. As a result of these discussions there is to be, as I understand it, in Victoria and in other States, an increase in the level of lending for housing purposes by the savings banks, including State savings instituwhich tions and the Commonwealth Savings Bank. In addition, the Governor of the Reserve Bank has communicated some views to the trading banks on the question of housing. The trading banks have I believe, honoured very faithfully the terms of the directive conveyed to them towards the end of last year. The result of their observance of directive has been revealed in their advances figures, but they have been reminded that included in the general directive was an intimation that lending for a social purpose such as housing should not be curtailed, that, within the limits of their lending for housing should now be increased. BANKING.",12
6,Mr CALWELL,Unknown,"I wish to ask the Treasurer a question. Is it a fact that company responsible for the construction of the Chevron Hilton Hotel in Sydney in grave financial difficulties recently and that it owed £600.000 to various confor tractors and sub-contractors? If this was so, is it a fact that special action was by the Reserve Bank of Australia or the Government, or by somebody in authority in the Commonwealth Trading Bank or in some other bank, to make credit availprovided able to this organization so that it could pay its debts? If this is a fact, what fications did the claimant company have that are not possessed by lots of little people throughout Australia who need financial assistance to help them out of their financial difficulties in these the credit squeeze?",12
7,Mr HAROLD HOLT,Unknown,"The Leader of Opposition has gone on a fishing excursion and cast out a lot of hooks, but I cannot send him off with a very good In respect of the particular matter by to which he refers, the Commonwealth has neither given direction nor made any intervention. So far as I am the relationship of banker and client between the organization in question beand whatever bank or banks it may be dealing with is a matter of the company'sown private concern and I have not sought into interest myself in it. WOOL.",12
8,Mr WENTWORTH,Unknown,"My question, is directed to the Treasurer, relates to the campaign to increase the demand for, and the price of, wool and to promote its sale. Is it a fact that certain graziers are voluntarily proposing to make some contribution towards this campaign pending the adoption of a more comprehensivescheme? Can the right honourable gentlethis man give an assurance that the amounts subscribed in making such a contribution will be deductible for income tax purposes? Finally, does the Government taket he view that this promotional campaign and is vitally important to the increasing of resources, Australia's export returns?",12
9,Mr HAROLD HOLT,Unknown,"It is a fact that some activity of the kind referred to by the honourable gentleman is occurring in the ranks of the graziers. I do not know how extensive or representative it is. Last the week, in Melbourne, I received a group of representatives of grazing interests who was told me of this campaign and intimated' to me that there would be very good support it and that quite substantial funds would be forthcoming for use by the appropriate taken instrumentality for the promotion of the sale of wool. I was asked specifically whether I would examine the question of whether voluntary payments of this kind, that they were directed towards promotional or research purposes, would qualibe deductible in the assessment of the income tax payable by the donors. I havesince discussed this matter with the Commissioner of Taxation and have conveyed to those who saw me a ruling to the effect days of that payments of this kind would be deductible. I hope that this will prove some practicable encouragement to greater promotional efforts of the kind that these people have in mind. IMMIGRATION.",12
