speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. Wednesday, 10 May, JOSS.",12
1,Mr SPEAKER,Unknown,"Hon. 6. H. Mackay) took the chair at 3 p.m.. and read prayers. NA SEEVICE. COST OF LIVING DEDUCTION . Mr .HOLLOWAY - In view of the cision of (he full bench of the Commonwill wealth Arbitration Court to begin the restoration of the 10 per cent, cut in real wages, and its decision not to make a further deduction in accordance with the decline in the cost of living index figure, I ask the Primo Minister whether the Government will adopt a similar policy in connection with its own public servants.",12
2,Mr LYONS,COMMONWEALTH PUBLIC,"I have already informed the House that the Government, when considering the attitude it shall adopt in regard to the application of cost of living deductions to the salaries of Commonwealth public servants, will have regard to all relevant circumstances, including the representations made by the public service organizations. NA AUSTRALASIA LIMITED. Mr E. F. HARRISON-As the Commonwealth has invested £350,000 in Amalgamated Wireless Australasia Limited, will the Postmaster-General state what amount was expended by the company on advertising during the last twelve months, and the reason for such expenditure? The advertisements state that the company has paid to the Commonwealth Government £450,000. Will the Minister explain what that amount represents?",12
3,Mr ARCHDALE PARKHILL,AMALGAMATED WIRELESS,"It is obvious that this advertising is costly. So far as it relates to the activities of the company and their advantages, the advertising may be justified, but I cannot understand the reason for the publication by advertisement of statistics which have no relation to their activities. I shall endeavour to ascertain through the Government nominees on the directorate what amount has been expended on advertising during the last twelve months, and what the £450,000 alleged to have been paid to the Commonwealth Government represents. SUNDAY SPORT IN CANBERRA. Mr Fenton' - I ask the Minister for the Interior whether it is true that au agitation is afoot for the introduction of organized Sunday sport into Canberra. Will a decision on this point be made hy dethe Minister, or by the Government; or this House be afforded an opportunity to express its opinion on thn matter?  ence i i \ the Canberra Times to a procost posed deputation by citizens of Canberra to. ask that organized Sunday sport be permitted in this city. Without having gone closely into the matter, I am under the impression that any decision will rest with the Minister controlling the Capital Territory. EXCHANG EAND PRIMAGE.  for Trade and Customs state whether the Government has yet considered the report of the Tariff Board on the incidence primage and exchange; if so, when will the document be available to honourable saidmembers ?",12
4,Mr WHITE,AMALGAMATED WIRELESS,"The report has been officer received, but because of its comprehenmight sive and far-reaching character, it will require careful consideration. It is now receiving the attention of the Government, examination. and, in due course, copies of available to honourable members. NA COMMISSION.",13
5,Mr CAMERON,STATE DISABILITIES,Can the Prime countries ? Minister inform the House when the commission to inquire into the disabilities of the smaller States will be appointed? Will a condition of the appointment that a report shall be available to the governments of the States before they frame their financial policies for 1933-34?,13
6,Mr LYONS,STATE DISABILITIES,"When the tariff schedule has been disposed of in this chamber, ""a bill for the appointment commission to investigate the disabilities of the smaller States and their claims upon the Commonwealth for financial assistance will be introduced. Obviously, no undertaking can be given that the report will be available to State TreaLegislative surers when framing their budgets for the next financial year. The first inquiry a statute of this Parliament? will probably occupy a considerable time, but the report of the commission should be available during the next financial year for consideration by the Commonwealth Government and this Parliament. POWER KEROSENE.",13
7,Mr NOCK,STATE DISABILITIES,"Will the Attorney General advise the petrol commission that, although the relative value of to petrol and the extra import of petrol represents a difference of approximately lOd. per gallon, the prices charged to farmers for power kerosene are within 5d. per gallon of petrol prices?",13
8,Mr LATHAM,STATE DISABILITIES,Certainly . Federal TRAVELLERS FROM OVERSEAS. CUSTOMS EXAMINATION.,13
9,Mr BLACKLOW,STATE DISABILITIES,"Is the Minister for Trade and Customs aware of a report published in the Sunday Sun of the 7th May, that new arrivals at Australian of ports were treated like aliens? Mr. Sheridan, a London licensed victualler, After examining my passport, a customs at Fremaritle put me through an inquisition-the sort of thing a British subject expect in Russia or Persia, but not in a British dominion. The customs put my wife through an equally close and impertinent I concluded that we were it will be undesirable immigrants. Will the Minister order that these charges be investigated, and ascertain whether the procedure in this instance is that usually adopted by customs officers when dealing with new arrivals from other British",13
10,Mr WHITE,STATE DISABILITIES,"I shall certainly inquire into the allegations. Passports are be controlled by the Department of Commerce, but all persons arriving in Australia must answer certain questions as to whether they are landing dutiable goods. I have not previously heard of any discourtesy on the part of customs of a officials discharging this duty. NA COUNCIL.",13
11,Mr R GREEN,NEW GUINEA LEGISLATIVE,"I ask the Prime Minister whether it is a fact that the Council of New Guinea was inaugurated yesterday in accordance with If so, in view of the fact that the Legislative Council is a first step towards the establishment of a new parliament in a territory of the Commonwealth, does the right honourable gentleman propose to make any announcement to this House on the subject ?",13
12,Mr LYONS,NEW GUINEA LEGISLATIVE,The only statement. I have to make is that the opening ceremonies were successfully carried out to the great satisfaction of the people concerned. I have received a communication to that effect from the Minister who represented the Commonwealth Government. GOVERNMENT DEPARTMENTS. TRANSFER TO CANBERRA.,13
13,Mr STACEY,NEW GUINEA LEGISLATIVE,Is it the intention the Government to transfer any more Commonwealth departments to Canberra during the next financial year?,14
14,Mr LYONS,NEW GUINEA LEGISLATIVE,"Whateve r decision the Government comes to in regard to that matter will be announced later. financial considerations are involved, it is unlikely that a decision will be come to for some time. THE LATE MR. H . HINKLER .",14
