speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Wednesday, lst May, 1957.",11
1,Mr SPEAKER,Unknown,"Hon. John MCLeay) took the chair at 2.30 p.m., and read prayers. OVERSEAS SHIPPING FREIGHTS.",11
2,Dr EVATT,Unknown,"I desire to ask the MinisSpeaking ter for Trade a question regarding the gested further increase of overseas freights. Has the Minister any plan to prevent that increase? Is he taking any step to prevent it? Will he consider the course of action that I suggested to him before-that is, give the House an opportunity to amend Australian Industries Preservation Act as to give to some authority representative of all interests the power tofixfreights, thus requiring freights to stay as they are increased by such authority?",11
3,Mr MCEWEN,Unknown,"As the right honourable gentleman knows, I will not answer a question on a prospective issue of policy, but on a question of fact I can give some information. The Government is, of spect, course, seriously conscious of the implicavernment tions of the high freight rates on Australian trade, both outwards and inwards. The Government would appear to have little authority in respect of freight originating on the other side of the world, but in spect of freight originating in Australia have no doubt that the Government does possess authority. But it has been the mon policy in this country to enable the groups that are directly concerned to tiate their contracts with the overseas owners, and this has been done by virtue of a statutory arrangement. The negotiaare tions are conducted by the Overseas Transthey port Association, which was established statute. The present freight rates are outcome of negotiations between Australian shipper interests and the shipowners. "" Shipper interests"" is a jargon term for the people who actually pay the freight, but who are not necessarily the producers, who, I concede, are vitally interested this matter. I have had no request to intervene and to determine freight rates from those who are directly or indirectly con'-prned with carrying the burden freight Representations have been made to me concerning the adequacy of the representation of interested parties on the side of the conference table opposite to the shipowners. Those representations are in accordance with my own thinking, but the Government believes, as I believe, that this general concept which has worked pretty satisfactorily for about a quarter of a century is probably, although not necessarily, the best one. for myself, I believe that the best sugthing to do-and in due course I will make proposals to the Government after consulting the interested parties-woul d be to overhaul the character and adequacy of the representation on the side of the table oppoto site to the shipowners so that there shall the be on that side of the table, not merely so those who contract to pay the freight, but those who indirectly, as owners of the produce,finallycarry the burden of the freight. until We need completely adequate representation there. In that regard, there is a heavy responsibility on the producers and those who pay the freights to see that they are well advised at all levels and that they are equipped to argue their case. In that reat all times I have said to the Gothat I and the Department of Trade are available to be invited to aid in the compilation of facts and in the assembly of valid arguments in defence of the case, and to see that that arrangement is estabrelished. If, as an outcome of that, the I Government felt, or I felt, that there was exploitation of Australian interests, then I comhave not the slightest doubt that we would come to the Parliament and propose somenegothing constructive with a view to seeing shipthat there was no obstruction. May I say, in conclusion, that the fact that freights increased is not in itself evidence that should not have been increased. I by remind the House, with particular referthe ence to the Labour-governed State of New South Wales, that rail freights are completely within the control of the State governments. In relation to timber, which is so vital to the cost of home-ownership in this country, the Labour Government of in New South Wales has, rightly or wrongly, felt impelled to raise freight rates on government-owned railways by more than 500 per r-pnt. ^o. tVic-e can be no singling out of of ship-owning interests. WHEAT STABILIZATION PLAN.",11
4,Mr LAWRENCE,Unknown,"I ask the Minister for Primary Industry whether any discussion has taken place between the Department of Primary Industry and representatives of the wheat industry regarding extension of the present wheat stabilization plan, and, if so, with what result. - Mr MCMAHON - The department has already drawn up a time-table, for a new five-year wheat industry stabilization plan and has asked the Australian Wheat Growers Federation whether it is agreeable to commence discussions with the departmental ofncials. However, the federation has informed us that it has before it for consideration a report on the costing of wheat by Mr Crawford, the Secretary of the Department of Commerce and Agriculture, as it was formerly, and it wants to give the fullest and most careful consideration to his report before it makes its formal representations to the Government. As soon as those representations are made, I shall have pleasure in advising the honourable member. DAIRYING.",12
5,Mr DUTHIE,Unknown,"Is the Minister for Primary Industry aware that a startling decline is expected in the new interim butter fat prices to be announced shortly? Is he also aware that the overseas market for dairy products is now over-supplied? Will the Government, in an endeavour to boost sales of our dairy products within Australia, amend the Dairy Industry Act so that the Australian Dairy Produce Board will be empowered tofinancepromotion of dairy produce sales in Australia in order to expand home consumption? Failing this, will the Government establish, by act of Parliament, a dairy industry marketing commission to handle and publicize internal sales of dairy products?",12
6,Mr MCMAHON,Unknown,"Fou r questions have been asked by the honourable member, and I shall try to deal with each of them as it comes into my head. As to the last part of the question, several of the associationsthat is to say, the Victorian Dairy Farmers Association, the Primary Producers Union in New South Wales and the Queensland Dairymen's Organization-ar e now undertaking a promotion campaign for the sale of butter in their own States. Secondly, so far as overseas sales are concerned, as I mentioned in the House yesterday, representatives of the Australian Dairy Produce Board left Australia yesterday to see whether something more could be done to sell Australian butter on the United Kingdom and other markets. They have a comprehensive list of items that they are to look into, and I am confident that the dairy industry itself is able to look after these problems. As to the first two points raised by the honourable gentleman, a new five-year dairying industry stabilization plan is now under discussion between leaders of the industry and myself. I am to see the representatives of the council of the dairying industry organization itself on Friday, in Sydney, and I hope to be able to make a statement shortly after I have seen them. As to London prices, it is true that the price of butter on the London market has fluctuated up and down and, a few days ago was, I think about 258s. per cwt., which was a little better than previously. In March it was 248s. per cwt. As to the first part of the honourable gentleman's question about whether there is to be a substantial reduction in the interim payments, I think the honourable member is probably misinformed. I do not think there will be a substantial reduction; however, I shall obtain accurate information on that matter, and let the honourable gentleman have it. AUSTRALIA-UNITED KINGDOM MEAT AGREEMENT.",12
7,Mr BRIMBLECOMBE,Unknown,"Is the Minister for Trade able to say of what value the long-term meat agreement with the United Kingdom, which he negotiated in 1951, has proved to be to Australian producers of export beef or to the beef cattle industry generally? I ask the question in view of the vigorous opposition and criticism of certain parties when the agreement was signed, and because sufficient time has now elapsed to show whether the agreement has been advantageous, particularly to Queensland beef cattle-raisers, and to indicate the value of the advice of those who complained so vigorously against the agreement.",12
8,Mr MCEWEN,Unknown,"At the time when that agreement was made. I put little value on the advice of those who complained about its nature, and events have justified my It is true that the long-term meat agreement which 1 negotiated for the Government 1951 was negotiated only after an overtion. whelming proportion of the representatives of the meat industry on the Australian Meat Board had supported the concept. is equally true that, after it was negotiated, there was a good deal of criticism of agreement from individuals, organizations, vested interests and so on. I well rememto-day, ber one well-known Queensland economist as one of the critics. Subsequent facts shown that the attitude then adopted many critics of the agreement that there were important markets alternative to the United Kingdom was-and remains-completely fallacious. We have sold but microducers. scopic quantities of meat over the years in the high-priced North American market; but the meat agreement that was so criticized is working to the tremendous advantage of export beef producers and, indeed, of all beef producers in Australia. My colleague, the Minister for Primary Industry, last year authorized the payment a bounty totalling £3,250,000. The meat year ends in September, and if this year's prices run along at about the average that has obtained up to date in England beef, in the last year and in this year, have realized its full value from export. addition, the United Kingdom Government, under the terms of the agreement, paid the Australian industry £7,000,000 in cash deficiency-a n amount which has gone, by virtue of an act passed by this Parliament, and the administration of colleague, to the producers concerned. That is a lot of money; but that is by means the end or, indeed, the major value of the long-term meat agreement, because, under the system which the Parliament authorized, the bounty is paid in such a manner that butchers procuring beef export area for local consumption have to compete against the exporters, and the value of beef for local consumption achieves the same added value by virtue of this agreement. Tn addit'on, as all breeding herds and all store stock acquire their in relation to fat stock values, the bas been a sympathetic increase in the value all herds of breeding stock and store stock in Australia. To-day, an averse carcass wards this convention, arranged by the for export has an added value, under the long-term meat agreement, of from representatives attitude. £7 to £7 10s. That has added to the value of beef killed in the exportin producing areas for local consumpRecently I have said, and no one has sought to contradict my calculations, that the herds within the export beefIt producing areas-the y are Queensland,, predominantly, the Northern Territory, the northern Western Australia and some important areas of New South Wales-have , a capital value at least £30,000,000 higher than they would have had if it were have not for the long-term beef agreement. I by thank the honourable member for Maranoa for the constant support which he has alwaysgiven to this policy, which has proved of - immense value to Queensland beef-proCOAL.",12
9,Mr JAMES,Unknown,"I preface my question to ' the Acting Prime Minister by stating that a very serious position exists on the coal-, fields today, because more than 600 miners are on strike. I recall that a stoppage: of occurred in 1914 because of the introduo. tion of a second shift in the coal mines. I took part in that strike, and the miners won,; the fight to have the second shift abolished.' our The Broken Hill Proprietary Company, will Limited now proposes to re-introduce a. In second shift at Elrington colliery, in my. electorate. I am reminded of a song that will have the miners singThere'll always be a Menzies While theres a BHP. Did the Acting Prime Minister receive an my invitation to attend a convention at Newcastle, called with the object of overcoming no the difficulty created by the proposal to introduce the second shift? He sent a telegram saying that he could not go.",13
10,Mr SPEAKER,Unknown,-Order ! What is the in the honourable member's question?,13
11,Mr JAMES,Unknown,"He sent a telegram, as Acting Prime Minister-the Prime Minister was away-and said he could not go",13
12,Mr SPEAKER,Unknown,Order ! Will the honvalue orable member come to his question?,13
13,Mr JAMES,Unknown,"Has the Treasurer any : of explanation to offer for his most discourteous and unco-operative attitude to-1 miners' representatives and attended by of the churches, the business community and others? Some of these people support the right honourable gentleman.",13
14,Mr SPEAKER,Unknown,"Order ! The honourable member will ask his question; otherwise, he will be asked to resume his seat.",14
15,Mr JAMES,Unknown,"I want to know what explanation the Acting Prime Minister has for not attending that conference called to try to overcome the difficulty, because I know",14
16,Mr SPEAKER,Unknown,Order ! The honourable member will resume his seat.,14
17,Mr JAMES,Unknown,There will be a general strike.,14
18,Mr SPEAKER,Unknown,"I call the honourable member for Corio. Dr Evatt- I rise to order. The honourable member for Hunter had finished the first part of his question and I suggest that should be answered by the Acting Prime Minister. It may be that the honourable member did give information, but he did ask a question. He asked the Acting Prime Minister to give an explanation of his non-attendance at this convention. The right honourable gentleman should be given an opportunity to answer. Otherwise the whole purpose of questions may be frustrated.",14
19,Sir ARTHUR FADDEN,Unknown,"My explanato tion for not being at the convention the honourable member refers, is that I was absent from it. BRITISH IMMIGRANTS.",14
20,Mr OPPERMAN,Unknown,"In view of the fact gratulated that the "" Bring out a Briton "" drive is now in operation, could the Minister for Immifrom gration give the latest figures on the perGovernment. centages of English and European immiinvestigations grants who have arrived in this country?",14
21,Mr TOWNLEY,Unknown,"I can only give the honourable member thefiguresas at the end of 1956. They are the most recent availa able. Speaking in round numbers, 1,150,000 people had then come to Australia as immiplace, grants. Of these, 550,000, or about 47 per cent, or 48 per cent., were British nationals. About 950,000 had come from northern Europe, including Britain, and the British nationals approximately 3 cent, were from Malta and Cyprus. WAR SERVICE HMS.",14
22,Mr GALVIN,Unknown,"Is the Treasurer aware that many ex-service men and women who are advised by the War Service Homes Division to obtain temporary finance with which to purchase homes while awaiting a loan from the division, are paying up to 12 per cent, interest on such finance? Is this not causing grave hardships to the ex-serviceman and his family? Will the Treasurer give consideration to making available in the next budget sufficient money to permit the War Service Homes Division to meet all existing applications, and thus do away with the long waiting time and put a stop to this disgraceful exploitation of home-hungry ex-service men and women of Australia?",14
23,Sir ARTHUR FADDEN,Unknown,"The honourable member's question, by its very nature, that concerns a matter of policy which will be considered in conjunction with the next budget. AGE PENSIONS.",14
24,Mr HOWSON,Unknown,"Has the attention of the Minister for Social Services been drawn to a pamphlet entitled "" Raising Age Pensions "" which was recently issued by a social service group in Melbourne? Has he examined thefive-pointprogramme referred to in the publication, and is he in a position express an opinion on the merits of to which these proposals?",14
25,Mr ROBERTON,Unknown,"I received a copy of the pamphlet "" Raising Age Pensions "" yesterday, and read it with considerable interest. The sponsors are to be conupon the extent of their investigations; but their proposals are no different those that are currently before the It is not generally known that of this kind are carried out by a great many organizations throughout the Commonwealth, not the least of which is my own department. From time to time the department puts forward proposals of very similar kind. Also, honourable members, both of this House and of another are greatly concerned about this question and have devoted a great deal of time to investigating it. They, too, put forward proposals from time to time. There has of never been any shortage of such proposals. per The Government is, however, limited by the necessity to adopt a scheme which is within the financial competence of the Ausbecause tralian people, and acceptable to the whole community. AERODROMES.",14
