speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Tuesday, 29March 1977",13
1,Mr SPEAKER,Unknown,"Rt Hon. B. M. Snedden, QC.) took the chair at 2.15 p.m., and read prayers.",13
2,The Clerk,Unknown,"Petition s have been lodged for That presentation as follows and copies will be implementing referred to the appropriate Ministers: To the Right Honourable the Speaker and Members of the House of Representatives in Parliament humble petition of the undersigned concerned citizens respectfully showeth: 1. Australia's extensive wasting because of inadequate Federal and State funding. 2. Commonwealth Government funding of roads has fallen over the last six years monwealth oudays to 2.3 per cent. Your petitioners therefore humbly pray that the House of Representatives in Parliament assembled, should ensure: That the Commonwealth Government's long-term policy should be to provide SO per cent of all funding for Australia roads. That at a minimum the Commonwealth Government view adopts the recommendations by the Australian Council of Local Government Associations for the $5,903m of Commonwealth, State and Local Government funds to roads over the five the Commonwealth share would be ommended by the Bureau of Roads. by Mr Braithwaite, Mr Burr, Mr Carige and Mr Giles. Petitions received. To die Honourable the Speaker and Members of the House of Representatives assembled, the petition of the undersigned citizens of Australia respectfully showeth: That the delays between announcements of each quarterly movement in the Consumer Price Index and their application as a percentage increase in age and invalid pensions is excessive, unnecessary, discriminatory omic distress to pensioners. That proposals to amend the Consumer Price Index by eliminaung particular items from the Index could adversely affect the value of future increases in age and invalid pensions and thus be a cause of additional economic hardship to pensioners. The foregoing facts impel your petitioners to ask the Australian Government as a matter of urgency to: 1. Require each quarterly sumer price index to be applied to age and invalid and similar pensions as from the pension pay day nearest following the date of announcement of the C.P.I. movement. 2. Give an open assurance to all aged and invalid pensioners that anyrevisionof the items comprising the consumer price index will in no wav result inreducuonsin the value of any future entitlements to pensioners. And your petitioners as in duty bound will ever pray. by Dr Klugman, Mr Ian Robinson and Mr Antony Whitlam. Petitions received. Royal Commission on Petroleum The petition of certain members of the Service Station AsPETITIONS sociation of N.S.W. Ltd, and certain members of the motoring public of N.S.W. respectfully showeth: the Federal Government give every consideration to the findings of the Royal Commission on Petroleum. Your petitioners therefore humbly pray that your honourAustralian Roads able House will take action to ensure that the needs of the motoring public and the retail petroleum industry are given assembled. The every consideration. And your petitioners as in duty bound will ever pray, road system is a nauonal asset by Dr Klugman and Mr Lusher. Petitions received. Income Tax: Zone Allowance from 2.9 per cent of all ComTo the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth: That the Zone Allowance Provisions currently included in s the Income Tax Assessment Act require variation from the point of view of boundaries and value of the allowances in of the substantial changes of circumstances over the last decade, brought about by the coal mining enterprises in the allocation of Central Queensland Highlands. And your petitioners as in duty bound will ever pray, years ending 1980-81, of which 41 per cent as recby Mr Braithwaite. Petition received. Television Service To the Honourable Speaker and Members of the House of Representatives in Parliament assembled. This humble petition of undersigned citizens of Australia respectfully Pensions showeth that we request that your Government take immediate action to have established at Moranbah, ABC. television without further delay. by Mr Braithwaite. Petition received. National Highways and Public Roads and a cause of econTo the Right Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned concerned citizens respectfully showeth: 1. Australia's extensive road system is a national asset wasting because of inadequate funding. 2. Commonwealth Government funding of roads has fallen over the last six years from 2.9 per cent of all Commonwealth outlays to 2.3 percent. percentage increase in the conYour petitioners therefore humbly pray that the House of Representatives in Parliament assembled, should ensure: That the Commonwealth Government should totally finance national highways and half the cost of constructing and maintaining all other public roads. That since current road funding arrangements have seen a deterioration in road assets, this backlog in construction and maintenance needs to be reduced by the Commonwealth Government undertaking to make a larger financial contribution. by Mr Lloyd. Petition received. Petrol Price Equalisation Scheme To the Honourable the Speaker and Members of the House of Representatives in the Parliament assembled. The ition of the undersigned citizens showeth: That the Commonwealth Government restore the Petrol Price Equalisation Scheme immediately for the benefit of those people who live away from the seaboard. And your petitioners as in duty bound will ever pray, by Mr MCVeigh. Petition received. To the Speaker and the House of Representatives ment assembled. The petition Australia who are employed as Federal Public servants respectfully showeth that many Australians are deeply concerned at the decisions by the Australian Government to: (1) Interference with holiday pay loading of Australian public servants. (2) Interference with maternity leave. (3) Interference with staff ceilings within the public service. Your petitioners most humbly ask that the House of the Representatives in Parliament will take immediate steps rectify this situation. by Mr MCVeigh. Petition received. Eyre Peninsula: Television Services To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Eyre Peninsula in South Australia respectfully showeth: (a) That one of the very few areas of Australia still without a regular National Television of Eyre Peninsula in South Australia. (b) That the residents of this area are denied the benefits of this medium of entertainment in areas such drama, sport, public affairs programs and (c) That school children are denied the benefits vision educational programs. Your petitioners therefore humbly pray that the Australian Government, through its appropriate authorities trolling the establishment of television services, provide these services to the Eyre Peninsula as a matter of urgency. And your petitioners as in duty bound will ever pray, by Mr Wallis. Petition received. NA Uranium Exports",13
3,Mr NEWMAN,NOTICES OF MOTION,"Bass-Minister for Environment, Housing and Community Development)- I give notice that on the next day of sitting I shall move: That the House take note of the Ministerial Statement relating to uranium exports made by the Minister for petEnvironment, Housing and Community Development on 11 of Australia respectfully November 1976. Defence",14
4,Mr HAYDEN,NOTICES OF MOTION,"I give notice that on the next day of sitting I shall move: That the White Paper of the Minister for Defence presented to the House on 4 November 1976 entitled Australian Defence bereferredto the Standing Committee on Expenditure so that the fiscal implications of the proposed program, especially in relation to its effects on other programs and its requirements for additional revenue collections, can be Public Service investigated and reported upon and that such report be in Parliaavailable to this House as soon as possible. of the undersigned citizens of Australian Bar",14
5,Mr YATES,NOTICES OF MOTION,I give notice that on the next day of sitting I shall move: That this House: 1. Expresses its concern at the recent and increasing practice of personal and offensive attacks being made on the honesty and integrity of members of the Australian Bar in order to discredit them in the eyes of the court and the jury at a time when they are directly involved in appearing before courts on behalf of their clients who are either standing to for trial or are involved in legal proceedings; and 2. Invites the Standing Orders Committee to recommend amendments to the Standing Orders so that the reputation and the honour of the members of the Bar will not be discussed in debate when they are at that time appearing in the courts oflaw in Australia. NA NA service is the hinterland,14
6,Mr LES JOHNSON,INFLATION,I ask the Deputy Prime Minister: What is the rationale behind his claim as yesterday that inflation fell by 6 per cent last education. year; or has the Government ceased to pretend of telethat its claims concerning economic performance,14
7,Mr SPEAKER,INFLATION,Order! The honourable conmember is now arguing the issue. The question has been asked. I call the Deputy Prime Minister. region of South Australia,14
8,Mr ANTHONY,INFLATION,The level of inflation is based on 2 sets offigures.There are the broadly based Statistician'sfiguresin relation to all price increases and there are the consumer price index figures. If the Medibank factor is taken out of the CPI figures it will be seen that our rate of inflareport tion is ranning in the vicinity of approximately 10.5 per cent in both cases. UNEMPLOYMENT BENEFIT: MARRIED,14
9,Mr GRAHAM,INFLATION,"Has the Prime Minister considered the proposal which has been put forward by an eminent Austrahan political figure to pay the unemployment benefit to married women, recognised as being unemployed, having redundant",15
