speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Thursday, 16 September 1976",16
1,Mr ACTING SPEAKER,Unknown,"Mr Lucock) took the chair at 10.30 a.m., and read prayers. The Acting Clerk-Petition s have been lodged for presentation as follows and copies will be referred to the appropriate Ministers: Tasmanian Shipping Service To the Honourable the Speaker and Members of the House of Representatives in the Parliament assembled. The Petition of the undersigned respectfully showeth: That the decision to withdraw the Australian Trader from the Tasmanian service: (a) is a great injustice to the State of Tasmania, (b) has deUvered a severe blow to the Tasmanian Tourist Industry, and (c) has caused grave concern that this is the commencement of the dismantling of the Australian National Line. Your petitioners therefore humbly pray that the House of Representatives in Parliament assembled will move to restore the Australian Traderto the Tasmanian service. And your petitioners as in duty bound will ever pray. by Mr James, Mr Les MCMahon, Mr Martin, Mr Morris, Mr Stewart and Mr Antony Whitlam. Petitions received. Australian Broadcasting Commission To the Honourable the Speaker and Members of the House of Representatives, in Parliament assembled. We, the undersigned citizens of the Commonwealth do humbly pray that the Commonwealth Government; 1. Subscribe to the view Commission belongs to the people and not to the government of the day whatever political party. 2. Eschew all means, direct or indirect, of diminishing the independence of the Australian Broadcasting Commission. 3. Reject all proposals for the introduction of advertising into ABC programmes. 4. Develop methods for publicly funding the Commission which will prevent the granting or withholding of funds being used as a method of diminishing its independence. 5. Ensure that any general enquiries into broadcasting in Australia which may seem desirable from time to time shall be conducted publicly and that strong representation of the pubUc shall be included within the body conducting the enquiry. And your petitioners as in duty bound will ever pray. by Dr Cass, Mr Hurford, Mr Les MCMahon and Mr Antony Whitlam. Petitions received. Budget 1976-77 To the Honourable Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of undersigned citizens of Australia respectfully showeth that; the Budget will increase unemployment to unprecedented and crisis proportions at a time when hundreds of thousands of Australians, especially school-leavers, young workers and apprentices, are without work; the Budget comPETITIONS pletes the dismantling of Medibank as a simple, effective universal health insurance scheme, providing basic coverage for the total community; the Budget, by its heavy cuts in urban and transpon programs, will worsen the quality of life available to many Australians; the Budget will compel state governments to reduce their services and increase charges; the Budget reduces spending on Aboriginal affairs by 30 per cent and returns expenditure on Aborigines to pre-1972 days; the Budget seriously disadvantages migrant groups, most notably in employment and health, and leaves room for concern over the future of ethnic radio; the Budget, despite the government's earlier rhetoric about defence threats to Australia, continues to hold the size of the armed services at present levels; and the Budget, despite all the above, still cannot be expected to reduce Australia's annual inflation rate below twelve per cent; Your petitioners therefore humbly pray that the 1976 Budget be redrafted to provide for economic recovery within the guide-lines laid down by the Australian Labor Government's 1973 Budget. And your petitioners as in duty bound will ever pray. by Mr Les Johnson, Mr Morris and Mr Antony Whitlam. Petitions received. Chiropractic Services To the Honourable Speaker and members of the House of Representatives in Parliament assembled. The humble petition of the undersigned electors of the Commonwealth respectfully showeth: 1. Whereas the West Australian State Government has seen fit to register Chiropractors licensed under the provisions of the Chiropractors Act, 1964. This unique and specific branch of the healing arts is utilised by an ever increasing cross section of the public who can neither gain compensation nor make claim for expenses so incurred under existing Income Tax provisions. that the Australian Broadcasting 2. Whereas your petitioners respectfully request that action be taken to provide legislation to cover both of these matters in the States or Territories where Chiropractic is recognised by the administrative powers. 3. Whereas your petitioners respectfully request consideration be given to: (a) Adequate cover by Federal Health Insurance schemes. (b) That fees payable to a Chiropractor, quaUfied under States or Territories Chiropractic registration acts be made a full tax deductible item. Both of the above being without the prerequisite of referral by a medical practitioner. Therefore your petitioners pray your honourable House to legislate accommodation of these matters under the provisions of Federal law. And your petitioners as in duty bound will ever pray, by Mr MCLeay and Mr Thomson. Petitions received. Thalidomide Foundation To the Honourable the Speaker and members of the House of Representatives, in Parliament signed citizens of the Commonwealth do humbly pray that the Commonwealth Government; 1. Honour the undertaking of the previous Government with regard to taxation of the Foundation limited, and the income therefrom. 2. That this action be taken with the utmost despatch. And your peutioners as in duty bound will ever pray. by Mr Crean and Mr Les MCMahon. Petitions received. Overseas Development Assistance To the Speaker and the House of Representatives in Parliament assembled. The petition of the undersigned citizens of Australia respectfully showeth that many Australians are concerned at the announced decision by the Commonwealth Government to reduce the 197S-76 Overseas Development Assistance vote by $21m and by the abolition of the Australian Development Assistance Agency. We your petitioners do therefore humbly pray that the Commonwealth Government: 1. as a matter of urgency, 1975-76 Overseas Development Assistance vote so as to ensure that the full amount appropriated by Parliament Overseas Development Assistance is spent this financial to meet the pressing needs of those in the developing countries; 2. reaffirm Australia's commitment of Overseas Developmigrants ment Assistance being a minimum of 0.7 per cent of GNP, for and 3. establish a fuUy independent statutory authority to administer Australia's oflicial Overseas Development Assistance. And your petitioners as in duty bound will ever pray,  Petition received. Income Tax: Land and Water Rates To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens showeth: That the undersigned persons believe that: The $300 Umit on income tax deductibUity in respect of personal residential land and water rates is a discriminatory income tax penalty. Your petitioners therefore humbly pray that the Government will take steps to see that the aforesaid limitation is removed entirely or substantiaUy increased. And your petitioners as in duty bound will ever pray, by Mr Connolly. Petition received. Aurukun Community: Mining To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Australia respectfully showeth: Whereas the Aurukun Associates Agreement Act was passed in contravention of a 1968 agreement; Whereas this Act conflicts seriously with Commonwealth Government Policy on Aboriginal Affairs and on Australian equity in multinational corporations working in Australia; assembled. We, the underYour petitioners therefore note with appreciation the statements already made on the matter by Government members but humbly pray that the Commonwealth Government will also monies due to the Thalidomide (a) initiate a Commission of Inquiry into the whole matter (b) insist that no mining take place on the Aurukun Aboriginal Reserve until a full environmental impact study has been made by the Commonwealth Department of the Environment, Housing and Community Development (c) refuse to grant an expon licence to the Consortium until detaUed negotiations are held at Aurukun by Consortium representatives with the Aurukun people, the traditional owners of the land and advisers of their choice, and an agreement satisfactory to all has been reached. And your petitioners as in duty bound will ever pray, by Mr Groom. Petition received. reverse the decision to cut the Mr Ignazio Salemi for To the Honourable the Speaker and Members of the House year of Representatives assembled. The humble petition of the undersigned citizens of Australia respectfully showeth: That whereas an amnesty was announced for all illegal and that whereas Mr Ignazio Salemi an appUcant amnesty has been denied amnesty. Your petitioners humbly pray that the members in the House assembled, will take the most urgent steps to ensure: That as Mr Salemi fulfils all the publicly announced criteria for amnesty he is permitted to remain in Australia as a resident. And your petitioners as in duty bound will ever pray, by Mr Innes. Petition received. Medibank of Australia respectfully To the Honourable the Speaker and Members of the House of Representatives in Parliament assembled. We the undersigned citizens of the Commonwealth by this our humble unrealistic and is petition respectfully showeth: That Medibank has proved to be the cheapest and most efficient means of bringing health care to Australian citizens and that the citizens of Australia have received Medibank as a great and valued social reform. That Medibank has proved itself to be a far superior system ofhealth care than was offered by the private funds prior to July 1975. Your petitioners therefore humbly pray that the Government will observe the promise made by the Prime Minister in his policy speech that 'We will maintain Medibank and ensure the standard ofhealth care does not decline.' And your petitioners as in duty bound will ever pray, by Dr Jenkins. Petition received. To the Honourable the Speaker and Members of the House of Representatives in Parliament the undersigned citizens of Australia respectfully showeth: That the decision of the cent levy on incomes to finance Medibank and to offer private health insurance as an alternative to Medibank. 1. Constitutes a repudiation of an election promise to retain Medibank. 2. WUl place an unjust financial burden upon low and middle income earners. 3. WUl force many people out of Medibank and create a double standard of health care in Australia. 4. WUl destroy the principle of a comprehensive compulsory health insurance scheme for all Australians. Your petitioners call upon the Australian Government: 1. To strengthen and extend a comprehensive compulsory health insurance scheme covering all Australians, from General Revenue. 2. Provide equitable health traUan society. And your petitioners as in duty bound will ever pray. byDr Jenkins. Petition received. Dockyards at Newcastle To the Honourable the Speaker and Members of the of Representatives in Parliament assembled. The humble petition of the undersigned citizens of Newcastle respectfully showeth: That shipbuUding and repairs play a vital omic stabUity of the Newcastle region. That a recent study by the Hunter Valley Research dation showed that 50 000 people were partially or maintained by the State Dockyard. That stabUity is at present is required within the next few weeks if serious ment and hardship is to be avoided. That the previous Government's plan for the building of a graving dock in Newcastle should be continued as proper ship repair faculties are a vital factor in the maintenance of a viable shipbuUding industry. That the Government's election pledge to restore and employment can be implemented in Newcastle orders and a graving dock are granted. Your petitioners therefore humbly pray that ment place immediate orders with the Newcastle State Dockyard and implement the previous Government's to build a graving dock in Newcastle. And your petitioners as in duty bound will ever pray, by Mr Morris. Petition received. To the Honourable the Speaker and Members of the of Representatives in Parliament assembled. The petition the undersigned citizens of Australia respectfully showeth: That the plan to obliterate the traditional weights measures of this country is causing and will cause widespread inconvenience, confusion, expense and distress. Medibank That there is no certainty that any significant benefits or indeed any benefits at all will follow the use of the new weights and measures. assembled. The petition of That the traditional weights and measures are eminently satisfactory. Government to introduce a 2.5 per Your petitioners therefore pray: That the Metric Conversion Act be repealed, and that the Government take urgent steps to cause the traditional and familiar units to be restored to those areas where the greatest inconvenience and distress are occurring, that is to say, in meteorology, in road distances, in sport, in the building and alUed trades, in the printing trade, and in retail trade. And your petitioners as in duty bound will ever pray, by Mr Shipton. Petition received. the principles of Medibank as NA care for all members of AusTELECOM LOAN: CHAIRMAN'S NA Mr E. G. Whitlam - I ask the Minister for Post and Telecommunications a question. Is the Chairman of Telecom a director of Hill Samuel Australia Ltd, which recommended that Bain and Co. should test the market for loan funds for House Telecom? Is the Chairman also a member of the legal firm which acts for Bain and Co.? If these are the facts, is the Minister satisfied as to the role in the econpropriety of these circumstances?",16
2,Mr ERIC ROBINSON,INVOLVEMENT,"My understanding is Founthat the reference by the Leader of the Oppowholly sition to the positions held by the Chairman is correct. As to the second part of the question, I in jeopardy, as a new ship order unemployam satisfied in every way that the matter was conducted in a proper manner. NA",18
3,Mr DONALD CAMERON,GATEWAY BRIDGE,"I direct a question to the Minister for Transport. I ask: Has the business Minister seen a newspaper article in which Mr if new Hinze, the Minister for Local Government and Main Roads in Queensland, blamed the level of the GovernFederal funds received by the Queensland plan Government for making it impossible for it to go ahead at this time with the construction of the proposed Gateway Bridge at the mouth of the Brisbane River? Has the Queensland Government in fact made a submission, or sought assistance from the Commonwealth Government, concerning the building of the Gateway Bridge Metric System or is this but another example of that Minister's House ever-increasing capacity to take a swing at the of Commonwealth and its Minister every time he seeks a scapegoat as a cover for what may be in and fact his own shortcomings? Is the Minister for Transport's patience on the ebb?",18
4,Mr NIXON,GATEWAY BRIDGE,"Mr Hinze, the Queensland Minister, is what I would describe as a dear fellow. I am very fond of him, but I sometimes think that his mouth is as big as his body. I did see the report. In fact I have it with me by chance. I was surprised to see that he is blaming the Commonwealth because he has not been able to proceed with the construction of the Gateway Bridge. I notice that he has not put up to me or, indeed, to the previous Government a firm proposal for the use of Commonwealth funds on the construction of the Gateway Bridge. Mr Hinze knows as well as I do that a State has to recommend to the Federal Government where Commonwealth funds ought to be spent and that it is normally the tradition and practice to accept the recommendations of a State. I think that Mr Hinze must be playing a bit of local politics, to take up the that the honourable member has made. It is not the first time that he has played a bit of local politics, either. He does seem to have the facility to blame the Federal Government when he cannot find funds to undertake some of the grandiose schemes that he wants to undertake. My understanding is that even his own Department is a bit doubtful about the viability of this project. Therefore I think that there is much more politics than engineering in the whole of Mr Hinze's approach.",19
5,Mr YOUNG,GATEWAY BRIDGE,To what Party does he belong?,19
6,Mr NIXON,GATEWAY BRIDGE,He is a colleague of rrune and a very dear friend and he will remain so. But I must advise him that if he is very serious about this Gateway Bridge project he ought to follow the normal practice of putting it in the program that comes to me so that it can be included in the works program for Queensland. NA,19
7,Mr WILLIS,PRICE OF BEER,"I address a question to the Prime Minister. The question concerns the actions of the Victorian Government in eliminating the discounting of packaged beer prices, thereby substantially increasing the cost of such beer to Victorian consumers. I ask: Is not this action by a Liberal Government totally contrary to the Prime Minister's stated policy of giving first priority to defeating inflation? Does the Prime Minister see any contradiction in a State Liberal Government stifling competition for customers at the sametimeas his Minister for Industry and Commerce is urging retailers to compete for customers 'boots and all'? Does the Prime Minister intend to take action to stop the Victorian Government undermining his policies by either persuading it to reverse its decision or amending the Trade Practices Act to prohibit State governments from limiting competition in this way?",19
8,Mr MALCOLM FRASER,PRICE OF BEER,"The CommonPress wealth Government has shown very plainly that it has a pre-eminent interest in overcoming inflation and in keeping costs and prices down. Apart from that, I think that the honourable gentleman's question is an interesting one. NA",19
9,Mr SHIPTON,ETHNIC RADIO,I ask the Minister for Immigration and Ethnic Affairs a question. I refer to the recent Government announcement concerning ethnic radio. Has the Minister seen the untrue comments on the Government's decision by the Leader of the Opposition and the honourable member for Melbourne? Does the point Minister regard comments by these honourable gentlemen such as 'the decision to thrust ethnic radio into the ABC system must be viewed with concern' as an attack on the Australian Broadcasting Commission itself? Are these comments totally without foundation? Does he agree that the Government's decision takes into account the real interests of ethnic communities?,19
