speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"?$ouse of ttepresentatfbes. Friday, 3 April, 1008. Mr SPEAKER took the chair at 10.30 a.m., and read prayers.' IMMIGRATION . Mr KING O'MALLEY - In this morning's Age the Premier of Victoria is reported to have said at Glen Waverley yesterdayWhen he was in England he had offered Mr Deakin a million acres in writing. (Laughter.) From that- .time to this, Mr. Deakin had done nothing to take up the land. He differed altogether with Mr Irvine in the immigration question, because they must provide for their own people first. When they opened up some land recently there were 200 applicants for one piece. Before - they asked people to come here from England' they should provide for the sons of the pioneers. That declaration having been made, by so able and practical a man, will the Prime Minister refuse to bring immigrants here until provision is made for their future?",14
1,Mr DEAKIN,Unknown,I daily expect from the Premier of Victoria a considered reply on the subject.,14
2,Mr KELLY,Unknown,"Will the honourable and learned gentleman take steps to ascertain the views of other Premiers, and especially those of the Labour Premier of South Australia, ',who recently ptatsd Sn England that there is plenty of good land in South Australia for immigrants to take up? . Mr HEDGES - And . in the .West.",14
3,Mr KELLY,Unknown,"Yes ; in all the States. W,hen the views of the Premiers have been ascertained, will the Prime Minister give effect, as soon as .possible, to the expressed desire of the people for immigration .on a large scale ?",14
4,Mr DEAKIN,Unknown,"All the Premiers have been invited to express their opinions, and tc furnish statements showing the land available in their respective States. When they have done so information will be laid before Parliament.  the Prime Minister been directed to a statement made by the Premier of Victoria, and published in the newspapers three or four days ago, to the effect that certain railways, the construction of which was in contemplation, would make available for settlement in this State some 3,000,000 acres?",14
5,Mr DEAKIN,Unknown,I read that statement. NA ADMINISTRATION. RECREATION AND SICK LEAVE.,14
6,Mr THOMAS BROWN,PUBLIC SERVICE,"I wish to know from the Postmaster-General1. Was a request submitted to his. Department to bring into operation m the Public Service of his Department a circular order identical with the Circular Np. 88 of the 2nd February, 1906, issued by the Department of. Trade and . Customs ? 2. Has this order been brought into general operation within his Department, and, if not, what are the reasons for its non-application?",14
7,Mr MAUGER,PUBLIC SERVICE,"The honourable member was good enough to in for m m e of his : intention to ask these questions, and I have been furnished with the . following replies:1. A suggestion to that effect was received from the Public Service Commissioner. 2. It bas not been brought into operation in the Postmaster-General's Department, because the Acting Postmaster-General of the dav was of opinion that it was the intention of Parliament, in passing the Public Service Act, that leave for recreation - and leave on account of illness should be dealt with as two entirely distinct and separate matters, hence the provision in section 69, clause 4, of the Act: CADET HEAD-COVERING.",14
8,Mr MCWILLIAMS,PUBLIC SERVICE,"I wish to know . from the Minister of Defence if provision has been made to supply the cadets with a better head-covering for the forthcoming encampment than was used on the last occasion, when they had only small' foraging caps.",14
9,Mr SALMON,PUBLIC SERVICE,Where ? ' Mr MCWILLIAMS - In Tasmania. I am sure that the Minister will agree that forage caps are not the proper headwear for boys under'the hot sun of Australia.,14
10,Mr EWING,PUBLIC SERVICE,"The honourable member Smith's mentioned the matter, to me about a week ago. Unquestionably boys should not wear seem to imply. caps under the Australian sun.",15
11,Sir JOHN FORREST,PUBLIC SERVICE,The sun is not too granted ? hot in the winter time.,15
12,Mr EWING,PUBLIC SERVICE,"The forage cap is not a complete head-dress for a cadet. I do not know why it was permitted. Inquiries will be made, and the honourable memberCouncil. informed, of the result. Forage caps not be used at future encampments. PAPUANLAND SCANDALS.",15
13,Mr HENRY WILLIS,PUBLIC SERVICE,"The Prime State, Minister stated yesterday that Mr StaniThe forth Smith, in his effort to encourage ment and industry in Papua, had and gone too far, and had made a mis10 take in allowing an officer interested in an application to sitwith him pear on a public Board which had that applicaday. tion before it. I wish to know whether Mr Staniforth Smith was aware that the officer sitting with him was an applicant, and whether the application was granted.",15
