speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"House of Representatives. South Wednesday, 27 September, 1922. MT. SPBAKER (Hon. Sir Elliot Johnson) took the chair at 11 a.m., and read prayers. MELBOURNE EOYAL SHOW.",13
1,Mr FENTON,Unknown,"Do the Government the Intend to give the Federal Government of servants an opportunity to visit the Royal Agricultural Show at Flemington? I - that they may be allowed to do so withAfrica, out any deduction' from their annual leave, so that they may be placed on same footing as the Victorian public vants?",13
2,Mr MASSYGREENE,Unknown,"Speaking from shall, memory,' our Act entitles the Federal public servants to a certain number of holidays in the year. Some of these holidays are uniform throughout Austraour lia, but there are other days in regard to which the publio servants in can make their choice. It is not the intentionof the Government to add to the number of Public Service holidays. IMPORTATION OF MAIZE, Mr WISEMDo the Government in that tend to take rsteps to protectthe maizeDefence. groirerg of Australia from the ruinous competition ..to which they are now subjected by reason of the large importations from South Africa of cheap maize grown by black labour ?",13
3,Mr RODGERS,Unknown,"Parliament definitely expressed an opinion in favour of a duty of Ss. per central on South African maize, and the Minister for Defence (Mr Greene), who was then Minister for Trade and Customs, communicated with the Government of the Union of South Africa advising it of our intention to impose this duty. The South African Government replied immediately that if the duty were imposed it would put an end to the trade agreement between South Africa and the Commonwealth. The balance of the trade between the two Dominions is overwhelmingly in favour of the Commonwealth, the trade from Australia to South Africa in one year being valued at £3,900,000, as against a value of £400,000 for the trade from Africa to Australia; and it was, therefore, felt that we could not take a step which would mean the ending of the trade agreement between the two countries. The present duty on maize IB insufficient to protect the Australian growers of that cereal, and, in my judgment, action should be taken to put them in a proper position. We are now negotiating with the South African Government to bring about reciprocal trade relations between two countries, and it would be an act bad faith, :at this juncture, to re im- : pose the duty. But the Government, in ask making a new arrangement with South .will take into consideration the protection of our maize-growers, and I ask the them to accept that assurance - There sermay be a short interval in which they may not be sufficiently protected, but we as quickly as we can, come - to an effective arrangement with South Africa.",13
4,Mr FLEMING,Unknown,What is to become ofstock-owners in time of drought?,13
5,Mr WISE,Unknown,The Country .party took each State no action on our behalf. DEFENCE FURLOUGH PAY.,13
6,Mr SCUXLLN,Unknown,"Some weeks ago, the Minister was good enough to promise favourable consideration to the suggestion .employees in the factories of the Department should be granted furlough pay when compulsorily retired. Has the honourable gentleman arrived at a, definite decision on the matter, and, BO, what is it ?",13
7,Mr GEEENE,Unknown,The matter is still under investigation. BUDGET DEBATE.,14
8,Mr MCWILLIAMS,Unknown,I ask the Minister in charge of the House when we may expect the resumption of the Budget debate?,14
9,Mr GEEENE,Unknown,"There are one or two Bills with which the Government is anxious to proceed; but I hope that when they have been disposed of the Budget discussion will be taken up, and carried on without interruption. TEADE IN COPEA.  Trade and Customs noticed a report in this morning's Age to the effect that practically the whole of the island trade. in copra, excepting a little from Papua, is being lost to Australia. If it be a fact that this trade is going to England and America, can the Minister tell us why that is happening, and whether he is taking steps to regain it for Australia?",14
10,Mr RODGERS,Unknown,"I have not read the article referred to, but I shall do so, and answer the question tomorrow. QUEEN'S HALL . BREAK-OE-GAUGE MODEL.",14
11,Mr EILEY,Unknown,"Are you aware, Mr. Speaker, that there is being exhibited in the basement of the Senate building the model of a contrivance for getting over the break-of-gauge difficulty; and have you refused to allow the inventor of that model to exhibit it in the Queen's Hall, where honourable members could see it more easily?",14
12,Mr SPEAKER,Unknown,"I did not know that a model wais now being exhibited in the basement of the Senate's portion of this building; but applications have been made to me for the use of the Queen's Hall for the displaying of models By various inventors, and, in accordance with the .rule that the Hall is not to be used for purposes other than those connected with Parliament or its activities, I refused permission for its display there. The President and myself have if conferred on the subject. Applications are frequently made for the use of the Queen's Hall for various purposes. If a departure is made in the Tule in favour of one applicant, trouble arises from the fact that a flood of applications immediately, comes from ""other persons, who ask for similar privileges. The only safe course to follow is to recognise that the Queen's Hall is not intended for such purposes, but, as part of the parliamentary building, should be kept entirely for uses associated with Parliament. Many honourable members have complained to me from time to time of the use of the Queen's Hall for other than parliamentary purposes. We have occasionally lent it for displays, and people have taken advantage of the opportunity to exhibit advertising matter, and to place persons in charge of the exhibits to point out their merits, and to take advantage of the occasion for commercial purposes. In declining to allow the Queen's Hall to be used for the display of the break-of-gauge model which has been spoken of, I in/ormed those who had made the application that we would be prepared to allow them to exhibit the model in the basement of Parliament House.",14
13,Mr EILEY,Unknown,It is too dark there to see it properly.,14
