speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Wednesday, 29 November 2000",135
1,Mr DEPUTY SPEAKER,Unknown,Mr Nehl) took the chair at 9.40 a.m.,135
2,Mr DANBY,Unknown,"I raised by some very young constituents of Deputy Speaker, if I am accused of nepotism be happy to answer. My daughter, Laura Danby, Matilda, in class LA11 at Caulfield North Primary Halliday, and the class, are most concerned particular, baby orang-outangs in Borneo, Today Tonight about the orang-outangs-things in particular, the black market in baby orang-outangs of these baby orang-outangs. At a sanctuary in Jakarta, baby orang-outangs from smugglers, some of whom are selling these the dedicated assistance of some people from family, who are appealing for Australians to nappies, et cetera, for these baby orang-outangs. What concerns the grade 4 and 5 class at these parts of North Borneo and Sarawak are baby orang-outangs may be sold as pets. The about this, as is the Ritchie family, who are to assist the sanctuary in Jakarta so that these the television program are most lovable creatures, the sanctuary in the Jakarta zoo The fact that this issue has been raised Halliday, Allison Ritchie and all of the people adorable animals, is most understandable. I commend Ritchie family, in trying to preserve",135
3,Mr BROUGH,Unknown,Longman-Parliamentary Workplace Relations and Small Business) (9.43 the opposition's fuel inquiry visit my electorate of dumbos they turned out to be.,135
4,Mr DEPUTY SPEAKER,Unknown,Order! please.,135
5,Mr BROUGH,Unknown,"Certainly, Mr Deputy Speaker. paying less tax per litre of fuel since 30 yet asked why I was not out there opposing motorists to pay 2c a litre more tax. So We saw a press release put out by the member one of these generic press releases in which member. It referred to how I had been motorists were paying more tax-wrong again. to 30 June, when the Labor Party was in its MAIN COMMITTEE 23061 Wednesday, 29 November 2000 ----NA Borneo: Orang-outangs wish to talk about a matter that has been mine at Caulfield North Primary School. Mr in making this speech, it is a charge that I will together with two of her friends, Cody and School, together with their teacher, Emily about the situation of orang-outangs-in northern Indonesia. This follows a program on that Australians are doing to help them and, in Jakarta and the murder of the mothers that have been seized by Indonesian officials baby orang-outangs for $2,000, are kept with Australia, including Allison Ritchie and her give assistance with things as varied as food, Caulfield North Primary School is that people in killing the mother orang-outangs so that the children in my electorate are most concerned making an appeal around Australia for Australians young orang-outangs who, as could be seen on can be saved from these smugglers, kept in and then released into the wild. by my daughter, class LA11, Cody, Matilda, Emily who are concerned about the plight of these their activities, particularly those of the this very important species on our planet. Diesel Fuel: Excise Reduction Secretary to the Minister for Employment, a.m.)-I had the dubious pleasure of having the other day. And what an ill-informed bunch Be a bit more moderate in your language, They came to an area which is in fact June-less tax, less excise and GST combined-and the Prime Minister and why I was causing local the first point is that they were misinformed. for Holt and the member for Batman. It was you just swap the names of the electorate and the defaming the Prime Minister-wrong-and that Mr Deputy Speaker, you may recall that, prior death throes and was starting to recognise what NA 23062 MAIN COMMITTEE was going to occur and that the GST was not came out that said 30 Australians would die because off diesel. This was grabbed on to by the Labor what's going to happen-the world's going to the truth. These are the same people who, while Eden-Monaro this week-said at one stage that people, but now wanted it to be reduced even further. Can I just remind those opposite that if, truck on the road would be paying $1 or more wholesale sales tax, there would be no tax higher production costs, higher inflation would that have resulted in? It would have resulted we would have seen more tax increases, we end of the day, we would have seen Simon would have been the Treasurer, saying to the else but drive you into recession.' We have only just heard again from the former telling people that the only reason we now into recession. They are the sorts of dumbfounded opposition. We would get the same from the treasury bench. I remind all of those opposite: remind the public that they are paying less more if they were under Labor. (Time expired)",135
6,Mr RIPOLL,REPRESENTATIVES MAIN COMMITTEE,"In these attention of the House the tireless and selfless the community groups and associations in the extremely hard. They have been acknowledged for the extra work that they are doing now. They and they really are at breaking point. They the GST and the pain and suffering that so These groups and volunteers help a range people, homeless individuals. They supply emergency housing and food. They help people with bills. I want to quickly mention some of those groups. Association, which looks after the Vietnamese in Inala; and the Challenge Employment and Training help that was organised from my office. people. The Peace Centre at Goodna The Veterans Support and Advocacy Service electorate for our veterans. The Ipswich RSL, RSL and Forest Lake Sub-Branch all do a wonderful involvement with Drug Arm. I have actually experienced first hand some of the difficulties drug addictions. I would also like to thank Envirocare. They environmental issues. They help out on Clean activities. The Riverview Community Support Wednesday, 29 November 2000 going to mean the end of the world, a report the coalition was going to take the excise Party as yet another case of saying, ‘Look end.' Of course, nothing could be further from visiting my electorate-they have also visited the reduction in diesel excise was going to kill on 30 June, we had not had tax reform, today every per litre, there would still be up to 45 per cent cuts and, on the basis of that, we would have and unemployment would be being driven up. What in the Labor Party doing what it does best: would have seen more unemployment and, at the Crean, the member for Hotham, who no doubt Australian population, ‘We cannot do anything Prime Minister, who still lives in la-la land, have economic shine is that he managed to put us expressions that you get from the member for Hotham if he ever got onto the when you come to the electorate of Longman, tax on their fuel and that they would be paying Oxley Electorate: Community Groups few minutes I have, I want to bring to the work of volunteers and community workers in electorate of Oxley. These are people who work in the past, but I want to acknowledge them are inundated with calls for support and help, are at breaking point because of the harshness of many people in our community are going through. of people in our community-families, young things such as counselling, emergency services, with all sorts of things. They even help people There is the Ben Lao Cultural and Welfare community; the HUB Neighbourhood Centre group, which this year actually gave tax St Stephens Welfare looks after disadvantaged works with migrants and young people. is part of a wide range of services in my the Railways Branch of the RSL, the Goodna job for our veterans. I have had some been around in the Drug Arm van and they face in the work they do for people with do great work in bringing to light some of the Up Australia Day and in a whole range of other and Referral Group does a fantastic job in NA Wednesday, 29 November 2000 difficult circumstances. This year, fortunately, government to make their work just a little easier. ARTIC, which is a resource and technology The 60s and Better Ipswich, Inala and Acacia 60, as they say, but they are certainly young Camira-Springfield Lions and all the Lions which I am a member, does a fantastic job. involved in community work. The Redbank Plains young people in the area. The Vietnamese Community of Australia, its own community and also gets involved about things that are happening locally. Little electorate of Oxley. Parents Without Partners, have great admiration for the Purga Friends",136
7,Mr NEVILLE,REPRESENTATIVES MAIN COMMITTEE,"The going back to even before the formation of progressively built upon until today. Gladstone port which plays an important role in Australia's of the Brisbane to Gladstone yacht race, and serving, or have served, with distinction The Gladstone Maritime History Society Mills as its president. This society is developing canvassed a proposal to relocate the HMAS Gladstone, museum when it completes its current round Ships carrying the name ‘Gladstone' have I was impressed by the community empathy last visit to the city recently. The city council in the Gladstone Maritime Museum and they have lift it from the water and level it on blocks, visual from a great distance. It is obvious part as a living museum, pulling together environment of Gladstone and its potential I would like to lend my support to this and relevant departments to give it careful consideration. with the minister and he is looking into it. becomes surplus to requirements. I hope patrol boats, and this might give us the Mr Sawford interjecting",137
8,Mr NEVILLE,REPRESENTATIVES MAIN COMMITTEE,"That is right. We could number of issues still to be clarified, such decommissioned, I think the city would receive be relocated in its retirement",137
9,Ms HOARE,REPRESENTATIVES MAIN COMMITTEE,"This World AIDS Week. This Friday, 1 December, wearing has been made by HIV-positive women raise awareness about HIV-AIDS in South Africa MAIN COMMITTEE 23063 they have received funding from the state centre in Acacia Ridge, is doing a fantastic job. Ridge are fantastic people. They may be over in mind and spirit. I would like to thank the groups in my electorate. The Goodna Rotary, of The Queensland Rail Social Club is actually Rugby League Club does great things for Queensland Chapter, supports so many people in in broader community issues. It informs people Athletics Queensland does a great job in the again, does a fantastic job in helping people. I and Elders Association. (Time expired) Hinkler Electorate: HMAS Gladstone city of Gladstone has a rich maritime history, the state of Queensland. That history has been is now the fastest growing port in Australia-a exporting efforts. Gladstone is also the focus a number of Gladstone residents are currently in the Royal Australian Navy. is operated in the city, with Councillor Stephen a maritime museum in Gladstone and has a Fremantle class patrol boat, to the of service with the Royal Australian Navy. always had a close relationship with the city, and displayed when the HMAS Gladstone made its and the local residents are keen to have the ship an ideal location for it. The society plans to similar to a model boat display, where it will be that the HMAS Gladstone could play an important the importance of its naval history, the marine focus as a tourist attraction. very worthwhile project and urge the government I have already discussed the matter Of course, it hinges on when the HMAS Gladstone in the new white paper we might see some new opportunity to pick up the old HMAS Gladstone. take one of the subs, too. While there are a as determining when the HMAS Gladstone is a huge boost if the HMAS Gladstone were to in the city which bears its name. Health: HIV-AIDS week, from 26 November to 1 December, is is World AIDS Day. The red ribbon badge I am in South Africa. They make these badges to and they also derive a small income from it. NA 23064 Sub-Saharan Africa currently has 23.3 million out of a total of 33.6 million people in the epidemic which has taken place in Africa, but India, a country of one billion people, there HIV-AIDS. While I am pleased that Australia care, I must acknowledge that much more is needed. $19 million for 2000-01, which is less than one this, there is $0.9 million set aside for the project. The project will cost $18.5 million impact of HIV-AIDS, to assist Indians with care activities. I, together with my colleague the member in Chennai which has received funding from voluntary and counselling services in 1993. services for over 2,500 people living with 24 in-patient care facility at the campus receive high quality care from a team of dedicated care services, nutritional counselling, family program. The hospital was staffed with a fantastic obvious that many more resources were required. can access basic care and treatment; however are far too expensive for these people. These women who have HIV-AIDS and may pass it on $200 million over six years to help countries much more is needed to prevent the epidemic social and economic development. (Time expired)",137
