speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"3tHouse of l&rpresentatibeg. Wednesday, 21 August, 1901. Mr SPEAKER took the the chair at 2 p.m., and read prayers. PETITIONS. Mr KENNEDY presented petitions from residents of Goorambat attending the Wesleyan Church, from residents of Benalla attending the Methodist Church, and from residents, of Nathalia, praying the House to RESUMPTIO N pass clauses 54 and 55 of the Post and Telegraph Bill. Mr CROUCH presented similar petiMinister, wpon noticetions from adherents of the Primitive Methodist Church, Chilwell, Geelong; of the paper, Wesleyan Church, Werribee; of the Primitive Methodist Church, Leopold; of the Free Bill Presbyterian Church, Geelong; and of the may Primitive Methodist Church, Pakingtonwhich streefc, Geelong West. Mr RONAL D, for Mr Hns.casrs, preAssembly sented similar petitions from the adherents of the Presbyterian Church, North from the Bible Christian Church, Fitzroy and Collingwood; aud fjjom residents of Parkville and Royal Park. Mr KNOX presented similar petitions at from adherents of the Kew Independent Church; from residents of Armadale and Malvern; and from adherents of the Prabran Presbyterian Church. Mr CHANTER presented a similar tion from xiesidents of Tatalia. Sir JOHN QUICK, for Mr ISAACS, presented similar petitions from residents attending the Wesleyan Church, B r i g h t; and from residents of WaiadiJigomg. Mr MCCOLL presented similar petitions from residents of Echuca and from residents of Turrumbarry. Petitions received.",14
1,Mr WATKINS,Unknown,"I should like to know from you, Mr Speaker, if it is strictly in order for one honourable member to present three or four petitions at the one time?",14
2,Mr SPEAKER,Unknown,"rl f other honourable members wish to present petitions, it is not strictly in order for any honourable member to present more than one at a time; but, as honourable members have been presenting .a upon notice- . number of similar petitions, I have allowed several to be presented at once, because of the great saving of the time of the House which the practice entails. 1-2 c a IMMIGRATION OF EUROPEANS.",14
3,Mr REID,Unknown,"the Prime Minister, upon noiiceWhether he has any objectionfcostate, for the information offcheHouse,fchenumber ofpersons of each European nationality who have arrived in the Commonwealth from places beyond the seas during the past three years, giving each year separately.",14
4,Mr BARTON,Unknown,"I am endeavouring to obtain this iuformafcion, aud will lay it before this House as soon sis I am able to do so. OF PROCEEDINGS: ON BILLS . Mr SOLMON in asking the Prime Whether, in view of the state qf the .noticehe will consider the propriety of introducing a standing order which will provide that any. which has passedits second reading, but has not been finally dealt with during the session,, be taken up in the next session afc the stage it reached in its first sessionI would point out that fcbe Legislative of Victoria has passed a similar standing order, and fchafc it has been found Fitzroy; to have good results.",14
5,Mr BARTON,Unknown,I will suggest to the Standing Orders Committee the preparation of standing orders on this subject. In two least; of the State rules of this kind have been found to work with advantage. NA,14
6,Mr WILKINSON,UNIFORM COPYRIGHT ACT,"the Prime petiMinister, iipon notice(1) Whether the Government will considerthe advisableness of legislating in the direction of an uniform Copyright Act, with a view to providing greater, protectionfcoauthors, dramatists, and musical composers against the piracy of their plays or works (2) Whether, in any proposed legislation, aprovision will be included malting such piracy aji offence punishable by imprisonment, with or without the option of a fine.",14
7,Mr BARTON,UNIFORM COPYRIGHT ACT,"The matters embraced in these questions are under consideration, and I expect that a Government measure will be introduced next session. UNIFORM"" OF MESSENGERS.  Whether his attention has been drawn to a, anagraph which appeared in one of the Melourne morning newspapers with reference to the proposed uniforms of the messengers of the House of Representatives.",14
8,Mr BARTON,UNIFORM COPYRIGHT ACT,"I have been furnished with the following informationThis matter is at present under consideration by the 'House Committee. POST ANDTELEGRAPHBILL . In Committee (consideration resumed from August 20, vide page 3931) : Clause 27(1.) The proprietor, printer, or publisher 'newspaper may at such time and in such and with such particulars as may be prescribed, upon payment of a fee of Five shillings, register it afc the General Post-office of any State, the Deputy Postmaster-General of such State may from time to fcime revise the register and goes. remove therefrom any publication, a posted copy of which contains seditious, blasphemous, indecent, or obscene matter, or which by reason of the proportion of advertisements to ofcher matter land. therein, or for any ofcher reason is uot within the description aforesaid, and any publication for the fcime being on the register shall for the of this Act be deemed a registered newspaper. (2.) No publication which after the expiration of one month from the commencement of this Act is tendered for transmission at any office in the Commonwealth shall be sent by as a newspaper unless the provisions of this section have been complied with. (3.) Any Deputy Postmaster-General fuse to transmit or deliver any publication containing seditious, blasphemous, indecent, obscene matter. (4.) Any posted newspaper found to contain «edifcious, blasphemous, indecent, or obscene matter may be destroyed by order of the master-General. (5.) No action shall be brought against the Posfcmasfcer-Geueral or any officer of the ment for anything done under the provisions - this section, bufc any person aggrieved by thing done by the Postmaster-General or Deputy Postmaster-General under fchis section may appeal to a Justice of the High Court or, until the establishment of such court, to a of a Supreme Court of a State by summons petition in a summary manner, and the decision of such Justice or Judge shall be final. {(>.) All unregistered or irregularly posted newspapers and all newspapers having any matter which is not a supplement accompanying them, authority. . shall be treated as packets. - Upon which Mr Mahon had moved by - of amendment That the following words be added to clause (3)- "" Provided that no publication shall be deemed fco contain seditious, indecent, or obscene matter, unless such matter shall be so adjudged b}' a Justice of the High Court, or, until the establishment of .court, by a Judge of a Supreme Court,fcowhom the Postmaster-General or a Deputy Postmaster<»eneral may apply by summons or petition in. a summary manner, and whose decision shall final.""",15
9,Mr WATSON,UNIFORM COPYRIGHT ACT," The Prime Minister indicated last night that he would be prepared today to make a statement as fco the intentions of the Government with regard to any possible amendment of the clause, and I had hoped that he would have been ready with that statement now. I think that the committee, while agreeing generally that any newspaper or ofcher publication containing obscene or indecent of any advertisements or other objectionable matter form should be prevented from going through the post, will recognise that the Governand ment propose to go further in this regard than the legislation of any of the States",15
10,Mr MAHON,UNIFORM COPYRIGHT ACT,Excep t that of Queens,15
11,Mr WATSON,UNIFORM COPYRIGHT ACT,Does it apply to blaspurposes phemous and seditious literature ?,15
12,Mr MAHON,UNIFORM COPYRIGHT ACT,I think so.,15
13,Mr WATSON,UNIFORM COPYRIGHT ACT,"The instances cited postlast night by the Prime Minister had post application only fco publications containing obscene and indecent matter, and 1 do not think there will be two opinions as to the may reprocedure which should be adopted in or regard ,to literature of that sort. Bufc the question, what is seditious or blasphemous matter, is capable of such widely different answers that it seems fco me improper to Postleave its determination to the Postmaster General. A great deal may be urged departagainst allowing a non-political officer to of decide that matter, and, whatever may be anyso urged, applies with tenfold force against a allowing an active politician to have the power. We can understand how the interJudge pretation of blasphemy and sedition might or be stretched in its application to a newspaper which happened to be obnoxious to persons in power. I think that the question should be remitted for decision to a judicial It is a proper tiling fco j>rovide that the courts shall have power to prevent way the dissemination of blasphemous and seditious literature by means of the Post office, and to punish those who are guilty of subattempting to corrupt the public mind by blasphemous, publishing it.",15
14,Mr JOSEPH COOK,UNIFORM COPYRIGHT ACT,Would the honorsuch able member give the courts the same power in regard to letters ?,15
15,Mr WATSON,UNIFORM COPYRIGHT ACT,"We are not now dealing be with clauses 54 and 55, bufc I have paired in favour of those clauses.",15
16,Mr CONROY,UNIFORM COPYRIGHT ACT,Is there any harm done where the matter objected to is contained closed envelopes' ?,16
17,Mr WATSON,UNIFORM COPYRIGHT ACT,The question is open to stantly guilty of seditious conduct. argument.,16
18,Mr CONROV,UNIFORM COPYRIGHT ACT,Would the honourable member allow the postal authorities to open letters to find out whether they contained matter which was objectionable 1,16
19,Mr WATSON,UNIFORM COPYRIGHT ACT,"la m not going to discuss the provisions which the honourable member has in mind; but when letters are addressed to a well-known sweep promoter, Ave have primd fame evidence of their contents. I quite appreciate the point put forward by the Prime Minister with respect to the necessity of insuring against the removal newspapers from the register without proper cause being shown. 1 think that is one safeguard, but the amendment of the honorhave able member for Coolgardie was placed the end of sub-clause (3) with a view to covering all the proceedings enumerated prior to that in the clause. I do not say that it attains that object, but that is view with which it was placed so far on the clause. I am prepared to admitfchatifc might be advisable under some cu-cumperhaps stauces, especially with regard to obscene indecent matter, to stop a paper from being sent through the post pending judical inquiry, but there should be a distinction between sedition and blasphemy on the one saidhand, and indecency and obscenity on the other. The latter class of offences are capableof clear and ready interpretation, bufc with regard to sedition and blasphemy that is not the case, and I would like to see distinct sets of regulations or clauses dealing with these two classes of matters. If the Government cannot see their way to alter the clause, so as to afc least take out of hands of a political officer, such as the master-General, the power to deal-with papers that might be criticising and themselves offensive to the Ministry of day, I shall be reluctantly compelled to for some amendment that will have that effect.",16
20,Mr CROUCH,UNIFORM COPYRIGHT ACT," I should like see all reference to sedition and blasphemy eliminated from the clause. The Prime phemy and sedition in. this Bill. Minister said last evening that any man who did not know what sedition was would have to acknowledge himself a fool, bufc must admit that I do not know what sedition is. I have looked up the dictionary for the meaning of the word and 1 find that sedition means ""an attempt to upset the in Government."" According to that I suppose the leader of the Opposition is conI understand that there is a different meaning from that, and that the word used in another sense means "" an attempt to bring about; a revolution."" It would be possible here, as it has been in the House of Commons, to bring in a resolution in favour of republicanism, if any one were sufficiently ill-advised to do so. Such a motion was in fact brought before the House of Commons, and it was not regarded as seditious. It was considered to be perfectly constitutional there, and it would be perfectly constituof tional here, and if that is not sedition, according to the dictionary meaning, I do not know what sedition is. At no time the powers with reference to seditious at or blasphemous matter beeu exercised i u connection with the Post-office, and I think it would be a great mistake for us to confer powers which are doubtful or quite the obsolete. The Prime Minister was rather in doubtful as to what blasphemy consisted of, but I remember reading something which might throw some light on the or matter. In March, 1883, the secretary to the society forfchesuppression of blasphemous literature, wrote to the London Times and other papers, and amongst ofcher things We propose to'gefc up cases, as our funds will allow, against Professor Huxley, Dr Tyndall, Herbert Spencer, Swinburne, the author of Supernatural Mdigion, the publishers of Mill's works, the publishers of Strauss's works, Leslie Stephen, John Morley, the editor offcheJewish World, Dr Martineau, and others, who by their writings have sown widespread unbelief, and in some cases rank atheism, in cultivated families fcheI t seems an outrage fchafc the writings of Postsuch men as those named should be labelled newsas blasphemous, and yet if we were to go making back and look up the history of blaS^ the phemy laws, we should find that still more vote outrageous things have been done. I think that, as the Government have always been content to allow these laws fco remain a to dead letter, we ought not to revive them by inserting any provisions as to blasI am sure that the Government themselves would not have a sufficient amount of bigotry I or savagery fco attempt to convict any man of blasphemy, considering that fchey are very doubtful as to what blasphemy consists of, and considering further that what is sometimes regarded as blasphemy is really the expression of a man's honest convictions against the conventional religion of thd times.",16
21,Sir WILLIAM MCMILLAN,UNIFORM COPYRIGHT ACT," Althoug h I am opposed to clause 55"", which deals with letters, I think there a great difference between newspapers and letters, and I quite agree - that any matter that offends the public conscience, such as obscenity and that sort of tiling, should not be carried by the postal authorities. A newspaper is a special package which is sent through the post under favourable circumstances. It is open at both ends, and is conveyed under special conditions as to cost, which, perhaps, do not remunerate the Post-office, but which are intended to promote the spread of decent literature. In making these remarks, I wish to indicate clearly any position in relation to the course T shall take with reference to clause 55, because I consider there is no analogy between newspapers and letters. I quite - agree that there is no use in including in this Bil l anything thab it would take all the lawyers of Australia to decide, and leave us in the end knowing no more than we do now. Sedition is a thing which it is almost impossible fco define-wha t is sedition to-"" day may be gospel tomorrow-and I think that, all reference to sedition might very well be omitted from the Bill. As I have said in couuexion with previous Bills, we are not now passing legislation for all time to come, and it will be very easy if some of the - evils that are feared become rampant, to deal with them effectively in the future. In the meantime, our legislation ought to be based on common-sense principles, and therefore I think it would be better if we simply provided that the Postmaster-General should have the right to stop anything from passing through the post that would ""Obviously offend the public conscience of a Christian people.",17
22,Sir EDAVARD BRADDON,UNIFORM COPYRIGHT ACT,"Tasmania). difficult - I think the powers proposed to be contheir ferred upon the Postmaster-General and Del-esponsibility, puty Postmasters-General by this clause such as it would be very unwise for this committee to entrust them with. I am just as.anxious as any one that our post-office should not be converted into a sewer by which filth may be conveyed to the people, the demoralization of the subjects of Commonwealth; but .afc the same time desire fco see our newspapers left free canvasspublic questions in thefullest possible way, stopping short only afc that point where criticism falls into anything bhat is likely to offend the public morality. If we look at English Act, we shall find that there is no power whatever given to the Postmasteris General to stop newspapers or interfere with them in respect to any blasphemous or seditious matter, and that as to those matters in which the Postruaster-General of England can interfere, he hasfcodo it with the sanction of the Government. Under the laws of the different States we have no provision whatever which empowers the Postmaster General or any one else to deal with seditious matter, and yefc our laws have worked very well. I am not aware that any newspapers have been found guilty of propagating matter which might be regarded as seditious, even by the most; hyper-critical. I would like fco know who is to pronounce what is sedition-wh o is qualified to give a decision upon an important point of this sort save the most learned members of the legal profession ? How is the construction of this term, so difficult to define, to be intrusted to a political Minister possibly entirely untrained in the law, and who has within the Commonwealth absolutely no tradition or previous experience to guide him? Mr . BARTON --Would the right homor-able member point oub who else could decide, and, if the honourable member cannot find any one els© to decide, does he think that seditious or blasphemous matter should be allowed to go through the post ?",17
23,Sir EDWARDBRADDON,UNIFORM COPYRIGHT ACT,"I think it should be left to an act of State, to be decided upon by a Supreme Court Judge.",17
24,Mr BARTON,UNIFORM COPYRIGHT ACT,A Supreme Court Judge has nothing whatever to do with acts of State.,17
25,Sir EDWARDBRADDON,UNIFORM COPYRIGHT ACT,"But Ministers might be guided by a Supreme Court Judge. However, it would not be for the Ministry, acting as sucli, on own initiative, and bearing the ful l to stop seditious matter from are passing through the channels of the Post office without any enactment on 'Our statute book, which might be subject to the most gross misuse and applied to improper purposes. As to the question of blasphemy, I to would like to ask whether every Deputy the Postmaster-General, or the PostmasterI General himself, is to be regarded as to qualified to say what is blasphemy ? What is blasphemous to the miacl of one man might be quite the other thing in another man's opinion. It my . own experience that ""ii magistrate- a man of some culture-con strued the term "" bloody "" as blasphemous. It is really almost a prayerful expression, derived, as we all know, from "" by our lady."" I think that we might very well retain our legislation on the old and well-travelled line*; with which we are familiar, and not hazard a dangerous experiment such as is proposed under this Bill. The purpose of fcbe Government to prevent the Post-office from becoiningaehannel for impure literature can be thoroughly attained without the inclusion of the words "" blasphemous "" and "" seditious."" I propose to move that those words be struck out. Amendment, by leave, withdrawn. Amendment (by Sir EDWARD BRADDON) proposed - That the words ""seditious, blasphemous,"" subclause (1), be omitted.",17
26,Mr OMALLEY,UNIFORM COPYRIGHT ACT," I am very pleased to see that the right honourable member for Tasmania has moved on this question. It seems to me that we have had trouble enough without giving any one or any small number of men the right to interfere with the freedom of the people. I know for a certainty that iffcheyhad had such a power as this in Tasmania at the time of the 'federal elections my message would have been called blasphemous and seditious, yet the people of that State endorsed it by an enormous majority. Supposing a newspaper here wrote in favour of a republic, that would be sedition.",18
27,Sir WILLIAM MCMILLAN,UNIFORM COPYRIGHT ACT,It would pend on the Postmaster-General.,18
28,Mr OMALLEY,UNIFORM COPYRIGHT ACT,"The Postmaster General is generally one of those honourable gentlemen who are guided by Government House influence, and the ways the flowers bloom. I am not going to vote to give any one this power to abuse or restrict the rights of the people. I have suffered myself, and I know what it means. Can it be thought for a moment that a powerful journal would be suppressed under this clause 1 Never ! It is always the little journal, rising up somewhere in a back street, and denouncing the infamy and tyranny of usurpers, that gets kicked. . The big journals, it is said, would not do it . How often have we seen honourable members kicked and cuffed by newspapers, and yet not daring to say that their souls are their is within own.",18
29,Mr BARTON,UNIFORM COPYRIGHT ACT,Buf c those newspapers do not publish blasphemous or seditious matter.,18
30,Mr OMALLEY,UNIFORM COPYRIGHT ACT,"What is blasphemy? In Scotland a few years ago fchey hanged a boy because on a cold day he saidfchafche wished he was in hell, in order that he might get hot. The amendment shall have my unyielding support.",18
31,Mr BROWN,UNIFORM COPYRIGHT ACT," I am going to supportfcheamendment. The history of the past shows that such powers as those in the clause have been used to the detriment of true liberty. I think that the more liberty Ave give to the printing press the better it will be for the adA ancement T offchecommunity. We knoAv very Avell that what is regarded as seditious today may not be considered as such to-morroAv. The clause enables the Postmaster-General or Deputy Postmaster-General to exercise autocratic poAvers in dealing with these matters. He can say Avhother a paper shall be registered or not, and, so far as I can see, there is no appeal from his decision. Nofc only would the clause affect the printers and publishers of newspapers, bufc a great number of our standard classical works could be objected to under it . The Bible itself, the keystone of Christianity, might be brought underfchisdefinition of blasphemy and sedition. I belieA^e that these matters should be dealt Will by the ordinary criminal process, and that Ave should not establish another censor in our midst in addition to our courts of justice. In the interests of true progress I am going to vote for the de- amendment.",18
32,Mr WILKS,UNIFORM COPYRIGHT ACT," The honourable member Avho has just sat down cannot be charged Will disloyalty, but he is strongly against this provision in fcbe clause. The amendment is worthy of our support, not merely because it is in the direction of progress - and liberty, bufc because it provides a safety valve such as that of a public meeting. Public meetings at Hyde Park, London, fcbe Domain in Sydney, and the Yarra bank, Melbourne, are the safety valves of enlightened democracy, and if certain sections of the community are so weak in their loyalty and religion as to be affected by the passing through the post of Avhafc may be considered blasphemous or seditious matter, then we cannot say much for them. The very strength of British authority is the righfc given to the people to freely expressfcheiropinions,howeverstrong they may be. We do not want to confuse welldirected democracy with misunderstood puritanical ideas. When we find that the right to disseminate seditious opinions by means of public speech has no evil effect, why should we fear the dissemination of such views by means of printed matter sent through the post? If we pass the clause as it stands we shall lead to the creation of secret political societies, and sedition will be likely fco grow much more rapidly than it would if this restriction were removed. We have had experience of what may happen in the action of the ultra-loyal Premier of this State, who carried things to such an extent that his action did not meet with the approval of even the Imperial authorities.",18
33,Mr RONALD,UNIFORM COPYRIGHT ACT,"Southern Melbourne) I support the amendment for the simple reason that the terms "" seditious"" and "" blasphemous "" are purely relative, relative to the time and to the place in which they are used. We might in this House give a definition of what is blasphemy by saying that it is that state of feeling expressed on being aroused by the honourable members for Parramatta and Werriwa. Ifc is purely relevant to the person using it. On the other hand, the terms "" indecent"" and ""obscene"" can be understood and decided upon by a jury, as being an offence against the moral sense which is visible and tangible. We can have no sedition unless there be the elements for creating a revolution, and no official should be allowed to decide what is blasphemous and seditious. Thafc should be left entirely to a jury.",19
