speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Tuesday, 21st May, 1957.",11
1,Mr SPEAKER,Unknown,"Hon. John MCLeay) took the chair at 10.30 a.m., and read prayers. INTER-PARLIAMENTARY UNION.",11
2,Mr MORGAN,Unknown,"Has the Leader of the House yet had an opportunity to peruse the report of the Australian parhamentary delegation to the Inter-Parliamentary Union conference held at Bangkok in November last? If so, will the right honourable gentleman table the report before this sessional period ends? In view of the importance of the resolutions carried-mostl y unanimouslyby the 39 nations that were represented at the conference, and the fact that members of the union are urged to promote the principles enunciated in those resolutions, will the Minister consider setting aside a day for a debate on the report when the Parliament meets in the spring?",11
3,Mr HAROLD HOLT,Unknown,"I am not clear in my own mind as yet just what protocol requires of us in relation to these matters, and whether I am the appropriate Minister to table such a report, or whether it should be tabled by the leader of the Australian delegation. However, I shall study those aspects of the matter during the day. I fear that it is not practicable to have a lengthy discussion on the report during this sessional period, although there may be opportunities, during the consideration of some of the items of business before the House, for individual members to address themselves to the matter, if they so wish. I shall consider the honourable gentleman's proposal, and shall see whether arrangements can be made for discussion later, if that seems desirable. ATOMIC RADIATION.",11
4,Mr DEAN,Unknown,"Has the Minister for SupToowong, ply received any information indicating that background radiation in Australia has been increased by Britain's explosion of a hydrogen bomb in the Christmas Island area last week?",11
5,Mr BEALE,Unknown,"The report that I have received does not indicate any increase of radiation. In fact, it indicates that there has been no increase of background radiahas tion. PENSIONS.",11
6,Mr GRIFFITHS,Unknown,"I direct a question to the Minister for Social Services. Is the honourable gentleman aware that undue hardship is being inflicted on some applicants for the age pension who receive long service leave payments on retirement, because those payments are taken into account as affecting their pension entitlement? Will the Minister consider amending the Social Services Act during thebudget sittings to provide that, wheremoney received in payment for long service leave is used for the repair of pensioners,"" homes, the purchase of household goods', or other personal requirements, pensioners may be allowed at least three months in which to complete the work in hand without their pension or pension entitlement being affected?",11
7,Mr ROBERTON,Unknown,"When an application is made to my department for an age pension, the normal means test is applied. If, in the application of the means test, a pensioner is disqualified from receiving an age pension, or if his age pension is reduced below an amount that he himself deems to be reasonable, it is competent for him to make application for me to review his particular case. The honourable member for Shortland ought to know that I would be only too happy to review cases of the kind and to mete out generous justice wherever I could. That, of course, is the limit of my powers under the Social Services Act. TELEVISION IN QUEENSLAND.",11
8,Mr DRURY,Unknown,"Can the Postmaster General inform the House of the stage that has been reached with the Government's plan for the establishment of a national television station in Brisbane, and for the coordination of the activities of the Australian Broadcasting Commission at Sidney House, which was purchased a short time ago by the Government for this purpose?",11
9,Mr DAVIDSON,Unknown,"Regardin g the first part of the question asked by the honourable member, as I have stated on a number ot' occasions recently, since the initiation of television in Sydney and Melbourne, the whole question of the extension of television to other capital cities and country areas been kept under close watch by the Australian Broadcasting Control Board and the Postmaster-General's Department. It will be remembered that the Government announced, when television was commenced, that it intended to await the operation of the stations in Sydney and Melbourne before formulating its policy regarding further extensions. Now, sir, the position has been reached at which I have asked the board to give me a report concerning the operation of television so far, together with any recommendations regarding its extension. I have not yet received that report, but when it is received it will be presented to the Cabinet for discussion and determination of future policy in the matter. So far, there has been no determination of the form of any future extension of television, but I assume that the decision will not be withheld too long. The second part of the honourable member's question referred to the co-ordination of broadcasting and television services in Brisbane, as the result of the purchase recently of a property which, I think, is in the honourable member's electorate. That has been done as a long-range policy, not just for the purpose of extending television, and it is not to be interpreted as meaning that any decision regarding the extension of television to Brisbane has been taken. Eventually, this building will house all the broadcasting and television services in that area. It represents a means whereby the costs of operation and administration of the Australian Broadcasting Commission in the Brisbane area may be reduced considerably, because we shall be able to get rid of expensive leases at present being held in various parts of Brisbane. ARMY CANTEENS SERVICE.",11
