speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"$fou8e of ftrpresentattbts. Tuesday, 28 November, 1005. Mr SPEAKER took the chair at 2.30 being p.m., and read prayers. TRADE MARKS BILL .",12
1,Mr KELLY,Unknown,"The honourable member for Wide Bay!, who is the deputy leader of low:the Labour Party, is reported in the Sydney Morning Herald of yesterday to the have stated, at a meeting held at Hurst245 ville on Saturday, thatThe people should have the right to veto laws that might be challenged by a large maruary. jority. In view of that statement, can the Prime intended Minister see his way to postpone sideration of the trade union label provisions of the Trade Marks B i ll until after the general election?",12
2,Mr DEAKIN,Unknown,"I have not seen the report, and do not know whether it rectly lepresents what the honourable member said; but, when I see it, shall pay the same careful regard to it that the able member has given. [196]- 2 PRIVA TE MAIL BAGS.",12
3,Mr KING OMALLEY,Unknown,Can the Postmaster-General see his way to reduce the cost of delivering private mail bags throughout the Commonwealth?,12
4,Mr AUSTIN CHAPMAN,Unknown,"-The question is now engaging the attention of the Department, and I hope to have some definite information on the subject in the course of two or three weeks. BUREAUX TELEPHONES.",12
5,Mr FRAZER,Unknown,"I understand that there are at least two kinds of telephone used in thu public bureaux, and that in using one kind 3d. must be placed in the slot before the bell is rung; while, if that is done in using the other kind, another 3d. must be paid after the exchange has been called, so that the public is frequently victimized. Will the Postmaster-General cause an inquiry to be instituted as to the practicability of making the system uniform?",12
6,Mr AUSTIN CHAPMAN,Unknown,I shall be very pleased to do so. The. Department has no desire to make any person pay twice. IMPORTATIO N OF HARVESTERS .,12
7,Mr RONALD,Unknown,"the Prime Minister, upon notice I. Is it a fact that there are shipments of harvesters on the sea which will supply the Australian market for years? 2. If so, are we not in imminent danger of in the hands of ah importers' monopoly so soon as the local machine has disappeared? 3. What action does he propose to take to deal with this matter?",12
8,Mr DEAKIN,Unknown,"The answers to the honourable member's questions are as fol1. No. reliable information is available as to quantities of harvesters coming forward, but harvesters are now being landed in Melbourne. Records of the last two years show that the heaviest importations are in the months any of November, December, January, and Feb2 and 3. Several proposals are being examined to meet such dangers. The decision of the Government upon them will be made public the conas soon as possible. TRADE MARKS BILL . In Committee (Consideration resumed corfrom 14th November, vide page 5115): Clause 3- This Act is divided as follows :- . . . . honorFait VII - Trad e Union Marks. Amendment (by Mr ISAACS) again proposed - That the words ""Trade Union Marks"" be l e ft out.",12
9,Mr GLYNN,Unknown," I think that it would be more convenient, and might conthere duce to expedition, to postpone this clause, and have the general debate on the trade union label provisions, either in connection with the definition clause, or later on.",13
